account,token address,amount,state,pool address,tx id,,,,
0.0.6852334,199.2902100581570,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.4036492,34.22809789211070,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336070.329982141,,,,
0.0.7138336,4.244728669211110,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336072.066846085,,,,
0.0.5722585,1.746510229113420,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336071.172219404,,,,
0.0.5680698,1.722008736711720,SUCCESS,0.0.4794920,0.0.3964804&0.0.6071119,0.0.4138717@1728336069.365287185,,,,
0.0.1392977,8.377330951984200,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.37775,0.02708626044238920,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336073.002216657,,,,
0.0.1427488,11.11868594958000,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336070.376008373,,,,
0.0.4752509,0.09357415972470100,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336069.958420751,,,,
0.0.842594,87.79707301184920,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.6612734,0.06845179303605140,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.4871097,43.34218874606210,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336074.279859941,,,,
0.0.4336478,101.1942458268480,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336071.400740302,,,,
0.0.6951315,0.01253097581103500,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336075.701014238,,,,
0.0.2164247,0.1697782017848950,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336076.111920026,,,,
0.0.1233065,1.713936600128100,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.7158156,934.6529494490390,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336072.527543898,,,,
0.0.912666,11.83581256681850,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336075.178323388,,,,
0.0.2004450,97.2234943731081,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336076.589249052,,,,
0.0.6805599,0.1070340874859020,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336073.353703118,,,,
0.0.7244416,12.17484716566360,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336073.406071024,,,,
0.0.7214145,2.357658964264150,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336077.592949718,,,,
0.0.4640570,0.008352769484209690,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336079.611147815,,,,
0.0.4345654,9.00078989832134,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336078.914465781,,,,
0.0.1353334,0.4721879560965700,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336078.444664421,,,,
0.0.2245713,18.99092386127280,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.1402758,8.29330938799858,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.728698,1.360969083504470,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.4327294,0.1604308225591710,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.838198,2.492797872293010,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336077.551358317,,,,
0.0.5315914,16.49756520084090,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.851754,0.5931122896768590,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336081.456241282,,,,
0.0.5421455,0.04081398322395450,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336079.896295688,,,,
0.0.5495538,0.1753501882326890,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.4533464,1.274968084161200,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.4346796,112.8242533881620,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.4315330,0.2725374697752320,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336079.655758705,,,,
0.0.4365438,5.190728631314270,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336078.185935610,,,,
0.0.5147407,3.749499961443080,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336081.831066422,,,,
0.0.3937438,1.520897562007520,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336081.103400506,,,,
0.0.1411995,0.5097763527199750,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336082.007133959,,,,
0.0.4432928,0.4874957113552700,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336080.945359624,,,,
0.0.5698429,0.06450128992490690,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.4351736,0.1510432632974640,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336082.218475947,,,,
0.0.1296153,0.5159068285592700,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.4717832,2.138518653957990,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.4756728,0.5402012269411040,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336084.275461406,,,,
0.0.732440,0.275562848765746,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336086.016379601,,,,
0.0.3967246,0.6945038430552020,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.849736,0.648886184246574,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.1037703,155.8632637227930,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336086.024670850,,,,
0.0.5068116,0.344182656510454,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.6139137,6.293524036439470,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.5694357,0.6863160895576310,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336085.526251555,,,,
0.0.6275653,0.1143990693259020,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336087.961478205,,,,
0.0.433061,0.1686980687832710,SUCCESS,0.0.4794920,0.0.3964804&0.0.6071119,0.0.4138717@1728336085.180776231,,,,
0.0.4784258,0.0356572738593087,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336086.572832378,,,,
0.0.1304818,0.2424885537424560,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336086.719399357,,,,
0.0.1070346,4.428249330477590,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336088.306124030,,,,
0.0.3048811,134.0986744462070,SUCCESS,0.0.4794920,0.0.3964804&0.0.6071119,0.0.4138717@1728336088.639013814,,,,
0.0.4702792,0.27172486193918,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336087.144142306,,,,
0.0.839921,0.03533519891928740,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.1105845,0.00197638465803196,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.4571567,5.112640632975850,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336087.137553176,,,,
0.0.4605387,0.00000940144004015832,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.796454,48.90442333703690,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336090.438288703,,,,
0.0.4552382,0.000008989775541478120,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.4552309,0.000008990286327595800,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.4552348,0.000009559794453293880,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.4558719,0.00001052048634420270,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.825841,0.0001254707772900960,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.4712922,0.0000540946045235718,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.861969,0.5303084971682250,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336089.593220114,,,,
0.0.4746195,0.00007183683784720870,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336089.330021487,,,,
0.0.4705339,3.402725722117650,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336089.608669155,,,,
0.0.2995673,0.0577029699821666,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336091.562824826,,,,
0.0.1307915,0.1348130226531950,SUCCESS,0.0.4794920,0.0.3964804&0.0.6071119,0.0.4138717@1728336093.040943089,,,,
0.0.4762160,0.01291744737976270,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336094.404629705,,,,
0.0.955353,0.0001274797848719190,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.4323656,0.02169911211040010,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336091.224357378,,,,
0.0.4927990,16.2194667688537,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336095.650033164,,,,
0.0.1093612,0.0002865881985765410,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.3165925,0.4004165034863340,SUCCESS,0.0.4794920,0.0.3964804&0.0.6071119,0.0.4138717@1728336096.117281156,,,,
0.0.2787506,0.9643004145957860,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336094.638418958,,,,
0.0.5029020,0.0001480554468757690,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.5113610,0.0001790885811218100,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.5459275,1.031387385204990,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336091.817694647,,,,
0.0.5524338,0.3899405813804030,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336093.362555014,,,,
0.0.1046906,102.2636207736410,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336096.757816929,,,,
0.0.4808024,0.00103512778455043,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336094.126939309,,,,
0.0.5734370,97.68749374384220,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336093.764851804,,,,
0.0.5801697,1.566892360245030,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336096.475391520,,,,
0.0.5795981,0.5377423338595230,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336099.725841929,,,,
0.0.892362,0.02399504603481700,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336095.697331127,,,,
0.0.1461203,154.7225297445080,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336100.155126992,,,,
0.0.123714,7.914065459025260,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336098.192082620,,,,
0.0.853621,19.90317227874610,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336099.934769607,,,,
0.0.4061946,0.005226328502673140,SUCCESS,0.0.4794920,0.0.3964804&0.0.6071119,0.0.4138717@1728336098.980418417,,,,
0.0.5717819,0.0002274104097629920,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336097.351390816,,,,
0.0.5946404,0.0003736947340568020,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336099.332738507,,,,
0.0.6078189,0.001200224697889650,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336100.801059589,,,,
0.0.6066145,0.0003993390607838050,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336101.245577006,,,,
0.0.5729027,0.001052308816052000,SUCCESS,0.0.4794920,0.0.3964804&0.0.6071119,0.0.4138717@1728336100.846882378,,,,
0.0.6106383,247.026166519369,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336102.271544683,,,,
0.0.6144529,143.2301706018050,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336104.429276875,,,,
0.0.2909542,19.65907530915880,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336103.204629815,,,,
0.0.6256886,0.2317332934711780,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336104.593243138,,,,
0.0.6259930,2.176768956111250,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336104.714950779,,,,
0.0.844131,0.9440748187637570,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336102.658945575,,,,
0.0.1133627,0.9487070786453430,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336103.355781928,,,,
0.0.1956746,0.002842244536878080,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336105.333273589,,,,
0.0.6004406,0.008944717847316000,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336105.273206384,,,,
0.0.6275303,0.32272193513148,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336106.058475175,,,,
0.0.6258659,104.8439155752220,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336104.800126285,,,,
0.0.857940,0.2012239957493590,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336105.696610576,,,,
0.0.5905014,1.526899683519990,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336109.101691884,,,,
0.0.1486421,1.216910063453560,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336106.950821591,,,,
0.0.2005205,0.2841167389262170,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336109.481926369,,,,
0.0.6292152,23.45974597688430,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336109.660044871,,,,
0.0.5804427,0.366457773600617,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336110.996852957,,,,
0.0.6297896,0.9837769263847590,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336112.205596895,,,,
0.0.2879754,13.14899943241480,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336111.947811237,,,,
0.0.6315303,0.3537266562045650,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336108.406814724,,,,
0.0.6326973,1.831103936131710,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336113.863737820,,,,
0.0.1484381,439.7750335727300,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336110.957442398,,,,
0.0.6345744,0.00006863235679849780,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336111.042009222,,,,
0.0.1726157,4.507628868632850,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336112.413429211,,,,
0.0.6334018,0.00001117525210482420,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336114.949592349,,,,
0.0.2657839,60.27816944542870,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336113.746088734,,,,
0.0.1979150,27.34944575982510,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336115.372700657,,,,
0.0.6464739,23.21615010754670,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336116.447690908,,,,
0.0.6469391,3.100523240228180,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336113.913883565,,,,
0.0.6357929,0.00150329278185666,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336116.060470353,,,,
0.0.6510080,0.2343981850290520,SUCCESS,0.0.4794920,0.0.3964804&0.0.6071119,0.0.4138717@1728336117.248250506,,,,
0.0.6497488,1.005505353429700,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336115.960766061,,,,
0.0.6344983,20.83843414601780,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336119.038753755,,,,
0.0.6605205,4.762385496191510,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336114.662612936,,,,
0.0.4561752,0.00004551318015881400,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336115.741583230,,,,
0.0.4354551,1913.923678112710,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336116.924662595,,,,
0.0.6595395,10.0018487587258,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336118.195128462,,,,
0.0.831661,0.02119530977704160,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336121.258903565,,,,
0.0.6763248,4.351093880399850,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336119.741243666,,,,
0.0.6278117,0.08019935262216930,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336121.098821351,,,,
0.0.6772173,173.0214406350890,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336123.025928048,,,,
0.0.6771867,53.30442112389520,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336121.755090085,,,,
0.0.6790658,13.19614763750200,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336120.124189019,,,,
0.0.1669820,0.2957854207541410,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336120.282918444,,,,
0.0.6808721,0.0007428804422123970,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336123.391643346,,,,
0.0.6767529,0.5946530787763600,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336122.953387486,,,,
0.0.6870514,13.01133717705650,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336125.531442851,,,,
0.0.1736150,10.45261216062770,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336124.652759403,,,,
0.0.2020489,0.03542637165077300,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336124.366439633,,,,
0.0.6876316,3.034641116826930,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336126.767604080,,,,
0.0.775074,32.84871108532530,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336126.625186659,,,,
0.0.6232417,0.00004152302187811660,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336123.259074022,,,,
0.0.6916030,0.07638323251546790,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336125.357733271,,,,
0.0.842393,1.075017465289970,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336127.925046747,,,,
0.0.6331359,0.1378258567833270,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336127.134295380,,,,
0.0.6956379,0.07679841330898160,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336125.876810445,,,,
0.0.6453591,20.25610724751250,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336127.237405631,,,,
0.0.7114324,63.44008323564490,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336127.473733341,,,,
0.0.5957081,37.29124178396410,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336128.688998670,,,,
0.0.1196088,0.7603726478574550,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336131.879851581,,,,
0.0.4816277,0.0423521815937071,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336131.742817050,,,,
0.0.4957634,40.69608346842340,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336128.139369026,,,,
0.0.7142968,0.04303050031540900,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336128.495794882,,,,
0.0.1894393,225.0757326233380,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336131.787026453,,,,
0.0.7152812,27.13489239386120,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336129.511275967,,,,
0.0.7164995,3.062236110962260,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336131.667448816,,,,
0.0.908771,0.00004574753586103850,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336131.205981517,,,,
0.0.3939558,0.001324034792256570,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336134.152949696,,,,
0.0.6767541,26.46523212540740,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336134.071642807,,,,
0.0.7187160,1.004518007226710,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336132.744077945,,,,
0.0.7188749,0.6331639321827120,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336134.353286217,,,,
0.0.7190194,0.00005850083345131080,NOT_ASSOCIATED,0.0.4794920,0.0.3964804,,,,,
0.0.7189845,2.565403603934540,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336138.230368111,,,,
0.0.707723,0.14961332062577,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336138.046071097,,,,
0.0.1992701,23.65974543853200,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336136.915509975,,,,
0.0.7187714,7.269106129586990,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336139.113632564,,,,
0.0.7206090,8.889600646630600,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336137.889047946,,,,
0.0.6936603,32.60268946633810,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336139.207517482,,,,
0.0.7201013,0.07312656315510190,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336139.898175465,,,,
0.0.2198318,9.502313878749240,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336137.302044931,,,,
0.0.1395051,0.09663824859712360,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336137.148458407,,,,
0.0.789304,15.37089622890490,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336138.878915345,,,,
0.0.1049025,0.844813296286392,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336137.319559341,,,,
0.0.3028477,0.04049189609198370,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336138.057753112,,,,
0.0.7251487,0.03411197618249750,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336142.109144914,,,,
0.0.4607689,1.183286009278520,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336142.753117582,,,,
0.0.7264733,2.545657876399930,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336141.428682777,,,,
0.0.7268618,2.642631353129870,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336141.661007470,,,,
0.0.7231150,0.2742186889573120,SUCCESS,0.0.4794920,0.0.3964804,0.0.4138717@1728336144.285496491,,,,
0.0.1096514,3.902177832565270,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336143.208777143,,,,
0.0.860438,0.05563457158130480,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336144.812605123,,,,
0.0.850271,0.09637735671410300,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336146.128311059,,,,
0.0.4044502,0.001511244969571910,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336145.205106895,,,,
0.0.163681,145.0384539804600,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336142.452346269,,,,
0.0.2030667,8.31098961360251,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336143.546808571,,,,
0.0.791357,48.24854821723790,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336143.100823358,,,,
0.0.1421971,0.1668288282859120,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336146.255983021,,,,
0.0.837404,32902.78271582560,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336145.880632192,,,,
0.0.847393,1.732138809085170,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336147.401860606,,,,
0.0.854202,31.98070594705540,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336148.197988625,,,,
0.0.1444388,0.1951862304448860,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336147.048044508,,,,
0.0.892416,1.464307830661960,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336151.161148624,,,,
0.0.1303441,0.8350743581606810,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336150.606480338,,,,
0.0.1997076,2.784556576008990,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336150.224759785,,,,
0.0.2999725,1.837834156890920,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336148.694850796,,,,
0.0.1386536,3.312465983329840,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336149.292805362,,,,
0.0.1423973,2.4892841775872E-08,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336149.859472609,,,,
0.0.5171340,0.2974783844769410,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336151.278539820,,,,
0.0.636142,1.293749860692590,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336150.962803537,,,,
0.0.812515,0.0002363124922915900,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336150.052376597,,,,
0.0.5702270,50.7585044473729,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336151.834971659,,,,
0.0.940667,1.3222175180396E-08,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336154.841108984,,,,
0.0.2186107,0.000001575242636919590,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336153.956040548,,,,
0.0.3111591,8.68791090905727,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336156.240409313,,,,
0.0.5740497,4733.477905851880,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336154.384320552,,,,
0.0.1729194,26.40926298256420,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336155.017581320,,,,
0.0.1048095,0.08989875530717850,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336154.612410472,,,,
0.0.1284314,0.02099040552567740,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336153.680214718,,,,
0.0.555599,2.878488428769470,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336156.068680817,,,,
0.0.4345655,0.001318023738501520,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336154.033612817,,,,
0.0.4306989,2.425916204938910,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336156.023281100,,,,
0.0.796042,0.6906825127110400,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336159.894419908,,,,
0.0.1701148,11.45255340939340,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336157.175000828,,,,
0.0.2156433,8.173645690787370,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336157.294483188,,,,
0.0.589122,1.869327459468E-09,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336157.145330585,,,,
0.0.847712,2.378352584109420,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336158.367683743,,,,
0.0.1990859,0.02121796714181010,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336158.380406080,,,,
0.0.1680633,1.637928108050020,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336161.931718597,,,,
0.0.689338,4.420893046328820,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336160.932999063,,,,
0.0.6288848,0.001842281347051680,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336161.632842821,,,,
0.0.1665922,0.5125122745326650,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336161.874935249,,,,
0.0.1274703,1.24760138484066,SUCCESS,0.0.4794920,0.0.6071119,0.0.4138717@1728336162.461673175,,,,
