account,amount,state,token address,pool address,tx id
0.0.732798,0.07846956051406162,SUCCESS,hbar,0.0.3948521&0.0.3964790&0.0.3964804&0.0.4129330,0.0.4138717@1770664775.536298370
0.0.3961176,0.003671010464659137,SUCCESS,hbar,0.0.3948521&0.0.3964804,0.0.4138717@1770664775.493696333
0.0.707587,3.378486591921331,SUCCESS,hbar,0.0.3948521&0.0.3964804,0.0.4138717@1770664778.659602191
0.0.2960520,0.11621886835827,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664775.041169904
0.0.4340290,0.002281024408372591,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664776.441229140
0.0.4313767,0.01987109464904343,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664776.172629184
0.0.6440477,0.4311691298421031,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1770664778.565726211
0.0.3918882,0.01599977337342143,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664779.327165629
0.0.628683,0.2403369992305284,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664775.965149395
0.0.4777259,0.2077542084909592,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664777.257825013
0.0.4702708,16.62582838201626,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964827,0.0.4138717@1770664781.114116778
0.0.4363476,0.8536728313482108,SUCCESS,hbar,0.0.3948521&0.0.3961531,0.0.4138717@1770664781.857565941
0.0.8271908,11.23487916848959,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664782.336691481
0.0.1930336,106.1721064045826,SUCCESS,hbar,0.0.3948521&0.0.3964782,0.0.4138717@1770664779.662969898
0.0.4423729,6.362417286555532,SUCCESS,hbar,0.0.3948521&0.0.3964800&0.0.3964804&0.0.3964834,0.0.4138717@1770664780.161932974
0.0.7550890,0.07355519052098602,SUCCESS,hbar,0.0.3948521&0.0.3964804,0.0.4138717@1770664784.105507212
0.0.4093788,0.6265672591753269,SUCCESS,hbar,0.0.3948521&0.0.3964804,0.0.4138717@1770664781.225720596
0.0.3000165,149.2312326309232,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.3964821,0.0.4138717@1770664779.432264085
0.0.4712184,0.03983262760836794,SUCCESS,hbar,0.0.3948521&0.0.3961531&0.0.3964782&0.0.3964790&0.0.3964800&0.0.3964825&0.0.3964837&0.0.3964840,0.0.4138717@1770664783.139015895
0.0.1353334,0.04654082779683551,SUCCESS,hbar,0.0.3948521&0.0.3964804,0.0.4138717@1770664784.674017890
0.0.1105470,0.01953200407728712,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664787.426795005
0.0.5687394,0.1464959466428079,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664784.257763045
0.0.4865794,8.422907933187375,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664787.959511549
0.0.3971792,0.03043065107275549,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664788.463353756
0.0.6033605,0.0003794795532837258,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664784.189243710
0.0.720300,0.13475708893532,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664785.929796466
0.0.845031,0.000003703493347679586,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664786.860633752
0.0.7730513,0.000113770240182608,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664788.549182517
0.0.7789171,5.021953417437879e-12,FAIL,hbar,0.0.3948521,
0.0.862835,13.46482755479234,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.3964827&0.0.6071911&0.0.7474726,0.0.4138717@1770664789.669699754
0.0.7950871,0.00007551508676698703,SUCCESS,hbar,0.0.3948521&0.0.3964827,0.0.4138717@1770664790.317180698
0.0.7965397,0.00001656999780646973,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664788.761627000
0.0.7965399,0.000006870745582551832,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664792.328887664
0.0.2964523,7.44787665459341,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.3964808,0.0.4138717@1770664792.574248467
0.0.428115,0.00001001330600093125,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664790.246343832
0.0.3870061,8.442791734883837,SUCCESS,hbar,0.0.3948521&0.0.4601632,0.0.4138717@1770664793.285204799
0.0.7546607,12.32556565363163,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664789.519936922
0.0.3958740,0.0001210559067165539,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664790.905796445
0.0.1265153,0.005966681118683539,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964795&0.0.3964825&0.0.3964827&0.0.3964840,0.0.4138717@1770664790.839177754
0.0.165981,0.00007296454729973303,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664796.226692577
0.0.7951,3538.218813650078,SUCCESS,hbar,0.0.3948521&0.0.3964782&0.0.3964790&0.0.3964855&0.0.5328590&0.0.6078473,0.0.4138717@1770664796.624932797
0.0.1325925,149.6337717969228,SUCCESS,hbar,0.0.3948521&0.0.3964782,0.0.4138717@1770664794.678908867
0.0.1085174,85.84876883648947,SUCCESS,hbar,0.0.3948521&0.0.3964790,0.0.4138717@1770664796.649108935
0.0.1152713,3685.421907466675,SUCCESS,hbar,0.0.3948521&0.0.3961531&0.0.3964782&0.0.3964790,0.0.4138717@1770664795.366813366
0.0.860058,14.5511863881224,SUCCESS,hbar,0.0.3948521&0.0.10018365,0.0.4138717@1770664795.855151137
0.0.1427613,0.4291275180901595,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664798.942593004
0.0.1096529,0.9995175349756623,SUCCESS,hbar,0.0.3948521&0.0.3961531&0.0.3964804,0.0.4138717@1770664797.729422492
0.0.4544530,55.62598303944923,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3961531&0.0.3964782&0.0.3964790&0.0.3964795&0.0.3964800&0.0.3964804&0.0.3964808&0.0.3964809&0.0.3964821&0.0.3964825&0.0.3964827&0.0.3964834&0.0.3964837&0.0.3964855&0.0.3964860&0.0.3964840&0.0.4129330&0.0.4601632&0.0.5328590&0.0.6071041&0.0.6078459&0.0.6078473&0.0.7302964,0.0.4138717@1770664796.428595857
0.0.1181772,0.08213030224878505,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.6126395,0.0.4138717@1770664798.225402048
0.0.5118232,0.4563531827241695,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1770664802.101845363
0.0.5118079,1.760090893943728,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964804&0.0.3964808,0.0.4138717@1770664800.864087778
0.0.10133721,1.653382634586513,SUCCESS,hbar,0.0.3948521&0.0.3964804,0.0.4138717@1770664802.940031360
0.0.10031122,0.00005761916223581815,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664803.406501198
0.0.10031120,0.00005897702517364753,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664804.939707624
0.0.3210690,0.01245611615726989,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664805.693593774
0.0.2923216,0.5606597766534938,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664803.183422303
0.0.4744252,0.006108494913145125,SUCCESS,hbar,0.0.3948521,0.0.4138717@1770664803.019708028
