account,amount,state,token address,pool address,tx id
0.0.1353334,1.001705670898584,SUCCESS,0.0.731861,0.0.3948521&0.0.3964804,0.0.4138717@1774359449.831434092
0.0.4865794,9.37532226196265,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359448.287713789
0.0.7965397,0.00001844363853289827,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359447.351185807
0.0.7546607,15.26286654607343,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359446.858563503
0.0.10031122,0.001893297514871818,NOT_ASSOCIATED,0.0.731861,0.0.3948521,
0.0.10031120,0.0018972522928723,NOT_ASSOCIATED,0.0.731861,0.0.3948521,
0.0.7965399,0.00022576457261751,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359447.778386390
0.0.7950871,251.5586847548865,SUCCESS,0.0.731861,0.0.3948521&0.0.3964804&0.0.3964827,0.0.4138717@1774359450.517210448
0.0.1427613,5.164529026818654,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359450.465714166
0.0.5310061,11.30441031256542,SUCCESS,0.0.731861,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1774359448.395581711
0.0.5182107,5.474066866874964,NOT_ASSOCIATED,0.0.731861,0.0.3948521&0.0.3951117&0.0.3964804,
0.0.428115,0.0001205096557926735,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359451.546703110
0.0.5119346,60.46604962818412,SUCCESS,0.0.731861,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1774359449.907666370
0.0.5118232,5.572575048912132,SUCCESS,0.0.731861,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1774359453.031270655
0.0.5118079,21.74919571100425,SUCCESS,0.0.731861,0.0.3948521&0.0.3951117&0.0.3964804&0.0.3964808,0.0.4138717@1774359455.037152940
0.0.1181772,1.231267182117221,SUCCESS,0.0.731861,0.0.3948521&0.0.3964804&0.0.6126395,0.0.4138717@1774359453.833397150
0.0.4544530,694.6465054297629,SUCCESS,0.0.731861,0.0.3948521&0.0.3951117&0.0.3961531&0.0.3964782&0.0.3964790&0.0.3964795&0.0.3964800&0.0.3964804&0.0.3964808&0.0.3964809&0.0.3964821&0.0.3964825&0.0.3964827&0.0.3964834&0.0.3964837&0.0.3964855&0.0.3964860&0.0.3964840&0.0.4129330&0.0.4601632&0.0.5328590&0.0.6071041&0.0.6078459&0.0.6078473,0.0.4138717@1774359452.266494048
0.0.1096529,31.76901315951642,SUCCESS,0.0.731861,0.0.3948521&0.0.3961531&0.0.3964804,0.0.4138717@1774359452.024325906
0.0.3870061,291.1781186332343,SUCCESS,0.0.731861,0.0.3948521&0.0.4601632,0.0.4138717@1774359454.744972648
0.0.2960520,1.265310216343978,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359452.425468770
0.0.720300,5.197877301894232,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359453.709437099
0.0.1152713,36428.79427078866,SUCCESS,0.0.731861,0.0.3948521&0.0.3961531&0.0.3964782&0.0.3964790,0.0.4138717@1774359458.139414290
0.0.1085174,2269.497807858088,SUCCESS,0.0.731861,0.0.3948521&0.0.3964790,0.0.4138717@1774359456.877349741
0.0.7951,15886.39048095064,SUCCESS,0.0.731861,0.0.3948521&0.0.3964782&0.0.3964790&0.0.3964855&0.0.5328590&0.0.6078473,0.0.4138717@1774359458.248668839
0.0.165981,0.0008781248150555373,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359460.022051550
0.0.3961176,0.0093013975980499,NOT_ASSOCIATED,0.0.731861,0.0.3948521,
0.0.732798,2.097785595972833,SUCCESS,0.0.731861,0.0.3948521&0.0.3964790&0.0.3964804&0.0.4129330,0.0.4138717@1774359456.998840331
0.0.1265153,0.08811793459975817,SUCCESS,0.0.731861,0.0.3948521&0.0.3951117&0.0.3964795&0.0.3964825&0.0.3964827&0.0.3964840,0.0.4138717@1774359461.313235082
0.0.3958740,0.0003553195606018277,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359457.806018997
0.0.3210690,0.1499087584547059,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359462.456533457
0.0.2923216,29.40664759138483,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359459.826612809
0.0.862835,104.028004990778,SUCCESS,0.0.731861,0.0.3948521&0.0.3964804&0.0.3964827&0.0.6071911,0.0.4138717@1774359461.746926725
0.0.6033605,0.004567018159870819,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359463.110098363
0.0.4744252,0.07236269547710947,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359464.507302010
0.0.3971792,0.3662314210696147,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359464.296764596
0.0.845031,0.0001940993049978621,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359461.959709294
0.0.4313767,0.2391476677291157,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359462.589536893
0.0.1105470,0.1728699274414501,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359466.791946080
0.0.4340290,41.2415943762993,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359466.133950523
0.0.4712184,0.05945702395229568,SUCCESS,0.0.731861,0.0.3948521&0.0.3961531&0.0.3964782&0.0.3964790&0.0.3964837&0.0.3964840,0.0.4138717@1774359467.621087318
0.0.4093788,18.67041810968026,SUCCESS,0.0.731861,0.0.3948521&0.0.3964804,0.0.4138717@1774359467.030891154
0.0.7730513,0.001369219364971519,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359466.302155383
0.0.1930336,1275.124179705017,SUCCESS,0.0.731861,0.0.3948521&0.0.3964782,0.0.4138717@1774359468.861426261
0.0.7550890,2.077880354921068,SUCCESS,0.0.731861,0.0.3948521&0.0.3964804,0.0.4138717@1774359467.772368113
0.0.5687394,1.735426111714029,NOT_ASSOCIATED,0.0.731861,0.0.3948521,
0.0.6440477,5.394021483607375,SUCCESS,0.0.731861,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1774359469.250004857
0.0.3918882,0.1895371519148143,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359470.705969761
0.0.628683,2.847089722506872,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359469.975438470
0.0.4777259,2.461106170485239,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359468.432582744
0.0.4702708,172.7987654425681,SUCCESS,0.0.731861,0.0.3948521&0.0.3951117&0.0.3964827,0.0.4138717@1774359468.680801047
0.0.7789171,6.043898108337001e-11,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1774359470.332239922
0.0.4363476,39.64494917712924,SUCCESS,0.0.731861,0.0.3948521&0.0.3961531,0.0.4138717@1774359471.590803716
0.0.10231452,1899.625967817383,SUCCESS,0.0.731861,0.0.3951117&0.0.3964804&0.0.3964808,0.0.4138717@1774359472.852746374
0.0.1180471,3.789370466467398,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1774359471.347754820
0.0.8049278,0.3380988059027436,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1774359469.408826748
0.0.10300906,1655.747103211875,SUCCESS,0.0.731861,0.0.3951117&0.0.3964790&0.0.3964804&0.0.3964827&0.0.3964860&0.0.4601632,0.0.4138717@1774359470.919675607
0.0.8087973,301.1893195215829,SUCCESS,0.0.731861,0.0.3951117&0.0.3964804,0.0.4138717@1774359473.011127312
0.0.8147681,34.80040490883708,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1774359474.557935217
0.0.3047651,1.110446039339074,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1774359471.509234341
0.0.1872630,7231.084048265925,SUCCESS,0.0.731861,0.0.3951117&0.0.3964804&0.0.3964860&0.0.4601632,0.0.4138717@1774359475.503113217
0.0.10301803,0.3010285321312663,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1774359474.198671565
0.0.589629,0.008693562224796577,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1774359476.879320480
0.0.7121240,1.240843503885037,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1774359473.646186617
0.0.8013259,14033.42510762539,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1774359474.527110476
0.0.10091051,86.7858321549105,SUCCESS,0.0.731861,0.0.3951117&0.0.5328590,0.0.4138717@1774359475.250637514
0.0.1097257,7251.825039832945,SUCCESS,0.0.731861,0.0.3951117&0.0.3964795&0.0.3964800&0.0.3964821&0.0.3964827&0.0.3964834&0.0.3964837&0.0.3964840&0.0.4601632&0.0.5328590&0.0.6071074,0.0.4138717@1774359479.115761575
