Account ID,Token ID,Airdrop Amount,Airdrop Status,Pools,Airdrop TX ID
0.0.955861,0.0.731861,1.999652375,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1717451491.826403280
0.0.1728068,0.0.731861,0.00251663,SUCCESS,0.0.3964790,0.0.4138717@1717451493.104138438
0.0.664681,0.0.731861,38.12439538,SUCCESS,0.0.3964790&0.0.3964837,0.0.4138717@1717451490.976533741
0.0.1465114,0.0.731861,1228.050621,SUCCESS,0.0.3964790,0.0.4138717@1717451494.560605719
0.0.1424665,0.0.731861,1.11E-07,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1717451491.873367216
0.0.1421971,0.0.731861,2118.617168,SUCCESS,0.0.3964790&0.0.3964800&0.0.3964804&0.0.3964815&0.0.3964821&0.0.3964860,0.0.4138717@1717451492.647825570
0.0.1791597,0.0.731861,3.01779E-05,SUCCESS,0.0.3964790,0.0.4138717@1717451495.509142505
0.0.1050426,0.0.731861,0.784137905,SUCCESS,0.0.3964790,0.0.4138717@1717451494.523611536
0.0.847393,0.0.731861,15.65657555,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1717451494.414209733
0.0.957742,0.0.731861,0.05892314,SUCCESS,0.0.3964790,0.0.4138717@1717451497.666480022
0.0.947335,0.0.731861,2.18301E-05,SUCCESS,0.0.3964790,0.0.4138717@1717451497.408590067
0.0.1419269,0.0.731861,0.00021968,SUCCESS,0.0.3964790,0.0.4138717@1717451498.445331575
0.0.3076299,0.0.731861,0.00198292,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1717451494.905086284
0.0.4303371,0.0.731861,0.057044587,SUCCESS,0.0.3964790,0.0.4138717@1717451500.473782346
0.0.4105238,0.0.731861,0.058887843,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1717451502.023773469
0.0.1106129,0.0.731861,6.084417943,SUCCESS,0.0.3964790,0.0.4138717@1717451499.807281747
0.0.4308429,0.0.731861,0.813135051,SUCCESS,0.0.3964790,0.0.4138717@1717451501.958597823
0.0.3167151,0.0.731861,2.372946747,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1717451501.787863481
0.0.3931109,0.0.731861,2.627116544,SUCCESS,0.0.3964790,0.0.4138717@1717451499.045479765
0.0.4260995,0.0.731861,0.156022114,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1717451502.908082417
0.0.4321950,0.0.731861,0.055481663,SUCCESS,0.0.3964790,0.0.4138717@1717451500.779889120
0.0.4320336,0.0.731861,6.81136E-05,SUCCESS,0.0.3964790,0.0.4138717@1717451503.069897905
0.0.159159,0.0.731861,0.015285385,SUCCESS,0.0.3964790,0.0.4138717@1717451504.678626539
0.0.4325234,0.0.731861,0.02678965,SUCCESS,0.0.3964790,0.0.4138717@1717451506.233799668
0.0.4325591,0.0.731861,0.286236605,SUCCESS,0.0.3964790,0.0.4138717@1717451505.734657132
0.0.835079,0.0.731861,11.06873537,SUCCESS,0.0.3964790&0.0.3964800&0.0.3951117,0.0.4138717@1717451507.142060725
0.0.4317784,0.0.731861,0.070308217,SUCCESS,0.0.3964790,0.0.4138717@1717451503.959715280
0.0.694193,0.0.731861,0.01965719,SUCCESS,0.0.3964790,0.0.4138717@1717451503.890958590
0.0.1386381,0.0.731861,116.226971,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827&0.0.3964855,0.0.4138717@1717451506.242049299
0.0.835202,0.0.731861,1.20E-08,SUCCESS,0.0.3964790,0.0.4138717@1717451507.829905806
0.0.1094479,0.0.731861,0.00121298,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1717451511.013492799
0.0.836472,0.0.731861,6.21633E-05,SUCCESS,0.0.3964790,0.0.4138717@1717451510.127089233
0.0.4342042,0.0.731861,0.142272645,SUCCESS,0.0.3964790,0.0.4138717@1717451507.499682512
0.0.4345189,0.0.731861,6.147079649,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827&0.0.3964855,0.0.4138717@1717451508.922331151
0.0.4239072,0.0.731861,17.26047878,SUCCESS,0.0.3964790,0.0.4138717@1717451512.872943283
0.0.2150506,0.0.731861,0.002063858,SUCCESS,0.0.3964790,0.0.4138717@1717451511.497290611
0.0.1018894,0.0.731861,0.035932031,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1717451511.726535155
0.0.4346736,0.0.731861,0.224326101,SUCCESS,0.0.3964790,0.0.4138717@1717451511.666160674
0.0.639696,0.0.731861,0.051714226,SUCCESS,0.0.3964790,0.0.4138717@1717451510.664057971
0.0.1314568,0.0.731861,6195.69978,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1717451512.722927115
0.0.920901,0.0.731861,0.000218725,SUCCESS,0.0.3964790,0.0.4138717@1717451512.677601912
0.0.4342943,0.0.731861,0.041484998,SUCCESS,0.0.3964790,0.0.4138717@1717451514.016612955
0.0.837751,0.0.731861,6.12E-08,SUCCESS,0.0.3964790,0.0.4138717@1717451512.910984428
0.0.873115,0.0.731861,111.2839701,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1717451514.246406862
0.0.624669,0.0.731861,41.80465278,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1717451516.139393020
0.0.4350111,0.0.731861,5.17496E-05,SUCCESS,0.0.3964790,0.0.4138717@1717451515.284261230
0.0.2117864,0.0.731861,0.089387819,SUCCESS,0.0.3964790,0.0.4138717@1717451516.429981067
0.0.4349304,0.0.731861,1.179850014,SUCCESS,0.0.3964790&0.0.3964837&0.0.3964804,0.0.4138717@1717451520.260774659
0.0.4357873,0.0.731861,9.915211406,SUCCESS,0.0.3964790&0.0.3961531&0.0.3964795&0.0.3964800&0.0.3951117,0.0.4138717@1717451515.764413059
0.0.4358173,0.0.731861,26.87911569,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1717451517.254038959
0.0.4357832,0.0.731861,16.74618785,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1717451520.711244153
0.0.4360470,0.0.731861,0.000497487,SUCCESS,0.0.3964790,0.0.4138717@1717451517.500715334
0.0.455391,0.0.731861,0.167355785,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1717451519.309617821
0.0.4368465,0.0.731861,0.010159914,SUCCESS,0.0.3964790,0.0.4138717@1717451518.251525094
0.0.4157394,0.0.731861,5.28E-07,SUCCESS,0.0.3964790,0.0.4138717@1717451520.602460647
0.0.659992,0.0.731861,1.781480611,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964827&0.0.3964804,0.0.4138717@1717451522.860417217
0.0.4348956,0.0.731861,0.119977701,SUCCESS,0.0.3964790,0.0.4138717@1717451520.680499256
0.0.974994,0.0.731861,1.58729E-05,SUCCESS,0.0.3964790,0.0.4138717@1717451523.348521679
0.0.1081216,0.0.731861,0.037103855,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1717451524.807198204
0.0.4325580,0.0.731861,0.000314856,SUCCESS,0.0.3964790,0.0.4138717@1717451525.877049080
0.0.4245841,0.0.731861,11.1406722,SUCCESS,0.0.3964790,0.0.4138717@1717451526.055210463
0.0.1703452,0.0.731861,190.2596641,SUCCESS,0.0.3964790&0.0.3961531&0.0.3964827&0.0.3964804,0.0.4138717@1717451525.126818755
0.0.697581,0.0.731861,147.4700633,SUCCESS,0.0.3964790,0.0.4138717@1717451524.309811182
0.0.4338721,0.0.731861,175.2304687,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964834,0.0.4138717@1717451524.989698992
0.0.4555871,0.0.731861,0.190064922,SUCCESS,0.0.3964790,0.0.4138717@1717451525.698053298
0.0.4431805,0.0.731861,0.003739287,SUCCESS,0.0.3964790,0.0.4138717@1717451528.751197021
0.0.3774696,0.0.731861,8.24E-10,SUCCESS,0.0.3964790,0.0.4138717@1717451530.410682597
0.0.4819535,0.0.731861,3.69E-09,SUCCESS,0.0.3964790,0.0.4138717@1717451528.101453784
0.0.836838,0.0.731861,34265.19762,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964837&0.0.3964855&0.0.3964804&0.0.3964825&0.0.3964860,0.0.4138717@1717451529.428826842
0.0.4360457,0.0.731861,1.58E-07,SUCCESS,0.0.3964790,0.0.4138717@1717451532.493179639
0.0.4325755,0.0.731861,0.163690419,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964855,0.0.4138717@1717451528.012325673
0.0.4799839,0.0.731861,0.132071673,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1717451529.041113806
0.0.1391028,0.0.731861,18.03769692,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964837,0.0.4138717@1717451532.977474347
0.0.3304469,0.0.731861,0.878362132,SUCCESS,0.0.3964790&0.0.3964827&0.0.3964855,0.0.4138717@1717451532.275040001
0.0.5374006,0.0.731861,9.85E-09,SUCCESS,0.0.3964790,0.0.4138717@1717451530.900205819
0.0.1484381,0.0.731861,0.8400769,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1717451535.528284606
0.0.858310,0.0.731861,4.78E-08,SUCCESS,0.0.3964790,0.0.4138717@1717451535.977288729
0.0.4540904,0.0.731861,11.84827014,SUCCESS,0.0.3964790&0.0.3964855&0.0.3964804,0.0.4138717@1717451536.757301435
0.0.4384266,0.0.731861,0.000107562,SUCCESS,0.0.3964790,0.0.4138717@1717451534.877920361
0.0.5794733,0.0.731861,3.65E-09,SUCCESS,0.0.3964790,0.0.4138717@1717451535.502785451
0.0.4702708,0.0.731861,6.81E-09,SUCCESS,0.0.3964790,0.0.4138717@1717451534.264370139
0.0.5084293,0.0.731861,0.088875592,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964855,0.0.4138717@1717451535.538219056
0.0.5694357,0.0.731861,0.264409124,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827,0.0.4138717@1717451538.485164056
0.0.2023508,0.0.731861,0.026449373,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1717451536.325861304
0.0.4350355,0.0.731861,1.346632645,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1717451536.165282237
0.0.5945296,0.0.731861,0.033451087,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117,0.0.4138717@1717451540.365205950
0.0.1459068,0.0.731861,27.62932456,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827,0.0.4138717@1717451539.454180336
0.0.4319631,0.0.731861,0.00139449,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804&0.0.3964860,0.0.4138717@1717451539.991271249
0.0.4333929,0.0.731861,1.33232326,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1717451542.079674852
0.0.2960424,0.0.731861,85.35699988,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1717451538.831391848
0.0.787565,0.0.731861,3.37853E-05,SUCCESS,0.0.3964790,0.0.4138717@1717451541.476859749
0.0.2141800,0.0.731861,1.907151102,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117,0.0.4138717@1717451543.044982997
0.0.636554,0.0.731861,0.002194695,SUCCESS,0.0.3964790,0.0.4138717@1717451540.474837901
0.0.2990959,0.0.731861,0.020545298,SUCCESS,0.0.3964790,0.0.4138717@1717451543.635306675
0.0.663264,0.0.731861,2.718617577,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1717451545.095551283
0.0.4324463,0.0.731861,0.010622023,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1717451542.906574778
0.0.4713784,0.0.731861,5.770684486,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1717451545.368399491
0.0.4203261,0.0.731861,0.031060002,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1717451544.147995000
0.0.4759022,0.0.731861,1.30114E-05,SUCCESS,0.0.3964790,0.0.4138717@1717451547.448791384
0.0.5724627,0.0.731861,1.299117187,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1717451545.725590251
0.0.4325800,0.0.731861,3.840760781,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1717451544.154885499
0.0.4205079,0.0.731861,0.000308121,SUCCESS,0.0.3964790,0.0.4138717@1717451548.834605043
0.0.4582675,0.0.731861,0.673887295,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827,0.0.4138717@1717451549.083685010
0.0.4433752,0.0.731861,20.82822034,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1717451551.328845810
0.0.4337852,0.0.731861,0.0008578,SUCCESS,0.0.3964790,0.0.4138717@1717451548.229698133
0.0.4759079,0.0.731861,0.000891325,SUCCESS,0.0.3964790,0.0.4138717@1717451552.034617808
0.0.4331750,0.0.731861,1.549338781,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1717451550.861544471
0.0.4380936,0.0.731861,1.678802731,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117,0.0.4138717@1717451552.456357022
0.0.4706968,0.0.731861,10.56131251,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1717451552.100596538
0.0.5779439,0.0.731861,0.04069928,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1717451551.170774272
0.0.6043615,0.0.731861,0.612784758,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964827&0.0.3964855&0.0.3964804,0.0.4138717@1717451553.820236968
0.0.4390796,0.0.731861,0.007598633,SUCCESS,0.0.3964790,0.0.4138717@1717451552.208671228
0.0.1024843,0.0.731861,5.23E-07,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964855&0.0.3964804&0.0.3964860,0.0.4138717@1717451553.107116475
0.0.2918812,0.0.731861,0.031714755,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1717451554.457560054
0.0.3903731,0.0.731861,3.4514E-05,NOT_ASSOCIATED,0.0.3964790&0.0.3951117&0.0.3964827,
