account,token address,amount,state,pool address,tx id
0.0.1097257,0.0.731861,2.752590845,SUCCESS,0.0.3948521&0.0.3964795&0.0.3964800&0.0.3951117&0.0.3964837&0.0.3964840&0.0.3964804&0.0.3964808&0.0.3964821&0.0.3964860,0.0.4138717@1723491771.791001632
0.0.896352,0.0.731861,51.51647159,SUCCESS,0.0.3948521&0.0.3961531&0.0.3951117&0.0.3964804,0.0.4138717@1723491772.355761263
0.0.3313554,0.0.731861,24.7550738,SUCCESS,0.0.3948521,0.0.4138717@1723491774.242945654
0.0.1338331,0.0.731861,4.002852015,SUCCESS,0.0.3948521&0.0.3964804,0.0.4138717@1723491776.180970768
0.0.1133493,0.0.731861,1109.92591,SUCCESS,0.0.3948521&0.0.3964795&0.0.3964800&0.0.3964834&0.0.3964840&0.0.3964821&0.0.3964825&0.0.6071074,0.0.4138717@1723491772.937794655
0.0.4544530,0.0.731861,498.6457201,SUCCESS,0.0.3948521&0.0.3964782&0.0.3964785&0.0.3964790&0.0.3961531&0.0.3964795&0.0.3964800&0.0.3951117&0.0.3964827&0.0.3964834&0.0.3964837&0.0.3964840&0.0.3964855&0.0.3964804&0.0.3964808&0.0.3964809&0.0.3964815&0.0.3964821&0.0.3964825&0.0.3964860,0.0.4138717@1723491772.095564049
0.0.6068244,0.0.731861,16.68679004,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804&0.0.3964821&0.0.3964825,0.0.4138717@1723491776.623393416
0.0.6034631,0.0.731861,28.22773049,NOT_ASSOCIATED,0.0.3948521&0.0.3964804,
0.0.6099825,0.0.731861,21.92602951,NOT_ASSOCIATED,0.0.3948521&0.0.3964804,
0.0.5118079,0.0.731861,14.49655489,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804&0.0.3964808,0.0.4138717@1723491775.315323065
0.0.5118232,0.0.731861,0.343148069,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1723491773.656605234
0.0.5129249,0.0.731861,8.865009796,SUCCESS,0.0.3948521&0.0.3964790&0.0.3964804,0.0.4138717@1723491774.195125032
0.0.5119346,0.0.731861,8.777223601,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1723491778.647210645
0.0.5188747,0.0.731861,14.64038404,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1723491777.411868889
0.0.5182107,0.0.731861,0.577196127,NOT_ASSOCIATED,0.0.3948521&0.0.3951117&0.0.3964804,
0.0.1339713,0.0.731861,0.014623499,SUCCESS,0.0.3948521,0.0.4138717@1723491779.792684500
0.0.5119059,0.0.731861,2.626726024,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1723491776.892142130
0.0.5273155,0.0.731861,36.47304782,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804&0.0.3964808,0.0.4138717@1723491777.052429555
0.0.5310061,0.0.731861,1.383798959,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1723491781.565421030
0.0.4744252,0.0.731861,0.028607142,SUCCESS,0.0.3948521,0.0.4138717@1723491777.587944066
0.0.5687394,0.0.731861,0.006860764,NOT_ASSOCIATED,0.0.3948521,
0.0.5976303,0.0.731861,0.704851134,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1723491778.472859862
0.0.6079373,0.0.731861,0.019841053,SUCCESS,0.0.3948521,0.0.4138717@1723491777.607970287
0.0.5181423,0.0.731861,39.51434434,NOT_ASSOCIATED,0.0.3948521&0.0.3961531&0.0.3951117&0.0.3964804,
0.0.6096464,0.0.731861,168.8857212,NOT_ASSOCIATED,0.0.3948521&0.0.3964808,
0.0.6440477,0.0.731861,0.676611173,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1723491782.797993535
0.0.4712184,0.0.731861,1.917113033,SUCCESS,0.0.3948521&0.0.3964782&0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964827&0.0.3964834&0.0.3964837&0.0.3964840&0.0.3964855&0.0.3964821&0.0.3964825,0.0.4138717@1723491781.162841725
0.0.1353334,0.0.731861,0.678277021,SUCCESS,0.0.3948521&0.0.3964804,0.0.4138717@1723491780.127853011
0.0.4313767,0.0.731861,0.009345049,SUCCESS,0.0.3948521&0.0.3964790,0.0.4138717@1723491784.890016542
0.0.1045561,0.0.731861,0.011787068,SUCCESS,0.0.3948521&0.0.3961531&0.0.3964800,0.0.4138717@1723491785.610627683
0.0.4865794,0.0.731861,253.4852778,SUCCESS,0.0.3948521,0.0.4138717@1723491784.752966724
0.0.4880246,0.0.731861,22.49629409,SUCCESS,0.0.3948521&0.0.3964790&0.0.3964804&0.0.3964809,0.0.4138717@1723491783.190085397
0.0.1282331,0.0.731861,9.954625861,SUCCESS,0.0.3948521&0.0.3964782&0.0.3964790&0.0.3964804,0.0.4138717@1723491785.589628691
0.0.901443,0.0.731861,1.197086327,SUCCESS,0.0.3948521&0.0.3964804,0.0.4138717@1723491784.015863300
0.0.3971792,0.0.731861,0.005224383,SUCCESS,0.0.3948521,0.0.4138717@1723491782.936115798
0.0.5340961,0.0.731861,0.093313215,SUCCESS,0.0.3948521,0.0.4138717@1723491783.296499840
0.0.5612523,0.0.731861,1321.689501,SUCCESS,0.0.3948521&0.0.3964804&0.0.3964808,0.0.4138717@1723491784.118522736
0.0.6033605,0.0.731861,1.84E-08,SUCCESS,0.0.3948521,0.0.4138717@1723491787.633057740
0.0.4765629,0.0.731861,0.695442767,SUCCESS,0.0.3948521&0.0.3964827,0.0.4138717@1723491788.128967154
0.0.720300,0.0.731861,52.42075137,SUCCESS,0.0.3948521&0.0.3964790,0.0.4138717@1723491785.710552285
0.0.834461,0.0.731861,36.06374108,SUCCESS,0.0.3948521,0.0.4138717@1723491786.687310888
0.0.5031572,0.0.731861,0.016128159,SUCCESS,0.0.3948521,0.0.4138717@1723491789.766925636
0.0.1936619,0.0.731861,517.5363803,SUCCESS,0.0.3948521,0.0.4138717@1723491789.054582372
0.0.6469391,0.0.731861,46.60754818,SUCCESS,0.0.3948521&0.0.3964837&0.0.3964804,0.0.4138717@1723491790.287497185
0.0.889616,0.0.731861,2.66E-08,SUCCESS,0.0.3948521,0.0.4138717@1723491790.135753842
0.0.1512214,0.0.731861,0.51280552,SUCCESS,0.0.3964782&0.0.3964809,0.0.4138717@1723491793.690370950
0.0.1483886,0.0.731861,13175.0883,SUCCESS,0.0.3964782,0.0.4138717@1723491790.830842960
0.0.1078514,0.0.731861,0.116772077,SUCCESS,0.0.3964782,0.0.4138717@1723491790.912201877
0.0.1415474,0.0.731861,272.7830411,SUCCESS,0.0.3964782&0.0.3964785,0.0.4138717@1723491791.836193389
0.0.2152309,0.0.731861,6.15E-08,SUCCESS,0.0.3964782,0.0.4138717@1723491796.249196050
0.0.1416793,0.0.731861,0.245905386,SUCCESS,0.0.3964782,0.0.4138717@1723491795.524763266
0.0.838563,0.0.731861,805.0380346,SUCCESS,0.0.3964782&0.0.3951117,0.0.4138717@1723491794.884935230
0.0.4766646,0.0.731861,6.886235264,SUCCESS,0.0.3964785&0.0.3964804,0.0.4138717@1723491796.680595331
0.0.1429557,0.0.731861,1.722415698,SUCCESS,0.0.3964785&0.0.3964815,0.0.4138717@1723491794.534577489
0.0.6291104,0.0.731861,0.915444138,SUCCESS,0.0.3964785,0.0.4138717@1723491798.695612326
0.0.3359892,0.0.731861,2545.923239,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1723491796.612369267
0.0.1082789,0.0.731861,19811.30661,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964855,0.0.4138717@1723491795.581638006
0.0.731707,0.0.731861,959.0053353,SUCCESS,0.0.3964790&0.0.3961531&0.0.3964855,0.0.4138717@1723491795.342116696
0.0.1479798,0.0.731861,47.99436259,SUCCESS,0.0.3964790&0.0.3964837&0.0.3964860,0.0.4138717@1723491800.597136366
0.0.3965633,0.0.731861,0.039638236,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1723491800.008933078
0.0.731977,0.0.731861,0.56072805,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117,0.0.4138717@1723491799.310790201
0.0.835827,0.0.731861,5.794932942,SUCCESS,0.0.3964790,0.0.4138717@1723491801.128809121
0.0.1263649,0.0.731861,1.029817329,SUCCESS,0.0.3964790,0.0.4138717@1723491802.534649985
0.0.1051402,0.0.731861,223.875297,SUCCESS,0.0.3964790&0.0.3964800&0.0.3964827,0.0.4138717@1723491804.492753070
0.0.622222,0.0.731861,167.7570358,SUCCESS,0.0.3964790&0.0.3964808,0.0.4138717@1723491801.966121225
0.0.1085174,0.0.731861,328.5872636,SUCCESS,0.0.3964790,0.0.4138717@1723491803.048626522
0.0.886182,0.0.731861,4.800251602,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1723491803.652978172
0.0.1528,0.0.731861,1.589665459,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964855,0.0.4138717@1723491805.490118753
0.0.1078483,0.0.731861,214.4292846,SUCCESS,0.0.3964790,0.0.4138717@1723491805.186987458
0.0.817883,0.0.731861,2.42685E-05,SUCCESS,0.0.3964790,0.0.4138717@1723491806.245418725
0.0.3845966,0.0.731861,0.165988811,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964827&0.0.3964804,0.0.4138717@1723491803.660385374
0.0.1075172,0.0.731861,0.013512326,SUCCESS,0.0.3964790,0.0.4138717@1723491804.159291943
0.0.1093567,0.0.731861,0.016627156,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1723491810.395059223
0.0.1088394,0.0.731861,31.98119941,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804&0.0.3964860,0.0.4138717@1723491809.363229186
0.0.1724832,0.0.731861,0.018171159,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1723491810.212360003
0.0.1728068,0.0.731861,0.002293195,SUCCESS,0.0.3964790,0.0.4138717@1723491812.963742758
0.0.3954776,0.0.731861,0.057621273,SUCCESS,0.0.3964790,0.0.4138717@1723491808.799477651
0.0.1421971,0.0.731861,139.9903342,SUCCESS,0.0.3964790&0.0.3964821&0.0.3964860,0.0.4138717@1723491812.917065809
0.0.847393,0.0.731861,3.52622126,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1723491812.784609151
0.0.957742,0.0.731861,0.062670843,SUCCESS,0.0.3964790,0.0.4138717@1723491811.848889148
0.0.3076299,0.0.731861,0.000622798,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1723491811.731357610
0.0.1106129,0.0.731861,326.8205281,SUCCESS,0.0.3964790&0.0.3964827&0.0.3964804,0.0.4138717@1723491812.863962632
0.0.4308429,0.0.731861,0.765821496,SUCCESS,0.0.3964790,0.0.4138717@1723491812.940426432
0.0.660921,0.0.731861,0.050918395,SUCCESS,0.0.3964790,0.0.4138717@1723491811.786306431
0.0.159159,0.0.731861,0.013166881,SUCCESS,0.0.3964790,0.0.4138717@1723491814.146754746
0.0.1018824,0.0.731861,102.3476758,SUCCESS,0.0.3964790&0.0.3964837&0.0.3964855,0.0.4138717@1723491814.677343197
0.0.835079,0.0.731861,1.03769E-05,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1723491817.320334584
0.0.4317784,0.0.731861,0.015097241,SUCCESS,0.0.3964790,0.0.4138717@1723491814.183312725
0.0.835202,0.0.731861,1.03E-08,SUCCESS,0.0.3964790,0.0.4138717@1723491814.609365274
0.0.4345189,0.0.731861,1.923368487,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827,0.0.4138717@1723491814.452451907
0.0.4239072,0.0.731861,15.35944785,SUCCESS,0.0.3964790,0.0.4138717@1723491818.785681115
0.0.2150506,0.0.731861,0.001777814,SUCCESS,0.0.3964790,0.0.4138717@1723491818.345992744
0.0.1018894,0.0.731861,0.023583985,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1723491820.472689771
0.0.1314568,0.0.731861,4531.649627,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1723491818.279891109
0.0.920901,0.0.731861,0.00018841,SUCCESS,0.0.3964790,0.0.4138717@1723491822.375716309
0.0.837751,0.0.731861,5.27E-08,SUCCESS,0.0.3964790,0.0.4138717@1723491822.235764350
0.0.624669,0.0.731861,0.032659676,SUCCESS,0.0.3964790,0.0.4138717@1723491819.300057013
0.0.2117864,0.0.731861,0.076998965,SUCCESS,0.0.3964790,0.0.4138717@1723491820.535323075
0.0.4349304,0.0.731861,0.241277512,SUCCESS,0.0.3964790&0.0.3964837,0.0.4138717@1723491822.994055555
0.0.1358086,0.0.731861,3.415170243,SUCCESS,0.0.3964790,0.0.4138717@1723491821.588000900
0.0.4358173,0.0.731861,27.36278091,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1723491823.513778275
0.0.4357832,0.0.731861,14.76230953,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1723491825.598052619
0.0.4368465,0.0.731861,0.008751784,SUCCESS,0.0.3964790,0.0.4138717@1723491824.138479236
0.0.4157394,0.0.731861,4.55E-07,SUCCESS,0.0.3964790,0.0.4138717@1723491824.691134439
0.0.4348956,0.0.731861,0.103349192,SUCCESS,0.0.3964790,0.0.4138717@1723491825.995405436
0.0.697581,0.0.731861,100.37844,SUCCESS,0.0.3964790,0.0.4138717@1723491827.918003179
0.0.3774696,0.0.731861,3.71E-12,SUCCESS,0.0.3964790,0.0.4138717@1723491825.030475140
0.0.4819535,0.0.731861,1.66E-11,SUCCESS,0.0.3964790,0.0.4138717@1723491827.512085104
0.0.732798,0.0.731861,0.932445474,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1723491828.613638245
0.0.4360457,0.0.731861,7.12E-10,SUCCESS,0.0.3964790,0.0.4138717@1723491824.778142982
0.0.4325755,0.0.731861,0.030616901,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964855,0.0.4138717@1723491829.566367813
0.0.1391028,0.0.731861,19.3240666,SUCCESS,0.0.3964790&0.0.3964837,0.0.4138717@1723491825.565784657
0.0.3304469,0.0.731861,2.486310112,SUCCESS,0.0.3964790&0.0.3964827&0.0.3964855,0.0.4138717@1723491827.852028348
0.0.5374006,0.0.731861,4.43E-11,SUCCESS,0.0.3964790,0.0.4138717@1723491828.638204765
0.0.858310,0.0.731861,2.15E-10,SUCCESS,0.0.3964790,0.0.4138717@1723491829.571691269
0.0.4540904,0.0.731861,11.72577934,SUCCESS,0.0.3964790&0.0.3964855&0.0.3964804,0.0.4138717@1723491831.317775747
0.0.5084293,0.0.731861,0.016067227,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964855,0.0.4138717@1723491831.834344037
0.0.2023508,0.0.731861,0.099648774,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1723491829.805543490
0.0.1459068,0.0.731861,88.70896364,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1723491830.997893879
0.0.4319631,0.0.731861,0.000259916,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1723491832.217229952
0.0.2960424,0.0.731861,7.31488E-06,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1723491832.348571799
0.0.4202231,0.0.731861,18.12438451,SUCCESS,0.0.3964790&0.0.3964860,0.0.4138717@1723491832.586218245
0.0.1893652,0.0.731861,4.17E-10,SUCCESS,0.0.3964790,0.0.4138717@1723491832.564639454
0.0.4348319,0.0.731861,2.12E-09,SUCCESS,0.0.3964790,0.0.4138717@1723491835.260697375
0.0.1458777,0.0.731861,4.95E-09,SUCCESS,0.0.3964790,0.0.4138717@1723491834.639207543
0.0.3938365,0.0.731861,4.337466962,SUCCESS,0.0.3964790&0.0.3964837,0.0.4138717@1723491835.404754254
0.0.6124308,0.0.731861,1.25E-09,SUCCESS,0.0.3964790,0.0.4138717@1723491834.383569419
0.0.2174952,0.0.731861,15.62205089,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964834&0.0.3964804,0.0.4138717@1723491834.323269235
0.0.5618018,0.0.731861,9.97E-08,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1723491838.437088814
0.0.4784258,0.0.731861,0.023544617,SUCCESS,0.0.3964790&0.0.3964855&0.0.3964804,0.0.4138717@1723491836.777555696
0.0.2141800,0.0.731861,3.40E-07,SUCCESS,0.0.3964790&0.0.3964855,0.0.4138717@1723491837.563542524
0.0.663264,0.0.731861,1.68E-07,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1723491834.666375365
0.0.4324463,0.0.731861,0.002051348,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1723491837.447354675
0.0.4713784,0.0.731861,10.71248625,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1723491838.812392474
0.0.4203261,0.0.731861,0.005996275,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1723491841.447774885
0.0.4759022,0.0.731861,4.93E-11,SUCCESS,0.0.3964790,0.0.4138717@1723491840.878916791
0.0.5724627,0.0.731861,1.239402631,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1723491840.226035097
0.0.4384266,0.0.731861,4.06E-10,SUCCESS,0.0.3964790,0.0.4138717@1723491840.550293793
0.0.4325800,0.0.731861,3.797510924,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1723491841.979828806
0.0.4205079,0.0.731861,1.17E-09,SUCCESS,0.0.3964790,0.0.4138717@1723491841.613064691
0.0.4582675,0.0.731861,1.676356904,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827,0.0.4138717@1723491842.004152333
0.0.4337852,0.0.731861,3.25E-09,SUCCESS,0.0.3964790,0.0.4138717@1723491842.889670585
0.0.4331750,0.0.731861,0.348633088,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1723491843.157140900
0.0.5779439,0.0.731861,0.050984476,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1723491841.758776593
0.0.6043615,0.0.731861,2.785531666,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827&0.0.3964855&0.0.3964804,0.0.4138717@1723491843.705569470
0.0.4326204,0.0.731861,102.136918,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827,0.0.4138717@1723491846.176276039
0.0.4207604,0.0.731861,90.04495312,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1723491847.927546842
0.0.5825867,0.0.731861,1.25E-07,SUCCESS,0.0.3964790,0.0.4138717@1723491843.588792004
0.0.4330219,0.0.731861,0.00288764,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1723491846.064581694
0.0.1028502,0.0.731861,93.03775942,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804&0.0.3964808,0.0.4138717@1723491847.163552866
0.0.1929940,0.0.731861,13.54201165,SUCCESS,0.0.3964790&0.0.3961531&0.0.3964804,0.0.4138717@1723491848.879679109
0.0.3000254,0.0.731861,6.85E-10,SUCCESS,0.0.3964790,0.0.4138717@1723491845.178626171
0.0.6711955,0.0.731861,2.70E-12,SUCCESS,0.0.3964790,0.0.4138717@1723491847.535762439
0.0.831944,0.0.731861,9.62E-09,SUCCESS,0.0.3964790,0.0.4138717@1723491845.372909051
0.0.4390796,0.0.731861,0.006545488,SUCCESS,0.0.3964790,0.0.4138717@1723491848.200482805
0.0.1024843,0.0.731861,1.52E-07,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964855&0.0.3964804&0.0.3964860,0.0.4138717@1723491849.774125047
0.0.3903731,0.0.731861,1.08195E-05,NOT_ASSOCIATED,0.0.3964790&0.0.3951117&0.0.3964827,
0.0.3926190,0.0.731861,6.69E-07,SUCCESS,0.0.3964790,0.0.4138717@1723491849.570407259
0.0.1924811,0.0.731861,0.014446494,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1723491850.828354111
0.0.3947850,0.0.731861,5.90059E-05,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1723491851.359670967
0.0.790151,0.0.731861,33.91612535,SUCCESS,0.0.3964790&0.0.3964837,0.0.4138717@1723491850.456088498
0.0.4322011,0.0.731861,36.28119255,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1723491851.629317574
0.0.835929,0.0.731861,1.05E-07,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964855&0.0.3964860,0.0.4138717@1723491851.989345907
0.0.813427,0.0.731861,1.60965E-05,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1723491849.483163370
0.0.1769460,0.0.731861,0.001306604,SUCCESS,0.0.3964790,0.0.4138717@1723491852.693769742
0.0.4759327,0.0.731861,0.000721438,SUCCESS,0.0.3964790,0.0.4138717@1723491854.647241539
0.0.4755852,0.0.731861,9.129395803,SUCCESS,0.0.3964790,0.0.4138717@1723491853.161170326
0.0.1524656,0.0.731861,0.004162275,SUCCESS,0.0.3964790,0.0.4138717@1723491856.397083700
0.0.4914246,0.0.731861,9.844679279,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827&0.0.3964855,0.0.4138717@1723491856.241941201
0.0.4908409,0.0.731861,4.76122E-06,SUCCESS,0.0.3964790,0.0.4138717@1723491856.617980703
0.0.1093612,0.0.731861,0.000629109,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1723491856.132312421
0.0.1281501,0.0.731861,15.28856456,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1723491856.215482164
0.0.639737,0.0.731861,0.030586218,SUCCESS,0.0.3964790,0.0.4138717@1723491857.914171759
0.0.1234031,0.0.731861,0.001666916,SUCCESS,0.0.3964790,0.0.4138717@1723491859.159286413
0.0.233941,0.0.731861,371.6979519,SUCCESS,0.0.3964790,0.0.4138717@1723491855.638351128
0.0.4308701,0.0.731861,354.2629479,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117,0.0.4138717@1723491857.891129227
0.0.4339080,0.0.731861,0.016061722,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1723491858.558883457
0.0.1718654,0.0.731861,0.036474342,SUCCESS,0.0.3964790,0.0.4138717@1723491857.584912622
0.0.5030168,0.0.731861,391.4433486,SUCCESS,0.0.3964790,0.0.4138717@1723491858.628121457
0.0.4715971,0.0.731861,3.747192147,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1723491862.614280279
0.0.4798519,0.0.731861,0.40514914,SUCCESS,0.0.3964790,0.0.4138717@1723491858.118900100
0.0.1217090,0.0.731861,20.04424575,SUCCESS,0.0.3964790,0.0.4138717@1723491860.309425571
0.0.5422536,0.0.731861,0.749016732,SUCCESS,0.0.3964790,0.0.4138717@1723491862.953975274
0.0.5326504,0.0.731861,0.000967561,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1723491862.983769160
0.0.1872630,0.0.731861,7.989677193,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1723491864.245594072
0.0.2930231,0.0.731861,0.015338169,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1723491865.595917905
0.0.1068180,0.0.731861,471.2869558,SUCCESS,0.0.3964790,0.0.4138717@1723491867.073417195
0.0.6003807,0.0.731861,0.053081363,SUCCESS,0.0.3964790,0.0.4138717@1723491865.327854068
0.0.838772,0.0.731861,0.002868625,SUCCESS,0.0.3961531,0.0.4138717@1723491866.294540821
0.0.1037917,0.0.731861,1.451688607,SUCCESS,0.0.3961531,0.0.4138717@1723491862.941588123
0.0.861372,0.0.731861,0.000293255,SUCCESS,0.0.3961531,0.0.4138717@1723491863.340032197
0.0.950545,0.0.731861,2010.413129,SUCCESS,0.0.3961531&0.0.3964840,0.0.4138717@1723491865.827155712
0.0.3870997,0.0.731861,0.005360935,SUCCESS,0.0.3961531,0.0.4138717@1723491867.357683511
0.0.1463494,0.0.731861,0.062904556,SUCCESS,0.0.3961531,0.0.4138717@1723491868.883682929
0.0.1191723,0.0.731861,0.053302064,SUCCESS,0.0.3961531,0.0.4138717@1723491867.198273300
0.0.822616,0.0.731861,0.439981863,SUCCESS,0.0.3961531,0.0.4138717@1723491869.203026664
0.0.838654,0.0.731861,2553.607023,SUCCESS,0.0.3961531,0.0.4138717@1723491868.528687293
0.0.842953,0.0.731861,2231.484258,SUCCESS,0.0.3961531,0.0.4138717@1723491869.311677749
0.0.1715837,0.0.731861,24412.16885,SUCCESS,0.0.3961531&0.0.3964795&0.0.3951117,0.0.4138717@1723491870.407967765
0.0.596908,0.0.731861,2411.999225,SUCCESS,0.0.3961531,0.0.4138717@1723491872.561902287
0.0.124629,0.0.731861,6.559370533,SUCCESS,0.0.3961531&0.0.3951117,0.0.4138717@1723491869.031581250
0.0.734778,0.0.731861,0.331456663,SUCCESS,0.0.3961531,0.0.4138717@1723491874.388171741
0.0.105726,0.0.731861,52.83207251,SUCCESS,0.0.3961531,0.0.4138717@1723491871.588591390
0.0.1786431,0.0.731861,0.001240374,SUCCESS,0.0.3961531,0.0.4138717@1723491871.605444189
0.0.836811,0.0.731861,0.021417509,SUCCESS,0.0.3961531,0.0.4138717@1723491876.224788919
0.0.4138268,0.0.731861,13.2863,SUCCESS,0.0.3961531&0.0.3964804,0.0.4138717@1723491873.096399307
0.0.362807,0.0.731861,168.1704586,SUCCESS,0.0.3961531,0.0.4138717@1723491875.966332782
0.0.842210,0.0.731861,3.682424403,SUCCESS,0.0.3961531,0.0.4138717@1723491876.179554880
