account,token address,amount,state,pool address,tx id,,,,
0.0.5188747,20.21371555754020,SUCCESS,0.0.731861,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1727118833.151103822,,,,
0.0.5182107,0.7984042114519290,NOT_ASSOCIATED,0.0.731861,0.0.3948521&0.0.3951117&0.0.3964804,,,,,
0.0.1339713,0.001311105915214840,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1727118831.666551143,,,,
0.0.5119059,3.630702033144050,SUCCESS,0.0.731861,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1727118831.459406173,,,,
0.0.5273155,4.494914622614890,SUCCESS,0.0.731861,0.0.3948521&0.0.3951117&0.0.3964804&0.0.3964808,0.0.4138717@1727118832.432563364,,,,
0.0.5310061,1.886156044166230,SUCCESS,0.0.731861,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1727118831.132313466,,,,
0.0.4744252,0.002564844028949330,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1727118835.215805423,,,,
0.0.5687394,0.0006151187889833310,NOT_ASSOCIATED,0.0.731861,0.0.3948521,,,,,
0.0.5976303,0.9648483014000070,SUCCESS,0.0.731861,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1727118839.068976632,,,,
0.0.6079373,0.001778898612268890,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1727118834.684274111,,,,
0.0.5181423,52.58903346471610,NOT_ASSOCIATED,0.0.731861,0.0.3948521&0.0.3961531&0.0.3951117&0.0.3964804,,,,,
0.0.6096464,16.03655089693390,NOT_ASSOCIATED,0.0.731861,0.0.3948521&0.0.3964808,,,,,
0.0.6440477,0.9362448772527780,SUCCESS,0.0.731861,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1727118834.424732329,,,,
0.0.3918882,0.00004908367960759080,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1727118839.191058555,,,,
0.0.6137567,0.9066753651008990,SUCCESS,0.0.731861,0.0.3948521&0.0.3964790&0.0.3951117&0.0.3964827&0.0.3964804,0.0.4138717@1727118835.294878767,,,,
0.0.3000165,9.941814659209200,SUCCESS,0.0.731861,0.0.3948521&0.0.3964821&0.0.3964825,0.0.4138717@1727118838.338702252,,,,
0.0.4712184,0.005441128633968320,SUCCESS,0.0.731861,0.0.3948521&0.0.3964782&0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964827&0.0.3964834&0.0.3964837&0.0.3964840&0.0.3964855,0.0.4138717@1727118836.159040560,,,,
0.0.1353334,1.320498860965740,SUCCESS,0.0.731861,0.0.3948521&0.0.3964804,0.0.4138717@1727118836.120564015,,,,
0.0.4313767,0.01251597323022040,SUCCESS,0.0.731861,0.0.3948521&0.0.3964790,0.0.4138717@1727118837.330070814,,,,
0.0.4865794,326.4639457014460,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1727118840.867214828,,,,
0.0.4880246,20.33780442305540,SUCCESS,0.0.731861,0.0.3948521&0.0.3964790&0.0.3964804&0.0.3964809,0.0.4138717@1727118841.119538544,,,,
0.0.901443,0.01857950571616730,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1727118840.063707891,,,,
0.0.3971792,0.007599685309601580,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1727118842.691439883,,,,
0.0.5340961,0.1304768504099400,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1727118840.485446682,,,,
0.0.5612523,0.01839188728420690,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1727118839.850466648,,,,
0.0.6033605,2.67566146842192E-08,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1727118843.586636842,,,,
0.0.720300,2.185958275541780,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1727118841.327219904,,,,
0.0.5031572,0.02257223764737510,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1727118844.518461701,,,,
0.0.1936619,255.7274093074910,SUCCESS,0.0.731861,0.0.3948521,0.0.4138717@1727118845.665022069,,,,
0.0.692862,0.005159606443300700,SUCCESS,0.0.731861,0.0.3964782,0.0.4138717@1727118844.903338468,,,,
0.0.1483886,14059.59892694820,SUCCESS,0.0.731861,0.0.3964782,0.0.4138717@1727118845.374148346,,,,
0.0.1465114,5981.649981794600,SUCCESS,0.0.731861,0.0.3964782&0.0.3964785&0.0.3964790,0.0.4138717@1727118844.979233412,,,,
0.0.1415474,110.9092865888230,SUCCESS,0.0.731861,0.0.3964782&0.0.3964785,0.0.4138717@1727118846.171729438,,,,
0.0.2152309,5.72315745344816E-08,SUCCESS,0.0.731861,0.0.3964782,0.0.4138717@1727118845.538001135,,,,
0.0.1416793,0.2289876996220820,SUCCESS,0.0.731861,0.0.3964782,0.0.4138717@1727118848.785574140,,,,
0.0.4766646,1.294765179280870,SUCCESS,0.0.731861,0.0.3964785,0.0.4138717@1727118847.633123648,,,,
0.0.1429557,0.5874267938596870,SUCCESS,0.0.731861,0.0.3964785,0.0.4138717@1727118845.599769971,,,,
0.0.6291104,0.3589312463570180,SUCCESS,0.0.731861,0.0.3964785,0.0.4138717@1727118848.410750993,,,,
0.0.3359892,10377.19916820260,SUCCESS,0.0.731861,0.0.3964790&0.0.3964827,0.0.4138717@1727118848.620783701,,,,
0.0.1082789,11164.03123058150,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117,0.0.4138717@1727118847.511763006,,,,
0.0.731707,1674.790023774660,SUCCESS,0.0.731861,0.0.3964790&0.0.3961531&0.0.3964855,0.0.4138717@1727118849.652330300,,,,
0.0.1479798,38.63533912636800,SUCCESS,0.0.731861,0.0.3964790&0.0.3964837&0.0.3964860,0.0.4138717@1727118851.154720618,,,,
0.0.3965633,0.05676746162451250,SUCCESS,0.0.731861,0.0.3964790&0.0.3961531,0.0.4138717@1727118852.046884559,,,,
0.0.731977,0.9692920900538510,SUCCESS,0.0.731861,0.0.3964790&0.0.3961531&0.0.3951117,0.0.4138717@1727118850.108399467,,,,
0.0.835827,0.04655064436089120,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118851.138264794,,,,
0.0.1263649,0.8886493664914580,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118854.410190258,,,,
0.0.1051402,131.6403265545150,SUCCESS,0.0.731861,0.0.3964790&0.0.3964800&0.0.3964827,0.0.4138717@1727118852.792002559,,,,
0.0.622222,242.1415144197880,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118854.520201781,,,,
0.0.1085174,268.3272497824320,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118850.677375326,,,,
0.0.1528,76.45552697633350,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117&0.0.3964855,0.0.4138717@1727118854.783315382,,,,
0.0.1078483,211.5984598804150,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118852.700175411,,,,
0.0.817883,0.00002094177598590850,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118856.939761021,,,,
0.0.3845966,0.2752800817776260,SUCCESS,0.0.731861,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964827&0.0.3964804,0.0.4138717@1727118853.401449302,,,,
0.0.1075172,0.01166004809854450,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118857.993656567,,,,
0.0.1093567,0.0001336059098719330,SUCCESS,0.0.731861,0.0.3964790&0.0.3961531,0.0.4138717@1727118853.761077912,,,,
0.0.1088394,60.3575479528377,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117&0.0.3964860,0.0.4138717@1727118858.295004553,,,,
0.0.1724832,0.01597902924722440,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1727118856.567254508,,,,
0.0.1728068,0.001978842729886690,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118856.505419711,,,,
0.0.3954776,0.01754760774288470,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118856.313628832,,,,
0.0.847393,7.490283505573770,SUCCESS,0.0.731861,0.0.3964790&0.0.3961531,0.0.4138717@1727118860.172239021,,,,
0.0.957742,0.0005517646886453650,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118858.963873186,,,,
0.0.3076299,0.0001149367413414210,SUCCESS,0.0.731861,0.0.3964790&0.0.3964827,0.0.4138717@1727118859.389703524,,,,
0.0.1106129,112.7649476830160,SUCCESS,0.0.731861,0.0.3964790&0.0.3964827&0.0.3964804,0.0.4138717@1727118857.990281282,,,,
0.0.4308429,0.006151837209363280,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118859.276710865,,,,
0.0.159159,0.01136195760527870,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118860.940424485,,,,
0.0.1018824,111.6730067641800,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117&0.0.3964837&0.0.3964855&0.0.3964804,0.0.4138717@1727118862.382005370,,,,
0.0.835079,0.000009119401611827770,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117,0.0.4138717@1727118859.998576392,,,,
0.0.4317784,0.01514848478611560,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118863.308944274,,,,
0.0.835202,8.9108783833608E-09,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118862.248174779,,,,
0.0.4345189,0.3558774049756220,SUCCESS,0.0.731861,0.0.3964790&0.0.3964827,0.0.4138717@1727118863.456341929,,,,
0.0.4239072,13.27520561617180,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118863.252812380,,,,
0.0.2150506,0.001534110283065060,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118864.644069586,,,,
0.0.1018894,0.04532502752467000,SUCCESS,0.0.731861,0.0.3964790&0.0.3961531,0.0.4138717@1727118863.147062440,,,,
0.0.1314568,4198.056001941690,SUCCESS,0.0.731861,0.0.3964790&0.0.3961531&0.0.3951117,0.0.4138717@1727118865.055857724,,,,
0.0.920901,0.0001625828325299110,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118866.036458881,,,,
0.0.837751,4.54922851755394E-08,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118864.318065118,,,,
0.0.624669,0.0281826680797736,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118864.931749986,,,,
0.0.2117864,0.06644390221967810,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118868.567109787,,,,
0.0.4349304,3.2018056676452E-09,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118869.249901927,,,,
0.0.1358086,2.947016706242390,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118869.789443125,,,,
0.0.4358173,45.58844991371610,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1727118866.788378976,,,,
0.0.4357832,13.31845905533910,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117,0.0.4138717@1727118868.287260453,,,,
0.0.4368465,0.007552084218455670,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118871.386749234,,,,
0.0.4157394,3.92283593138567E-07,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118869.256129554,,,,
0.0.4348956,0.08918202463448380,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118872.712530820,,,,
0.0.697581,1.107124218418630,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118871.917353887,,,,
0.0.3774696,0.00002987691856765070,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118873.351943312,,,,
0.0.4819535,0.0001336898839943240,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118872.309809543,,,,
0.0.732798,1.376103172193040,SUCCESS,0.0.731861,0.0.3964790&0.0.3964804,0.0.4138717@1727118869.422960251,,,,
0.0.4360457,0.00573937601142301,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118870.577813294,,,,
0.0.4325755,3.090699648764620,SUCCESS,0.0.731861,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964855,0.0.4138717@1727118874.131546765,,,,
0.0.1391028,22.19431114424680,SUCCESS,0.0.731861,0.0.3964790&0.0.3964837,0.0.4138717@1727118872.148897861,,,,
0.0.3304469,107.2877941707300,SUCCESS,0.0.731861,0.0.3964790&0.0.3964827&0.0.3964855,0.0.4138717@1727118875.665267882,,,,
0.0.5374006,0.0003568630333376210,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118876.307048480,,,,
0.0.858310,0.001733243016663450,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118874.300578004,,,,
0.0.4540904,36.20426175009010,SUCCESS,0.0.731861,0.0.3964790&0.0.3964855&0.0.3964804,0.0.4138717@1727118874.506634408,,,,
0.0.5084293,2.656403294346020,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117&0.0.3964855,0.0.4138717@1727118875.926303732,,,,
0.0.2023508,0.06637705851587520,SUCCESS,0.0.731861,0.0.3964790&0.0.3964827,0.0.4138717@1727118873.549057672,,,,
0.0.1459068,8.621780674447800,SUCCESS,0.0.731861,0.0.3964790&0.0.3964827,0.0.4138717@1727118878.143501753,,,,
0.0.2960424,0.2168766659077390,SUCCESS,0.0.731861,0.0.3964790&0.0.3961531,0.0.4138717@1727118877.172521405,,,,
0.0.4202231,142.5015189832210,SUCCESS,0.0.731861,0.0.3964790&0.0.3964860,0.0.4138717@1727118875.988159821,,,,
0.0.1893652,2.922465180991800,SUCCESS,0.0.731861,0.0.3964790&0.0.3964855,0.0.4138717@1727118879.590831450,,,,
0.0.1458777,0.03991867785562130,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118877.400439426,,,,
0.0.3938365,0.01334187909397760,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118879.452103690,,,,
0.0.6124308,0.01006724619953160,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118878.450903880,,,,
0.0.2174952,6.289947876007640,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1727118882.885238168,,,,
0.0.5618018,0.803557993455569,SUCCESS,0.0.731861,0.0.3964790&0.0.3961531,0.0.4138717@1727118880.506804149,,,,
0.0.4784258,3.814930019304270,SUCCESS,0.0.731861,0.0.3964790&0.0.3964855&0.0.3964804,0.0.4138717@1727118883.242459736,,,,
0.0.6822106,16.7209526611939,SUCCESS,0.0.731861,0.0.3964790&0.0.3961531&0.0.3964827&0.0.3964804,0.0.4138717@1727118883.628328954,,,,
0.0.760653,3.251191685665070,SUCCESS,0.0.731861,0.0.3964790&0.0.3964804,0.0.4138717@1727118884.083627376,,,,
0.0.6047264,0.0001456997994148840,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118883.267013603,,,,
0.0.2141800,2.32390860815589E-08,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118883.317276379,,,,
0.0.663264,3.77424590297516E-07,SUCCESS,0.0.731861,0.0.3964790&0.0.3961531,0.0.4138717@1727118886.178193667,,,,
0.0.4324463,0.01325933881378850,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117,0.0.4138717@1727118883.317294278,,,,
0.0.4713784,1.036495588902770,SUCCESS,0.0.731861,0.0.3964790&0.0.3964827,0.0.4138717@1727118885.122674018,,,,
0.0.4203261,0.0387582475696261,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117,0.0.4138717@1727118882.513946219,,,,
0.0.4759022,4.07441221838388E-11,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118884.758208132,,,,
0.0.5724627,1.64928255281614,SUCCESS,0.0.731861,0.0.3964790&0.0.3964804,0.0.4138717@1727118884.876384947,,,,
0.0.4384266,3.35683450930711E-10,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118886.027293940,,,,
0.0.4325800,6.475856263872440,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1727118889.409762220,,,,
0.0.4205079,9.64852495237917E-10,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118889.491193285,,,,
0.0.4582675,1.29479481467159,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117&0.0.3964827,0.0.4138717@1727118887.920063139,,,,
0.0.4337852,2.68612505914929E-09,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118889.109323864,,,,
0.0.4331750,0.51466105928962,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117,0.0.4138717@1727118886.254443080,,,,
0.0.5779439,0.2149479103588080,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117,0.0.4138717@1727118890.187341435,,,,
0.0.6043615,5.217034661662480,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117&0.0.3964827&0.0.3964855&0.0.3964804,0.0.4138717@1727118886.757736678,,,,
0.0.4326204,39.86569298728710,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117&0.0.3964827,0.0.4138717@1727118890.850427446,,,,
0.0.4207604,59.36738126417150,SUCCESS,0.0.731861,0.0.3964790&0.0.3964827,0.0.4138717@1727118887.876318264,,,,
0.0.5825867,1.03339067762077E-07,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118890.641725681,,,,
0.0.4330219,0.01866490010690490,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117,0.0.4138717@1727118891.425870023,,,,
0.0.1028502,254.8670421795120,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117&0.0.3964804&0.0.3964808,0.0.4138717@1727118890.706223879,,,,
0.0.834955,2.82036046074385E-08,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118889.802077721,,,,
0.0.1073086,0.1183767663823320,SUCCESS,0.0.731861,0.0.3964790&0.0.3964860,0.0.4138717@1727118890.957887925,,,,
0.0.4390796,0.005648228867698920,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118895.094652746,,,,
0.0.4428480,0.1579224434274280,SUCCESS,0.0.731861,0.0.3964790&0.0.3961531&0.0.3951117,0.0.4138717@1727118895.665840763,,,,
0.0.1024843,1.47288667749551E-07,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117&0.0.3964855&0.0.3964804&0.0.3964860,0.0.4138717@1727118894.840625484,,,,
0.0.3903731,0.00000210874457262368,NOT_ASSOCIATED,0.0.731861,0.0.3964790&0.0.3951117&0.0.3964827,,,,,
0.0.3926190,5.77244377835354E-07,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118894.520822205,,,,
0.0.1924811,0.01248405476199830,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117,0.0.4138717@1727118894.080711849,,,,
0.0.3947850,0.00005091736663492900,SUCCESS,0.0.731861,0.0.3964790&0.0.3961531,0.0.4138717@1727118893.521486127,,,,
0.0.790151,21.37760934995940,SUCCESS,0.0.731861,0.0.3964790&0.0.3964837,0.0.4138717@1727118897.354275893,,,,
0.0.4322011,3.871466763501530,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118893.723692767,,,,
0.0.835929,1.48384261530707E-08,SUCCESS,0.0.731861,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964855,0.0.4138717@1727118896.669447681,,,,
0.0.813427,0.00001414576325453340,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117,0.0.4138717@1727118898.286380559,,,,
0.0.1769460,0.001127494246569680,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118898.373673685,,,,
0.0.4759327,0.0006225429275652060,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118898.721781307,,,,
0.0.4755852,0.07333635462603730,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118897.388596543,,,,
0.0.1524656,0.003591708002437550,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118899.941154480,,,,
0.0.4914246,2.437194570483290,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117&0.0.3964827&0.0.3964855,0.0.4138717@1727118900.668713031,,,,
0.0.4908409,0.000004108549509970750,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118900.577376888,,,,
0.0.1093612,0.0005670600838891340,SUCCESS,0.0.731861,0.0.3964790&0.0.3964804,0.0.4138717@1727118897.356393287,,,,
0.0.1281501,40.05129393772780,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117&0.0.3964855,0.0.4138717@1727118898.533147855,,,,
0.0.639737,0.0002456988158150270,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118902.350205342,,,,
0.0.1234031,0.001438413806752140,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118900.044949943,,,,
0.0.233941,301.6458864113840,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118902.608686655,,,,
0.0.5734370,18.13809620261930,SUCCESS,0.0.731861,0.0.3964790&0.0.3964804,0.0.4138717@1727118902.593107988,,,,
0.0.4308701,326.4838380378450,SUCCESS,0.0.731861,0.0.3964790&0.0.3961531&0.0.3951117,0.0.4138717@1727118902.969958568,,,,
0.0.4339080,0.08465435482282510,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117,0.0.4138717@1727118901.868099090,,,,
0.0.1718654,0.03147441788546300,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118903.578725103,,,,
0.0.5030168,347.1646737522790,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118901.801134446,,,,
0.0.4715971,4.983717434525670,SUCCESS,0.0.731861,0.0.3964790&0.0.3964804,0.0.4138717@1727118902.010296770,,,,
0.0.4798519,0.3496110582444760,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118906.198051790,,,,
0.0.1217090,17.29656880694800,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118902.957073649,,,,
0.0.5422536,0.2275554237374160,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118903.862153785,,,,
0.0.5326504,0.0008500220709445110,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117,0.0.4138717@1727118908.348471774,,,,
0.0.1872630,0.5140052194597370,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117,0.0.4138717@1727118906.957484368,,,,
0.0.2930231,0.8202147854703470,SUCCESS,0.0.731861,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1727118905.068819292,,,,
0.0.1068180,513.2036584941840,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118905.667369763,,,,
0.0.6003807,0.6912421766332090,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118909.311834113,,,,
0.0.6157135,3.08221518594E-11,SUCCESS,0.0.731861,0.0.3964790,0.0.4138717@1727118907.055986748,,,,
0.0.838772,0.006380823357534730,SUCCESS,0.0.731861,0.0.3961531,0.0.4138717@1727118907.415820618,,,,
0.0.1037917,41.59789868260540,SUCCESS,0.0.731861,0.0.3961531&0.0.3951117,0.0.4138717@1727118906.433598711,,,,
0.0.861372,0.0006523019383176420,SUCCESS,0.0.731861,0.0.3961531,0.0.4138717@1727118910.965743774,,,,
0.0.950545,192.5287909516970,SUCCESS,0.0.731861,0.0.3961531,0.0.4138717@1727118908.919211965,,,,
0.0.3870997,0.01192459208566980,SUCCESS,0.0.731861,0.0.3961531,0.0.4138717@1727118908.987439398,,,,
0.0.1463494,0.1399217086248010,SUCCESS,0.0.731861,0.0.3961531,0.0.4138717@1727118911.314806945,,,,
0.0.1191723,0.1185624111900070,SUCCESS,0.0.731861,0.0.3961531,0.0.4138717@1727118910.347481177,,,,
