Account ID,SAUCE Amount,Airdrop Status,Airdrop TX ID
0.0.2012489,66.43593019,SUCCESS, 0.0.4138717@1701636967.567105402
0.0.3864035,0.013247477,SUCCESS, 0.0.4138717@1701636973.248180079
0.0.695548,11.15712093,SUCCESS, 0.0.4138717@1701636980.126297413
0.0.1098162,174.0626837,SUCCESS, 0.0.4138717@1701636984.661802405
0.0.850271,37.70144319,SUCCESS, 0.0.4138717@1701636992.648373499
0.0.29723,2690.040162,SUCCESS, 0.0.4138717@1701636999.281846834
0.0.837714,17.81170285,SUCCESS, 0.0.4138717@1701637003.373654014
0.0.2105083,318.6910584,SUCCESS, 0.0.4138717@1701637009.001894054
0.0.1413650,1420.866033,SUCCESS, 0.0.4138717@1701637013.484087678
0.0.1129507,8.538259482,SUCCESS, 0.0.4138717@1701637017.985781639
0.0.699534,108.0880856,SUCCESS, 0.0.4138717@1701637025.924362564
0.0.3962292,0.31555627,SUCCESS, 0.0.4138717@1701637033.330024880
0.0.3961651,0.002831813,SUCCESS, 0.0.4138717@1701637037.882542010
0.0.3957467,0.019156551,SUCCESS, 0.0.4138717@1701637041.297313482
0.0.648609,0.011201809,SUCCESS, 0.0.4138717@1701637045.467509505
0.0.704807,1538.041635,SUCCESS, 0.0.4138717@1701637048.269321527
0.0.1383337,199.2910892,SUCCESS, 0.0.4138717@1701637054.528261514
0.0.2236552,6.48358122,SUCCESS, 0.0.4138717@1701637060.087604281
0.0.1475262,199.6984361,SUCCESS, 0.0.4138717@1701637066.756184031
0.0.1067527,293.2677968,SUCCESS, 0.0.4138717@1701637069.986243906
0.0.1106819,3534.447776,SUCCESS, 0.0.4138717@1701637074.617956249
0.0.684091,6.537932009,SUCCESS, 0.0.4138717@1701637079.998845893
0.0.288406,13747.25706,SUCCESS, 0.0.4138717@1701637083.415740908
0.0.834663,4389.223695,SUCCESS, 0.0.4138717@1701637088.675309062
0.0.789038,8.763557872,SUCCESS, 0.0.4138717@1701637100.192204119
0.0.1374868,194.1627096,SUCCESS, 0.0.4138717@1701637100.820471769
0.0.831136,163.8059425,SUCCESS, 0.0.4138717@1701637109.844484366
0.0.793607,30943.91327,SUCCESS, 0.0.4138717@1701637112.775050138
0.0.844721,56.75844797,SUCCESS, 0.0.4138717@1701637121.546433232
0.0.187153,136.520205,SUCCESS, 0.0.4138717@1701637127.632106186
0.0.3931707,52.72181657,SUCCESS, 0.0.4138717@1701637136.788119984
0.0.1503653,189.7518384,SUCCESS, 0.0.4138717@1701637139.936336542
0.0.812534,428.7385378,SUCCESS, 0.0.4138717@1701637146.267151360
0.0.3161561,38.29330763,SUCCESS, 0.0.4138717@1701637147.054152931
0.0.1497151,6204.94378,SUCCESS, 0.0.4138717@1701637156.756400352
0.0.584147,2.032814372,SUCCESS, 0.0.4138717@1701637162.512351360
0.0.657368,1.834706218,SUCCESS, 0.0.4138717@1701637167.644489192
0.0.1051402,7.283459318,SUCCESS, 0.0.4138717@1701637173.334747668
0.0.154447,85.24830397,SUCCESS, 0.0.4138717@1701637180.649679405
0.0.809667,241.7282515,SUCCESS, 0.0.4138717@1701637184.824843166
0.0.599826,0.181861016,SUCCESS, 0.0.4138717@1701637188.328886257
0.0.1420557,5.169176482,SUCCESS, 0.0.4138717@1701637194.716980550
0.0.2990530,85.35538459,SUCCESS, 0.0.4138717@1701637199.424119883
0.0.3290843,114.2455041,SUCCESS, 0.0.4138717@1701637206.657839441
0.0.1363012,2183.159719,SUCCESS, 0.0.4138717@1701637207.350189633
0.0.1517416,2.662753686,SUCCESS, 0.0.4138717@1701637221.299002651
0.0.518448,19.09030305,SUCCESS, 0.0.4138717@1701637227.003455819
0.0.830105,339.7128796,SUCCESS, 0.0.4138717@1701637231.765352690
0.0.2030667,0.566250115,SUCCESS, 0.0.4138717@1701637238.545565182
0.0.1382117,0.712425297,SUCCESS, 0.0.4138717@1701637241.599073041
0.0.1760383,38.10340313,SUCCESS, 0.0.4138717@1701637246.615459412
0.0.701923,1906.868218,SUCCESS, 0.0.4138717@1701637249.610962046
0.0.707855,7.009793836,SUCCESS, 0.0.4138717@1701637256.715511210
0.0.976136,0.045429807,SUCCESS, 0.0.4138717@1701637265.874840680
0.0.1454131,8090.646326,SUCCESS, 0.0.4138717@1701637266.685093693
0.0.848545,3.533233195,SUCCESS, 0.0.4138717@1701637275.813638711
0.0.1146286,0.0075019,SUCCESS, 0.0.4138717@1701637279.295617232
0.0.1524707,29.64015186,SUCCESS, 0.0.4138717@1701637285.124043273
0.0.1093619,3.188276602,SUCCESS, 0.0.4138717@1701637288.918093154
0.0.1454290,20.63695651,SUCCESS, 0.0.4138717@1701637296.839478731
0.0.1416857,0.000870213,SUCCESS, 0.0.4138717@1701637304.132710566
0.0.3136172,21.32663385,SUCCESS, 0.0.4138717@1701637308.591089961
0.0.712902,5.68003575,SUCCESS, 0.0.4138717@1701637311.385083653
0.0.748341,14.514979,SUCCESS, 0.0.4138717@1701637316.104121164
0.0.2968534,7.670669127,SUCCESS, 0.0.4138717@1701637321.826917727
0.0.793748,55395.81939,SUCCESS, 0.0.4138717@1701637324.314441544
0.0.9541,343.2449686,SUCCESS, 0.0.4138717@1701637332.773172856
0.0.835518,383.6746254,SUCCESS, 0.0.4138717@1701637336.639060960
0.0.828466,99.39989612,SUCCESS, 0.0.4138717@1701637342.803449884
0.0.1113616,214.144933,SUCCESS, 0.0.4138717@1701637348.474152279
0.0.845795,15.37947013,SUCCESS, 0.0.4138717@1701637356.223189673
0.0.1910250,22.78039891,SUCCESS, 0.0.4138717@1701637362.849068040
0.0.735967,1.742662124,SUCCESS, 0.0.4138717@1701637365.577291495
0.0.3965282,0.011625447,SUCCESS, 0.0.4138717@1701637368.905466761
0.0.1088394,528.5508914,SUCCESS, 0.0.4138717@1701637376.261560256
0.0.1219045,1124.574159,SUCCESS, 0.0.4138717@1701637383.288574816
0.0.1461439,1.172486342,SUCCESS, 0.0.4138717@1701637391.235991184
0.0.1510476,10.93486625,SUCCESS, 0.0.4138717@1701637395.124651259
0.0.1928351,1.375698117,SUCCESS, 0.0.4138717@1701637400.697065716
0.0.2032052,20.30508657,SUCCESS, 0.0.4138717@1701637404.767405228
0.0.1977846,0.419644937,SUCCESS, 0.0.4138717@1701637413.573109626
0.0.807622,13.63631555,SUCCESS, 0.0.4138717@1701637415.732975582
0.0.1365164,23.03610908,SUCCESS, 0.0.4138717@1701637422.919789433
0.0.836964,27.74612423,SUCCESS, 0.0.4138717@1701637429.723857540
0.0.638800,79.48498136,SUCCESS, 0.0.4138717@1701637439.564455241
0.0.3838228,2.10890611,SUCCESS, 0.0.4138717@1701637441.313291785
0.0.838127,4.610117368,SUCCESS, 0.0.4138717@1701637451.571121403
0.0.1524799,1.199229929,SUCCESS, 0.0.4138717@1701637462.158176869
0.0.1129182,7288.729004,SUCCESS, 0.0.4138717@1701637466.326241524
0.0.2299836,87734.95614,SUCCESS, 0.0.4138717@1701637472.102124700
0.0.1439540,0.103206921,SUCCESS, 0.0.4138717@1701637481.145368194
0.0.1176294,89.03022133,SUCCESS, 0.0.4138717@1701637487.663824908
0.0.833314,323.1873376,SUCCESS, 0.0.4138717@1701637493.578487955
0.0.834403,6704.79386,SUCCESS, 0.0.4138717@1701637495.858274977
0.0.175313,1.953889305,SUCCESS, 0.0.4138717@1701637503.145993864
0.0.116505,25.38182224,SUCCESS, 0.0.4138717@1701637510.138013273
0.0.3601830,173.2392121,SUCCESS, 0.0.4138717@1701637510.571749544
0.0.3637960,0.000133251,SUCCESS, 0.0.4138717@1701637515.076295578
0.0.1370631,0.162407857,SUCCESS, 0.0.4138717@1701637522.383194871
0.0.1095909,18.77367226,SUCCESS, 0.0.4138717@1701637525.017199463
0.0.1422331,74.71719615,SUCCESS, 0.0.4138717@1701637531.049798532
0.0.1386185,200.3779384,SUCCESS, 0.0.4138717@1701637535.972309159
0.0.1191723,113.4715389,SUCCESS, 0.0.4138717@1701637544.915983161
0.0.1514634,131.8552342,SUCCESS, 0.0.4138717@1701637549.802050375
0.0.3961137,65.79762869,SUCCESS, 0.0.4138717@1701637550.784393334
0.0.746955,0.091087948,SUCCESS, 0.0.4138717@1701637562.374081232
0.0.597763,1635.204207,SUCCESS, 0.0.4138717@1701637569.045208692
0.0.3853994,0.933871318,SUCCESS, 0.0.4138717@1701637572.017031675
0.0.832415,175.8026118,SUCCESS, 0.0.4138717@1701637578.372378210
0.0.1381923,1599.577193,SUCCESS, 0.0.4138717@1701637581.111266303
0.0.3947779,9008.105211,SUCCESS, 0.0.4138717@1701637585.473548653
0.0.848348,17.53431126,SUCCESS, 0.0.4138717@1701637590.885782053
0.0.1415019,0.715032461,SUCCESS, 0.0.4138717@1701637596.036526621
0.0.3846874,4.39796E-05,SUCCESS, 0.0.4138717@1701637604.803163392
0.0.836838,723.6399064,SUCCESS, 0.0.4138717@1701637611.188729841
0.0.1975350,2535.809587,SUCCESS, 0.0.4138717@1701637613.128231812
0.0.795422,57.92376926,SUCCESS, 0.0.4138717@1701637618.274581860
0.0.2288579,98.17459321,SUCCESS, 0.0.4138717@1701637628.397594991
0.0.1419240,2.840513204,SUCCESS, 0.0.4138717@1701637632.668884797
0.0.3926097,0.148323908,SUCCESS, 0.0.4138717@1701637638.310199317
0.0.3192645,207.3908846,SUCCESS, 0.0.4138717@1701637646.394422048
0.0.1516448,0.367561488,SUCCESS, 0.0.4138717@1701637652.175405682
0.0.836640,456.5105425,SUCCESS, 0.0.4138717@1701637657.781872039
0.0.3947043,8.812659701,SUCCESS, 0.0.4138717@1701637661.125602310
0.0.1734124,164.9286969,SUCCESS, 0.0.4138717@1701637667.784561098
0.0.843137,34.23036317,SUCCESS, 0.0.4138717@1701637675.148628962
0.0.3300700,0.103131799,SUCCESS, 0.0.4138717@1701637681.155360184
0.0.930345,12.89303644,SUCCESS, 0.0.4138717@1701637692.815035656
0.0.1311291,1.93264838,SUCCESS, 0.0.4138717@1701637699.735911404
0.0.283414,180.141444,SUCCESS, 0.0.4138717@1701637705.041394334
0.0.3927010,14.04604691,SUCCESS, 0.0.4138717@1701637706.350562789
0.0.1416484,15.71484783,SUCCESS, 0.0.4138717@1701637710.655388542
0.0.1507801,10.28141961,SUCCESS, 0.0.4138717@1701637716.981290086
0.0.1366713,67.46891938,SUCCESS, 0.0.4138717@1701637723.461023648
0.0.891510,3271.472994,SUCCESS, 0.0.4138717@1701637730.046736796
0.0.3259179,1.148443561,SUCCESS, 0.0.4138717@1701637733.425109960
0.0.3597846,0.51825451,SUCCESS, 0.0.4138717@1701637738.390167827
0.0.925802,1.084010287,SUCCESS, 0.0.4138717@1701637745.938891849
0.0.1934150,40.74730327,SUCCESS, 0.0.4138717@1701637750.166225680
0.0.2162993,138.3249376,SUCCESS, 0.0.4138717@1701637757.760079251
0.0.1374442,13.39930693,SUCCESS, 0.0.4138717@1701637762.039518647
0.0.1625971,4.628619441,SUCCESS, 0.0.4138717@1701637766.498792834
0.0.1317927,69.47449277,SUCCESS, 0.0.4138717@1701637766.717665092
0.0.923759,372.4494672,SUCCESS, 0.0.4138717@1701637772.180160016
0.0.1724832,0.014962404,SUCCESS, 0.0.4138717@1701637777.964262440
0.0.1738760,37.55583122,SUCCESS, 0.0.4138717@1701637788.070911672
0.0.3933990,35.79999803,SUCCESS, 0.0.4138717@1701637795.539519116
0.0.2022881,0.557328418,SUCCESS, 0.0.4138717@1701637796.559614273
0.0.1121718,0.001180677,SUCCESS, 0.0.4138717@1701637805.790094649
0.0.1270782,0.057676802,SUCCESS, 0.0.4138717@1701637807.762335292
0.0.1715671,1.115101249,SUCCESS, 0.0.4138717@1701637813.366106320
0.0.2178935,68.76452633,SUCCESS, 0.0.4138717@1701637819.517368288
0.0.1053366,2.198266242,SUCCESS, 0.0.4138717@1701637822.899809684
0.0.838625,1028.273005,SUCCESS, 0.0.4138717@1701637825.997742443
0.0.1496569,0.000611087,SUCCESS, 0.0.4138717@1701637832.592430021
0.0.481090,21.05468505,SUCCESS, 0.0.4138717@1701637838.482696602
0.0.1288450,159.7650462,SUCCESS, 0.0.4138717@1701637844.032807437
0.0.1497607,6597.601444,SUCCESS, 0.0.4138717@1701637848.490797064
0.0.659113,204.3812285,SUCCESS, 0.0.4138717@1701637852.680660915
0.0.907269,0.005632624,SUCCESS, 0.0.4138717@1701637857.203297658
0.0.1088883,0.02035788,SUCCESS, 0.0.4138717@1701637868.529379604
0.0.1457502,406.4925728,SUCCESS, 0.0.4138717@1701637873.505261877
0.0.3305404,29.71696767,SUCCESS, 0.0.4138717@1701637875.879068510
0.0.833107,2.398037887,SUCCESS, 0.0.4138717@1701637881.564681546
0.0.831187,5.036885051,SUCCESS, 0.0.4138717@1701637890.617395824
0.0.854001,0.069410975,SUCCESS, 0.0.4138717@1701637895.051074215
0.0.813137,6.256092503,SUCCESS, 0.0.4138717@1701637903.125248396
0.0.1262716,5.579794596,SUCCESS, 0.0.4138717@1701637908.222245993
0.0.3868695,266.5495667,SUCCESS, 0.0.4138717@1701637912.602383112
0.0.890408,61.50869156,SUCCESS, 0.0.4138717@1701637917.515265917
0.0.3829916,9.68587669,SUCCESS, 0.0.4138717@1701637922.245114021
0.0.859149,126.7980577,SUCCESS, 0.0.4138717@1701637931.303897100
0.0.2799604,83.71073704,SUCCESS, 0.0.4138717@1701637934.538605845
0.0.481275,6.386519898,SUCCESS, 0.0.4138717@1701637937.521678385
0.0.3276459,76.5157734,SUCCESS, 0.0.4138717@1701637946.346616569
0.0.708390,119.0114546,SUCCESS, 0.0.4138717@1701637949.141866221
0.0.1509702,61.03930178,SUCCESS, 0.0.4138717@1701637962.177035099
0.0.975200,0.465031208,SUCCESS, 0.0.4138717@1701637966.287103773
0.0.1059159,116.0671762,SUCCESS, 0.0.4138717@1701637970.778511159
0.0.1438637,4.593670619,SUCCESS, 0.0.4138717@1701637977.961927348
0.0.1464508,1.48453E-05,SUCCESS, 0.0.4138717@1701637982.264166155
0.0.1046022,15.84727724,SUCCESS, 0.0.4138717@1701637988.180840450
0.0.3872439,21.09260753,SUCCESS, 0.0.4138717@1701638000.580751355
0.0.725064,4259.506107,SUCCESS, 0.0.4138717@1701638006.836326905
0.0.1078179,0.483219273,SUCCESS, 0.0.4138717@1701638015.465762675
0.0.130148,7.923733243,SUCCESS, 0.0.4138717@1701638022.689354352
0.0.3219194,6.156007126,SUCCESS, 0.0.4138717@1701638027.208596970
0.0.963988,0.211080424,SUCCESS, 0.0.4138717@1701638027.685869119
0.0.1518335,0.001091317,SUCCESS, 0.0.4138717@1701638034.599562686
0.0.794613,31.89111356,SUCCESS, 0.0.4138717@1701638040.472496582
0.0.931165,0.304367833,SUCCESS, 0.0.4138717@1701638048.411144160
0.0.676535,3410.999008,SUCCESS, 0.0.4138717@1701638058.103723910
0.0.3968150,807.9008726,SUCCESS, 0.0.4138717@1701638060.756453974
0.0.1790857,149.2097161,SUCCESS, 0.0.4138717@1701638065.965220577
0.0.767942,0.456720232,SUCCESS, 0.0.4138717@1701638073.126095052
0.0.1057486,0.000418915,SUCCESS, 0.0.4138717@1701638079.079490317
0.0.3218088,0.549812093,SUCCESS, 0.0.4138717@1701638079.311372472
0.0.795325,131.5498246,SUCCESS, 0.0.4138717@1701638088.634561443
0.0.3967616,12.413845,NOT_ASSOCIATED,
0.0.1735540,1.131884242,SUCCESS, 0.0.4138717@1701638098.839687051
0.0.1438901,0.000556007,SUCCESS, 0.0.4138717@1701638102.773665950
0.0.947494,46.21989704,SUCCESS, 0.0.4138717@1701638110.225944568
0.0.866891,13.68428642,SUCCESS, 0.0.4138717@1701638117.285239294
0.0.1332181,1.042259533,SUCCESS, 0.0.4138717@1701638120.336927649
0.0.1985395,168.0106438,SUCCESS, 0.0.4138717@1701638125.686995814
0.0.813487,9.686111639,SUCCESS, 0.0.4138717@1701638135.003652469
0.0.1023730,0.087031884,SUCCESS, 0.0.4138717@1701638142.839048120
0.0.1528,1452.382617,SUCCESS, 0.0.4138717@1701638151.053773801
0.0.833364,9.687026964,SUCCESS, 0.0.4138717@1701638152.021726934
0.0.1339848,18.6140151,SUCCESS, 0.0.4138717@1701638158.248993903
0.0.834532,1.688012238,SUCCESS, 0.0.4138717@1701638168.761333031
0.0.814618,0.647432882,SUCCESS, 0.0.4138717@1701638171.152535221
0.0.1471371,0.108161722,SUCCESS, 0.0.4138717@1701638173.792258985
0.0.837404,48.42416701,SUCCESS, 0.0.4138717@1701638183.995946528
0.0.3910715,7.451281366,SUCCESS, 0.0.4138717@1701638191.410157823
0.0.3939496,5.565782316,SUCCESS, 0.0.4138717@1701638194.172185451
0.0.1294237,0.197643484,SUCCESS, 0.0.4138717@1701638203.300100166
0.0.1479798,47.4783247,SUCCESS, 0.0.4138717@1701638205.570404313
0.0.817963,18.70539776,SUCCESS, 0.0.4138717@1701638212.952897357
0.0.1930663,56.43743271,SUCCESS, 0.0.4138717@1701638219.677932817
0.0.1094369,1.682144214,SUCCESS, 0.0.4138717@1701638223.626423958
0.0.1307751,0.16512277,SUCCESS, 0.0.4138717@1701638230.371840489
0.0.1365008,0.013659244,SUCCESS, 0.0.4138717@1701638234.922117201
0.0.1101540,401.067468,SUCCESS, 0.0.4138717@1701638239.234651254
0.0.1500994,0.67393747,SUCCESS, 0.0.4138717@1701638247.172660211
0.0.1428736,28.11334414,SUCCESS, 0.0.4138717@1701638255.040376881
0.0.956549,1.382970388,SUCCESS, 0.0.4138717@1701638263.026072697
0.0.3205653,4.577030989,SUCCESS, 0.0.4138717@1701638269.556564839
0.0.1305838,44.11936818,SUCCESS, 0.0.4138717@1701638273.975360391
0.0.1095780,0.068257166,SUCCESS, 0.0.4138717@1701638285.186215426
0.0.3942263,6.377661342,SUCCESS, 0.0.4138717@1701638288.242952776
0.0.1067376,70.03049501,SUCCESS, 0.0.4138717@1701638292.552046564
0.0.505479,0.002742473,SUCCESS, 0.0.4138717@1701638298.997532344
0.0.2917929,0.503114087,SUCCESS, 0.0.4138717@1701638307.473774543
0.0.1341637,0.014377491,SUCCESS, 0.0.4138717@1701638314.563474885
0.0.1083493,201.4981018,SUCCESS, 0.0.4138717@1701638321.558469553
0.0.1284263,14.62702489,SUCCESS, 0.0.4138717@1701638321.277349835
0.0.2759276,0.473324707,SUCCESS, 0.0.4138717@1701638331.394763190
0.0.1989733,6.476099698,SUCCESS, 0.0.4138717@1701638333.542371079
0.0.926064,988.21254,SUCCESS, 0.0.4138717@1701638340.417452415
0.0.1082181,2.885380407,SUCCESS, 0.0.4138717@1701638343.373627904
0.0.839408,0.007877287,SUCCESS, 0.0.4138717@1701638351.957555039
0.0.2288443,0.062324224,SUCCESS, 0.0.4138717@1701638362.894534206
0.0.1504386,43.1829369,SUCCESS, 0.0.4138717@1701638368.954371796
0.0.867190,0.003195709,SUCCESS, 0.0.4138717@1701638375.733436536
0.0.747413,10.85295801,SUCCESS, 0.0.4138717@1701638384.748992701
0.0.835812,0.385154635,SUCCESS, 0.0.4138717@1701638390.496145975
0.0.850980,1.170177872,SUCCESS, 0.0.4138717@1701638395.229797041
0.0.1057455,17.12063299,SUCCESS, 0.0.4138717@1701638397.698074428
0.0.1339478,172.8759174,SUCCESS, 0.0.4138717@1701638408.065922997
0.0.3702565,0.250838179,SUCCESS, 0.0.4138717@1701638410.045962490
0.0.849140,35.38154699,SUCCESS, 0.0.4138717@1701638418.591658680
0.0.1703452,41.44456517,SUCCESS, 0.0.4138717@1701638422.752705982
0.0.3044670,27.52471521,SUCCESS, 0.0.4138717@1701638424.226220863
0.0.835940,95.43681748,SUCCESS, 0.0.4138717@1701638432.569773228
0.0.839840,3.546735306,SUCCESS, 0.0.4138717@1701638437.058910612
0.0.1508105,11.44784858,SUCCESS, 0.0.4138717@1701638441.460166906
0.0.2116956,102.9084132,SUCCESS, 0.0.4138717@1701638449.388207021
0.0.1130645,485.766379,SUCCESS, 0.0.4138717@1701638454.877326923
0.0.142155,5.717412839,SUCCESS, 0.0.4138717@1701638464.495139676
0.0.1431498,48.38183417,SUCCESS, 0.0.4138717@1701638469.199451941
0.0.401124,149.4464725,SUCCESS, 0.0.4138717@1701638471.672817979
0.0.1407959,6.92763185,SUCCESS, 0.0.4138717@1701638478.340210550
0.0.683607,9228.332717,SUCCESS, 0.0.4138717@1701638483.667316962
0.0.1096514,387.2995948,SUCCESS, 0.0.4138717@1701638487.233457887
0.0.1322328,0.022130794,SUCCESS, 0.0.4138717@1701638491.845588313
0.0.2010472,39.00824753,SUCCESS, 0.0.4138717@1701638499.054199109
0.0.2214365,51.39762914,SUCCESS, 0.0.4138717@1701638503.700856348
0.0.2022247,29.7039603,SUCCESS, 0.0.4138717@1701638505.043431372
0.0.3293807,52.57039609,SUCCESS, 0.0.4138717@1701638512.419491349
0.0.1233716,55.26367147,NOT_ASSOCIATED,
0.0.1236510,3.069639741,SUCCESS, 0.0.4138717@1701638513.912313115
0.0.1000668,716.3835458,SUCCESS, 0.0.4138717@1701638522.546145778
0.0.1384037,37.66481263,SUCCESS, 0.0.4138717@1701638526.909163863
0.0.835250,7.662578665,SUCCESS, 0.0.4138717@1701638531.865560832
0.0.1410798,1556.008353,SUCCESS, 0.0.4138717@1701638534.774246419
0.0.908202,11.38418275,SUCCESS, 0.0.4138717@1701638540.233840445
0.0.1180077,4.250736501,SUCCESS, 0.0.4138717@1701638543.527437016
0.0.827626,60.53631438,SUCCESS, 0.0.4138717@1701638554.372594695
0.0.3974726,9.045134246,NOT_ASSOCIATED,
0.0.885576,32.56153687,SUCCESS, 0.0.4138717@1701638561.548679021
0.0.1735297,3922.810852,SUCCESS, 0.0.4138717@1701638565.012548215
0.0.842464,0.906499745,SUCCESS, 0.0.4138717@1701638569.339582886
0.0.1033923,177.5387669,SUCCESS, 0.0.4138717@1701638571.296099150
0.0.1285288,79.5541821,SUCCESS, 0.0.4138717@1701638577.990477604
0.0.2034162,637.3195014,SUCCESS, 0.0.4138717@1701638587.030164605
0.0.1493934,62.73314988,SUCCESS, 0.0.4138717@1701638591.985977105
0.0.689970,577.7302234,SUCCESS, 0.0.4138717@1701638602.131170053
0.0.1177106,6.226137498,SUCCESS, 0.0.4138717@1701638604.274423099
0.0.3248181,7668.582457,SUCCESS, 0.0.4138717@1701638613.344933507
0.0.1068370,7401.869992,SUCCESS, 0.0.4138717@1701638614.721970016
0.0.839983,23.93904282,SUCCESS, 0.0.4138717@1701638621.963068646
0.0.1472060,104.2891965,SUCCESS, 0.0.4138717@1701638630.187469330
0.0.839530,265.3220147,SUCCESS, 0.0.4138717@1701638634.281410767
0.0.753769,0.006434322,SUCCESS, 0.0.4138717@1701638642.753153387
0.0.1076735,0.026942488,SUCCESS, 0.0.4138717@1701638647.584041220
0.0.3507586,450.3271538,SUCCESS, 0.0.4138717@1701638658.704920793
0.0.1290358,8841.400606,SUCCESS, 0.0.4138717@1701638664.207235300
0.0.1388980,299.7051217,SUCCESS, 0.0.4138717@1701638669.190672954
0.0.836214,9.507768241,SUCCESS, 0.0.4138717@1701638674.813445797
0.0.817883,7.19013355,SUCCESS, 0.0.4138717@1701638677.501876000
0.0.3966137,99.98942862,NOT_ASSOCIATED,
0.0.979379,5794.87239,SUCCESS, 0.0.4138717@1701638682.308052976
0.0.1424822,0.038241926,SUCCESS, 0.0.4138717@1701638689.092866420
0.0.1320403,30.37176554,SUCCESS, 0.0.4138717@1701638694.178461246
0.0.1872027,26813.67788,SUCCESS, 0.0.4138717@1701638699.814930024
0.0.765351,146.5732185,SUCCESS, 0.0.4138717@1701638710.107771969
0.0.1372987,20.40662859,SUCCESS, 0.0.4138717@1701638714.837920250
0.0.1443110,0.016207927,SUCCESS, 0.0.4138717@1701638722.392154481
0.0.1070811,0.775548502,SUCCESS, 0.0.4138717@1701638722.958817655
0.0.1375637,45.74741802,SUCCESS, 0.0.4138717@1701638730.838374105
0.0.792890,64.68284806,SUCCESS, 0.0.4138717@1701638733.958935978
0.0.1476413,298.521728,SUCCESS, 0.0.4138717@1701638742.414800662
0.0.1094217,20514.08457,SUCCESS, 0.0.4138717@1701638746.840457459
0.0.2156070,336.0438303,SUCCESS, 0.0.4138717@1701638748.763082037
0.0.834820,17.24182232,SUCCESS, 0.0.4138717@1701638754.157543101
0.0.1039861,1276.69859,SUCCESS, 0.0.4138717@1701638756.133577561
0.0.1234025,0.01458203,SUCCESS, 0.0.4138717@1701638763.139991684
0.0.3712323,255.8871094,SUCCESS, 0.0.4138717@1701638768.874056325
0.0.1088326,1348.838521,SUCCESS, 0.0.4138717@1701638772.299970040
0.0.688890,0.053288826,SUCCESS, 0.0.4138717@1701638781.566612655
0.0.860438,31738.59213,SUCCESS, 0.0.4138717@1701638785.228327618
0.0.833658,308.8662293,SUCCESS, 0.0.4138717@1701638788.381274615
0.0.867425,1309.073871,SUCCESS, 0.0.4138717@1701638793.972919120
0.0.859541,491.5859884,SUCCESS, 0.0.4138717@1701638803.289450396
0.0.671226,70628.85274,SUCCESS, 0.0.4138717@1701638806.205231405
0.0.2162493,429.3989444,SUCCESS, 0.0.4138717@1701638809.365452500
0.0.1465117,468.6507234,SUCCESS, 0.0.4138717@1701638816.040781842
0.0.1464633,5985.669973,SUCCESS, 0.0.4138717@1701638818.441660775
0.0.1086481,40.85694114,SUCCESS, 0.0.4138717@1701638825.069561252
0.0.1198079,549.7690008,SUCCESS, 0.0.4138717@1701638836.421166674
0.0.3748279,51.64740765,SUCCESS, 0.0.4138717@1701638845.437713924
0.0.1075051,164.859518,SUCCESS, 0.0.4138717@1701638845.867267003
0.0.997927,0.380994543,SUCCESS, 0.0.4138717@1701638851.401084874
0.0.831704,2485.388027,SUCCESS, 0.0.4138717@1701638855.966787703
0.0.2014278,3056.621039,SUCCESS, 0.0.4138717@1701638862.997910924
0.0.842843,74.10894491,SUCCESS, 0.0.4138717@1701638868.126759515
0.0.1065761,190.9176625,SUCCESS, 0.0.4138717@1701638876.643367929
0.0.1388678,0.064842265,SUCCESS, 0.0.4138717@1701638880.783987305
0.0.867358,2649.460157,SUCCESS, 0.0.4138717@1701638887.748964468
0.0.1093567,85.33207265,SUCCESS, 0.0.4138717@1701638892.677991156
0.0.945751,9161.039569,SUCCESS, 0.0.4138717@1701638895.644253375
0.0.1102367,85.44320836,SUCCESS, 0.0.4138717@1701638903.138476298
0.0.858646,21.508667,SUCCESS, 0.0.4138717@1701638904.810591806
0.0.3307992,4.674383303,SUCCESS, 0.0.4138717@1701638909.646491724
0.0.3916002,56.29449684,SUCCESS, 0.0.4138717@1701638919.872713803
0.0.153921,170.9267415,NOT_ASSOCIATED,
0.0.1093866,4.966630889,SUCCESS, 0.0.4138717@1701638922.895148202
0.0.835690,28939.681,SUCCESS, 0.0.4138717@1701638928.929680878
0.0.846626,0.000120586,SUCCESS, 0.0.4138717@1701638937.263966282
0.0.3925109,13.15792894,SUCCESS, 0.0.4138717@1701638942.270319580
0.0.481717,126.5278565,SUCCESS, 0.0.4138717@1701638943.177616097
0.0.321213,0.000440326,SUCCESS, 0.0.4138717@1701638948.867677333
0.0.1367712,0.141393792,SUCCESS, 0.0.4138717@1701638957.435170029
0.0.1518649,0.769661769,SUCCESS, 0.0.4138717@1701638959.123919016
0.0.831944,6.89078E-05,SUCCESS, 0.0.4138717@1701638965.204497434
0.0.1347825,1001.149845,SUCCESS, 0.0.4138717@1701638969.424693329
0.0.1427613,39.86752695,SUCCESS, 0.0.4138717@1701638976.671290001
0.0.1457190,0.001166554,SUCCESS, 0.0.4138717@1701638977.460682442
0.0.840160,39.03798905,SUCCESS, 0.0.4138717@1701638982.735419793
0.0.841449,4036.585493,SUCCESS, 0.0.4138717@1701638992.588981136
0.0.844544,269.7699726,SUCCESS, 0.0.4138717@1701638997.567514363
0.0.1418398,0.003979395,SUCCESS, 0.0.4138717@1701639003.412439889
