Account ID,SAUCE Amount,Airdrop Status,Airdrop TX ID
0.0.1008009,9573.312106,SUCCESS,0.0.4138717@1702927431.314470912
0.0.3962675,574.3482497,SUCCESS,0.0.4138717@1702927440.381639232
0.0.1263649,12.82788542,SUCCESS,0.0.4138717@1702927443.850131518
0.0.1307751,0.130757502,SUCCESS,0.0.4138717@1702927449.459478991
0.0.512814,0.609472419,SUCCESS,0.0.4138717@1702927455.296072633
0.0.1121753,14.67088319,SUCCESS,0.0.4138717@1702927463.946246286
0.0.622222,334.2726569,SUCCESS,0.0.4138717@1702927466.493775477
0.0.836544,1.759192326,SUCCESS,0.0.4138717@1702927469.820158176
0.0.904709,1.049751537,SUCCESS,0.0.4138717@1702927482.244312578
0.0.565201,1066.776661,SUCCESS,0.0.4138717@1702927486.778553836
0.0.3005275,0.373150705,SUCCESS,0.0.4138717@1702927488.181635847
0.0.1899744,1.042788941,SUCCESS,0.0.4138717@1702927496.855723059
0.0.204362,1.355997916,SUCCESS,0.0.4138717@1702927500.182167554
0.0.665092,7.983264635,SUCCESS,0.0.4138717@1702927504.612942126
0.0.1033493,106.750853,SUCCESS,0.0.4138717@1702927512.757622990
0.0.842953,8521.67973,SUCCESS,0.0.4138717@1702927515.432965442
0.0.1427437,157.6172378,SUCCESS,0.0.4138717@1702927524.874038942
0.0.820741,2.437781635,SUCCESS,0.0.4138717@1702927530.527547068
0.0.1282050,350.6257873,SUCCESS,0.0.4138717@1702927536.716081455
0.0.886182,290.2105602,SUCCESS,0.0.4138717@1702927544.899587698
0.0.848650,3.011705713,SUCCESS,0.0.4138717@1702927549.120480894
0.0.3929354,145.9569683,SUCCESS,0.0.4138717@1702927557.521142836
0.0.1078483,3.395098146,SUCCESS,0.0.4138717@1702927564.767862563
0.0.1745927,4.66201E-05,SUCCESS,0.0.4138717@1702927566.262964319
0.0.1054756,699.2485853,SUCCESS,0.0.4138717@1702927574.867817722
0.0.3845966,4.249750297,SUCCESS,0.0.4138717@1702927582.451019147
0.0.1300860,2.097860979,SUCCESS,0.0.4138717@1702927589.040900608
0.0.1077700,80.64398731,SUCCESS,0.0.4138717@1702927592.724925309
0.0.1433179,0.043034522,SUCCESS,0.0.4138717@1702927592.634840682
0.0.836658,2955.746672,SUCCESS,0.0.4138717@1702927596.581757543
0.0.1075172,0.045939505,SUCCESS,0.0.4138717@1702927606.408010560
0.0.1088394,156.7867316,SUCCESS,0.0.4138717@1702927610.896583501
0.0.1289124,392.4464005,SUCCESS,0.0.4138717@1702927616.423581293
0.0.1071830,20.42530118,SUCCESS,0.0.4138717@1702927620.054793662
0.0.919082,324.5666027,SUCCESS,0.0.4138717@1702927628.501127188
0.0.885454,1.816517981,SUCCESS,0.0.4138717@1702927630.447427908
0.0.1728068,38.5409365,SUCCESS,0.0.4138717@1702927639.346886063
0.0.826747,1.358852559,SUCCESS,0.0.4138717@1702927645.570748735
0.0.730273,83.08343222,SUCCESS,0.0.4138717@1702927647.926128504
0.0.7916,0.853415216,SUCCESS,0.0.4138717@1702927650.219782899
0.0.1178743,3.00E-08,SUCCESS,0.0.4138717@1702927658.819810374
0.0.686304,1.003217191,SUCCESS,0.0.4138717@1702927662.883938344
0.0.835095,0.318630597,SUCCESS,0.0.4138717@1702927666.444296900
0.0.1761556,7.486819272,SUCCESS,0.0.4138717@1702927675.804942865
0.0.943248,0.50586311,SUCCESS,0.0.4138717@1702927690.376093917
0.0.836096,0.000292606,SUCCESS,0.0.4138717@1702927694.207132387
0.0.814196,47.12830134,SUCCESS,0.0.4138717@1702927702.055978147
0.0.835670,579.0693258,SUCCESS,0.0.4138717@1702927711.419213715
0.0.1465114,3007.133102,SUCCESS,0.0.4138717@1702927713.183553917
0.0.2012848,0.017528943,SUCCESS,0.0.4138717@1702927715.418089726
0.0.1424665,2.32E-07,SUCCESS,0.0.4138717@1702927719.483084736
0.0.485788,6.296884375,SUCCESS,0.0.4138717@1702927727.701251227
0.0.1421971,155.7900344,SUCCESS,0.0.4138717@1702927736.658785289
0.0.2030460,0.000176133,SUCCESS,0.0.4138717@1702927742.383549036
0.0.821010,0.004053726,SUCCESS,0.0.4138717@1702927745.187848075
0.0.1791597,0.037275417,SUCCESS,0.0.4138717@1702927753.442499438
0.0.611948,11.87765522,SUCCESS,0.0.4138717@1702927759.948704748
0.0.835190,7074.344413,SUCCESS,0.0.4138717@1702927761.303902585
0.0.2990959,117.8956087,SUCCESS,0.0.4138717@1702927767.805265731
0.0.922734,0.854365219,SUCCESS,0.0.4138717@1702927773.424643331
0.0.1093565,0.635092454,SUCCESS,0.0.4138717@1702927778.034555757
0.0.847393,107.6839748,SUCCESS,0.0.4138717@1702927781.202501466
0.0.858824,0.1575235,SUCCESS,0.0.4138717@1702927790.336577663
0.0.684055,0.121708566,SUCCESS,0.0.4138717@1702927792.202584663
0.0.1742704,0.480740135,SUCCESS,0.0.4138717@1702927798.363916975
0.0.1784009,0.579403164,SUCCESS,0.0.4138717@1702927802.131727561
0.0.972829,7.26E-07,SUCCESS,0.0.4138717@1702927811.524992196
0.0.3975000,0.596735648,SUCCESS,0.0.4138717@1702927815.216204058
0.0.2150336,19.54874921,SUCCESS,0.0.4138717@1702927818.787757198
0.0.947335,0.150890594,SUCCESS,0.0.4138717@1702927825.851784518
0.0.1444714,11.88031824,SUCCESS,0.0.4138717@1702927827.849543072
0.0.1419269,0.153283435,SUCCESS,0.0.4138717@1702927833.715773496
0.0.3927125,0.002643125,SUCCESS,0.0.4138717@1702927836.805260998
0.0.4213518,0.17945045,SUCCESS,0.0.4138717@1702927845.582415022
0.0.1302962,0.388715608,SUCCESS,0.0.4138717@1702927851.661058758
0.0.1106129,1.0992419,SUCCESS,0.0.4138717@1702927855.695870230
0.0.4207604,3.46E-08,SUCCESS,0.0.4138717@1702927859.341277059
0.0.1050477,1.38217E-06,SUCCESS,0.0.4138717@1702927863.596914972
0.0.3240649,0.004284053,SUCCESS,0.0.4138717@1702927867.800824744
0.0.206863,0.011099097,SUCCESS,0.0.4138717@1702927872.858019710
0.0.1105263,0.025079851,SUCCESS,0.0.4138717@1702927879.945119181
0.0.150654,5003.056718,SUCCESS,0.0.4138717@1702927882.559876927
0.0.838772,2.727204323,SUCCESS,0.0.4138717@1702927888.807077577
0.0.3952180,1477.367125,SUCCESS,0.0.4138717@1702927897.370567932
0.0.2773436,1160.677396,SUCCESS,0.0.4138717@1702927907.460769983
0.0.890095,3.047711442,SUCCESS,0.0.4138717@1702927908.695825886
0.0.1037917,0.090939329,SUCCESS,0.0.4138717@1702927914.230449232
0.0.1015670,0.024959356,SUCCESS,0.0.4138717@1702927922.144407920
0.0.454916,0.014609744,SUCCESS,0.0.4138717@1702927929.142960574
0.0.1364943,158.4897042,SUCCESS,0.0.4138717@1702927932.064493466
0.0.820781,17919.27318,SUCCESS,0.0.4138717@1702927937.958158469
0.0.833779,0.059703119,SUCCESS,0.0.4138717@1702927942.194773380
0.0.861372,2484.62421,SUCCESS,0.0.4138717@1702927945.969666912
0.0.3968150,1435.151916,SUCCESS,0.0.4138717@1702927953.315688318
0.0.948513,83.60751044,SUCCESS,0.0.4138717@1702927954.803154815
0.0.3508859,121.971362,SUCCESS,0.0.4138717@1702927977.373130739
0.0.950545,5584.025964,SUCCESS,0.0.4138717@1702927978.671603784
0.0.867425,3662.613751,SUCCESS,0.0.4138717@1702927983.038135200
0.0.3857044,30.34308936,SUCCESS,0.0.4138717@1702927987.380626869
0.0.1497563,12.7826907,SUCCESS,0.0.4138717@1702927993.484782011
0.0.979379,103.0756022,SUCCESS,0.0.4138717@1702927998.083681276
0.0.1000668,401.0990195,SUCCESS,0.0.4138717@1702928003.716393596
0.0.3870997,0.021231233,SUCCESS,0.0.4138717@1702928010.763175690
0.0.1074226,29.78021744,SUCCESS,0.0.4138717@1702928016.602292676
0.0.1463494,0.239026564,SUCCESS,0.0.4138717@1702928020.964753128
0.0.873435,34.11109444,SUCCESS,0.0.4138717@1702928026.829695380
0.0.834396,438.6647471,SUCCESS,0.0.4138717@1702928031.117626320
0.0.838254,0.906414834,SUCCESS,0.0.4138717@1702928032.741288570
0.0.1130645,243.5013198,SUCCESS,0.0.4138717@1702928039.513044181
0.0.495570,3.318457799,SUCCESS,0.0.4138717@1702928045.563873752
0.0.481399,87.91361753,SUCCESS,0.0.4138717@1702928048.881008313
0.0.834955,88.78813723,SUCCESS,0.0.4138717@1702928060.101425311
0.0.791245,0.010611141,SUCCESS,0.0.4138717@1702928065.708628745
0.0.822616,1701.955307,SUCCESS,0.0.4138717@1702928071.085692579
0.0.3974888,2.796153769,SUCCESS,0.0.4138717@1702928074.915520121
0.0.481717,50.11623839,SUCCESS,0.0.4138717@1702928081.409905007
0.0.1101540,1154.993836,SUCCESS,0.0.4138717@1702928085.098875297
0.0.838654,6179.472888,SUCCESS,0.0.4138717@1702928091.087582538
0.0.839006,4.62435E-06,SUCCESS,0.0.4138717@1702928095.949770244
0.0.1715837,2042.397619,SUCCESS,0.0.4138717@1702928106.412769222
0.0.596908,1119.002216,SUCCESS,0.0.4138717@1702928113.949133641
0.0.793488,0.016344593,SUCCESS,0.0.4138717@1702928119.953676193
0.0.1076730,1.299104842,SUCCESS,0.0.4138717@1702928128.342942525
0.0.1088074,329.3923068,SUCCESS,0.0.4138717@1702928131.710256804
0.0.892604,0.758036919,SUCCESS,0.0.4138717@1702928134.378179101
0.0.1454734,0.492930154,SUCCESS,0.0.4138717@1702928142.066579753
0.0.836048,1137.231725,SUCCESS,0.0.4138717@1702928146.931141495
0.0.641074,0.206125962,SUCCESS,0.0.4138717@1702928150.643541940
0.0.964888,1.57545E-06,SUCCESS,0.0.4138717@1702928156.720921800
0.0.825220,2.347880676,SUCCESS,0.0.4138717@1702928162.001067580
0.0.1463079,14135.41951,SUCCESS,0.0.4138717@1702928164.979139116
0.0.869012,9.67E-07,SUCCESS,0.0.4138717@1702928173.267018919
0.0.476700,333.6240832,SUCCESS,0.0.4138717@1702928180.490900087
0.0.3293982,211.2194458,SUCCESS,0.0.4138717@1702928187.823814556
0.0.664844,57.9709201,SUCCESS,0.0.4138717@1702928197.345934605
0.0.787834,78.15997146,SUCCESS,0.0.4138717@1702928201.567825475
0.0.842594,2041.603147,SUCCESS,0.0.4138717@1702928208.882289108
0.0.1295327,1.679642805,SUCCESS,0.0.4138717@1702928213.878687436
0.0.785611,0.664266363,SUCCESS,0.0.4138717@1702928220.161304302
0.0.915984,0.684873789,SUCCESS,0.0.4138717@1702928226.407882414
0.0.939841,3.805E-06,SUCCESS,0.0.4138717@1702928231.003548438
0.0.840290,41.76554017,SUCCESS,0.0.4138717@1702928233.471270585
0.0.793111,15396.51731,SUCCESS,0.0.4138717@1702928237.582516569
0.0.112784,8.261461202,SUCCESS,0.0.4138717@1702928246.531002901
0.0.2015440,25.19497256,SUCCESS,0.0.4138717@1702928249.267448186
0.0.846366,0.066944887,SUCCESS,0.0.4138717@1702928252.690098857
0.0.839840,2.390402056,SUCCESS,0.0.4138717@1702928260.457774284
0.0.827132,11569.85972,SUCCESS,0.0.4138717@1702928265.806875318
0.0.734778,1.312687763,SUCCESS,0.0.4138717@1702928269.559861151
0.0.909745,0.426952383,SUCCESS,0.0.4138717@1702928278.743867923
0.0.659974,47.07075605,SUCCESS,0.0.4138717@1702928283.987231614
0.0.1154193,1.34445392,SUCCESS,0.0.4138717@1702928292.178046708
0.0.2966824,0.148278954,SUCCESS,0.0.4138717@1702928293.222049475
0.0.576089,16.87053311,SUCCESS,0.0.4138717@1702928299.384395901
0.0.105726,623.2373718,SUCCESS,0.0.4138717@1702928302.877356147
0.0.1093567,25.31740574,SUCCESS,0.0.4138717@1702928309.340211155
0.0.1786431,0.004912328,SUCCESS,0.0.4138717@1702928311.202079388
0.0.827428,0.010654853,SUCCESS,0.0.4138717@1702928322.269989801
0.0.836811,127.699057,SUCCESS,0.0.4138717@1702928327.505667244
0.0.793165,1.373344049,SUCCESS,0.0.4138717@1702928332.844216971
0.0.875268,0.018818978,SUCCESS,0.0.4138717@1702928335.156974421
0.0.1448131,0.005015942,SUCCESS,0.0.4138717@1702928339.037562570
0.0.973499,0.581667566,SUCCESS,0.0.4138717@1702928347.495429660
0.0.973348,2.78785E-06,SUCCESS,0.0.4138717@1702928352.435497794
0.0.859565,0.006812793,SUCCESS,0.0.4138717@1702928358.805442571
0.0.127519,0.601859654,SUCCESS,0.0.4138717@1702928364.607505521
0.0.1144390,0.128501941,SUCCESS,0.0.4138717@1702928369.468030307
0.0.1070346,3.442271142,SUCCESS,0.0.4138717@1702928377.799448713
0.0.955861,4.678588389,SUCCESS,0.0.4138717@1702928382.445711609
0.0.832624,0.295701918,SUCCESS,0.0.4138717@1702928384.876817355
0.0.730363,0.420216444,SUCCESS,0.0.4138717@1702928389.881556140
0.0.3966372,7.292373793,SUCCESS,0.0.4138717@1702928394.272852431
0.0.664593,14.28447274,SUCCESS,0.0.4138717@1702928399.571894898
0.0.608244,5.80088E-06,SUCCESS,0.0.4138717@1702928405.818760060
0.0.4138268,23.76990735,NOT_ASSOCIATED,
0.0.362807,443.4374282,SUCCESS,0.0.4138717@1702928408.783376738
0.0.732759,0.000411027,SUCCESS,0.0.4138717@1702928416.168448724
0.0.834739,0.297782222,SUCCESS,0.0.4138717@1702928417.446591888
0.0.642684,0.074688698,SUCCESS,0.0.4138717@1702928424.704164147
0.0.1072900,14.3390915,SUCCESS,0.0.4138717@1702928430.791755776
0.0.842210,104.9750681,SUCCESS,0.0.4138717@1702928436.762033268
0.0.966012,95.34981609,SUCCESS,0.0.4138717@1702928442.911777055
0.0.2997604,14.03060019,SUCCESS,0.0.4138717@1702928446.207390300
0.0.935931,1.660460906,SUCCESS,0.0.4138717@1702928454.872594928
0.0.1970853,1.39E-07,SUCCESS,0.0.4138717@1702928459.036604265
0.0.1489889,3.760864366,SUCCESS,0.0.4138717@1702928463.259972555
0.0.3210349,4.986886545,SUCCESS,0.0.4138717@1702928471.580222298
0.0.1018484,1.95951E-06,SUCCESS,0.0.4138717@1702928477.704344555
0.0.1375259,1.483629894,SUCCESS,0.0.4138717@1702928480.147235981
0.0.3846995,0.015992045,SUCCESS,0.0.4138717@1702928491.449429462
0.0.850664,1.700120132,SUCCESS,0.0.4138717@1702928498.170095477
0.0.4154132,0.075309129,SUCCESS,0.0.4138717@1702928498.684014794
0.0.834802,3.031897186,SUCCESS,0.0.4138717@1702928505.793440690
0.0.935477,1.21558E-06,SUCCESS,0.0.4138717@1702928512.447253749
0.0.1050426,0.144906714,SUCCESS,0.0.4138717@1702928513.932003304
0.0.1351929,1.25E-07,SUCCESS,0.0.4138717@1702928520.550156224
0.0.1371549,19.67634585,SUCCESS,0.0.4138717@1702928528.214174672
0.0.924439,3.9297E-05,SUCCESS,0.0.4138717@1702928537.085096791
0.0.1889936,30.40560068,SUCCESS,0.0.4138717@1702928544.317424582
0.0.54118,0.326675363,SUCCESS,0.0.4138717@1702928553.075868468
0.0.870464,0.443046594,SUCCESS,0.0.4138717@1702928562.268897220
0.0.834774,0.406220793,SUCCESS,0.0.4138717@1702928567.552359002
0.0.3012749,0.057695246,SUCCESS,0.0.4138717@1702928577.161583058
0.0.1294472,3.107591229,SUCCESS,0.0.4138717@1702928581.579937201
0.0.731480,4.158372036,SUCCESS,0.0.4138717@1702928583.634600427
0.0.1028437,8.663187728,SUCCESS,0.0.4138717@1702928592.753231797
0.0.1000248,2.386027814,SUCCESS,0.0.4138717@1702928596.945624979
0.0.1113738,0.463729047,SUCCESS,0.0.4138717@1702928600.814218838
0.0.777732,1194.348104,SUCCESS,0.0.4138717@1702928612.365197309
0.0.844965,6.35E-07,SUCCESS,0.0.4138717@1702928617.318569587
0.0.852692,2.325551291,SUCCESS,0.0.4138717@1702928618.189188731
0.0.1296153,0.18642034,SUCCESS,0.0.4138717@1702928622.974821242
0.0.1977861,0.00022932,SUCCESS,0.0.4138717@1702928627.538141507
0.0.4176620,3.082589759,NOT_ASSOCIATED,
0.0.1313705,3.056951352,SUCCESS,0.0.4138717@1702928633.062856602
0.0.832354,33.60879718,SUCCESS,0.0.4138717@1702928638.964300016
0.0.868412,1.398962675,SUCCESS,0.0.4138717@1702928641.333039241
0.0.862821,0.130743465,SUCCESS,0.0.4138717@1702928649.340387153
0.0.1017499,7.675193799,SUCCESS,0.0.4138717@1702928650.663207086
0.0.475962,0.283380966,SUCCESS,0.0.4138717@1702928658.517645022
0.0.3283149,7.775733219,SUCCESS,0.0.4138717@1702928661.973459533
0.0.1068619,0.007756033,SUCCESS,0.0.4138717@1702928669.026987637
0.0.760035,0.012130335,SUCCESS,0.0.4138717@1702928673.517311418
0.0.901004,0.172830838,SUCCESS,0.0.4138717@1702928680.957865059
0.0.1048856,40.80835601,SUCCESS,0.0.4138717@1702928687.543088550
0.0.953848,0.006740195,SUCCESS,0.0.4138717@1702928694.143979933
0.0.4206684,16.60913838,SUCCESS,0.0.4138717@1702928698.205785912
0.0.735175,0.775159847,SUCCESS,0.0.4138717@1702928704.455919952
0.0.1707858,26.50975552,SUCCESS,0.0.4138717@1702928711.674996653
0.0.821152,1.182160786,SUCCESS,0.0.4138717@1702928713.644855431
0.0.1315403,0.493307065,SUCCESS,0.0.4138717@1702928718.067944437
0.0.2963894,6.670410739,SUCCESS,0.0.4138717@1702928727.674561543
0.0.25192,95.67550238,SUCCESS,0.0.4138717@1702928733.417505149
0.0.3297364,0.03912613,SUCCESS,0.0.4138717@1702928753.800919668
0.0.861745,8.79357E-06,SUCCESS,0.0.4138717@1702928755.039772899
0.0.1063474,38.32176014,SUCCESS,0.0.4138717@1702928762.355710644
0.0.1349567,0.022798123,SUCCESS,0.0.4138717@1702928767.562755219
0.0.866031,0.009781476,SUCCESS,0.0.4138717@1702928775.869774412
0.0.1389065,0.065082966,SUCCESS,0.0.4138717@1702928780.542255363
0.0.1200270,14.36506538,SUCCESS,0.0.4138717@1702928783.285018521
0.0.871471,0.036837659,SUCCESS,0.0.4138717@1702928786.681766208
0.0.1691328,0.110120352,SUCCESS,0.0.4138717@1702928796.833362763
0.0.25111,4.977531381,SUCCESS,0.0.4138717@1702928799.235375212
0.0.898249,0.02971427,SUCCESS,0.0.4138717@1702928805.368547916
0.0.824822,0.012984527,SUCCESS,0.0.4138717@1702928808.256744748
0.0.727067,3.23E-08,SUCCESS,0.0.4138717@1702928817.821378024
0.0.834832,142748.3861,SUCCESS,0.0.4138717@1702928822.365963904
0.0.1022050,15.44351248,SUCCESS,0.0.4138717@1702928828.807011239
0.0.880682,7841.229025,SUCCESS,0.0.4138717@1702928833.055958928
0.0.638193,8185.837884,SUCCESS,0.0.4138717@1702928837.065302397
0.0.3601830,0.437761491,SUCCESS,0.0.4138717@1702928843.223733458
0.0.1316658,1783.292082,SUCCESS,0.0.4138717@1702928851.422771090
0.0.1512214,27.41729883,SUCCESS,0.0.4138717@1702928853.055748745
0.0.834704,12485.12485,SUCCESS,0.0.4138717@1702928858.279539433
0.0.1476413,777.8069984,SUCCESS,0.0.4138717@1702928868.245555975
0.0.1860200,0.252730846,SUCCESS,0.0.4138717@1702928873.509145038
0.0.883477,736.5936867,SUCCESS,0.0.4138717@1702928883.089608649
0.0.163681,3889.064249,SUCCESS,0.0.4138717@1702928886.456207861
0.0.837554,22.67226795,SUCCESS,0.0.4138717@1702928890.802624326
0.0.1082663,0.537656086,SUCCESS,0.0.4138717@1702928896.010407816
0.0.2012489,49.86427284,SUCCESS,0.0.4138717@1702928902.549478898
0.0.842464,3.101782418,SUCCESS,0.0.4138717@1702928904.745126480
0.0.3864035,0.017923472,SUCCESS,0.0.4138717@1702928914.940485311
0.0.2145447,124.919758,SUCCESS,0.0.4138717@1702928917.177269810
0.0.1230022,10.57886487,SUCCESS,0.0.4138717@1702928921.955872082
0.0.834607,1753.722454,SUCCESS,0.0.4138717@1702928934.021461977
0.0.1122401,0.111640934,SUCCESS,0.0.4138717@1702928937.858465344
0.0.3002283,2.924645402,SUCCESS,0.0.4138717@1702928942.568994083
0.0.2105083,928.7788279,SUCCESS,0.0.4138717@1702928950.533590588
0.0.1413650,764.926686,SUCCESS,0.0.4138717@1702928952.983872107
0.0.1503653,152.6660132,SUCCESS,0.0.4138717@1702928958.697564719
0.0.1001196,2914.392831,SUCCESS,0.0.4138717@1702928964.985823157
0.0.1129507,2.068870745,SUCCESS,0.0.4138717@1702928973.042357704
0.0.4154112,1123.988699,SUCCESS,0.0.4138717@1702928977.076058092
0.0.695548,5.491938552,SUCCESS,0.0.4138717@1702928980.403156537
0.0.4212882,2.515330887,SUCCESS,0.0.4138717@1702928988.222352634
0.0.839992,69.06853148,NOT_ASSOCIATED,
0.0.3931109,0.000213359,SUCCESS,0.0.4138717@1702928994.275030697
0.0.699534,136.5946705,SUCCESS,0.0.4138717@1702928996.808347406
0.0.3957467,0.001310007,SUCCESS,0.0.4138717@1702928998.659544138
0.0.3962292,0.063673614,SUCCESS,0.0.4138717@1702929008.914847069
0.0.2185216,892.9249319,SUCCESS,0.0.4138717@1702929012.246537079
0.0.707855,0.453559609,SUCCESS,0.0.4138717@1702929019.928303032
0.0.187153,32.96308949,SUCCESS,0.0.4138717@1702929024.699350195
