Account ID,Token ID,Airdrop Amount,Airdrop Status,Pools,Airdrop TX ID
0.0.53416,0.0.731861,974.8419659,SUCCESS,0.0.3948521&0.0.3961531,0.0.4138717@1719875271.638943592
0.0.1152713,0.0.731861,18727.83289,SUCCESS,0.0.3948521&0.0.3961531,0.0.4138717@1719875270.758635585
0.0.919082,0.0.731861,12.0655019,SUCCESS,0.0.3948521,0.0.4138717@1719875269.697586075
0.0.1427613,0.0.731861,0.158782293,SUCCESS,0.0.3948521,0.0.4138717@1719875269.790492940
0.0.2116956,0.0.731861,1.85936E-05,SUCCESS,0.0.3948521&0.0.3961531&0.0.3951117&0.0.3964855,0.0.4138717@1719875268.402852869
0.0.2960520,0.0.731861,0.108898521,SUCCESS,0.0.3948521,0.0.4138717@1719875269.019181816
0.0.858338,0.0.731861,9.82E-07,SUCCESS,0.0.3948521,0.0.4138717@1719875270.100779939
0.0.1082181,0.0.731861,0.000906826,SUCCESS,0.0.3948521&0.0.3964782&0.0.3951117,0.0.4138717@1719875272.419412291
0.0.4315617,0.0.731861,0.033130932,SUCCESS,0.0.3948521,0.0.4138717@1719875274.081290637
0.0.1018824,0.0.731861,6.756890406,SUCCESS,0.0.3948521&0.0.3964790&0.0.3951117&0.0.3964837&0.0.3964855&0.0.3964804&0.0.6071074,0.0.4138717@1719875275.951398607
0.0.2005033,0.0.731861,1.582507869,SUCCESS,0.0.3948521,0.0.4138717@1719875274.454013728
0.0.1097257,0.0.731861,0.293159942,SUCCESS,0.0.3948521&0.0.3964795&0.0.3964800&0.0.3951117&0.0.3964837&0.0.3964840&0.0.3964804&0.0.3964808&0.0.3964821&0.0.3964860,0.0.4138717@1719875274.704640685
0.0.896352,0.0.731861,27.90765284,SUCCESS,0.0.3948521&0.0.3961531&0.0.3964804&0.0.6071074,0.0.4138717@1719875275.989827937
0.0.3313554,0.0.731861,21.77660024,SUCCESS,0.0.3948521,0.0.4138717@1719875276.566725524
0.0.1338331,0.0.731861,1.40379,SUCCESS,0.0.3948521&0.0.3961531&0.0.3964804,0.0.4138717@1719875272.931497521
0.0.1133493,0.0.731861,9847.357664,SUCCESS,0.0.3948521&0.0.3964795&0.0.3964800&0.0.3951117&0.0.3964827&0.0.3964834&0.0.3964837&0.0.3964821&0.0.3964825&0.0.3964860&0.0.6071074,0.0.4138717@1719875276.763936049
0.0.4544530,0.0.731861,22.83925147,SUCCESS,0.0.3948521&0.0.3964782&0.0.3964785&0.0.3964790&0.0.3961531&0.0.3964795&0.0.3964800&0.0.3951117&0.0.3964827&0.0.3964834&0.0.3964837&0.0.3964840&0.0.3964855&0.0.3964804&0.0.3964808&0.0.3964809&0.0.3964815&0.0.3964821&0.0.3964825&0.0.3964860,0.0.4138717@1719875276.273280147
0.0.1930663,0.0.731861,4.21E-09,SUCCESS,0.0.3948521,0.0.4138717@1719875276.018232549
0.0.6068244,0.0.731861,85.79378148,SUCCESS,0.0.3948521&0.0.3964840&0.0.3964804&0.0.3964821&0.0.3964825,0.0.4138717@1719875277.959525688
0.0.6034631,0.0.731861,7.923180049,NOT_ASSOCIATED,0.0.3948521&0.0.3964804,
0.0.6099825,0.0.731861,6.154364275,NOT_ASSOCIATED,0.0.3948521&0.0.3964804,
0.0.836838,0.0.731861,5997.061357,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964837&0.0.3964840&0.0.3964855&0.0.3964804&0.0.3964860,0.0.4138717@1719875278.345982749
0.0.5741218,0.0.731861,6.12E-10,NOT_ASSOCIATED,0.0.3948521,
0.0.901443,0.0.731861,2.913224141,SUCCESS,0.0.3948521&0.0.3964804,0.0.4138717@1719875280.495445398
0.0.5118079,0.0.731861,1.391741086,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804&0.0.3964808,0.0.4138717@1719875280.775472146
0.0.5118232,0.0.731861,0.09983173,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1719875279.989788691
0.0.5129249,0.0.731861,2.577876406,SUCCESS,0.0.3948521&0.0.3964790&0.0.3964804,0.0.4138717@1719875277.901115427
0.0.5119346,0.0.731861,2.48121956,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1719875278.048706909
0.0.5188747,0.0.731861,4.163452921,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1719875278.486759785
0.0.5182107,0.0.731861,0.164349014,NOT_ASSOCIATED,0.0.3948521&0.0.3951117&0.0.3964804,
0.0.1339713,0.0.731861,1.53E-15,SUCCESS,0.0.3948521,0.0.4138717@1719875283.756719963
0.0.5119059,0.0.731861,0.747763241,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1719875283.128973381
0.0.5273155,0.0.731861,1.386906344,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804&0.0.3964808,0.0.4138717@1719875281.666355469
0.0.5310061,0.0.731861,0.39070294,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1719875286.029982663
0.0.5117832,0.0.731861,4.366914593,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1719875283.648633340
0.0.4744252,0.0.731861,2.99E-15,SUCCESS,0.0.3948521,0.0.4138717@1719875284.870710149
0.0.5687394,0.0.731861,7.18E-16,NOT_ASSOCIATED,0.0.3948521,
0.0.5976303,0.0.731861,0.199310807,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1719875284.548271184
0.0.834465,0.0.731861,2.08E-15,SUCCESS,0.0.3948521,0.0.4138717@1719875283.192950472
0.0.6079373,0.0.731861,2.08E-15,SUCCESS,0.0.3948521,0.0.4138717@1719875282.849641928
0.0.5181423,0.0.731861,11.09161312,NOT_ASSOCIATED,0.0.3948521&0.0.3961531&0.0.3951117&0.0.3964804,
0.0.6096464,0.0.731861,5.599385452,NOT_ASSOCIATED,0.0.3948521&0.0.3964808,
0.0.6198360,0.0.731861,3.17E-15,NOT_ASSOCIATED,0.0.3948521,
0.0.3368271,0.0.731861,1.70E-14,SUCCESS,0.0.3948521,0.0.4138717@1719875287.807075705
0.0.6064136,0.0.731861,4.61E-15,NOT_ASSOCIATED,0.0.3948521,
0.0.6266397,0.0.731861,0.000957281,SUCCESS,0.0.3948521&0.0.3964804,0.0.4138717@1719875289.870352159
0.0.3277721,0.0.731861,0.934177886,SUCCESS,0.0.3948521&0.0.3964804,0.0.4138717@1719875290.114807373
0.0.4712184,0.0.731861,0.000384623,SUCCESS,0.0.3948521&0.0.3964782&0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964827&0.0.3964834&0.0.3964837&0.0.3964840&0.0.3964855,0.0.4138717@1719875289.334206018
0.0.838563,0.0.731861,18073.16792,SUCCESS,0.0.3948521&0.0.3964782&0.0.3964785&0.0.3964790&0.0.3961531&0.0.3964795&0.0.3964800&0.0.3951117&0.0.3964834&0.0.3964804&0.0.3964808&0.0.3964809&0.0.3964821&0.0.3964825&0.0.3964860&0.0.6071074,0.0.4138717@1719875287.870222384
0.0.4313767,0.0.731861,0.011092854,SUCCESS,0.0.3948521&0.0.3964790,0.0.4138717@1719875286.856258762
0.0.1045561,0.0.731861,0.009041557,SUCCESS,0.0.3948521&0.0.3961531&0.0.3964800,0.0.4138717@1719875290.906621605
0.0.4865794,0.0.731861,207.5435483,SUCCESS,0.0.3948521,0.0.4138717@1719875290.989497456
0.0.4880246,0.0.731861,4.351047757,SUCCESS,0.0.3948521&0.0.3964790&0.0.3964804&0.0.3964809,0.0.4138717@1719875290.629100147
0.0.2787506,0.0.731861,99.44375075,SUCCESS,0.0.3948521&0.0.3961531&0.0.3964804,0.0.4138717@1719875292.546143753
0.0.1282331,0.0.731861,7.615106401,SUCCESS,0.0.3948521&0.0.3964782&0.0.3964790&0.0.3964804,0.0.4138717@1719875293.203163554
0.0.3971792,0.0.731861,0.004503881,SUCCESS,0.0.3948521,0.0.4138717@1719875291.326067815
0.0.5340961,0.0.731861,0.080444264,SUCCESS,0.0.3948521,0.0.4138717@1719875291.133981739
0.0.5738143,0.0.731861,335.6347217,SUCCESS,0.0.3948521&0.0.3964782&0.0.3961531&0.0.3964795&0.0.3964808&0.0.3964815&0.0.3964821&0.0.3964825&0.0.6071074,0.0.4138717@1719875293.259101241
0.0.6033605,0.0.731861,1.58E-08,SUCCESS,0.0.3948521,0.0.4138717@1719875294.889310050
0.0.4765629,0.0.731861,0.042474522,SUCCESS,0.0.3948521&0.0.3964827,0.0.4138717@1719875295.735733694
0.0.720300,0.0.731861,1.448697881,SUCCESS,0.0.3948521,0.0.4138717@1719875292.838185582
0.0.834461,0.0.731861,34.27245255,SUCCESS,0.0.3948521,0.0.4138717@1719875294.262883106
0.0.6124502,0.0.731861,3050.449473,SUCCESS,0.0.3948521&0.0.3964782&0.0.3964785&0.0.3964808,0.0.4138717@1719875295.807285309
0.0.1269724,0.0.731861,1.286402653,SUCCESS,0.0.3948521&0.0.3964785,0.0.4138717@1719875294.946821143
0.0.4713148,0.0.731861,460.8751123,SUCCESS,0.0.3948521&0.0.3961531,0.0.4138717@1719875299.111265911
0.0.6194411,0.0.731861,0.148920119,SUCCESS,0.0.3948521&0.0.3964804,0.0.4138717@1719875296.580640204
0.0.5031572,0.0.731861,0.006503711,SUCCESS,0.0.3948521,0.0.4138717@1719875298.365861598
0.0.1512214,0.0.731861,0.10538912,SUCCESS,0.0.3964782&0.0.3964800&0.0.3951117&0.0.3964827&0.0.3964834&0.0.3964837&0.0.3964809,0.0.4138717@1719875299.932574883
0.0.1483886,0.0.731861,9712.333983,SUCCESS,0.0.3964782,0.0.4138717@1719875299.401227704
0.0.1078514,0.0.731861,0.08058841,SUCCESS,0.0.3964782,0.0.4138717@1719875297.712320835
0.0.1088188,0.0.731861,10.99363066,SUCCESS,0.0.3964782&0.0.3964808,0.0.4138717@1719875300.912078229
0.0.1415474,0.0.731861,144.1990996,SUCCESS,0.0.3964782&0.0.3964785,0.0.4138717@1719875301.319228958
0.0.2152309,0.0.731861,4.04E-08,SUCCESS,0.0.3964782,0.0.4138717@1719875301.986919319
0.0.1416793,0.0.731861,0.161453698,SUCCESS,0.0.3964782,0.0.4138717@1719875299.552395664
0.0.6145706,0.0.731861,11.62862544,SUCCESS,0.0.3964782&0.0.3964804,0.0.4138717@1719875302.707160230
0.0.6243164,0.0.731861,3.864158298,SUCCESS,0.0.3964782&0.0.3964860,0.0.4138717@1719875299.533426118
0.0.4766646,0.0.731861,2.066829721,SUCCESS,0.0.3964785&0.0.3964804&0.0.6071074,0.0.4138717@1719875301.452756862
0.0.1429557,0.0.731861,1.183523963,SUCCESS,0.0.3964785&0.0.3964815,0.0.4138717@1719875302.080632754
0.0.1082789,0.0.731861,70682.02999,SUCCESS,0.0.3964790&0.0.3961531&0.0.3964795&0.0.3964800&0.0.3951117&0.0.3964827&0.0.3964834&0.0.3964837&0.0.3964840&0.0.3964855&0.0.3964804&0.0.3964808&0.0.3964809&0.0.3964860&0.0.6071074,0.0.4138717@1719875301.645675686
0.0.731707,0.0.731861,726.91966,SUCCESS,0.0.3964790&0.0.3961531&0.0.3964855,0.0.4138717@1719875301.600282760
0.0.732888,0.0.731861,57.66642974,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964827,0.0.4138717@1719875306.916335580
0.0.1479798,0.0.731861,0.378314206,SUCCESS,0.0.3964790&0.0.3964837&0.0.3964860,0.0.4138717@1719875307.547731180
0.0.3965633,0.0.731861,0.034765445,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1719875304.481756966
0.0.731977,0.0.731861,0.461784492,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117,0.0.4138717@1719875308.399659928
0.0.835827,0.0.731861,6.181244553,SUCCESS,0.0.3964790,0.0.4138717@1719875305.665273453
0.0.1263649,0.0.731861,1.098468752,SUCCESS,0.0.3964790,0.0.4138717@1719875309.078579881
0.0.1130645,0.0.731861,105.0776405,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1719875308.768368685
0.0.1051402,0.0.731861,158.8032517,SUCCESS,0.0.3964790&0.0.3964800&0.0.3964827,0.0.4138717@1719875307.815979701
0.0.622222,0.0.731861,278.7220654,SUCCESS,0.0.3964790&0.0.3964808,0.0.4138717@1719875307.858512418
0.0.1085174,0.0.731861,383.8563394,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1719875308.751448238
0.0.822962,0.0.731861,1.681095578,SUCCESS,0.0.3964790,0.0.4138717@1719875307.913738977
0.0.886182,0.0.731861,3.331664964,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1719875311.613893114
0.0.1528,0.0.731861,0.646918576,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964855,0.0.4138717@1719875308.819691025
0.0.3209170,0.0.731861,50.06346207,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1719875311.738742276
0.0.1078483,0.0.731861,236.633056,SUCCESS,0.0.3964790,0.0.4138717@1719875309.013086888
0.0.817883,0.0.731861,2.58863E-05,SUCCESS,0.0.3964790,0.0.4138717@1719875310.869335461
0.0.3845966,0.0.731861,0.047862134,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964827&0.0.3964804,0.0.4138717@1719875311.575719714
0.0.1077700,0.0.731861,0.604106186,SUCCESS,0.0.3964790,0.0.4138717@1719875311.896610937
0.0.1075172,0.0.731861,0.014413107,SUCCESS,0.0.3964790,0.0.4138717@1719875313.316502579
0.0.1093567,0.0.731861,0.09736191,SUCCESS,0.0.3964790&0.0.3961531&0.0.3964804,0.0.4138717@1719875315.485311875
0.0.1724832,0.0.731861,0.020228009,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1719875315.089503435
0.0.1728068,0.0.731861,0.002446068,SUCCESS,0.0.3964790,0.0.4138717@1719875315.458026764
0.0.664681,0.0.731861,0.536898052,SUCCESS,0.0.3964790&0.0.3964837,0.0.4138717@1719875317.535653407
0.0.3954776,0.0.731861,0.061462519,SUCCESS,0.0.3964790,0.0.4138717@1719875313.265115291
0.0.1465114,0.0.731861,1086.339469,SUCCESS,0.0.3964790,0.0.4138717@1719875313.338907280
0.0.1424665,0.0.731861,1.57E-08,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1719875316.999855405
0.0.1421971,0.0.731861,83.07745409,SUCCESS,0.0.3964790&0.0.3964821&0.0.3964860,0.0.4138717@1719875314.874693445
0.0.1050426,0.0.731861,0.723029903,SUCCESS,0.0.3964790,0.0.4138717@1719875316.389810562
0.0.847393,0.0.731861,6.066320292,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1719875318.583882588
0.0.957742,0.0.731861,0.066770054,SUCCESS,0.0.3964790,0.0.4138717@1719875317.449893869
0.0.3076299,0.0.731861,3.47821E-05,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1719875319.619845634
0.0.4308429,0.0.731861,0.816873982,SUCCESS,0.0.3964790,0.0.4138717@1719875319.660419973
0.0.3931109,0.0.731861,2.964745447,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117,0.0.4138717@1719875321.490847630
0.0.4260995,0.0.731861,0.477911314,SUCCESS,0.0.3964790,0.0.4138717@1719875318.428333885
0.0.159159,0.0.731861,0.014044634,SUCCESS,0.0.3964790,0.0.4138717@1719875319.397987457
0.0.835079,0.0.731861,1.17004E-05,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1719875322.578866929
0.0.775583,0.0.731861,0.000472118,SUCCESS,0.0.3964790,0.0.4138717@1719875323.602976950
0.0.4317784,0.0.731861,0.078810343,SUCCESS,0.0.3964790,0.0.4138717@1719875323.012025267
0.0.1386381,0.0.731861,68.97949689,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827,0.0.4138717@1719875319.906006561
0.0.835202,0.0.731861,1.10E-08,SUCCESS,0.0.3964790,0.0.4138717@1719875322.531823936
0.0.847471,0.0.731861,39.27366617,SUCCESS,0.0.3964790&0.0.3961531&0.0.3964860,0.0.4138717@1719875321.888269139
0.0.4345189,0.0.731861,0.152535558,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827&0.0.3964855,0.0.4138717@1719875324.389177742
0.0.4239072,0.0.731861,16.07824577,SUCCESS,0.0.3964790,0.0.4138717@1719875323.347848512
0.0.2150506,0.0.731861,0.00189633,SUCCESS,0.0.3964790,0.0.4138717@1719875324.110418780
0.0.1018894,0.0.731861,0.016837874,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1719875323.522509964
0.0.639696,0.0.731861,0.047684128,SUCCESS,0.0.3964790,0.0.4138717@1719875326.437933650
0.0.1314568,0.0.731861,3901.08292,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1719875328.322484534
0.0.920901,0.0.731861,0.00020097,SUCCESS,0.0.3964790,0.0.4138717@1719875325.694004264
0.0.837751,0.0.731861,5.62E-08,SUCCESS,0.0.3964790,0.0.4138717@1719875328.009009115
0.0.624669,0.0.731861,0.03483689,SUCCESS,0.0.3964790,0.0.4138717@1719875328.688484731
0.0.2117864,0.0.731861,0.082132001,SUCCESS,0.0.3964790,0.0.4138717@1719875330.860636174
0.0.4349304,0.0.731861,0.004405765,SUCCESS,0.0.3964790&0.0.3964837,0.0.4138717@1719875330.242948653
0.0.1358086,0.0.731861,7.299935501,SUCCESS,0.0.3964790,0.0.4138717@1719875328.130002436
0.0.4342200,0.0.731861,0.117782505,SUCCESS,0.0.3964790,0.0.4138717@1719875328.179628689
0.0.4357873,0.0.731861,0.981921619,SUCCESS,0.0.3964790&0.0.3961531&0.0.3964795&0.0.3964800&0.0.3951117,0.0.4138717@1719875331.959217996
0.0.4358173,0.0.731861,7.856573733,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1719875329.952064571
0.0.4357832,0.0.731861,15.58857703,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1719875333.808959221
0.0.3597846,0.0.731861,4.360018286,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1719875330.358673522
0.0.4368465,0.0.731861,0.00933521,SUCCESS,0.0.3964790,0.0.4138717@1719875333.001443924
0.0.4157394,0.0.731861,4.85E-07,SUCCESS,0.0.3964790,0.0.4138717@1719875331.238380808
0.0.4363785,0.0.731861,8.849144768,SUCCESS,0.0.3964790,0.0.4138717@1719875332.366590724
0.0.4348956,0.0.731861,0.110238831,SUCCESS,0.0.3964790,0.0.4138717@1719875335.115477581
0.0.1703452,0.0.731861,96.28936955,SUCCESS,0.0.3964790&0.0.3961531&0.0.3964837&0.0.3964804,0.0.4138717@1719875334.591594971
0.0.697581,0.0.731861,14.52470226,SUCCESS,0.0.3964790,0.0.4138717@1719875334.934667212
0.0.3000963,0.0.731861,0.208852923,SUCCESS,0.0.3964790,0.0.4138717@1719875334.218795211
0.0.3774696,0.0.731861,4.22E-12,SUCCESS,0.0.3964790,0.0.4138717@1719875337.804707688
0.0.4819535,0.0.731861,1.89E-11,SUCCESS,0.0.3964790,0.0.4138717@1719875335.153899837
0.0.732798,0.0.731861,0.263682791,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1719875338.280057654
0.0.4273349,0.0.731861,2.00E-09,SUCCESS,0.0.3964790,0.0.4138717@1719875335.734972293
0.0.4360457,0.0.731861,8.11E-10,SUCCESS,0.0.3964790,0.0.4138717@1719875339.043882220
0.0.4325755,0.0.731861,0.022044147,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964855,0.0.4138717@1719875341.596578401
0.0.1391028,0.0.731861,0.062962054,SUCCESS,0.0.3964790&0.0.3964837,0.0.4138717@1719875338.880023646
0.0.3304469,0.0.731861,0.043575458,SUCCESS,0.0.3964790&0.0.3964827&0.0.3964855,0.0.4138717@1719875338.895422830
0.0.1037917,0.0.731861,3.20434E-06,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1719875340.643505028
0.0.5374006,0.0.731861,5.04E-11,SUCCESS,0.0.3964790,0.0.4138717@1719875341.739164441
0.0.858310,0.0.731861,2.45E-10,SUCCESS,0.0.3964790,0.0.4138717@1719875343.779820965
0.0.4540904,0.0.731861,3.327857689,SUCCESS,0.0.3964790&0.0.3964855&0.0.3964804,0.0.4138717@1719875343.931564929
0.0.4384266,0.0.731861,1.55E-09,SUCCESS,0.0.3964790,0.0.4138717@1719875342.357865955
0.0.5084293,0.0.731861,0.01227776,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964855,0.0.4138717@1719875345.475464125
0.0.3359892,0.0.731861,43.2908224,SUCCESS,0.0.3964790&0.0.3964827&0.0.3964804,0.0.4138717@1719875342.336916035
0.0.2023508,0.0.731861,0.00232948,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1719875344.251786208
0.0.4350355,0.0.731861,0.006283276,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1719875346.657833752
0.0.5945296,0.0.731861,4.51E-10,SUCCESS,0.0.3964790,0.0.4138717@1719875346.617542250
0.0.1459068,0.0.731861,1.182222232,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1719875345.985887020
0.0.4319631,0.0.731861,0.000196949,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804&0.0.3964860,0.0.4138717@1719875347.518017907
0.0.2960424,0.0.731861,0.895873625,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1719875350.501473380
0.0.4202231,0.0.731861,2.565067329,SUCCESS,0.0.3964790&0.0.3964860,0.0.4138717@1719875348.809462446
0.0.1893652,0.0.731861,4.84E-10,SUCCESS,0.0.3964790,0.0.4138717@1719875348.365854283
0.0.6132505,0.0.731861,1.855191678,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827,0.0.4138717@1719875347.522032534
0.0.4348319,0.0.731861,2.40E-09,SUCCESS,0.0.3964790,0.0.4138717@1719875348.265656441
0.0.1986218,0.0.731861,0.816722428,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1719875350.121998261
0.0.5041666,0.0.731861,0.385466213,SUCCESS,0.0.3964790,0.0.4138717@1719875348.187516562
0.0.2141800,0.0.731861,0.005367434,SUCCESS,0.0.3964790&0.0.3964855,0.0.4138717@1719875350.710839737
0.0.2990959,0.0.731861,4.71E-08,SUCCESS,0.0.3964790,0.0.4138717@1719875348.524626768
0.0.663264,0.0.731861,0.791124893,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1719875349.585487034
0.0.4324463,0.0.731861,0.001517543,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1719875351.934358463
0.0.4713784,0.0.731861,0.142765047,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1719875354.008318100
0.0.4203261,0.0.731861,0.004435916,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1719875353.035619243
0.0.4759022,0.0.731861,5.75E-11,SUCCESS,0.0.3964790,0.0.4138717@1719875353.120379661
0.0.5724627,0.0.731861,0.34788628,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1719875352.969373308
0.0.4325800,0.0.731861,1.100559829,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1719875356.142177192
0.0.4205079,0.0.731861,1.36E-09,SUCCESS,0.0.3964790,0.0.4138717@1719875355.605534863
0.0.4582675,0.0.731861,0.062584084,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827,0.0.4138717@1719875356.923105743
0.0.4337852,0.0.731861,3.79E-09,SUCCESS,0.0.3964790,0.0.4138717@1719875355.805350731
0.0.4331750,0.0.731861,0.257911318,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1719875354.265375684
0.0.5779439,0.0.731861,0.044405828,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1719875358.407512677
0.0.6043615,0.0.731861,0.625464889,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827&0.0.3964855&0.0.3964804,0.0.4138717@1719875355.899861561
0.0.4207604,0.0.731861,6.49E-08,SUCCESS,0.0.3964790,0.0.4138717@1719875357.497571539
0.0.5825867,0.0.731861,1.46E-07,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1719875358.983958362
0.0.4308701,0.0.731861,373.6892755,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117,0.0.4138717@1719875357.982655661
0.0.4324227,0.0.731861,1.23E-09,SUCCESS,0.0.3964790,0.0.4138717@1719875358.008974878
0.0.4693932,0.0.731861,5.85E-08,SUCCESS,0.0.3964790,0.0.4138717@1719875358.121579796
0.0.4591759,0.0.731861,0.001183014,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1719875359.230298358
0.0.4849314,0.0.731861,3.37E-09,SUCCESS,0.0.3964790,0.0.4138717@1719875360.042377104
0.0.831944,0.0.731861,3.27E-08,SUCCESS,0.0.3964790,0.0.4138717@1719875362.775203336
0.0.4390796,0.0.731861,0.006981835,SUCCESS,0.0.3964790,0.0.4138717@1719875363.221149178
0.0.1024843,0.0.731861,1.20E-07,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964855&0.0.3964804&0.0.3964860,0.0.4138717@1719875362.284127314
0.0.3903731,0.0.731861,7.77E-07,NOT_ASSOCIATED,0.0.3964790&0.0.3951117&0.0.3964827,
0.0.3926190,0.0.731861,7.14E-07,SUCCESS,0.0.3964790,0.0.4138717@1719875359.709129924
0.0.1924811,0.0.731861,0.015478064,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1719875364.189741597
0.0.3947850,0.0.731861,2.34083E-05,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1719875365.676978255
0.0.790151,0.0.731861,0.411079758,SUCCESS,0.0.3964790&0.0.3964837,0.0.4138717@1719875362.319779211
