Account ID,Token ID,Airdrop Amount,Airdrop Status,Airdrop TX ID
0.0.1265153,0.0.859814,9.482794382E-07,NOT_ASSOCIATED,
0.0.3359892,0.0.859814,2.738981449343390,NOT_ASSOCIATED,
0.0.3931707,0.0.859814,0.001870346366822,NOT_ASSOCIATED,
0.0.1999999,0.0.859814,0.0000120427077128,NOT_ASSOCIATED,
0.0.1015670,0.0.859814,0.0002713463384554,NOT_ASSOCIATED,
0.0.1413017,0.0.859814,3.943225302292400,NOT_ASSOCIATED,
0.0.704807,0.0.859814,0.000038719421179,NOT_ASSOCIATED,
0.0.1497151,0.0.859814,1418.823679454350,NOT_ASSOCIATED,
0.0.1930663,0.0.859814,2.235700069806150,NOT_ASSOCIATED,
0.0.1074226,0.0.859814,0.5374743921073570,NOT_ASSOCIATED,
0.0.975200,0.0.859814,0.0000484284563152,NOT_ASSOCIATED,
0.0.3241044,0.0.859814,0.6122003765674050,NOT_ASSOCIATED,
0.0.3218088,0.0.859814,0.0000166528126386,NOT_ASSOCIATED,
0.0.3965282,0.0.859814,0.0000255829285612,NOT_ASSOCIATED,
0.0.3933990,0.0.859814,0.0041067671282702,NOT_ASSOCIATED,
0.0.4044502,0.0.859814,0.0127825868222794,NOT_ASSOCIATED,
0.0.288406,0.0.859814,1941.974457077860,NOT_ASSOCIATED,
0.0.1365008,0.0.859814,0.000002695757198,NOT_ASSOCIATED,
0.0.1428736,0.0.859814,3.892653429780120,NOT_ASSOCIATED,
0.0.3939496,0.0.859814,0.065420982003998,SUCCESS,0.0.4138717@1710199053.946772758
0.0.836048,0.0.859814,227.0144682770100,NOT_ASSOCIATED,
0.0.964888,0.0.859814,0.0289036227092462,NOT_ASSOCIATED,
0.0.840290,0.0.859814,0.0001440666292484,SUCCESS,0.0.4138717@1710199056.287146460
0.0.1415019,0.0.859814,5.132835874557150,NOT_ASSOCIATED,
0.0.1262716,0.0.859814,0.00008272055171220000,NOT_ASSOCIATED,
0.0.909745,0.0.859814,0.4784992153248600,NOT_ASSOCIATED,
0.0.1057455,0.0.859814,0.9053794593291540,NOT_ASSOCIATED,
0.0.1088394,0.0.859814,0.0009061733052712,NOT_ASSOCIATED,
0.0.2917929,0.0.859814,0.0000359037396704,NOT_ASSOCIATED,
0.0.1448131,0.0.859814,0.0155581097702808,NOT_ASSOCIATED,
0.0.813487,0.0.859814,8.758814606205430,NOT_ASSOCIATED,
0.0.708789,0.0.859814,0.0000225044271644,NOT_ASSOCIATED,
0.0.1053366,0.0.859814,0.1439802023780700,NOT_ASSOCIATED,
0.0.660703,0.0.859814,36.17397115086700,NOT_ASSOCIATED,
0.0.3954776,0.0.859814,0.0551488963057262,NOT_ASSOCIATED,
0.0.1101463,0.0.859814,275.5214234013420,SUCCESS,0.0.4138717@1710199067.221812565
0.0.1491456,0.0.859814,0.0159586100981276,NOT_ASSOCIATED,
0.0.791357,0.0.859814,1.261423293003020,NOT_ASSOCIATED,
0.0.844550,0.0.859814,14.59912474618380,NOT_ASSOCIATED,
0.0.1459068,0.0.859814,0.0002684606917506,NOT_ASSOCIATED,
0.0.3961137,0.0.859814,2.2004823437626,NOT_ASSOCIATED,
0.0.1185978,0.0.859814,0.3150565206878390,NOT_ASSOCIATED,
0.0.1050553,0.0.859814,0.0000400735943946,NOT_ASSOCIATED,
0.0.3958517,0.0.859814,1.854361279820070,NOT_ASSOCIATED,
0.0.834423,0.0.859814,0.00018293343575,NOT_ASSOCIATED,
0.0.1318874,0.0.859814,0.0000154171460204,NOT_ASSOCIATED,
0.0.2236552,0.0.859814,2.725540914816010,NOT_ASSOCIATED,
0.0.835190,0.0.859814,0.0002987463786574,NOT_ASSOCIATED,
0.0.3878869,0.0.859814,1.261955975445190,NOT_ASSOCIATED,
0.0.850664,0.0.859814,6.645508491710110,NOT_ASSOCIATED,
