account,amount,state,token address,pool address,tx id
0.0.4351536,0.1347482576108475,NOT_ASSOCIATED,0.0.4794920,0.0.3951117,
0.0.7823909,1.724853859122969,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594493.976211922
0.0.8113093,0.4465282323702315,SUCCESS,0.0.4794920,0.0.3951117&0.0.6071119,0.0.4138717@1752594494.250136690
0.0.1082789,78965.13482560322,SUCCESS,0.0.4794920,0.0.3951117&0.0.6071119&0.0.7474726,0.0.4138717@1752594490.601315294
0.0.1120575,64.08871096638636,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1752594490.483512167
0.0.859565,0.7394303718093201,SUCCESS,0.0.4794920,0.0.3951117&0.0.7474726,0.0.4138717@1752594492.893606568
0.0.7484178,2.326773650216009,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594493.283564434
0.0.7865510,75.62636639382085,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594493.383559920
0.0.9359586,0.004689816328824243,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594491.683387090
0.0.4338219,1.150302977690502,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594492.077944857
0.0.1080344,233.8162632041956,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594490.312665647
0.0.9353417,0.5625658599013629,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594497.645467285
0.0.1196088,20.98171638128712,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1752594494.436400610
0.0.9360510,0.02697330033914185,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594496.381590058
0.0.2183535,5.915513233582365,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594498.116690053
0.0.1281501,1.341796817008968,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594499.247720487
0.0.5202236,1.252701415893042,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594496.024676121
0.0.4628910,4.400411838364099,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594496.778957491
0.0.2174139,0.2944196258307649,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594498.891350405
0.0.914261,75.77669328054826,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594496.402551951
0.0.4817549,3.409143105684337,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1752594502.081932892
0.0.4321631,0.7826243000946865,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1752594500.384790552
0.0.4205604,1.295275230791552,NOT_ASSOCIATED,0.0.4794920,0.0.3951117,
0.0.1312760,0.5342432320879403,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594501.207946239
0.0.4558891,8.31546378715539,NOT_ASSOCIATED,0.0.4794920,0.0.3951117,
0.0.1786929,3.423127175202018,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594501.316726248
0.0.1412849,0.1780660092838259,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594503.268291615
0.0.4228598,0.6023587109982624,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594502.707615824
0.0.1735540,1.751160922709424,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594504.662536678
0.0.819461,0.1863939713748516,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594505.758627115
0.0.925802,2.885169905367857,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1752594503.010893388
0.0.4340758,1.722836493498716,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1752594506.468460229
