account,amount,state,token address,pool address,tx id
0.0.4775299,1.411242439100028,SUCCESS,hbar,0.0.3951117,0.0.4138717@1773086148.922780304
0.0.2968839,7.703514345577327,SUCCESS,hbar,0.0.3951117&0.0.3964804,0.0.4138717@1773086146.241363672
0.0.4330219,0.2702394265143885,SUCCESS,hbar,0.0.3951117,0.0.4138717@1773086146.186675125
0.0.3071320,43.56039800037986,SUCCESS,hbar,0.0.3951117,0.0.4138717@1773086149.943090408
0.0.4758169,0.8406569797972515,SUCCESS,hbar,0.0.3951117,0.0.4138717@1773086146.451631056
0.0.6026305,0.3055994256578702,SUCCESS,hbar,0.0.3951117,0.0.4138717@1773086149.197412741
0.0.4923080,0.2237580467611291,SUCCESS,hbar,0.0.3951117,0.0.4138717@1773086146.583825600
0.0.3242760,32.77888852868323,SUCCESS,hbar,0.0.3951117&0.0.3964804,0.0.4138717@1773086145.613136772
0.0.5797983,0.1810199025232082,SUCCESS,hbar,0.0.3951117&0.0.3964804,0.0.4138717@1773086146.935567967
0.0.850535,27.87668471702305,SUCCESS,hbar,0.0.3951117,0.0.4138717@1773086146.706144104
0.0.6244791,1.691305957026082,SUCCESS,hbar,0.0.3951117,0.0.4138717@1773086152.367503224
0.0.6313910,170.4324216719704,SUCCESS,hbar,0.0.3951117&0.0.3964804,0.0.4138717@1773086150.742604679
0.0.6289117,12.92929102263709,SUCCESS,hbar,0.0.3951117&0.0.3964804,0.0.4138717@1773086151.853176889
0.0.6440477,0.704633046818063,SUCCESS,hbar,0.0.3951117&0.0.3964804,0.0.4138717@1773086150.028514426
0.0.874760,42.98154218841198,SUCCESS,hbar,0.0.3951117&0.0.3964804,0.0.4138717@1773086150.321889113
0.0.4345324,0.1748613232680007,SUCCESS,hbar,0.0.3951117,0.0.4138717@1773086151.128361418
0.0.4702708,0.2040519256984979,SUCCESS,hbar,0.0.3951117,0.0.4138717@1773086154.330779071
0.0.4503599,1.989828580559412,SUCCESS,hbar,0.0.3951117,0.0.4138717@1773086156.515521486
0.0.5976303,0.6662450554977525,SUCCESS,hbar,0.0.3951117&0.0.3964804,0.0.4138717@1773086158.387073732
0.0.4340758,0.9373994023037472,SUCCESS,hbar,0.0.3951117&0.0.3964804,0.0.4138717@1773086157.308038769
0.0.4817549,1.839531930070784,SUCCESS,hbar,0.0.3951117&0.0.3964804,0.0.4138717@1773086159.344598110
0.0.4938729,2.325557982668189,SUCCESS,hbar,0.0.3951117,0.0.4138717@1773086155.920779819
0.0.3868695,5.695252514746485,SUCCESS,hbar,0.0.3951117,0.0.4138717@1773086161.615078038
0.0.4322002,0.671572576228376,SUCCESS,hbar,0.0.3951117,0.0.4138717@1773086159.925655872
0.0.4968045,4.367889989592157,SUCCESS,hbar,0.0.3951117,0.0.4138717@1773086162.606255006
0.0.2930231,0.5216434470604998,SUCCESS,hbar,0.0.3951117&0.0.3964804,0.0.4138717@1773086161.668336911
0.0.4558891,6.170111939394631,SUCCESS,hbar,0.0.3951117,0.0.4138717@1773086163.283338726
0.0.4184733,153.1702175648331,SUCCESS,hbar,0.0.3951117,0.0.4138717@1773086159.683013425
0.0.4318411,8.444262198052705,SUCCESS,hbar,0.0.3951117,0.0.4138717@1773086160.983644037
0.0.3681428,159.6742994920958,SUCCESS,hbar,0.0.3951117&0.0.3964804,0.0.4138717@1773086160.468337431
