Account ID,Token ID,Airdrop Amount,Airdrop Status,Airdrop TX ID
0.0.3948479,0.0.731861,2.426359804,NOT_ASSOCIATED,
0.0.3961176,0.0.731861,3.023636116,NOT_ASSOCIATED,
0.0.1485845,0.0.731861,2.909316146,SUCCESS,0.0.4138717@1708986922.740564047
0.0.1324436,0.0.731861,18.175043,NOT_ASSOCIATED,
0.0.4138268,0.0.731861,2.78068871,NOT_ASSOCIATED,
0.0.4176620,0.0.731861,18.16121424,NOT_ASSOCIATED,
0.0.4314113,0.0.731861,1.826354839,NOT_ASSOCIATED,
0.0.4335793,0.0.731861,4.24E-08,NOT_ASSOCIATED,
0.0.4343542,0.0.731861,47.20014547,NOT_ASSOCIATED,
0.0.980747,0.0.731861,0.456801849,NOT_ASSOCIATED,
0.0.748101,0.0.731861,0.820801076,NOT_ASSOCIATED,
0.0.839992,0.0.731861,0.35046927,NOT_ASSOCIATED,
0.0.4329190,0.0.731861,0.004136485,NOT_ASSOCIATED,
0.0.4329339,0.0.731861,1.709475411,NOT_ASSOCIATED,
0.0.4161393,0.0.731861,4.363653196,NOT_ASSOCIATED,
0.0.848844,0.0.731861,211.0413059,NOT_ASSOCIATED,
0.0.3936139,0.0.731861,53.56630086,NOT_ASSOCIATED,
0.0.3109473,0.0.731861,1.422281489,NOT_ASSOCIATED,
0.0.4330417,0.0.731861,3.914840592,NOT_ASSOCIATED,
0.0.4330769,0.0.731861,6.139037358,NOT_ASSOCIATED,
0.0.4337675,0.0.731861,25.3321691,NOT_ASSOCIATED,
0.0.4333525,0.0.731861,3.490212948,NOT_ASSOCIATED,
0.0.4346623,0.0.731861,3.572891448,NOT_ASSOCIATED,
0.0.4346668,0.0.731861,4.86516896,NOT_ASSOCIATED,
0.0.4346782,0.0.731861,2.284085454,NOT_ASSOCIATED,
0.0.4350031,0.0.731861,8.184881997,NOT_ASSOCIATED,
0.0.4351736,0.0.731861,28.77927212,SUCCESS,0.0.4138717@1708986940.054542119
0.0.4351860,0.0.731861,2.496525692,NOT_ASSOCIATED,
0.0.4352253,0.0.731861,2.309236553,NOT_ASSOCIATED,
0.0.4352981,0.0.731861,4.32761575,NOT_ASSOCIATED,
0.0.4354651,0.0.731861,0.003129807,SUCCESS,0.0.4138717@1708986944.116480445
0.0.4356195,0.0.731861,2.712667935,NOT_ASSOCIATED,
0.0.4357576,0.0.731861,34.31928897,SUCCESS,0.0.4138717@1708986949.438745203
0.0.4351099,0.0.731861,44.19011439,NOT_ASSOCIATED,
0.0.3023498,0.0.731861,26.99241153,NOT_ASSOCIATED,
0.0.4360841,0.0.731861,45.55580759,NOT_ASSOCIATED,
0.0.4364474,0.0.731861,5.963016997,NOT_ASSOCIATED,
0.0.4325532,0.0.731861,4.458077016,NOT_ASSOCIATED,
0.0.828443,0.0.731861,0.000769259,SUCCESS,0.0.4138717@1708986954.627766085
0.0.3108153,0.0.731861,1.332962844,NOT_ASSOCIATED,
0.0.4179053,0.0.731861,0.061298286,NOT_ASSOCIATED,
0.0.4329668,0.0.731861,8.901141007,NOT_ASSOCIATED,
0.0.4354539,0.0.731861,20.5485276,NOT_ASSOCIATED,
0.0.4324520,0.0.731861,23.6395399,NOT_ASSOCIATED,
0.0.3708877,0.0.731861,4.758489315,NOT_ASSOCIATED,
0.0.4341246,0.0.731861,70.54627257,NOT_ASSOCIATED,
0.0.4367746,0.0.731861,1.211538108,NOT_ASSOCIATED,
0.0.4558796,0.0.731861,510.3377977,NOT_ASSOCIATED,
0.0.4558807,0.0.731861,581.8160759,NOT_ASSOCIATED,
0.0.4415626,0.0.731861,0.092533195,NOT_ASSOCIATED,
0.0.2179271,0.0.731861,1.609693038,NOT_ASSOCIATED,
0.0.4556862,0.0.731861,0.144867965,NOT_ASSOCIATED,
0.0.4559368,0.0.731861,14.27737447,SUCCESS,0.0.4138717@1708986965.096142525
0.0.4571030,0.0.731861,0.07139595,NOT_ASSOCIATED,
0.0.4571033,0.0.731861,0.0014329,NOT_ASSOCIATED,
0.0.4550603,0.0.731861,338.8895772,NOT_ASSOCIATED,
0.0.4550583,0.0.731861,118.0271174,NOT_ASSOCIATED,
0.0.4558570,0.0.731861,1169.971391,NOT_ASSOCIATED,
0.0.4558274,0.0.731861,179.6088712,NOT_ASSOCIATED,
0.0.1891166,0.0.731861,0.30454915,NOT_ASSOCIATED,
0.0.4558623,0.0.731861,17.10025028,NOT_ASSOCIATED,
0.0.4558619,0.0.731861,0.000851343,NOT_ASSOCIATED,
0.0.4558625,0.0.731861,806.2831897,NOT_ASSOCIATED,
0.0.4558628,0.0.731861,374.269833,NOT_ASSOCIATED,
0.0.4558631,0.0.731861,2.515876558,NOT_ASSOCIATED,
0.0.4558635,0.0.731861,0.090462811,NOT_ASSOCIATED,
0.0.4558636,0.0.731861,7.575135297,NOT_ASSOCIATED,
0.0.4558640,0.0.731861,69.06158097,NOT_ASSOCIATED,
0.0.4558644,0.0.731861,196.0796336,NOT_ASSOCIATED,
0.0.4558646,0.0.731861,399.218115,NOT_ASSOCIATED,
0.0.4409186,0.0.731861,55.09758624,NOT_ASSOCIATED,
0.0.4433104,0.0.731861,11.77300108,NOT_ASSOCIATED,
0.0.1084792,0.0.731861,1.416928869,NOT_ASSOCIATED,
0.0.4436019,0.0.731861,2.793739486,NOT_ASSOCIATED,
0.0.4501249,0.0.731861,0.051474097,SUCCESS,0.0.4138717@1708986974.428805069
0.0.4502486,0.0.731861,13.06411986,NOT_ASSOCIATED,
0.0.1348908,0.0.731861,7.779842803,NOT_ASSOCIATED,
0.0.1197124,0.0.731861,1.490811171,NOT_ASSOCIATED,
0.0.4548448,0.0.731861,41.75977225,SUCCESS,0.0.4138717@1708986977.662258691
0.0.4548927,0.0.731861,2.621531303,NOT_ASSOCIATED,
0.0.3912896,0.0.731861,1.169201336,NOT_ASSOCIATED,
0.0.4558576,0.0.731861,6.959878807,NOT_ASSOCIATED,
0.0.4558572,0.0.731861,41.54865658,NOT_ASSOCIATED,
0.0.4558589,0.0.731861,131.2271117,NOT_ASSOCIATED,
0.0.4558591,0.0.731861,6.229549702,NOT_ASSOCIATED,
0.0.4558592,0.0.731861,10.69769906,NOT_ASSOCIATED,
0.0.4558598,0.0.731861,1232.452667,NOT_ASSOCIATED,
0.0.4558602,0.0.731861,1229.842864,NOT_ASSOCIATED,
0.0.4558608,0.0.731861,20.46569123,NOT_ASSOCIATED,
0.0.4558611,0.0.731861,550.2686642,NOT_ASSOCIATED,
0.0.4558615,0.0.731861,89.63634438,NOT_ASSOCIATED,
0.0.3949448,0.0.731861,228.6947756,NOT_ASSOCIATED,
0.0.4053945,0.0.731861,122558.6658,NOT_ASSOCIATED,
0.0.4558797,0.0.731861,760.9680686,NOT_ASSOCIATED,
0.0.3903731,0.0.731861,0.003718057,NOT_ASSOCIATED,
0.0.2760263,0.0.731861,0.327553157,NOT_ASSOCIATED,
0.0.1750137,0.0.731861,227.703265,NOT_ASSOCIATED,
0.0.1055562,0.0.731861,2.72518E-06,NOT_ASSOCIATED,
0.0.4558581,0.0.731861,36.81363195,NOT_ASSOCIATED,
0.0.4575168,0.0.731861,280.5960458,NOT_ASSOCIATED,
0.0.4146647,0.0.731861,42.17623901,SUCCESS,0.0.4138717@1708986983.780903971
0.0.4639163,0.0.731861,10.24364755,SUCCESS,0.0.4138717@1708986990.717160413
0.0.4331299,0.0.731861,0.560102618,SUCCESS,0.0.4138717@1708986997.649261345
0.0.4499088,0.0.731861,0.835316236,NOT_ASSOCIATED,
0.0.4598058,0.0.731861,0.039089579,NOT_ASSOCIATED,
0.0.4605387,0.0.731861,3.00276E-05,NOT_ASSOCIATED,
0.0.4552382,0.0.731861,2.70269E-05,NOT_ASSOCIATED,
0.0.4552309,0.0.731861,2.70284E-05,NOT_ASSOCIATED,
0.0.4552348,0.0.731861,2.87406E-05,NOT_ASSOCIATED,
0.0.4558719,0.0.731861,3.16255E-05,NOT_ASSOCIATED,
0.0.4346182,0.0.731861,31.80406172,NOT_ASSOCIATED,
0.0.4323152,0.0.731861,1.290059512,NOT_ASSOCIATED,
0.0.4588048,0.0.731861,0.15310683,NOT_ASSOCIATED,
0.0.4640367,0.0.731861,4.628626678,NOT_ASSOCIATED,
0.0.3958740,0.0.731861,0.000416195,SUCCESS,0.0.4138717@1708987002.456980334
0.0.1265153,0.0.731861,0.267323696,SUCCESS,0.0.4138717@1708987011.816513808
0.0.732317,0.0.731861,41.54578175,SUCCESS,0.0.4138717@1708987013.916722153
0.0.732798,0.0.731861,0.006978886,SUCCESS,0.0.4138717@1708987025.247250066
0.0.3359892,0.0.731861,2972.974064,SUCCESS,0.0.4138717@1708987026.544922541
0.0.165981,0.0.731861,4.627045874,SUCCESS,0.0.4138717@1708987031.029657161
0.0.2875412,0.0.731861,16.32982406,SUCCESS,0.0.4138717@1708987035.723047402
0.0.1263006,0.0.731861,69.49672331,SUCCESS,0.0.4138717@1708987041.918521163
0.0.7951,0.0.731861,39551.19415,SUCCESS,0.0.4138717@1708987048.484046711
0.0.2299836,0.0.731861,11179.52071,SUCCESS,0.0.4138717@1708987052.862011189
0.0.820781,0.0.731861,19332.82413,SUCCESS,0.0.4138717@1708987060.114977217
0.0.732888,0.0.731861,96.28075254,SUCCESS,0.0.4138717@1708987068.781420847
0.0.1325925,0.0.731861,2470.773212,SUCCESS,0.0.4138717@1708987072.575662775
0.0.1930477,0.0.731861,4780.400151,SUCCESS,0.0.4138717@1708987078.247053551
0.0.836838,0.0.731861,43654.97789,SUCCESS,0.0.4138717@1708987084.315728765
0.0.1930663,0.0.731861,602.5676265,SUCCESS,0.0.4138717@1708987086.383307913
0.0.979379,0.0.731861,0.064119793,SUCCESS,0.0.4138717@1708987090.527461522
0.0.665927,0.0.731861,59.19111296,SUCCESS,0.0.4138717@1708987097.306385404
0.0.692862,0.0.731861,102.3974395,SUCCESS,0.0.4138717@1708987106.150799015
0.0.842247,0.0.731861,1.138691618,SUCCESS,0.0.4138717@1708987114.007071279
0.0.965222,0.0.731861,419.0646926,SUCCESS,0.0.4138717@1708987121.896433714
0.0.1396279,0.0.731861,144.3786802,SUCCESS,0.0.4138717@1708987123.656076417
0.0.1419835,0.0.731861,122.567784,SUCCESS,0.0.4138717@1708987127.825969374
0.0.1140907,0.0.731861,29.20400475,SUCCESS,0.0.4138717@1708987132.511854532
0.0.1309628,0.0.731861,9.655439676,SUCCESS,0.0.4138717@1708987138.389090271
0.0.1152713,0.0.731861,18211.87781,SUCCESS,0.0.4138717@1708987143.403958950
0.0.860058,0.0.731861,1665.898062,SUCCESS,0.0.4138717@1708987151.395937934
0.0.525256,0.0.731861,108.9487661,SUCCESS,0.0.4138717@1708987155.835089662
0.0.1427613,0.0.731861,0.661841937,SUCCESS,0.0.4138717@1708987161.818899588
0.0.1120955,0.0.731861,10.45178702,SUCCESS,0.0.4138717@1708987165.620028938
0.0.825160,0.0.731861,32.68581773,SUCCESS,0.0.4138717@1708987173.363186845
0.0.3854398,0.0.731861,1.000314969,SUCCESS,0.0.4138717@1708987180.992913694
0.0.2960520,0.0.731861,0.333224135,SUCCESS,0.0.4138717@1708987186.702151602
0.0.834868,0.0.731861,85.96916134,SUCCESS,0.0.4138717@1708987188.371083399
0.0.858338,0.0.731861,4.14502E-06,SUCCESS,0.0.4138717@1708987197.086491002
0.0.4317637,0.0.731861,5634.561551,SUCCESS,0.0.4138717@1708987204.978284675
0.0.4315617,0.0.731861,2.955152538,SUCCESS,0.0.4138717@1708987205.871501245
0.0.1744105,0.0.731861,2.54E-07,SUCCESS,0.0.4138717@1708987214.273455654
0.0.4338310,0.0.731861,0.926303319,SUCCESS,0.0.4138717@1708987219.825557177
0.0.1097257,0.0.731861,1.131803176,SUCCESS,0.0.4138717@1708987223.123042273
0.0.4279368,0.0.731861,1.226440855,SUCCESS,0.0.4138717@1708987227.272394305
0.0.3313554,0.0.731861,294.1433293,SUCCESS,0.0.4138717@1708987233.331030773
0.0.1483288,0.0.731861,1.725682268,SUCCESS,0.0.4138717@1708987239.005949517
0.0.4361329,0.0.731861,6.146801696,SUCCESS,0.0.4138717@1708987247.689670436
0.0.653000,0.0.731861,0.01719369,SUCCESS,0.0.4138717@1708987251.983704732
0.0.1093446,0.0.731861,155.777697,SUCCESS,0.0.4138717@1708987255.419122457
0.0.4558792,0.0.731861,5.361251827,NOT_ASSOCIATED,
0.0.4540711,0.0.731861,231.0017971,SUCCESS,0.0.4138717@1708987259.301508059
0.0.2152309,0.0.731861,5.38E-07,SUCCESS,0.0.4138717@1708987264.209029369
0.0.481806,0.0.731861,0.146579941,SUCCESS,0.0.4138717@1708987276.028408825
0.0.1508462,0.0.731861,2123.295515,SUCCESS,0.0.4138717@1708987282.151697957
0.0.4321996,0.0.731861,1.144201889,SUCCESS,0.0.4138717@1708987288.197095500
0.0.3000165,0.0.731861,0.038111062,SUCCESS,0.0.4138717@1708987296.435238934
0.0.4695027,0.0.731861,0.197549729,SUCCESS,0.0.4138717@1708987296.887383952
0.0.4614528,0.0.731861,19.65685881,SUCCESS,0.0.4138717@1708987303.321872300
0.0.3113472,0.0.731861,0.064623286,SUCCESS,0.0.4138717@1708987313.201331040
0.0.4712184,0.0.731861,10.94686138,SUCCESS,0.0.4138717@1708987320.602894323
0.0.4322011,0.0.731861,0.007453632,SUCCESS,0.0.4138717@1708987324.726338623
0.0.1353334,0.0.731861,0.017096424,SUCCESS,0.0.4138717@1708987333.303644660
0.0.4340290,0.0.731861,40.29712167,SUCCESS,0.0.4138717@1708987337.956313337
0.0.1993418,0.0.731861,1.073311216,SUCCESS,0.0.4138717@1708987343.270014330
0.0.859421,0.0.731861,0.985052596,SUCCESS,0.0.4138717@1708987347.781994014
0.0.4423749,0.0.731861,6.293984895,SUCCESS,0.0.4138717@1708987357.772406132
0.0.2017574,0.0.731861,0.028612924,SUCCESS,0.0.4138717@1708987359.155008315
0.0.978501,0.0.731861,0.443669415,SUCCESS,0.0.4138717@1708987368.671582820
0.0.1339713,0.0.731861,0.06207743,SUCCESS,0.0.4138717@1708987379.486998446
0.0.1483886,0.0.731861,6470.645387,SUCCESS,0.0.4138717@1708987383.387863225
0.0.1088188,0.0.731861,505.8036139,SUCCESS,0.0.4138717@1708987393.397877091
0.0.3965045,0.0.731861,1.108325451,SUCCESS,0.0.4138717@1708987396.796479649
0.0.1415474,0.0.731861,100.6878437,SUCCESS,0.0.4138717@1708987404.520075726
0.0.4369285,0.0.731861,4158.780308,SUCCESS,0.0.4138717@1708987407.963419852
0.0.4559340,0.0.731861,0.059578193,SUCCESS,0.0.4138717@1708987420.341723778
0.0.4558803,0.0.731861,1.517609417,NOT_ASSOCIATED,
0.0.1416793,0.0.731861,7.901737261,SUCCESS,0.0.4138717@1708987429.273039471
0.0.4350068,0.0.731861,8.904877807,NOT_ASSOCIATED,
