Account ID,Token ID,Airdrop Amount,Airdrop Status,Pools,Airdrop TX ID
0.0.1396279,0.0.731861,93.56089879,SUCCESS,0.0.3948521,0.0.4138717@1716235703.756952790
0.0.1419835,0.0.731861,9.126822699,SUCCESS,0.0.3948521,0.0.4138717@1716235705.570194637
0.0.1076730,0.0.731861,4.275828861,SUCCESS,0.0.3948521&0.0.3961531,0.0.4138717@1716235704.308249547
0.0.1353438,0.0.731861,5.926554544,SUCCESS,0.0.3948521,0.0.4138717@1716235706.442434736
0.0.1152713,0.0.731861,28709.98609,SUCCESS,0.0.3948521,0.0.4138717@1716235704.203827371
0.0.525256,0.0.731861,2.033529297,SUCCESS,0.0.3948521&0.0.3961531&0.0.3951117,0.0.4138717@1716235704.331288306
0.0.1427613,0.0.731861,0.283505249,SUCCESS,0.0.3948521,0.0.4138717@1716235704.901248579
0.0.825160,0.0.731861,28.43520852,SUCCESS,0.0.3948521,0.0.4138717@1716235706.093631516
0.0.665616,0.0.731861,0.095378761,SUCCESS,0.0.3948521,0.0.4138717@1716235708.694278650
0.0.3854398,0.0.731861,0.42433252,SUCCESS,0.0.3948521,0.0.4138717@1716235708.175864002
0.0.2960520,0.0.731861,1042.78706,SUCCESS,0.0.3948521&0.0.3964790,0.0.4138717@1716235707.785689898
0.0.858338,0.0.731861,1.75264E-06,SUCCESS,0.0.3948521,0.0.4138717@1716235709.153261064
0.0.4315617,0.0.731861,1.539998342,SUCCESS,0.0.3948521&0.0.3951117,0.0.4138717@1716235711.104794487
0.0.1018824,0.0.731861,555.299738,SUCCESS,0.0.3948521&0.0.3964790&0.0.3951117&0.0.3964837&0.0.3964855&0.0.3964804,0.0.4138717@1716235710.556961816
0.0.1744105,0.0.731861,1.07E-07,SUCCESS,0.0.3948521,0.0.4138717@1716235711.702578167
0.0.1097257,0.0.731861,5.350711415,SUCCESS,0.0.3948521&0.0.3964795&0.0.3964800&0.0.3951117&0.0.3964837&0.0.3964840&0.0.3964804&0.0.3964808&0.0.3964809&0.0.3964821&0.0.3964860,0.0.4138717@1716235708.498361441
0.0.3313554,0.0.731861,58.38711389,SUCCESS,0.0.3948521,0.0.4138717@1716235711.335147006
0.0.1238894,0.0.731861,1.580458184,SUCCESS,0.0.3948521,0.0.4138717@1716235713.148252581
0.0.1338331,0.0.731861,1.280887092,SUCCESS,0.0.3948521&0.0.3961531&0.0.3964804,0.0.4138717@1716235715.242308895
0.0.1133493,0.0.731861,9120.70655,SUCCESS,0.0.3948521&0.0.3964790&0.0.3964800&0.0.3951117&0.0.3964821&0.0.3964825,0.0.4138717@1716235715.309694211
0.0.1093446,0.0.731861,20.99408096,SUCCESS,0.0.3948521,0.0.4138717@1716235714.171789322
0.0.4544530,0.0.731861,475.143275,SUCCESS,0.0.3948521&0.0.3964782&0.0.3964785&0.0.3964790&0.0.3961531&0.0.3964795&0.0.3964800&0.0.3951117&0.0.3964827&0.0.3964834&0.0.3964837&0.0.3964840&0.0.3964855&0.0.3964804&0.0.3964808&0.0.3964809&0.0.3964815&0.0.3964821&0.0.3964825&0.0.3964860,0.0.4138717@1716235715.089602739
0.0.2822820,0.0.731861,0.255394187,SUCCESS,0.0.3948521,0.0.4138717@1716235713.442957947
0.0.699534,0.0.731861,2.158117502,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804&0.0.3964808,0.0.4138717@1716235715.442730844
0.0.5118079,0.0.731861,2.922983787,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804&0.0.3964808,0.0.4138717@1716235715.494496271
0.0.5118232,0.0.731861,0.067579587,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1716235717.334608295
0.0.5129249,0.0.731861,1.746002214,SUCCESS,0.0.3948521&0.0.3964804,0.0.4138717@1716235716.667834603
0.0.5119346,0.0.731861,1.889999702,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1716235719.451325359
0.0.5188747,0.0.731861,3.283181938,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1716235717.432467438
0.0.5182107,0.0.731861,0.129550974,NOT_ASSOCIATED,0.0.3948521&0.0.3951117&0.0.3964804,
0.0.1339713,0.0.731861,1.03087375,SUCCESS,0.0.3948521,0.0.4138717@1716235718.127750667
0.0.5119059,0.0.731861,0.587614296,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1716235718.314491294
0.0.5273155,0.0.731861,7.405197423,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804&0.0.3964808,0.0.4138717@1716235720.002398644
0.0.5310061,0.0.731861,0.303853034,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1716235720.680520169
0.0.5344186,0.0.731861,0.103487915,SUCCESS,0.0.3948521&0.0.3951117,0.0.4138717@1716235721.092764840
0.0.5117832,0.0.731861,3.303925475,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1716235720.083098159
0.0.4744252,0.0.731861,0.028387961,SUCCESS,0.0.3948521,0.0.4138717@1716235719.162817559
0.0.5687394,0.0.731861,0.006682287,NOT_ASSOCIATED,0.0.3948521,
0.0.1993418,0.0.731861,0.896765827,SUCCESS,0.0.3948521,0.0.4138717@1716235720.279641893
0.0.5807232,0.0.731861,0.500150752,SUCCESS,0.0.3948521&0.0.3964804,0.0.4138717@1716235723.801580706
0.0.846260,0.0.731861,1211.196028,SUCCESS,0.0.3948521&0.0.3961531,0.0.4138717@1716235722.404419869
0.0.4712184,0.0.731861,45.76407294,SUCCESS,0.0.3948521&0.0.3964782&0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964827&0.0.3964834&0.0.3964837&0.0.3964840&0.0.3964855&0.0.3964815&0.0.3964825,0.0.4138717@1716235722.187737704
0.0.4340290,0.0.731861,37.4915175,SUCCESS,0.0.3948521,0.0.4138717@1716235723.976831209
0.0.838563,0.0.731861,6579.055211,SUCCESS,0.0.3948521&0.0.3964782&0.0.3951117,0.0.4138717@1716235726.153665456
0.0.4313767,0.0.731861,0.019440299,SUCCESS,0.0.3948521&0.0.3964790,0.0.4138717@1716235723.382291529
0.0.1045561,0.0.731861,0.019031698,SUCCESS,0.0.3948521&0.0.3961531&0.0.3964800,0.0.4138717@1716235725.274908110
0.0.650665,0.0.731861,0.133316789,SUCCESS,0.0.3948521,0.0.4138717@1716235724.157096876
0.0.4865794,0.0.731861,315.7539781,SUCCESS,0.0.3948521,0.0.4138717@1716235725.484316517
0.0.1282331,0.0.731861,26.50737837,SUCCESS,0.0.3948521&0.0.3964782&0.0.3964790&0.0.3964804&0.0.3964808,0.0.4138717@1716235726.893389410
0.0.3971792,0.0.731861,0.674091429,SUCCESS,0.0.3948521&0.0.3964804,0.0.4138717@1716235729.541293521
0.0.4927077,0.0.731861,3.000493076,SUCCESS,0.0.3948521,0.0.4138717@1716235729.158738986
0.0.908202,0.0.731861,0.051409767,SUCCESS,0.0.3948521,0.0.4138717@1716235727.198817846
0.0.5738143,0.0.731861,12831.90656,SUCCESS,0.0.3948521&0.0.3964795&0.0.3964800&0.0.3964834&0.0.3964804&0.0.3964808&0.0.3964809&0.0.3964821&0.0.3964860,0.0.4138717@1716235727.348090479
0.0.1512214,0.0.731861,17.26518305,SUCCESS,0.0.3964782&0.0.3964795&0.0.3964800&0.0.3964834&0.0.3964837&0.0.3964809,0.0.4138717@1716235727.873268368
0.0.1483886,0.0.731861,17256.33057,SUCCESS,0.0.3964782,0.0.4138717@1716235727.557191071
0.0.1078514,0.0.731861,0.241885628,SUCCESS,0.0.3964782,0.0.4138717@1716235732.018363866
0.0.1088188,0.0.731861,113.1086663,SUCCESS,0.0.3964782&0.0.3964808&0.0.3964825,0.0.4138717@1716235728.880846706
0.0.1415474,0.0.731861,54.21123406,SUCCESS,0.0.3964782&0.0.3964785,0.0.4138717@1716235729.543022475
0.0.2152309,0.0.731861,1.21E-07,SUCCESS,0.0.3964782,0.0.4138717@1716235730.824778287
0.0.1416793,0.0.731861,0.518468555,SUCCESS,0.0.3964782&0.0.3964790,0.0.4138717@1716235733.743718265
0.0.1453734,0.0.731861,98.09161785,SUCCESS,0.0.3964785&0.0.3964808&0.0.3964821,0.0.4138717@1716235730.778719123
0.0.919082,0.0.731861,797.586763,SUCCESS,0.0.3964785,0.0.4138717@1716235735.923196919
0.0.1421971,0.0.731861,589.7680504,SUCCESS,0.0.3964785&0.0.3964790&0.0.3964800&0.0.3964804&0.0.3964815&0.0.3964860,0.0.4138717@1716235734.241393574
0.0.2082077,0.0.731861,20.74757514,SUCCESS,0.0.3964785,0.0.4138717@1716235731.916892303
0.0.2005033,0.0.731861,0.611233829,SUCCESS,0.0.3964785&0.0.3964800&0.0.3951117&0.0.3964837,0.0.4138717@1716235737.449421327
0.0.4335561,0.0.731861,73.61781283,SUCCESS,0.0.3964785&0.0.3951117&0.0.3964804&0.0.3964821&0.0.3964825&0.0.3964860,0.0.4138717@1716235739.101467169
0.0.4766646,0.0.731861,4.982329784,SUCCESS,0.0.3964785&0.0.3964804,0.0.4138717@1716235735.386039983
0.0.1429557,0.0.731861,8.633270966,SUCCESS,0.0.3964785&0.0.3964815,0.0.4138717@1716235739.417662976
0.0.3359892,0.0.731861,4263.053382,SUCCESS,0.0.3964790,0.0.4138717@1716235738.532676516
0.0.2185216,0.0.731861,10153.38424,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827,0.0.4138717@1716235737.963390394
0.0.732888,0.0.731861,83.93116167,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964827,0.0.4138717@1716235737.320155679
0.0.1479798,0.0.731861,42.53211668,SUCCESS,0.0.3964790&0.0.3964837&0.0.3964804,0.0.4138717@1716235738.769226477
0.0.3965633,0.0.731861,0.062021845,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1716235739.240592130
0.0.731977,0.0.731861,0.754287566,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1716235738.704035169
0.0.835827,0.0.731861,10.3976122,SUCCESS,0.0.3964790,0.0.4138717@1716235744.745330846
0.0.1263649,0.0.731861,11.93089248,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1716235743.860076641
0.0.1130645,0.0.731861,64.77159299,SUCCESS,0.0.3964790,0.0.4138717@1716235740.951522587
0.0.1051402,0.0.731861,110.6647709,SUCCESS,0.0.3964790&0.0.3964800&0.0.3964827&0.0.3964804&0.0.3964860,0.0.4138717@1716235741.728928804
0.0.1085174,0.0.731861,614.9735907,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1716235742.878952381
0.0.1033493,0.0.731861,1.095058371,SUCCESS,0.0.3964790&0.0.3961531&0.0.3964827&0.0.3964837,0.0.4138717@1716235745.223116750
0.0.481717,0.0.731861,0.181987874,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1716235748.748392677
0.0.822962,0.0.731861,2.827809147,SUCCESS,0.0.3964790,0.0.4138717@1716235746.475730315
0.0.886182,0.0.731861,49.08204179,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1716235745.181482865
0.0.1528,0.0.731861,0.160551822,SUCCESS,0.0.3964790&0.0.3964855,0.0.4138717@1716235745.960072249
0.0.1078483,0.0.731861,450.7900647,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1716235744.738736589
0.0.817883,0.0.731861,4.37764E-05,SUCCESS,0.0.3964790,0.0.4138717@1716235747.478769780
0.0.1054756,0.0.731861,24.26526306,SUCCESS,0.0.3964790&0.0.3964855,0.0.4138717@1716235749.258404353
0.0.3845966,0.0.731861,0.026943291,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964827&0.0.3964804,0.0.4138717@1716235749.567014849
0.0.1075172,0.0.731861,0.024374003,SUCCESS,0.0.3964790,0.0.4138717@1716235748.544135771
0.0.1093567,0.0.731861,0.791885555,SUCCESS,0.0.3964790&0.0.3961531&0.0.3964804,0.0.4138717@1716235749.256825702
0.0.1088394,0.0.731861,956.6258053,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804&0.0.3964860,0.0.4138717@1716235751.718333951
0.0.955861,0.0.731861,1.673954187,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1716235754.077109940
0.0.587477,0.0.731861,0.000420303,SUCCESS,0.0.3964790,0.0.4138717@1716235755.021405728
0.0.1728068,0.0.731861,0.003910414,SUCCESS,0.0.3964790,0.0.4138717@1716235752.927136539
0.0.664681,0.0.731861,62.73366945,SUCCESS,0.0.3964790&0.0.3964837,0.0.4138717@1716235752.984811386
0.0.1465114,0.0.731861,1894.905835,SUCCESS,0.0.3964790,0.0.4138717@1716235757.364067042
0.0.1424665,0.0.731861,1.05E-07,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1716235754.703619994
0.0.1791597,0.0.731861,7.07922E-05,SUCCESS,0.0.3964790,0.0.4138717@1716235753.471018777
0.0.1050426,0.0.731861,1.216225063,SUCCESS,0.0.3964790,0.0.4138717@1716235755.900329069
0.0.847393,0.0.731861,12.241253,SUCCESS,0.0.3964790&0.0.3961531&0.0.3964855,0.0.4138717@1716235754.579757864
0.0.957742,0.0.731861,0.088737249,SUCCESS,0.0.3964790,0.0.4138717@1716235758.779029095
0.0.947335,0.0.731861,5.12096E-05,SUCCESS,0.0.3964790,0.0.4138717@1716235757.584621606
0.0.1419269,0.0.731861,0.000515332,SUCCESS,0.0.3964790,0.0.4138717@1716235760.867344284
0.0.3076299,0.0.731861,0.000826563,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1716235761.680921281
0.0.4303371,0.0.731861,0.088478132,SUCCESS,0.0.3964790,0.0.4138717@1716235759.035488458
0.0.4105238,0.0.731861,0.044604352,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1716235760.124394950
0.0.1106129,0.0.731861,9.122947041,SUCCESS,0.0.3964790,0.0.4138717@1716235758.710046774
0.0.3167151,0.0.731861,1.33803724,SUCCESS,0.0.3964790,0.0.4138717@1716235759.806039623
0.0.3931109,0.0.731861,13.95874445,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1716235763.010935962
0.0.859476,0.0.731861,3.518576559,SUCCESS,0.0.3964790,0.0.4138717@1716235759.990860702
0.0.1966754,0.0.731861,1.747102653,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1716235759.217141077
0.0.875102,0.0.731861,0.879457912,SUCCESS,0.0.3964790,0.0.4138717@1716235759.863049304
0.0.4321950,0.0.731861,0.086053982,SUCCESS,0.0.3964790,0.0.4138717@1716235761.533096954
0.0.4320336,0.0.731861,0.000159783,SUCCESS,0.0.3964790,0.0.4138717@1716235764.925167262
0.0.159159,0.0.731861,0.023750878,SUCCESS,0.0.3964790,0.0.4138717@1716235762.861281790
0.0.4325591,0.0.731861,0.443962893,SUCCESS,0.0.3964790,0.0.4138717@1716235765.079897626
0.0.835079,0.0.731861,179.0772568,SUCCESS,0.0.3964790&0.0.3964800&0.0.3951117,0.0.4138717@1716235766.969281559
0.0.4317784,0.0.731861,0.102292962,SUCCESS,0.0.3964790,0.0.4138717@1716235764.573858735
0.0.694193,0.0.731861,0.030488982,SUCCESS,0.0.3964790,0.0.4138717@1716235763.205276001
0.0.1386381,0.0.731861,9.040070716,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827&0.0.3964855,0.0.4138717@1716235769.213076898
0.0.835202,0.0.731861,1.86E-08,SUCCESS,0.0.3964790,0.0.4138717@1716235767.969379754
0.0.1094479,0.0.731861,0.001301165,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1716235768.070333806
0.0.836472,0.0.731861,0.000145824,SUCCESS,0.0.3964790,0.0.4138717@1716235768.790747552
0.0.4342042,0.0.731861,0.220669803,SUCCESS,0.0.3964790,0.0.4138717@1716235771.130394478
0.0.4337852,0.0.731861,0.001010203,SUCCESS,0.0.3964790,0.0.4138717@1716235769.157030695
0.0.4345189,0.0.731861,2.671507029,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827&0.0.3964855,0.0.4138717@1716235769.164448851
0.0.4239072,0.0.731861,26.77160073,SUCCESS,0.0.3964790,0.0.4138717@1716235771.862388715
0.0.2150506,0.0.731861,0.003206883,SUCCESS,0.0.3964790,0.0.4138717@1716235770.835065086
0.0.1018894,0.0.731861,0.032049695,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1716235772.773144182
0.0.4346736,0.0.731861,0.347937556,SUCCESS,0.0.3964790,0.0.4138717@1716235773.268428616
0.0.639696,0.0.731861,0.080210557,SUCCESS,0.0.3964790,0.0.4138717@1716235772.004693422
0.0.1314568,0.0.731861,6911.584383,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1716235772.996494038
0.0.920901,0.0.731861,0.000339861,SUCCESS,0.0.3964790,0.0.4138717@1716235773.487626064
0.0.4342943,0.0.731861,0.064344669,SUCCESS,0.0.3964790,0.0.4138717@1716235772.191535399
0.0.837751,0.0.731861,9.51E-08,SUCCESS,0.0.3964790,0.0.4138717@1716235774.978649944
0.0.873115,0.0.731861,209.0514379,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1716235773.093042513
0.0.624669,0.0.731861,14.79049928,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1716235775.719881394
0.0.4350111,0.0.731861,0.000121396,SUCCESS,0.0.3964790,0.0.4138717@1716235777.702378292
0.0.2117864,0.0.731861,0.13889341,SUCCESS,0.0.3964790,0.0.4138717@1716235774.057556526
0.0.4349304,0.0.731861,2.024314791,SUCCESS,0.0.3964790&0.0.3964837&0.0.3964804,0.0.4138717@1716235777.648502546
0.0.4358173,0.0.731861,3.738691675,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1716235775.179750718
0.0.4357832,0.0.731861,9.958936897,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1716235775.766297343
0.0.4360470,0.0.731861,0.001167018,SUCCESS,0.0.3964790,0.0.4138717@1716235777.745152127
0.0.4340785,0.0.731861,0.009228959,SUCCESS,0.0.3964790,0.0.4138717@1716235778.372168464
0.0.455391,0.0.731861,0.0862139,SUCCESS,0.0.3964790,0.0.4138717@1716235781.201875377
0.0.4368465,0.0.731861,0.015786772,SUCCESS,0.0.3964790,0.0.4138717@1716235780.966018265
0.0.4157394,0.0.731861,8.20E-07,SUCCESS,0.0.3964790,0.0.4138717@1716235782.131389912
0.0.659992,0.0.731861,0.285547869,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964827&0.0.3964804,0.0.4138717@1716235781.738030103
0.0.4348956,0.0.731861,0.186424865,SUCCESS,0.0.3964790,0.0.4138717@1716235781.879439259
0.0.974994,0.0.731861,3.7235E-05,SUCCESS,0.0.3964790,0.0.4138717@1716235779.619173106
0.0.1081216,0.0.731861,0.050610712,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1716235784.507014095
0.0.4325580,0.0.731861,0.000738598,SUCCESS,0.0.3964790,0.0.4138717@1716235784.891565006
0.0.4245841,0.0.731861,17.27956864,SUCCESS,0.0.3964790,0.0.4138717@1716235785.328156513
0.0.697581,0.0.731861,228.6388637,SUCCESS,0.0.3964790,0.0.4138717@1716235783.041218388
0.0.4338721,0.0.731861,0.619304104,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964834,0.0.4138717@1716235782.849946533
0.0.4555871,0.0.731861,0.29479728,SUCCESS,0.0.3964790,0.0.4138717@1716235782.801733645
0.0.4431805,0.0.731861,0.005799763,SUCCESS,0.0.3964790,0.0.4138717@1716235783.266653878
0.0.3774696,0.0.731861,2.32E-08,SUCCESS,0.0.3964790,0.0.4138717@1716235787.635957727
0.0.4819535,0.0.731861,1.28315E-05,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1716235786.911412506
0.0.4357873,0.0.731861,18.26867811,SUCCESS,0.0.3964790&0.0.3964795&0.0.3964800&0.0.3951117,0.0.4138717@1716235786.439961489
0.0.596908,0.0.731861,2153.886448,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1716235787.511312727
0.0.4360457,0.0.731861,4.46411E-06,SUCCESS,0.0.3964790,0.0.4138717@1716235787.907102826
0.0.4325755,0.0.731861,0.083466626,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964855,0.0.4138717@1716235790.449034301
0.0.4799839,0.0.731861,0.29313892,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1716235791.790738974
0.0.1391028,0.0.731861,19.95033417,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964837,0.0.4138717@1716235792.679235083
0.0.3304469,0.0.731861,0.739111987,SUCCESS,0.0.3964790&0.0.3964827&0.0.3964855,0.0.4138717@1716235792.044032387
0.0.5175147,0.0.731861,1.32348E-05,SUCCESS,0.0.3964790,0.0.4138717@1716235794.614864224
0.0.5374006,0.0.731861,2.78E-07,SUCCESS,0.0.3964790,0.0.4138717@1716235794.734940661
0.0.1484381,0.0.731861,0.480198549,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1716235795.060472992
0.0.858310,0.0.731861,1.34812E-06,SUCCESS,0.0.3964790,0.0.4138717@1716235795.854970288
0.0.4540904,0.0.731861,1.674665219,SUCCESS,0.0.3964790&0.0.3964855&0.0.3964804,0.0.4138717@1716235792.759444977
0.0.4384266,0.0.731861,6.96648E-05,SUCCESS,0.0.3964790,0.0.4138717@1716235796.192381586
0.0.5729146,0.0.731861,3.0492595,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1716235795.974315862
0.0.5794733,0.0.731861,2.59E-07,SUCCESS,0.0.3964790,0.0.4138717@1716235796.187774649
0.0.4702708,0.0.731861,2.21919E-05,SUCCESS,0.0.3964790,0.0.4138717@1716235797.385189901
0.0.5084293,0.0.731861,0.01010531,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964855,0.0.4138717@1716235795.171369468
0.0.787565,0.0.731861,0.200556741,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1716235798.741208920
0.0.2141800,0.0.731861,3.113932096,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117,0.0.4138717@1716235796.534280065
0.0.2990959,0.0.731861,0.015185639,SUCCESS,0.0.3964790,0.0.4138717@1716235800.130856615
0.0.840074,0.0.731861,0.000501799,SUCCESS,0.0.3964790,0.0.4138717@1716235797.788605209
0.0.663264,0.0.731861,4.830610979,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1716235797.004843712
0.0.4324463,0.0.731861,0.005453456,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1716235801.491667615
0.0.4713784,0.0.731861,1.985215519,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1716235799.271912047
0.0.4203261,0.0.731861,0.015948967,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1716235800.930342850
0.0.4759022,0.0.731861,9.60583E-06,SUCCESS,0.0.3964790,0.0.4138717@1716235802.394557331
0.0.3872024,0.0.731861,0.034182315,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1716235801.914825957
0.0.5724627,0.0.731861,0.103980329,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1716235804.822222556
0.0.4337100,0.0.731861,0.002492144,SUCCESS,0.0.3964790,0.0.4138717@1716235805.098960128
0.0.4325800,0.0.731861,0.811656508,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827&0.0.3964804,0.0.4138717@1716235805.237952106
0.0.480138,0.0.731861,2.51374E-05,SUCCESS,0.0.3964790,0.0.4138717@1716235805.911260113
0.0.4205079,0.0.731861,0.108298774,SUCCESS,0.0.3964790,0.0.4138717@1716235804.143498886
0.0.4582675,0.0.731861,0.056300755,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1716235802.467726950
0.0.4433752,0.0.731861,3.342102659,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1716235806.495379115
0.0.4759079,0.0.731861,0.067970429,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1716235807.260727124
0.0.4390796,0.0.731861,0.011806979,SUCCESS,0.0.3964790,0.0.4138717@1716235804.897316572
0.0.1024843,0.0.731861,4.55E-07,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964855&0.0.3964804&0.0.3964860,0.0.4138717@1716235807.108358161
0.0.2918812,0.0.731861,0.024051594,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1716235809.890758696
0.0.3903731,0.0.731861,1.49826E-05,NOT_ASSOCIATED,0.0.3964790&0.0.3951117&0.0.3964827,
0.0.3926190,0.0.731861,1.20666E-06,SUCCESS,0.0.3964790,0.0.4138717@1716235809.098384704
0.0.3717337,0.0.731861,0.142482012,SUCCESS,0.0.3964790,0.0.4138717@1716235808.713542159
0.0.1924811,0.0.731861,0.029979896,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1716235809.350985152
0.0.4701554,0.0.731861,2.573708643,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1716235812.040894425
0.0.1068139,0.0.731861,0.126687003,SUCCESS,0.0.3964790,0.0.4138717@1716235813.500072553
0.0.2964375,0.0.731861,81.91144616,SUCCESS,0.0.3964790,0.0.4138717@1716235812.737402296
0.0.1365105,0.0.731861,0.04716532,SUCCESS,0.0.3964790,0.0.4138717@1716235813.850148841
0.0.4714015,0.0.731861,0.078913955,SUCCESS,0.0.3964790,0.0.4138717@1716235813.223852763
0.0.790151,0.0.731861,95.53509109,SUCCESS,0.0.3964790&0.0.3964837,0.0.4138717@1716235812.491663265
