account,amount,state,token address,pool address,tx id
0.0.7490874,8.101045046915985,SUCCESS,hbar,0.0.3948521&0.0.3964804,0.0.4138717@1738006188.771250628
0.0.841485,80.41772743826249,SUCCESS,hbar,0.0.3948521&0.0.5328590,0.0.4138717@1738006187.441530667
0.0.4390796,0.3611532779199529,SUCCESS,hbar,0.0.3948521&0.0.3964790,0.0.4138717@1738006187.265982567
0.0.820781,1450.851787582453,SUCCESS,hbar,0.0.3948521&0.0.3964785&0.0.3964795&0.0.3964804&0.0.3964808&0.0.3964809&0.0.3964821&0.0.3964825&0.0.6078473,0.0.4138717@1738006184.626020313
0.0.1140907,214.7364583170639,SUCCESS,hbar,0.0.3948521,0.0.4138717@1738006185.868318064
0.0.7910555,13.67908116740109,SUCCESS,hbar,0.0.3948521&0.0.3964804,0.0.4138717@1738006185.477649872
0.0.7965397,0.0002077887409847263,SUCCESS,hbar,0.0.3948521,0.0.4138717@1738006188.088331494
0.0.428115,143.4637548842133,SUCCESS,hbar,0.0.3948521&0.0.3964804,0.0.4138717@1738006188.895573869
0.0.2964523,121.2209164395331,FAIL,hbar,0.0.3948521&0.0.3951117&0.0.3964804&0.0.3964808&0.0.6071911,
0.0.720300,1.551490883696278,SUCCESS,hbar,0.0.3948521,0.0.4138717@1738006187.140050398
0.0.7949179,3.652245279728161,SUCCESS,hbar,0.0.3948521&0.0.3964795&0.0.3964804,0.0.4138717@1738006186.354581206
0.0.778405,1.880304311156495,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.5328590,0.0.4138717@1738006192.188790005
0.0.1317940,9.536446723429972,SUCCESS,hbar,0.0.3948521,0.0.4138717@1738006190.938379132
0.0.3870061,17.75224151424332,SUCCESS,hbar,0.0.3948521&0.0.3964795&0.0.4601632,0.0.4138717@1738006189.968520015
0.0.837432,8.205740872067405,SUCCESS,hbar,0.0.3948521,0.0.4138717@1738006192.107797556
0.0.1124249,82.51967155261515,SUCCESS,hbar,0.0.3948521&0.0.3964804,0.0.4138717@1738006193.437074084
0.0.7114324,65.01850659092504,SUCCESS,hbar,0.0.3948521&0.0.3951117,0.0.4138717@1738006193.032456566
0.0.1088074,143.8612416919164,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.3964834&0.0.3964860,0.0.4138717@1738006193.935085257
0.0.699384,0.01863947480303757,SUCCESS,hbar,0.0.3948521,0.0.4138717@1738006194.813311094
0.0.2923216,0.06345608508500626,SUCCESS,hbar,0.0.3948521,0.0.4138717@1738006195.051528788
0.0.1703452,350.7205352405953,SUCCESS,hbar,0.0.3948521&0.0.3964790&0.0.3964800&0.0.3964804&0.0.3964837&0.0.5328590,0.0.4138717@1738006191.291115978
0.0.6870514,8.76767364500461,SUCCESS,hbar,0.0.3948521&0.0.3964804,0.0.4138717@1738006195.110251574
0.0.8115743,135.23858120471,SUCCESS,hbar,0.0.3948521&0.0.3961531&0.0.3964804,0.0.4138717@1738006195.266664376
0.0.1181772,0.27631999711446,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.6126395,0.0.4138717@1738006193.355464456
0.0.5790431,1026.346795037316,SUCCESS,hbar,0.0.3948521,0.0.4138717@1738006196.318080288
0.0.7730513,0.0005566448112871488,SUCCESS,hbar,0.0.3948521,0.0.4138717@1738006197.592464107
