Account ID,Token ID,Airdrop Amount,Airdrop Status,Pools,Airdrop TX ID
0.0.4367595,0.0.127877,1.816412419,SUCCESS,0.0.3951117,0.0.4138717@1721150579.051946190
0.0.4350690,0.0.127877,0.220124527,SUCCESS,0.0.3951117,0.0.4138717@1721150578.543916908
0.0.4324445,0.0.127877,0.125207268,SUCCESS,0.0.3951117,0.0.4138717@1721150582.285122697
0.0.4322065,0.0.127877,0.002892156,NOT_ASSOCIATED,0.0.3951117,
0.0.4368518,0.0.127877,0.530244932,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.1066283,0.0.127877,0.76582496,NOT_ASSOCIATED,0.0.3951117,
0.0.1509311,0.0.127877,0.302356111,SUCCESS,0.0.3951117,0.0.4138717@1721150583.026273091
0.0.4320148,0.0.127877,0.011756014,NOT_ASSOCIATED,0.0.3951117,
0.0.1290756,0.0.127877,0.119327099,NOT_ASSOCIATED,0.0.3951117,
0.0.4355084,0.0.127877,0.000464886,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.104926,0.0.127877,1.11947E-05,NOT_ASSOCIATED,0.0.3951117,
0.0.4475370,0.0.127877,0.005795401,NOT_ASSOCIATED,0.0.3951117,
0.0.4480455,0.0.127877,0.000196172,NOT_ASSOCIATED,0.0.3951117,
0.0.4348824,0.0.127877,4.99342E-05,NOT_ASSOCIATED,0.0.3951117,
0.0.4435059,0.0.127877,0.863651975,SUCCESS,0.0.3951117,0.0.4138717@1721150584.366664044
0.0.3929729,0.0.127877,3.145044728,NOT_ASSOCIATED,0.0.3951117,
0.0.2551783,0.0.127877,0.002180294,SUCCESS,0.0.3951117,0.0.4138717@1721150581.191673275
0.0.227955,0.0.127877,0.051786347,SUCCESS,0.0.3951117,0.0.4138717@1721150584.458602603
0.0.1724010,0.0.127877,0.367358943,NOT_ASSOCIATED,0.0.3951117,
0.0.3727929,0.0.127877,0.036234889,NOT_ASSOCIATED,0.0.3951117,
0.0.4328823,0.0.127877,0.002126606,SUCCESS,0.0.3951117,0.0.4138717@1721150582.892735978
0.0.4536883,0.0.127877,0.06655422,NOT_ASSOCIATED,0.0.3951117,
0.0.4543305,0.0.127877,52.69134137,SUCCESS,0.0.3951117,0.0.4138717@1721150581.842144784
0.0.4338721,0.0.127877,3.05135E-05,SUCCESS,0.0.3951117,0.0.4138717@1721150583.004170097
0.0.1891166,0.0.127877,1.251487878,NOT_ASSOCIATED,0.0.3951117,
0.0.4395191,0.0.127877,0.000107521,NOT_ASSOCIATED,0.0.3951117,
0.0.4333098,0.0.127877,0.016613893,SUCCESS,0.0.3951117,0.0.4138717@1721150586.701602105
0.0.1760445,0.0.127877,0.000748702,NOT_ASSOCIATED,0.0.3951117,
0.0.4544530,0.0.127877,47.44348369,SUCCESS,0.0.3951117&0.0.3964804&0.0.4601632,0.0.4138717@1721150584.012445889
0.0.834955,0.0.127877,14.96281211,SUCCESS,0.0.3951117,0.0.4138717@1721150589.003027890
0.0.4357873,0.0.127877,9.45489,SUCCESS,0.0.3951117,0.0.4138717@1721150588.955173459
0.0.1506629,0.0.127877,0.132599689,NOT_ASSOCIATED,0.0.3951117,
0.0.795933,0.0.127877,2.137544222,NOT_ASSOCIATED,0.0.3951117,
0.0.4325755,0.0.127877,2.000444946,SUCCESS,0.0.3951117,0.0.4138717@1721150587.466500495
0.0.4793538,0.0.127877,0.172597428,NOT_ASSOCIATED,0.0.3951117,
0.0.4582751,0.0.127877,0.217233752,NOT_ASSOCIATED,0.0.3951117,
0.0.4606843,0.0.127877,0.065009066,SUCCESS,0.0.3951117,0.0.4138717@1721150586.794212015
0.0.4738422,0.0.127877,1.07788528,SUCCESS,0.0.3951117,0.0.4138717@1721150586.191793752
0.0.4324463,0.0.127877,0.138927144,NOT_ASSOCIATED,0.0.3951117,
0.0.4203261,0.0.127877,0.406096618,NOT_ASSOCIATED,0.0.3951117,
0.0.1266990,0.0.127877,5.809431496,SUCCESS,0.0.3951117,0.0.4138717@1721150588.324302849
0.0.5118079,0.0.127877,19.79580247,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.5118232,0.0.127877,1.818312019,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.5118190,0.0.127877,6.432788832,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.5119346,0.0.127877,48.4669491,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.5123535,0.0.127877,578.1856356,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1721150590.246449891
0.0.1695075,0.0.127877,5.70337181,SUCCESS,0.0.3951117,0.0.4138717@1721150589.048843749
0.0.841339,0.0.127877,2.139377069,NOT_ASSOCIATED,0.0.3951117,
0.0.4339080,0.0.127877,0.856044727,NOT_ASSOCIATED,0.0.3951117,
0.0.5156530,0.0.127877,16.33029471,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.5123512,0.0.127877,8.961110019,NOT_ASSOCIATED,0.0.3951117,
0.0.859649,0.0.127877,626.1787768,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1721150588.684290243
0.0.924439,0.0.127877,1.869186469,NOT_ASSOCIATED,0.0.3951117,
0.0.858063,0.0.127877,7.141598217,NOT_ASSOCIATED,0.0.3951117,
0.0.5182107,0.0.127877,3.33299894,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.5188747,0.0.127877,84.19174535,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.5202236,0.0.127877,0.672661129,NOT_ASSOCIATED,0.0.3951117,
0.0.4590627,0.0.127877,1.07653547,SUCCESS,0.0.3951117,0.0.4138717@1721150590.547743789
0.0.5119059,0.0.127877,15.13020913,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.4323088,0.0.127877,7.559897935,SUCCESS,0.0.3951117,0.0.4138717@1721150588.889593632
0.0.4335807,0.0.127877,836.3319792,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1721150592.149636512
0.0.4986167,0.0.127877,0.216269486,NOT_ASSOCIATED,0.0.3951117,
0.0.3969231,0.0.127877,5.229915001,NOT_ASSOCIATED,0.0.3951117,
0.0.5255261,0.0.127877,47.31281238,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.5273155,0.0.127877,6.369547333,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.4337401,0.0.127877,30.65629941,SUCCESS,0.0.3951117,0.0.4138717@1721150590.861935220
0.0.5281334,0.0.127877,0.215894663,SUCCESS,0.0.3951117,0.0.4138717@1721150592.830035326
0.0.5310061,0.0.127877,7.697481191,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.5117832,0.0.127877,118.0728937,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.1711779,0.0.127877,0.021455866,NOT_ASSOCIATED,0.0.3951117,
0.0.1451741,0.0.127877,37.20087368,NOT_ASSOCIATED,0.0.3951117,
0.0.53920,0.0.127877,533.7386213,SUCCESS,0.0.3951117,0.0.4138717@1721150593.252706817
0.0.2184190,0.0.127877,0.19459068,NOT_ASSOCIATED,0.0.3951117,
0.0.853268,0.0.127877,51.84259263,SUCCESS,0.0.3951117,0.0.4138717@1721150593.789275295
0.0.4722712,0.0.127877,62.82901936,SUCCESS,0.0.3951117,0.0.4138717@1721150593.666505839
0.0.662296,0.0.127877,55.1574942,NOT_ASSOCIATED,0.0.3951117,
0.0.4357832,0.0.127877,6.79210154,SUCCESS,0.0.3951117,0.0.4138717@1721150596.926606049
0.0.3829916,0.0.127877,28.05777248,SUCCESS,0.0.3951117,0.0.4138717@1721150594.529005451
0.0.3968518,0.0.127877,1.049147617,SUCCESS,0.0.3951117,0.0.4138717@1721150593.718463648
0.0.4354394,0.0.127877,1.615370782,NOT_ASSOCIATED,0.0.3951117,
0.0.1322785,0.0.127877,10.79912456,SUCCESS,0.0.3951117,0.0.4138717@1721150595.279053919
0.0.4356508,0.0.127877,5.218166141,SUCCESS,0.0.3951117,0.0.4138717@1721150596.649308483
0.0.3948696,0.0.127877,15.02876041,SUCCESS,0.0.3951117,0.0.4138717@1721150598.914341811
0.0.1053366,0.0.127877,2.924769044,SUCCESS,0.0.3951117,0.0.4138717@1721150598.695596673
0.0.5716339,0.0.127877,0.00166608,SUCCESS,0.0.3951117,0.0.4138717@1721150599.908845801
0.0.4629294,0.0.127877,572.8506123,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1721150600.679966946
0.0.4709377,0.0.127877,14.23248814,SUCCESS,0.0.3951117,0.0.4138717@1721150598.101713687
0.0.1754238,0.0.127877,1.447480973,SUCCESS,0.0.3951117,0.0.4138717@1721150598.492005316
0.0.525256,0.0.127877,11.20918441,SUCCESS,0.0.3951117,0.0.4138717@1721150600.473655267
0.0.1977861,0.0.127877,1.504644644,SUCCESS,0.0.3951117,0.0.4138717@1721150602.660027410
0.0.4695027,0.0.127877,0.463094871,SUCCESS,0.0.3951117,0.0.4138717@1721150600.370758220
0.0.4665888,0.0.127877,18.42641706,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1721150601.819757464
0.0.4340758,0.0.127877,11.8321227,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.4318155,0.0.127877,1.077639146,SUCCESS,0.0.3951117,0.0.4138717@1721150603.130131194
0.0.4817549,0.0.127877,14.90987123,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1721150602.349694078
0.0.5569802,0.0.127877,9.640757399,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1721150604.150046487
0.0.4777501,0.0.127877,40.67803477,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1721150606.674830744
0.0.4109496,0.0.127877,2.244014879,SUCCESS,0.0.3951117,0.0.4138717@1721150602.713078792
0.0.4325800,0.0.127877,18.56083227,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1721150602.391256266
0.0.4938729,0.0.127877,1.576202999,SUCCESS,0.0.3951117,0.0.4138717@1721150603.543701791
0.0.3868695,0.0.127877,1115.742761,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1721150604.826949889
0.0.4582675,0.0.127877,2.21173785,NOT_ASSOCIATED,0.0.3951117,
0.0.4322002,0.0.127877,0.485998748,SUCCESS,0.0.3951117,0.0.4138717@1721150603.955331065
0.0.4797427,0.0.127877,6.069936832,NOT_ASSOCIATED,0.0.3951117,
0.0.4550639,0.0.127877,264.3230578,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.4334198,0.0.127877,10.09772679,SUCCESS,0.0.3951117,0.0.4138717@1721150605.412835669
0.0.4968045,0.0.127877,3.160922797,SUCCESS,0.0.3951117,0.0.4138717@1721150608.197221363
0.0.4695834,0.0.127877,6.199918848,SUCCESS,0.0.3951117,0.0.4138717@1721150606.223255133
0.0.5084293,0.0.127877,1.088147281,NOT_ASSOCIATED,0.0.3951117,
0.0.2930231,0.0.127877,0.218365596,SUCCESS,0.0.3951117,0.0.4138717@1721150607.066192882
0.0.5344186,0.0.127877,10.41036386,SUCCESS,0.0.3951117,0.0.4138717@1721150608.330787578
0.0.4558891,0.0.127877,4.465141643,NOT_ASSOCIATED,0.0.3951117,
0.0.4335114,0.0.127877,4.016334338,SUCCESS,0.0.3951117,0.0.4138717@1721150609.942838339
0.0.4342467,0.0.127877,31.86171872,SUCCESS,0.0.3951117,0.0.4138717@1721150608.837110985
0.0.5976303,0.0.127877,3.974903037,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.4331750,0.0.127877,23.61111327,NOT_ASSOCIATED,0.0.3951117,
0.0.4318411,0.0.127877,38.53551045,SUCCESS,0.0.3951117,0.0.4138717@1721150611.366401708
0.0.4817715,0.0.127877,123.8159661,NOT_ASSOCIATED,0.0.3951117,
0.0.5804813,0.0.127877,403.0228909,SUCCESS,0.0.3951117,0.0.4138717@1721150610.269753588
0.0.3681428,0.0.127877,290.5876831,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.4797402,0.0.127877,4.496296133,SUCCESS,0.0.3951117,0.0.4138717@1721150612.166744286
0.0.4329852,0.0.127877,109.323804,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1721150610.548601665
0.0.6043615,0.0.127877,332.8681265,SUCCESS,0.0.3951117&0.0.3964804&0.0.4601632,0.0.4138717@1721150613.141039318
0.0.2214187,0.0.127877,1.362849173,SUCCESS,0.0.3951117,0.0.4138717@1721150612.441709452
0.0.1348095,0.0.127877,3.110538186,NOT_ASSOCIATED,0.0.3951117,
0.0.5975196,0.0.127877,296.2387121,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1721150615.638051542
0.0.4308701,0.0.127877,246.0740943,SUCCESS,0.0.3951117,0.0.4138717@1721150615.087275296
0.0.5779439,0.0.127877,2.067154304,SUCCESS,0.0.3951117,0.0.4138717@1721150615.872136525
0.0.495570,0.0.127877,36.30050598,SUCCESS,0.0.3951117,0.0.4138717@1721150613.355214176
0.0.6049288,0.0.127877,188.9439221,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.6053375,0.0.127877,160.3146702,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.4431627,0.0.127877,3.256649082,NOT_ASSOCIATED,0.0.3951117,
0.0.3969243,0.0.127877,0.032816594,SUCCESS,0.0.3951117,0.0.4138717@1721150615.746787570
0.0.4326204,0.0.127877,56.13022795,NOT_ASSOCIATED,0.0.3951117,
0.0.4509607,0.0.127877,0.375396764,SUCCESS,0.0.3951117,0.0.4138717@1721150615.026863469
0.0.4732964,0.0.127877,0.138262597,NOT_ASSOCIATED,0.0.3951117,
0.0.5720306,0.0.127877,2.570746083,NOT_ASSOCIATED,0.0.3951117,
0.0.5181423,0.0.127877,201.4209044,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.6071215,0.0.127877,27371.03857,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.4432149,0.0.127877,2.058240283,SUCCESS,0.0.3951117,0.0.4138717@1721150616.865641760
0.0.1412123,0.0.127877,4.160308985,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.4495018,0.0.127877,32.67252609,SUCCESS,0.0.3951117,0.0.4138717@1721150618.627906434
0.0.5746207,0.0.127877,291.2304937,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.6093120,0.0.127877,178.497011,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1721150617.957708669
0.0.4706679,0.0.127877,0.167316746,NOT_ASSOCIATED,0.0.3951117,
0.0.4184733,0.0.127877,110.8451068,SUCCESS,0.0.3951117,0.0.4138717@1721150615.650940626
0.0.4775299,0.0.127877,1.021277644,NOT_ASSOCIATED,0.0.3951117,
0.0.4746314,0.0.127877,5.353116517,SUCCESS,0.0.3951117,0.0.4138717@1721150616.113119185
0.0.3041081,0.0.127877,1.8132356,SUCCESS,0.0.3951117,0.0.4138717@1721150617.776954155
0.0.4335253,0.0.127877,5.285683415,NOT_ASSOCIATED,0.0.3951117,
0.0.6159233,0.0.127877,0.471489753,NOT_ASSOCIATED,0.0.3951117,
0.0.4774976,0.0.127877,7.167342237,SUCCESS,0.0.3951117,0.0.4138717@1721150617.746206828
0.0.4889914,0.0.127877,12.19114046,SUCCESS,0.0.3951117,0.0.4138717@1721150618.144397136
0.0.2021717,0.0.127877,0.508221943,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1721150619.582292151
0.0.6171526,0.0.127877,1.45453167,SUCCESS,0.0.3951117,0.0.4138717@1721150620.790196408
0.0.5501254,0.0.127877,1697.883561,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1721150620.615875227
0.0.6174558,0.0.127877,7.280215776,NOT_ASSOCIATED,0.0.3951117,
0.0.4313813,0.0.127877,44.39204258,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1721150622.166013685
0.0.2940140,0.0.127877,0.077735128,NOT_ASSOCIATED,0.0.3951117,
0.0.832929,0.0.127877,49.51512264,SUCCESS,0.0.3951117,0.0.4138717@1721150623.035133380
0.0.4758169,0.0.127877,0.608360517,SUCCESS,0.0.3951117,0.0.4138717@1721150622.263795799
0.0.3071320,0.0.127877,9.618935316,NOT_ASSOCIATED,0.0.3951117,
0.0.4330219,0.0.127877,0.195564899,NOT_ASSOCIATED,0.0.3951117,
0.0.2968839,0.0.127877,26767.81953,SUCCESS,0.0.3951117&0.0.3964804&0.0.4601632,0.0.4138717@1721150620.992192556
0.0.4923080,0.0.127877,0.161927593,NOT_ASSOCIATED,0.0.3951117,
0.0.5797983,0.0.127877,2.075589366,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.850535,0.0.127877,3177.936476,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1721150622.324450189
0.0.3288555,0.0.127877,96.57220252,NOT_ASSOCIATED,0.0.3951117,
0.0.4875478,0.0.127877,126.5242785,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1721150625.169557549
0.0.6244791,0.0.127877,1.583796563,SUCCESS,0.0.3951117,0.0.4138717@1721150621.216688594
0.0.6289134,0.0.127877,6.092871649,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1721150625.925384899
0.0.1500994,0.0.127877,0.824839511,SUCCESS,0.0.3951117,0.0.4138717@1721150627.993339019
0.0.945032,0.0.127877,0.016227837,NOT_ASSOCIATED,0.0.3951117,
0.0.5694357,0.0.127877,12.9137655,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1721150627.979623367
0.0.1028502,0.0.127877,169.320916,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.6313910,0.0.127877,155.1640665,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1721150628.581291114
0.0.4569835,0.0.127877,5.19418E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.657759,0.0.127877,1.49735196,SUCCESS,0.0.3951117,0.0.4138717@1721150627.359934675
0.0.3923090,0.0.127877,0.000297949,NOT_ASSOCIATED,0.0.3951117,
0.0.2558283,0.0.127877,0.000525312,NOT_ASSOCIATED,0.0.3951117,
0.0.4082295,0.0.127877,1.66624096,NOT_ASSOCIATED,0.0.3951117,
0.0.490092,0.0.127877,0.000101346,NOT_ASSOCIATED,0.0.3951117,
0.0.2336136,0.0.127877,0.002062333,SUCCESS,0.0.3951117,0.0.4138717@1721150624.776359918
0.0.516971,0.0.127877,0.002136973,NOT_ASSOCIATED,0.0.3951117&0.0.4601632,
0.0.4428480,0.0.127877,929.6100995,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1721150625.167956349
0.0.1036366,0.0.127877,0.001031824,NOT_ASSOCIATED,0.0.3951117,
0.0.4431274,0.0.127877,15001.91445,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1721150630.097469564
0.0.542258,0.0.127877,0.005565183,NOT_ASSOCIATED,0.0.3951117,
0.0.3023061,0.0.127877,4.20387E-05,SUCCESS,0.0.3951117,0.0.4138717@1721150628.132974929
0.0.1685962,0.0.127877,6.3058E-05,SUCCESS,0.0.3951117,0.0.4138717@1721150630.635490383
0.0.1055562,0.0.127877,1.4715E-05,NOT_ASSOCIATED,0.0.3951117,
0.0.1024843,0.0.127877,4.585E-06,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.4326293,0.0.127877,0.393440339,NOT_ASSOCIATED,0.0.3951117,
0.0.4575306,0.0.127877,3.37856E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.4329037,0.0.127877,0.945404316,SUCCESS,0.0.3951117,0.0.4138717@1721150631.668482620
0.0.1508462,0.0.127877,346.2207955,SUCCESS,0.0.3951117,0.0.4138717@1721150628.027966255
0.0.3903731,0.0.127877,8.21097E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.3872466,0.0.127877,9.5633E-05,SUCCESS,0.0.3951117,0.0.4138717@1721150634.133831858
0.0.4516510,0.0.127877,0.268895833,SUCCESS,0.0.3951117,0.0.4138717@1721150634.011070115
0.0.1009721,0.0.127877,0.001298243,NOT_ASSOCIATED,0.0.3951117,
0.0.935961,0.0.127877,0.000434088,SUCCESS,0.0.3951117,0.0.4138717@1721150632.223163678
0.0.4330172,0.0.127877,4.720142868,SUCCESS,0.0.3951117,0.0.4138717@1721150632.940490866
0.0.4594139,0.0.127877,37.03971286,SUCCESS,0.0.3951117,0.0.4138717@1721150636.548737828
0.0.763451,0.0.127877,0.04122111,SUCCESS,0.0.3951117,0.0.4138717@1721150633.410018225
0.0.4345361,0.0.127877,0.981478583,SUCCESS,0.0.3951117,0.0.4138717@1721150633.595709559
0.0.1399663,0.0.127877,1.798917849,SUCCESS,0.0.3951117,0.0.4138717@1721150637.211593203
0.0.4321996,0.0.127877,2.631475864,SUCCESS,0.0.3951117,0.0.4138717@1721150635.445819154
0.0.121378,0.0.127877,0.001319144,NOT_ASSOCIATED,0.0.3951117,
0.0.1924811,0.0.127877,0.057084591,NOT_ASSOCIATED,0.0.3951117,
0.0.4591423,0.0.127877,0.093368657,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1721150638.552891441
0.0.1343259,0.0.127877,0.005201723,NOT_ASSOCIATED,0.0.3951117,
0.0.4694878,0.0.127877,0.000501668,NOT_ASSOCIATED,0.0.3951117,
0.0.639329,0.0.127877,0.000582132,NOT_ASSOCIATED,0.0.3951117,
0.0.4576074,0.0.127877,4.976729686,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1721150634.288007857
0.0.4706965,0.0.127877,8.34107715,SUCCESS,0.0.3951117,0.0.4138717@1721150639.489361554
0.0.4370067,0.0.127877,6.902972571,SUCCESS,0.0.3951117,0.0.4138717@1721150638.368319427
0.0.4614528,0.0.127877,0.893473948,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1721150636.236166328
0.0.3925109,0.0.127877,3.50E-08,SUCCESS,0.0.3951117,0.0.4138717@1721150640.046693222
0.0.4710890,0.0.127877,0.010041692,NOT_ASSOCIATED,0.0.3951117,
0.0.33620,0.0.127877,0.398468914,SUCCESS,0.0.3951117,0.0.4138717@1721150640.979979924
0.0.3945536,0.0.127877,0.002031788,SUCCESS,0.0.3951117,0.0.4138717@1721150641.105044194
0.0.4339174,0.0.127877,0.433492139,NOT_ASSOCIATED,0.0.3951117,
0.0.4326029,0.0.127877,0.067615841,SUCCESS,0.0.3951117,0.0.4138717@1721150640.684553833
0.0.4413759,0.0.127877,0.011177171,SUCCESS,0.0.3951117,0.0.4138717@1721150640.269619567
0.0.657396,0.0.127877,0.017874744,SUCCESS,0.0.3951117,0.0.4138717@1721150640.789673771
0.0.842480,0.0.127877,0.911527505,NOT_ASSOCIATED,0.0.3951117,
0.0.4702934,0.0.127877,7.06952E-05,NOT_ASSOCIATED,0.0.3951117,
0.0.4714674,0.0.127877,0.001978883,NOT_ASSOCIATED,0.0.3951117,
0.0.4714813,0.0.127877,0.000522193,NOT_ASSOCIATED,0.0.3951117,
0.0.1111817,0.0.127877,0.000182471,SUCCESS,0.0.3951117,0.0.4138717@1721150642.372882400
0.0.3965525,0.0.127877,0.006262642,NOT_ASSOCIATED,0.0.3951117,
0.0.4715243,0.0.127877,2.45E-07,NOT_ASSOCIATED,0.0.3951117,
0.0.4714431,0.0.127877,9.98E-07,NOT_ASSOCIATED,0.0.3951117,
0.0.4716071,0.0.127877,0.231784197,SUCCESS,0.0.3951117,0.0.4138717@1721150641.683294635
0.0.835266,0.0.127877,3.6888E-05,SUCCESS,0.0.3951117,0.0.4138717@1721150641.068533842
0.0.1517562,0.0.127877,1.64683E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.4712184,0.0.127877,0.009683159,SUCCESS,0.0.3951117,0.0.4138717@1721150642.953829809
0.0.3872629,0.0.127877,0.35616999,SUCCESS,0.0.3951117,0.0.4138717@1721150643.378936687
0.0.4433722,0.0.127877,5.39569E-05,NOT_ASSOCIATED,0.0.3951117,
0.0.1052080,0.0.127877,0.000148706,SUCCESS,0.0.3951117,0.0.4138717@1721150645.527294495
0.0.835929,0.0.127877,2.09006E-06,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1721150641.524076540
0.0.4331665,0.0.127877,0.000935123,SUCCESS,0.0.3951117,0.0.4138717@1721150644.191186113
0.0.4723679,0.0.127877,50.56301983,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1721150645.087425953
0.0.4513199,0.0.127877,0.007933605,NOT_ASSOCIATED,0.0.3951117,
0.0.4725314,0.0.127877,0.006100523,SUCCESS,0.0.3951117,0.0.4138717@1721150645.433355251
0.0.4728474,0.0.127877,0.250072017,NOT_ASSOCIATED,0.0.3951117,
0.0.3828466,0.0.127877,6.864434426,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1721150648.856772193
0.0.4599315,0.0.127877,2.198478203,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1721150645.384663379
0.0.813427,0.0.127877,0.475001959,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1721150649.254508164
0.0.4732012,0.0.127877,1.33E-09,NOT_ASSOCIATED,0.0.3951117,
0.0.843078,0.0.127877,0.06180498,NOT_ASSOCIATED,0.0.3951117,
0.0.2180429,0.0.127877,0.275469743,SUCCESS,0.0.3951117,0.0.4138717@1721150648.229071798
0.0.4738140,0.0.127877,1.42141E-05,NOT_ASSOCIATED,0.0.3951117,
0.0.4742224,0.0.127877,9.35E-08,NOT_ASSOCIATED,0.0.3951117,
0.0.1415308,0.0.127877,1.32742E-06,SUCCESS,0.0.3951117,0.0.4138717@1721150649.316883974
0.0.1512938,0.0.127877,5.68163E-05,SUCCESS,0.0.3951117,0.0.4138717@1721150649.851424785
0.0.4640336,0.0.127877,4.95973E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.4339712,0.0.127877,0.000269561,SUCCESS,0.0.3951117,0.0.4138717@1721150650.522544972
0.0.4743259,0.0.127877,1.296764046,NOT_ASSOCIATED,0.0.3951117,
0.0.4745055,0.0.127877,1.19635E-05,SUCCESS,0.0.3951117,0.0.4138717@1721150650.093056546
0.0.1393809,0.0.127877,0.072978167,SUCCESS,0.0.3951117,0.0.4138717@1721150649.461672012
0.0.838563,0.0.127877,2556.262725,SUCCESS,0.0.3951117,0.0.4138717@1721150653.151156459
0.0.2009449,0.0.127877,0.005065459,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.4759311,0.0.127877,2.714298126,SUCCESS,0.0.3951117,0.0.4138717@1721150654.059945019
0.0.146930,0.0.127877,2845.380428,SUCCESS,0.0.3951117,0.0.4138717@1721150650.803653558
0.0.4792831,0.0.127877,2.60203E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.4741965,0.0.127877,0.034227122,NOT_ASSOCIATED,0.0.3951117,
0.0.4806171,0.0.127877,18.44923328,SUCCESS,0.0.3951117,0.0.4138717@1721150650.272081950
0.0.1917176,0.0.127877,0.003554569,NOT_ASSOCIATED,0.0.3951117,
0.0.4808239,0.0.127877,0.000414374,SUCCESS,0.0.3951117,0.0.4138717@1721150653.158121977
0.0.4812394,0.0.127877,2.93177E-05,NOT_ASSOCIATED,0.0.3951117,
0.0.838762,0.0.127877,1.616501374,SUCCESS,0.0.3951117,0.0.4138717@1721150655.169165682
0.0.638686,0.0.127877,3.92731E-05,NOT_ASSOCIATED,0.0.3951117,
0.0.4582149,0.0.127877,162.6910303,SUCCESS,0.0.3951117,0.0.4138717@1721150651.775905962
0.0.4818183,0.0.127877,0.345320437,SUCCESS,0.0.3951117,0.0.4138717@1721150656.220151537
0.0.837872,0.0.127877,235.6001687,SUCCESS,0.0.3951117,0.0.4138717@1721150653.473025492
