account,token address,amount,state,pool address,tx id
0.0.2558283,0.0.4794920,7.42079E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.4082295,0.0.4794920,0.023538094,NOT_ASSOCIATED,0.0.3951117,
0.0.490092,0.0.4794920,1.43166E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.2336136,0.0.4794920,2.91335E-05,SUCCESS,0.0.3951117,0.0.4138717@1722285467.315411632
0.0.516971,0.0.4794920,2.9434E-05,SUCCESS,0.0.3951117,0.0.4138717@1722285465.224905194
0.0.4428480,0.0.4794920,0.003487825,SUCCESS,0.0.3951117,0.0.4138717@1722285464.963029768
0.0.1036366,0.0.4794920,1.4576E-05,SUCCESS,0.0.3951117,0.0.4138717@1722285468.319219641
0.0.4431274,0.0.4794920,2.45196414,SUCCESS,0.0.3951117,0.0.4138717@1722285470.099934941
0.0.542258,0.0.4794920,7.86164E-05,SUCCESS,0.0.3951117,0.0.4138717@1722285468.524116290
0.0.3023061,0.0.4794920,5.94E-07,NOT_ASSOCIATED,0.0.3951117,
0.0.1685962,0.0.4794920,8.91E-07,SUCCESS,0.0.3951117,0.0.4138717@1722285466.281864591
0.0.1055562,0.0.4794920,2.08E-07,NOT_ASSOCIATED,0.0.3951117,
0.0.1024843,0.0.4794920,9.65E-08,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.4326293,0.0.4794920,0.005557921,NOT_ASSOCIATED,0.0.3951117,
0.0.4575306,0.0.4794920,4.77E-08,SUCCESS,0.0.3951117,0.0.4138717@1722285467.777586610
0.0.4329037,0.0.4794920,0.013355221,NOT_ASSOCIATED,0.0.3951117,
0.0.4349614,0.0.4794920,1.15E-07,NOT_ASSOCIATED,0.0.3951117,
0.0.1508462,0.0.4794920,8.850645133,SUCCESS,0.0.3951117,0.0.4138717@1722285470.565517771
0.0.3903731,0.0.4794920,1.16E-07,NOT_ASSOCIATED,0.0.3951117,
0.0.3872466,0.0.4794920,1.35096E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.4516510,0.0.4794920,0.003798547,SUCCESS,0.0.3951117,0.0.4138717@1722285471.121018011
0.0.1009721,0.0.4794920,1.83396E-05,SUCCESS,0.0.3951117,0.0.4138717@1722285470.295271712
0.0.4330172,0.0.4794920,0.066678932,SUCCESS,0.0.3951117,0.0.4138717@1722285470.826328571
0.0.4594139,0.0.4794920,0.092365032,SUCCESS,0.0.3951117,0.0.4138717@1722285474.469750455
0.0.763451,0.0.4794920,0.000582309,SUCCESS,0.0.3951117,0.0.4138717@1722285470.643358971
0.0.4345361,0.0.4794920,0.013864823,NOT_ASSOCIATED,0.0.3951117,
0.0.1399663,0.0.4794920,0.025412349,SUCCESS,0.0.3951117,0.0.4138717@1722285471.545855418
0.0.121378,0.0.4794920,0.002091705,SUCCESS,0.0.3951117,0.0.4138717@1722285475.120565089
0.0.1924811,0.0.4794920,0.000806403,NOT_ASSOCIATED,0.0.3951117,
0.0.4591423,0.0.4794920,5.78E-07,NOT_ASSOCIATED,0.0.3951117,
0.0.1343259,0.0.4794920,7.3482E-05,NOT_ASSOCIATED,0.0.3951117,
0.0.4694878,0.0.4794920,7.0868E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.2962644,0.0.4794920,6.40E-09,NOT_ASSOCIATED,0.0.3951117,
0.0.639329,0.0.4794920,8.22347E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.4576074,0.0.4794920,0.244905338,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285473.685900077
0.0.4705225,0.0.4794920,7.90E-09,NOT_ASSOCIATED,0.0.3951117,
0.0.4706965,0.0.4794920,0.158857767,SUCCESS,0.0.3951117,0.0.4138717@1722285472.446248137
0.0.4370067,0.0.4794920,0.125382978,NOT_ASSOCIATED,0.0.3951117,
0.0.4614528,0.0.4794920,0.086575469,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285473.805877446
0.0.3925109,0.0.4794920,4.94E-10,SUCCESS,0.0.3951117,0.0.4138717@1722285476.352431710
0.0.4710890,0.0.4794920,0.000141854,SUCCESS,0.0.3951117,0.0.4138717@1722285473.120012030
0.0.33620,0.0.4794920,0.005628957,SUCCESS,0.0.3951117,0.0.4138717@1722285474.058415190
0.0.4339174,0.0.4794920,0.006123711,SUCCESS,0.0.3951117,0.0.4138717@1722285478.973503459
0.0.4326029,0.0.4794920,0.002303131,SUCCESS,0.0.3951117,0.0.4138717@1722285475.051469726
0.0.4413759,0.0.4794920,0.000157894,SUCCESS,0.0.3951117,0.0.4138717@1722285475.684388318
0.0.657396,0.0.4794920,0.000820496,SUCCESS,0.0.3951117,0.0.4138717@1722285479.043882857
0.0.842480,0.0.4794920,0.041841396,NOT_ASSOCIATED,0.0.3951117,
0.0.4702934,0.0.4794920,3.24509E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.4714674,0.0.4794920,9.08357E-05,NOT_ASSOCIATED,0.0.3951117,
0.0.4714813,0.0.4794920,0.000828017,NOT_ASSOCIATED,0.0.3951117,
0.0.1111817,0.0.4794920,2.57767E-06,SUCCESS,0.0.3951117,0.0.4138717@1722285479.989987761
0.0.3965525,0.0.4794920,8.8469E-05,SUCCESS,0.0.3951117,0.0.4138717@1722285479.956023486
0.0.4715243,0.0.4794920,0.000705268,NOT_ASSOCIATED,0.0.3951117,
0.0.4714431,0.0.4794920,0.00287542,NOT_ASSOCIATED,0.0.3951117,
0.0.4716071,0.0.4794920,0.003274291,NOT_ASSOCIATED,0.0.3951117,
0.0.835266,0.0.4794920,0.106386657,SUCCESS,0.0.3951117,0.0.4138717@1722285476.036968532
0.0.1517562,0.0.4794920,0.004744826,NOT_ASSOCIATED,0.0.3951117,
0.0.4712184,0.0.4794920,0.000582451,NOT_ASSOCIATED,0.0.3951117,
0.0.3872629,0.0.4794920,0.005031423,SUCCESS,0.0.3951117,0.0.4138717@1722285480.361400230
0.0.4718084,0.0.4794920,0.000999936,NOT_ASSOCIATED,0.0.3951117,
0.0.4433722,0.0.4794920,7.62E-07,SUCCESS,0.0.3951117,0.0.4138717@1722285479.281036406
0.0.24023,0.0.4794920,0.000285579,SUCCESS,0.0.3951117,0.0.4138717@1722285482.111486164
0.0.4721786,0.0.4794920,1.66E-10,SUCCESS,0.0.3951117,0.0.4138717@1722285481.457678500
0.0.1131818,0.0.4794920,1.67E-08,SUCCESS,0.0.3951117,0.0.4138717@1722285483.179092237
0.0.1052080,0.0.4794920,2.10069E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.835929,0.0.4794920,1.24E-09,SUCCESS,0.0.3951117&0.0.6071119,0.0.4138717@1722285483.859818712
0.0.4331665,0.0.4794920,1.321E-05,NOT_ASSOCIATED,0.0.3951117,
0.0.4723679,0.0.4794920,0.001772736,SUCCESS,0.0.3951117,0.0.4138717@1722285482.109137956
0.0.4513199,0.0.4794920,0.002025669,NOT_ASSOCIATED,0.0.3951117,
0.0.4179050,0.0.4794920,3.50E-08,SUCCESS,0.0.3951117,0.0.4138717@1722285484.112285203
0.0.4725314,0.0.4794920,8.61788E-05,NOT_ASSOCIATED,0.0.3951117,
0.0.4728474,0.0.4794920,0.008517956,NOT_ASSOCIATED,0.0.3951117,
0.0.3828466,0.0.4794920,0.056164364,SUCCESS,0.0.3951117,0.0.4138717@1722285480.485288310
0.0.4599315,0.0.4794920,0.212072776,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285480.494378864
0.0.813427,0.0.4794920,1.15245E-05,SUCCESS,0.0.3951117,0.0.4138717@1722285483.214823476
0.0.4732012,0.0.4794920,3.84993E-06,SUCCESS,0.0.3951117,0.0.4138717@1722285485.781881469
0.0.843078,0.0.4794920,0.002105202,SUCCESS,0.0.3951117,0.0.4138717@1722285487.685393625
0.0.2180429,0.0.4794920,0.003891414,SUCCESS,0.0.3951117,0.0.4138717@1722285487.510395785
0.0.4738140,0.0.4794920,6.52E-07,SUCCESS,0.0.3951117,0.0.4138717@1722285484.991965607
0.0.4742224,0.0.4794920,0.000269444,NOT_ASSOCIATED,0.0.3951117,
0.0.1415308,0.0.4794920,0.003824541,SUCCESS,0.0.3951117,0.0.4138717@1722285486.287436120
0.0.1512938,0.0.4794920,1.05E-07,SUCCESS,0.0.3951117,0.0.4138717@1722285485.078248878
0.0.4640336,0.0.4794920,7.01E-08,NOT_ASSOCIATED,0.0.3951117,
0.0.4339712,0.0.4794920,3.80794E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.4743259,0.0.4794920,0.018318692,NOT_ASSOCIATED,0.0.3951117,
0.0.4754443,0.0.4794920,2.76E-09,NOT_ASSOCIATED,0.0.3951117,
0.0.4600084,0.0.4794920,9.41E-12,NOT_ASSOCIATED,0.0.3951117,
0.0.4738710,0.0.4794920,7.02E-11,NOT_ASSOCIATED,0.0.3951117,
0.0.4754990,0.0.4794920,7.60E-09,NOT_ASSOCIATED,0.0.3951117,
0.0.4624979,0.0.4794920,9.02E-10,NOT_ASSOCIATED,0.0.3951117,
0.0.4745055,0.0.4794920,1.88E-07,SUCCESS,0.0.3951117,0.0.4138717@1722285487.992886685
0.0.1393809,0.0.4794920,0.01578939,SUCCESS,0.0.3951117,0.0.4138717@1722285486.857198077
0.0.1307915,0.0.4794920,9.51E-08,NOT_ASSOCIATED,0.0.3951117,
0.0.4338219,0.0.4794920,7.92E-08,SUCCESS,0.0.3951117,0.0.4138717@1722285487.015539744
0.0.838563,0.0.4794920,39.4323177,SUCCESS,0.0.3951117,0.0.4138717@1722285489.129005193
0.0.2009449,0.0.4794920,0.000207523,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.4759311,0.0.4794920,0.019991823,SUCCESS,0.0.3951117,0.0.4138717@1722285488.604082128
0.0.146930,0.0.4794920,5.915479159,SUCCESS,0.0.3951117,0.0.4138717@1722285488.850932825
0.0.4795853,0.0.4794920,0.005630206,NOT_ASSOCIATED,0.0.3951117,
0.0.4792831,0.0.4794920,3.68E-08,SUCCESS,0.0.3951117,0.0.4138717@1722285492.272931092
0.0.2172290,0.0.4794920,5.56255E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.4796134,0.0.4794920,2.81E-09,NOT_ASSOCIATED,0.0.3951117,
0.0.4741965,0.0.4794920,0.000483508,SUCCESS,0.0.3951117,0.0.4138717@1722285490.924865682
0.0.4806171,0.0.4794920,0.260622442,SUCCESS,0.0.3951117,0.0.4138717@1722285493.245340518
0.0.1917176,0.0.4794920,5.02135E-05,SUCCESS,0.0.3951117,0.0.4138717@1722285494.453112639
0.0.4808239,0.0.4794920,5.85364E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.4812394,0.0.4794920,4.14E-07,NOT_ASSOCIATED,0.0.3951117,
0.0.838762,0.0.4794920,0.024100214,SUCCESS,0.0.3951117,0.0.4138717@1722285491.958680844
0.0.638686,0.0.4794920,5.55E-07,NOT_ASSOCIATED,0.0.3951117,
0.0.1023917,0.0.4794920,0.002212348,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285491.597406504
0.0.4582149,0.0.4794920,2.240782354,SUCCESS,0.0.3951117,0.0.4138717@1722285494.702202816
0.0.4818183,0.0.4794920,0.004878157,SUCCESS,0.0.3951117,0.0.4138717@1722285494.681487244
0.0.4795555,0.0.4794920,2.36E-11,SUCCESS,0.0.3951117,0.0.4138717@1722285492.505871106
0.0.837872,0.0.4794920,4.395110255,SUCCESS,0.0.3951117,0.0.4138717@1722285492.722226363
0.0.2101849,0.0.4794920,0.000148417,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285497.088622499
0.0.4858736,0.0.4794920,4.83E-07,NOT_ASSOCIATED,0.0.3951117,
0.0.834443,0.0.4794920,0.264102637,SUCCESS,0.0.3951117,0.0.4138717@1722285497.268095119
0.0.4795833,0.0.4794920,0.028159665,NOT_ASSOCIATED,0.0.3951117,
0.0.4765920,0.0.4794920,0.016530274,NOT_ASSOCIATED,0.0.3951117,
0.0.2000412,0.0.4794920,0.121338618,SUCCESS,0.0.3951117,0.0.4138717@1722285497.535807185
0.0.751580,0.0.4794920,0.66377552,SUCCESS,0.0.3951117,0.0.4138717@1722285496.305811723
0.0.4358830,0.0.4794920,6.35261E-05,NOT_ASSOCIATED,0.0.3951117,
0.0.4354142,0.0.4794920,6.01279E-06,SUCCESS,0.0.3951117,0.0.4138717@1722285497.319315308
0.0.4914246,0.0.4794920,0.063385728,SUCCESS,0.0.3951117,0.0.4138717@1722285498.886461354
0.0.4503190,0.0.4794920,0.002404302,NOT_ASSOCIATED,0.0.3951117,
0.0.4350570,0.0.4794920,0.000151398,NOT_ASSOCIATED,0.0.3951117,
0.0.4570815,0.0.4794920,0.012022306,SUCCESS,0.0.3951117,0.0.4138717@1722285499.370154275
0.0.4920408,0.0.4794920,0.010608881,SUCCESS,0.0.3951117,0.0.4138717@1722285499.089791247
0.0.4383878,0.0.4794920,7.61E-07,SUCCESS,0.0.3951117,0.0.4138717@1722285499.922321447
0.0.1364991,0.0.4794920,0.177999637,NOT_ASSOCIATED,0.0.3951117,
0.0.4978416,0.0.4794920,0.002144361,SUCCESS,0.0.3951117,0.0.4138717@1722285500.537925364
0.0.4572127,0.0.4794920,0.002241808,SUCCESS,0.0.3951117,0.0.4138717@1722285503.621449985
0.0.844666,0.0.4794920,0.020698529,SUCCESS,0.0.3951117,0.0.4138717@1722285503.687800315
0.0.4814986,0.0.4794920,0.00532077,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285501.819086652
0.0.4684818,0.0.4794920,0.000187408,NOT_ASSOCIATED,0.0.3951117,
0.0.1720980,0.0.4794920,0.007170834,SUCCESS,0.0.3951117,0.0.4138717@1722285501.933298063
0.0.4715742,0.0.4794920,7.28346E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.1067034,0.0.4794920,0.101363658,SUCCESS,0.0.3951117,0.0.4138717@1722285504.797372993
0.0.4803568,0.0.4794920,5.00662E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.5030626,0.0.4794920,2.881597196,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285503.538456222
0.0.1405533,0.0.4794920,4.900718668,SUCCESS,0.0.3951117,0.0.4138717@1722285505.309589206
0.0.4805700,0.0.4794920,0.010951356,SUCCESS,0.0.3951117,0.0.4138717@1722285503.025024516
0.0.1281501,0.0.4794920,38.04475611,SUCCESS,0.0.3951117&0.0.6071119,0.0.4138717@1722285506.718889292
0.0.5082848,0.0.4794920,0.018478583,NOT_ASSOCIATED,0.0.3951117,
0.0.1509590,0.0.4794920,2.74E-08,NOT_ASSOCIATED,0.0.3951117,
0.0.1374386,0.0.4794920,1.413864316,SUCCESS,0.0.3951117,0.0.4138717@1722285505.711203795
0.0.4863901,0.0.4794920,0.004859084,NOT_ASSOCIATED,0.0.3951117,
0.0.5117701,0.0.4794920,0.00238783,SUCCESS,0.0.3951117,0.0.4138717@1722285504.676362123
0.0.5116229,0.0.4794920,0.044851308,SUCCESS,0.0.3951117,0.0.4138717@1722285505.244423745
0.0.841869,0.0.4794920,0.005855504,SUCCESS,0.0.3951117,0.0.4138717@1722285504.564814125
0.0.3917694,0.0.4794920,0.004573674,NOT_ASSOCIATED,0.0.3951117,
0.0.4751273,0.0.4794920,0.041731191,SUCCESS,0.0.3951117,0.0.4138717@1722285505.546611811
0.0.2715428,0.0.4794920,0.000222357,NOT_ASSOCIATED,0.0.3951117,
0.0.5028724,0.0.4794920,6.35E-08,NOT_ASSOCIATED,0.0.3951117,
0.0.5078033,0.0.4794920,0.025662874,SUCCESS,0.0.3951117,0.0.4138717@1722285508.971127239
0.0.4791130,0.0.4794920,0.002513849,NOT_ASSOCIATED,0.0.3951117,
0.0.4646465,0.0.4794920,6.78134E-06,SUCCESS,0.0.3951117,0.0.4138717@1722285510.018128315
0.0.4207075,0.0.4794920,32.69979163,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285509.677224452
0.0.5243844,0.0.4794920,0.15744794,SUCCESS,0.0.3951117,0.0.4138717@1722285511.304927096
0.0.5156210,0.0.4794920,0.019138234,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.5076483,0.0.4794920,0.003359861,SUCCESS,0.0.3951117,0.0.4138717@1722285508.731702633
0.0.4853107,0.0.4794920,0.070775897,SUCCESS,0.0.3951117,0.0.4138717@1722285513.000620098
0.0.2242690,0.0.4794920,0.000975039,SUCCESS,0.0.3951117,0.0.4138717@1722285512.258313511
0.0.4556186,0.0.4794920,6.31E-12,SUCCESS,0.0.3951117,0.0.4138717@1722285513.510037618
0.0.5340961,0.0.4794920,6.60E-08,NOT_ASSOCIATED,0.0.3951117,
0.0.4717233,0.0.4794920,0.008814619,SUCCESS,0.0.3951117,0.0.4138717@1722285510.184109838
0.0.4615419,0.0.4794920,0.006551917,NOT_ASSOCIATED,0.0.3951117,
0.0.5167297,0.0.4794920,0.001105812,SUCCESS,0.0.3951117,0.0.4138717@1722285513.590202371
0.0.5689792,0.0.4794920,2.75057E-06,NOT_ASSOCIATED,0.0.3951117,
0.0.5142112,0.0.4794920,0.000452571,NOT_ASSOCIATED,0.0.3951117,
0.0.5716807,0.0.4794920,9.34E-08,NOT_ASSOCIATED,0.0.3951117,
0.0.2175218,0.0.4794920,1.70E-08,SUCCESS,0.0.3951117,0.0.4138717@1722285511.922214922
0.0.5738143,0.0.4794920,0.091733118,SUCCESS,0.0.3951117,0.0.4138717@1722285511.649871949
0.0.1109176,0.0.4794920,0.14095753,SUCCESS,0.0.3951117,0.0.4138717@1722285514.695747382
0.0.5744731,0.0.4794920,1.07E-07,NOT_ASSOCIATED,0.0.3951117,
0.0.5750303,0.0.4794920,2.18E-07,NOT_ASSOCIATED,0.0.3951117,
0.0.4620434,0.0.4794920,2.92E-08,SUCCESS,0.0.3951117,0.0.4138717@1722285515.862732289
0.0.2158470,0.0.4794920,0.011843606,SUCCESS,0.0.3951117,0.0.4138717@1722285517.015044117
0.0.832377,0.0.4794920,3.21E-07,SUCCESS,0.0.3951117,0.0.4138717@1722285514.636004131
0.0.5794902,0.0.4794920,0.003535276,NOT_ASSOCIATED,0.0.3951117,
0.0.5795981,0.0.4794920,41.17064695,SUCCESS,0.0.3951117&0.0.3964804&0.0.6071119,0.0.4138717@1722285515.942114648
0.0.5739319,0.0.4794920,5.68E-07,NOT_ASSOCIATED,0.0.3951117,
0.0.4315424,0.0.4794920,0.036144923,SUCCESS,0.0.3951117,0.0.4138717@1722285516.930682060
0.0.4326072,0.0.4794920,0.100195977,SUCCESS,0.0.3951117,0.0.4138717@1722285517.881276476
0.0.2017766,0.0.4794920,0.192786591,SUCCESS,0.0.3951117,0.0.4138717@1722285518.495012946
0.0.1461203,0.0.4794920,1149.937435,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285516.288256995
0.0.4765207,0.0.4794920,0.0071902,SUCCESS,0.0.3951117,0.0.4138717@1722285518.831362209
0.0.5983833,0.0.4794920,1.36E-07,SUCCESS,0.0.3951117,0.0.4138717@1722285518.201699957
0.0.5994871,0.0.4794920,2.89E-08,SUCCESS,0.0.3951117,0.0.4138717@1722285517.247932038
0.0.5944138,0.0.4794920,3.95E-09,NOT_ASSOCIATED,0.0.3951117,
0.0.5498815,0.0.4794920,4.01E-07,NOT_ASSOCIATED,0.0.3951117,
0.0.4614645,0.0.4794920,0.029486687,SUCCESS,0.0.3951117,0.0.4138717@1722285520.098903484
0.0.5872205,0.0.4794920,0.017410297,NOT_ASSOCIATED,0.0.3951117,
0.0.5883865,0.0.4794920,0.000592287,NOT_ASSOCIATED,0.0.3951117,
0.0.1718654,0.0.4794920,1.41315129,NOT_ASSOCIATED,0.0.3951117,
0.0.6029630,0.0.4794920,0.00268443,SUCCESS,0.0.3951117,0.0.4138717@1722285519.275506046
0.0.930098,0.0.4794920,0.038910037,SUCCESS,0.0.3951117,0.0.4138717@1722285518.292399830
0.0.834472,0.0.4794920,2.011683951,SUCCESS,0.0.3951117,0.0.4138717@1722285519.701042661
0.0.6060819,0.0.4794920,0.001739065,NOT_ASSOCIATED,0.0.3951117,
0.0.1458130,0.0.4794920,0.001203022,NOT_ASSOCIATED,0.0.3951117,
0.0.6061962,0.0.4794920,0.034487572,SUCCESS,0.0.3951117,0.0.4138717@1722285523.886211370
0.0.589629,0.0.4794920,0.000463952,SUCCESS,0.0.3951117,0.0.4138717@1722285521.157025277
0.0.1467215,0.0.4794920,0.001115069,SUCCESS,0.0.3951117,0.0.4138717@1722285524.105240957
0.0.6075082,0.0.4794920,1.69127E-06,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285521.642203908
0.0.6018293,0.0.4794920,0.008947681,SUCCESS,0.0.3951117,0.0.4138717@1722285523.140631573
0.0.6091533,0.0.4794920,1.306848497,SUCCESS,0.0.3951117,0.0.4138717@1722285522.836745451
0.0.6094327,0.0.4794920,0.001930472,SUCCESS,0.0.3951117,0.0.4138717@1722285527.406073506
0.0.4370111,0.0.4794920,0.400259789,SUCCESS,0.0.3951117&0.0.6071119,0.0.4138717@1722285523.748869460
0.0.6016443,0.0.4794920,3.08977E-06,SUCCESS,0.0.3951117,0.0.4138717@1722285525.722479116
0.0.4595094,0.0.4794920,0.891070784,SUCCESS,0.0.3951117,0.0.4138717@1722285527.824803671
0.0.5742160,0.0.4794920,2.641651226,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285527.440965331
0.0.4503599,0.0.4794920,0.015498864,SUCCESS,0.0.3951117,0.0.4138717@1722285525.267698833
0.0.4325425,0.0.4794920,0.082801221,SUCCESS,0.0.3951117,0.0.4138717@1722285525.533252744
0.0.4703454,0.0.4794920,0.000202087,SUCCESS,0.0.3951117,0.0.4138717@1722285530.124771503
0.0.6132505,0.0.4794920,0.096183211,SUCCESS,0.0.3951117,0.0.4138717@1722285526.250448984
0.0.1904506,0.0.4794920,0.000273599,SUCCESS,0.0.3951117,0.0.4138717@1722285529.416812529
0.0.6148924,0.0.4794920,38.58243794,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285530.053328161
0.0.1773162,0.0.4794920,0.003907364,SUCCESS,0.0.3951117,0.0.4138717@1722285528.002952787
0.0.4317734,0.0.4794920,0.048779971,SUCCESS,0.0.3951117,0.0.4138717@1722285531.568463562
0.0.3366298,0.0.4794920,1.359448439,SUCCESS,0.0.3951117,0.0.4138717@1722285531.977680885
0.0.6163209,0.0.4794920,0.058241046,SUCCESS,0.0.3951117,0.0.4138717@1722285530.803388300
0.0.6144529,0.0.4794920,206.7126056,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285533.748611543
0.0.6174521,0.0.4794920,0.55692751,SUCCESS,0.0.3951117,0.0.4138717@1722285533.905063929
0.0.6145405,0.0.4794920,3.68332E-05,SUCCESS,0.0.3951117,0.0.4138717@1722285532.046128113
0.0.4113109,0.0.4794920,0.007476613,SUCCESS,0.0.3951117,0.0.4138717@1722285531.194305848
0.0.6068096,0.0.4794920,0.00125168,SUCCESS,0.0.3951117,0.0.4138717@1722285532.751115761
0.0.5801874,0.0.4794920,1.294815865,SUCCESS,0.0.3951117,0.0.4138717@1722285534.176685835
0.0.6198709,0.0.4794920,33.98481871,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285532.515840797
0.0.793322,0.0.4794920,0.028929018,SUCCESS,0.0.3951117,0.0.4138717@1722285536.134104327
0.0.6213266,0.0.4794920,0.216473091,SUCCESS,0.0.3951117,0.0.4138717@1722285533.261586388
0.0.5424774,0.0.4794920,0.7223789,SUCCESS,0.0.3951117&0.0.6071119,0.0.4138717@1722285536.596400051
0.0.6234814,0.0.4794920,3.437332717,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285535.375290398
0.0.6252274,0.0.4794920,6.691685933,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285535.883977821
0.0.5326504,0.0.4794920,7.615797681,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285538.646649674
0.0.4742639,0.0.4794920,0.149304206,SUCCESS,0.0.3951117,0.0.4138717@1722285540.834436308
0.0.6258194,0.0.4794920,5.942107456,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285539.768477923
0.0.1031172,0.0.4794920,0.001143974,SUCCESS,0.0.3951117,0.0.4138717@1722285540.641445337
0.0.6130625,0.0.4794920,5.752662915,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285538.859174718
0.0.6275731,0.0.4794920,6.312719494,SUCCESS,0.0.3951117,0.0.4138717@1722285538.575307972
0.0.5128763,0.0.4794920,4.132532714,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285540.837597844
0.0.6276324,0.0.4794920,0.059246835,SUCCESS,0.0.3951117,0.0.4138717@1722285539.693556109
0.0.4628317,0.0.4794920,0.038457367,SUCCESS,0.0.3951117,0.0.4138717@1722285542.108927318
0.0.4645407,0.0.4794920,0.009730487,SUCCESS,0.0.3951117,0.0.4138717@1722285543.033367812
0.0.6292100,0.0.4794920,0.067699526,SUCCESS,0.0.3951117,0.0.4138717@1722285544.345953800
0.0.1227390,0.0.4794920,0.110485586,SUCCESS,0.0.3951117,0.0.4138717@1722285542.472265685
0.0.1462225,0.0.4794920,0.002932593,SUCCESS,0.0.3951117,0.0.4138717@1722285542.165928190
0.0.4730925,0.0.4794920,2.68914E-06,SUCCESS,0.0.3951117,0.0.4138717@1722285543.231309955
0.0.6326973,0.0.4794920,0.038236501,SUCCESS,0.0.3951117,0.0.4138717@1722285544.075898374
0.0.679755,0.0.4794920,1.370439057,SUCCESS,0.0.3951117,0.0.4138717@1722285547.194600390
0.0.5052897,0.0.4794920,31.99893278,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285544.520826131
0.0.1484381,0.0.4794920,0.000131824,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285545.615569810
0.0.6339395,0.0.4794920,2.455183952,SUCCESS,0.0.3951117,0.0.4138717@1722285544.624088568
0.0.1872630,0.0.4794920,0.987344335,SUCCESS,0.0.3951117,0.0.4138717@1722285545.180958709
0.0.845966,0.0.4794920,0.004134468,SUCCESS,0.0.3951117,0.0.4138717@1722285546.162622539
0.0.4307808,0.0.4794920,0.202323814,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1722285546.528195503
0.0.512907,0.0.4794920,11.84943452,SUCCESS,0.0.3951117&0.0.6071119,0.0.4138717@1722285549.655745866
0.0.709960,0.0.4794920,0.025246955,SUCCESS,0.0.3951117,0.0.4138717@1722285547.801189648
0.0.4749575,0.0.4794920,7.147292819,SUCCESS,0.0.3951117&0.0.6071119,0.0.4138717@1722285549.116600150
0.0.4362327,0.0.4794920,0.033480055,SUCCESS,0.0.3951117,0.0.4138717@1722285549.308079994
0.0.6421357,0.0.4794920,0.44677492,SUCCESS,0.0.3951117,0.0.4138717@1722285550.228707953
0.0.6424301,0.0.4794920,0.000509126,SUCCESS,0.0.3951117,0.0.4138717@1722285547.788715202
0.0.6478417,0.0.4794920,0.000691903,SUCCESS,0.0.3951117,0.0.4138717@1722285549.436575806
0.0.3961176,0.0.4794920,0.609104227,NOT_ASSOCIATED,0.0.3964804,
0.0.1274087,0.0.4794920,10.8743454,SUCCESS,0.0.3964804,0.0.4138717@1722285552.534466640
0.0.2875412,0.0.4794920,5.066043955,SUCCESS,0.0.3964804,0.0.4138717@1722285554.368762841
0.0.1263006,0.0.4794920,59.21443825,SUCCESS,0.0.3964804,0.0.4138717@1722285553.651702103
0.0.7951,0.0.4794920,11.92895179,SUCCESS,0.0.3964804,0.0.4138717@1722285553.660831382
0.0.2299836,0.0.4794920,760.8724912,SUCCESS,0.0.3964804,0.0.4138717@1722285555.092936402
