account,amount,state,token address,pool address,tx id
0.0.5261968,7.478487522603343,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779349.390896928
0.0.9403325,1901.258065579024,SUCCESS,hbar,0.0.3948521&0.0.3964808&0.0.3964809,0.0.4138717@1759779352.752486246
0.0.846260,11.72506712374747,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779351.558052481
0.0.4865794,7.940597056384634,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779349.582550379
0.0.5702281,406.5765564130658,SUCCESS,hbar,0.0.3948521&0.0.3964795&0.0.3964840,0.0.4138717@1759779352.738009610
0.0.1085174,33.91798846093337,SUCCESS,hbar,0.0.3948521&0.0.3964790,0.0.4138717@1759779352.671001456
0.0.1070346,207.3047361287707,SUCCESS,hbar,0.0.3948521&0.0.3961531&0.0.3964840,0.0.4138717@1759779350.308936180
0.0.4544530,104.8229917444182,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3961531&0.0.3964782&0.0.3964790&0.0.3964795&0.0.3964800&0.0.3964804&0.0.3964808&0.0.3964809&0.0.3964821&0.0.3964825&0.0.3964827&0.0.3964834&0.0.3964837&0.0.3964855&0.0.3964860&0.0.3964840&0.0.4129330&0.0.4601632&0.0.5328590&0.0.6071041&0.0.6078459&0.0.6078473&0.0.7302964,0.0.4138717@1759779350.342153087
0.0.628683,0.3254794219415716,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779350.529887476
0.0.3918882,0.02166789551941727,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779350.806784055
0.0.6440477,0.2473749313189377,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1759779354.013960751
0.0.5687394,0.1983939892015919,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779356.106390039
0.0.4744252,0.008272506520548117,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779356.799348072
0.0.5310061,0.6882513624606756,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1759779353.865222700
0.0.5182107,0.2887525459055694,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1759779353.453528954
0.0.5119346,3.440182524803765,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1759779354.549681394
0.0.5118232,0.3045505159545277,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1759779355.106665144
0.0.5118079,1.516767626451486,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964804&0.0.3964808,0.0.4138717@1759779357.786448669
0.0.1882571,16.55966341192803,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.3964860,0.0.4138717@1759779358.337395942
0.0.1181772,0.10593004321446,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.6126395,0.0.4138717@1759779355.333321523
0.0.4777259,0.2813537653464089,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779360.854269239
0.0.660921,0.2215947354259029,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779360.468589596
0.0.1096529,1.708519723951922,SUCCESS,hbar,0.0.3948521&0.0.3961531&0.0.3964804&0.0.3964860,0.0.4138717@1759779360.612479783
0.0.2960520,0.1694380102210592,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779358.993230663
0.0.1427613,0.4941069080654444,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779358.026544742
0.0.1152713,4480.612195090886,SUCCESS,hbar,0.0.3948521&0.0.3961531&0.0.3964782&0.0.3964790,0.0.4138717@1759779360.824200906
0.0.1325925,182.1206281849946,SUCCESS,hbar,0.0.3948521&0.0.3961531&0.0.3964782,0.0.4138717@1759779361.261490140
0.0.7951,1287.777589958268,SUCCESS,hbar,0.0.3948521&0.0.3964782&0.0.3964790&0.0.3964804&0.0.3964855&0.0.3964860&0.0.5328590,0.0.4138717@1759779362.834353157
0.0.165981,0.00008401299228050317,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779361.895876045
0.0.3961176,0.00487085826024856,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779361.605143237
0.0.732798,0.09881087269876304,SUCCESS,hbar,0.0.3948521&0.0.3964790&0.0.3964804&0.0.4129330,0.0.4138717@1759779364.563309910
0.0.1265153,0.003511195373672955,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964795&0.0.3964827&0.0.3964840,0.0.4138717@1759779365.643382556
0.0.3958740,0.0001805242549679154,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779361.687394300
0.0.4702708,21.27655573126125,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964827,0.0.4138717@1759779363.548697129
0.0.8490191,0.1120607048803227,SUCCESS,hbar,0.0.3948521&0.0.7474726,0.0.4138717@1759779364.055795283
0.0.9435754,113.7699813598418,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779367.360468790
0.0.3210690,0.03344461274605697,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779367.979483601
0.0.8684349,260.7221242509802,SUCCESS,hbar,0.0.3948521&0.0.3964800&0.0.3964860,0.0.4138717@1759779367.026301236
0.0.3870061,4.590144119333438,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.3964808&0.0.3964821&0.0.4601632&0.0.6071041,0.0.4138717@1759779369.581206434
0.0.428115,0.00001152954182393749,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779368.586385605
0.0.2964523,55.80438349653831,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.3964808,0.0.4138717@1759779367.936562572
0.0.862835,3.244013738260969,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.3964827&0.0.6071911&0.0.7474726,0.0.4138717@1759779369.974596534
0.0.7789171,5.782381434375e-12,FAIL,hbar,0.0.3948521,
0.0.7730513,0.0001309975688734303,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779368.472430613
0.0.4336478,0.7669193985000842,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779369.149498303
0.0.6033605,0.0004369411441652102,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779371.916210075
0.0.3971792,0.03503852416385603,SUCCESS,hbar,0.0.3948521,0.0.4138717@1759779371.784780582
