account,amount,state,token address,pool address,tx id
0.0.8240014,0.3107499221347846,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748895394.219526840
0.0.9104016,6.405207276678827,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748895392.9893061080.0.8240014,0.3107499221347846,FAIL,0.0.4794920,0.0.3951117,
0.0.1724010,0.1010704193105695,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894314.012846347
0.0.9223455,0.1456605391101395,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894314.084585198
0.0.1484381,1.100916225868035,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1748894316.671274270
0.0.4752375,7.293182607762442,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894313.322257327
0.0.657648,3.586037093208905,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894312.925886581
0.0.1465114,4.768554157362027,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894316.378773364
0.0.1414140,1076.964892541318,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1748894315.091247360
0.0.1368197,0.5549160815864607,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894315.628728428
0.0.9104016,10.61775045511265,FAIL,0.0.4794920,0.0.3951117&0.0.3964804,
0.0.7580119,13.21765768253036,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1748894316.539680887
0.0.9168105,50.02621676399154,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804&0.0.6071119,0.0.4138717@1748894318.388542509
0.0.5118232,1.388450282143497,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1748894321.615227253
0.0.4709377,42.53818269213717,NOT_ASSOCIATED,0.0.4794920,0.0.3951117,
0.0.5119346,15.81663379988228,NOT_ASSOCIATED,0.0.4794920,0.0.3951117&0.0.3964804,
0.0.4354394,7.23185738205439,NOT_ASSOCIATED,0.0.4794920,0.0.3951117,
0.0.5118190,2.81131391676975,NOT_ASSOCIATED,0.0.4794920,0.0.3951117&0.0.3964804,
0.0.5117832,192.1744138214331,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804&0.0.7474726,0.0.4138717@1748894319.587794633
0.0.4695027,1.207583605510098,NOT_ASSOCIATED,0.0.4794920,0.0.3951117,
0.0.4322002,1.452557228149108,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894320.953110296
0.0.4797427,18.14187929324266,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894319.742143116
0.0.4817549,3.641658609503084,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1748894322.183834452
0.0.5118079,5.234113436907545,NOT_ASSOCIATED,0.0.4794920,0.0.3951117&0.0.3964804,
0.0.4340758,2.450727764762212,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1748894318.381711960
0.0.1322785,60.82764827643983,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894319.115741648
0.0.5716339,0.004979595066203752,NOT_ASSOCIATED,0.0.4794920,0.0.3951117,
0.0.1266990,0.2736498426813712,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894323.037015589
0.0.4968045,9.44739317941515,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894320.329996396
0.0.4324463,0.4152266414639946,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894324.451903689
0.0.1711779,0.06412747539576069,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894324.498468666
0.0.4590627,3.217558449595885,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894324.716710567
0.0.5255261,13.35084292138424,NOT_ASSOCIATED,0.0.4794920,0.0.3951117&0.0.3964804,
0.0.662296,165.0169535680075,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894321.867365945
0.0.4986167,0.6463880950000591,NOT_ASSOCIATED,0.0.4794920,0.0.3951117,
0.0.525256,33.5021065538635,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894323.754372402
0.0.3829916,83.85931115232034,NOT_ASSOCIATED,0.0.4794920,0.0.3951117,
0.0.4335807,22.79746837663178,SUCCESS,0.0.4794920,0.0.3951117&0.0.7474726,0.0.4138717@1748894323.974251526
0.0.4323088,23.32021139104163,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1748894325.670219636
0.0.5281334,0.6452678217886317,NOT_ASSOCIATED,0.0.4794920,0.0.3951117,
0.0.841339,6.394188543098241,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894324.854939250
0.0.4628910,8.188026665898162,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894329.345829771
0.0.5202236,2.010455354600672,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894328.900828433
0.0.853268,154.9475857280062,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894329.867766155
0.0.5310061,2.734282065463153,NOT_ASSOCIATED,0.0.4794920,0.0.3951117&0.0.3964804,
0.0.5182107,1.502930434382115,NOT_ASSOCIATED,0.0.4794920,0.0.3951117&0.0.3964804,
0.0.4938729,4.710969050442684,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894329.272813418
0.0.4339080,2.558553825905242,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894329.522176522
0.0.4329215,0.1418196320214292,NOT_ASSOCIATED,0.0.4794920,0.0.3951117&0.0.3964804,
0.0.1262716,0.5728306576572809,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894329.356839152
0.0.1261552,0.862684559238321,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804&0.0.6071119,0.0.4138717@1748894326.945014511
0.0.4321631,1.15261737807642,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1748894330.249964334
0.0.2174139,0.501374104564,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894330.423991156
0.0.914261,125.5995585785248,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894328.999122294
0.0.1312760,0.881641540770077,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894330.476685614
0.0.1412849,0.3032327947094157,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894333.746505723
0.0.4228598,1.025770814363698,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894332.434077697
0.0.819461,0.3174146771992428,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894331.938038449
0.0.925802,4.91322368112206,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894333.652854342
0.0.837404,689.7124391690132,SUCCESS,0.0.4794920,0.0.3951117&0.0.6071119,0.0.4138717@1748894331.675593317
0.0.2116956,0.9118126154708652,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894332.778809030
0.0.1120388,10.28005106852203,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1748894332.579968455
0.0.3947779,629.9553244611592,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1748894334.452772384
0.0.832624,10.73342561987368,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804&0.0.6071119,0.0.4138717@1748894333.757027105
0.0.1724832,0.3666980553157963,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1748894334.082649531
