Account ID,Token ID,Airdrop Amount,Airdrop Status,Airdrop TX ID
0.0.4552348,0.0.731861,0.00010088,NOT_ASSOCIATED,
0.0.4558719,0.0.731861,0.000111014,NOT_ASSOCIATED,
0.0.4323152,0.0.731861,3.002781035,NOT_ASSOCIATED,
0.0.4588048,0.0.731861,0.15310683,NOT_ASSOCIATED,
0.0.4640367,0.0.731861,4.628626678,NOT_ASSOCIATED,
0.0.4558792,0.0.731861,18.52437862,NOT_ASSOCIATED,
0.0.4558803,0.0.731861,1.517609417,NOT_ASSOCIATED,
0.0.4350068,0.0.731861,11.67835633,NOT_ASSOCIATED,
0.0.4558814,0.0.731861,317.5155378,NOT_ASSOCIATED,
0.0.844936,0.0.731861,71.89107338,NOT_ASSOCIATED,
0.0.4615208,0.0.731861,1.879452147,NOT_ASSOCIATED,
0.0.4707801,0.0.731861,0.000462397,NOT_ASSOCIATED,
0.0.661489,0.0.731861,0.56889021,NOT_ASSOCIATED,
0.0.813182,0.0.731861,0.804484903,NOT_ASSOCIATED,
0.0.4713096,0.0.731861,2.255851031,NOT_ASSOCIATED,
0.0.852796,0.0.731861,0.010928068,NOT_ASSOCIATED,
0.0.4733190,0.0.731861,0.000146078,NOT_ASSOCIATED,
0.0.3862336,0.0.731861,0.11971237,NOT_ASSOCIATED,
0.0.4758551,0.0.731861,41.5118732,NOT_ASSOCIATED,
0.0.4718095,0.0.731861,4.583456004,NOT_ASSOCIATED,
0.0.4615601,0.0.731861,862.4702297,SUCCESS,0.0.4138717@1711399527.908569052
0.0.2008131,0.0.731861,0.036587443,NOT_ASSOCIATED,
0.0.4683972,0.0.731861,1.221266942,NOT_ASSOCIATED,
0.0.4747001,0.0.731861,3.195640744,NOT_ASSOCIATED,
0.0.4703057,0.0.731861,1202.257077,NOT_ASSOCIATED,
0.0.4759063,0.0.731861,7.01E-08,NOT_ASSOCIATED,
0.0.955353,0.0.731861,0.000959077,NOT_ASSOCIATED,
0.0.4658784,0.0.731861,0.159154978,NOT_ASSOCIATED,
0.0.4662618,0.0.731861,117.7784317,NOT_ASSOCIATED,
0.0.1223226,0.0.731861,59.48170484,NOT_ASSOCIATED,
0.0.4751721,0.0.731861,0.155430706,NOT_ASSOCIATED,
0.0.4556273,0.0.731861,2001.04645,SUCCESS,0.0.4138717@1711399530.221874524
0.0.4340963,0.0.731861,436.4026603,NOT_ASSOCIATED,
0.0.4558603,0.0.731861,0.970076831,NOT_ASSOCIATED,
0.0.1588986,0.0.731861,2.49721E-06,NOT_ASSOCIATED,
0.0.4900901,0.0.731861,9.847406549,NOT_ASSOCIATED,
0.0.4763953,0.0.731861,0.489518009,SUCCESS,0.0.4138717@1711399535.528064536
0.0.4777301,0.0.731861,0.008615895,NOT_ASSOCIATED,
0.0.3738401,0.0.731861,0.089507613,NOT_ASSOCIATED,
0.0.4812661,0.0.731861,0.228968822,NOT_ASSOCIATED,
0.0.4639603,0.0.731861,1.37E-08,NOT_ASSOCIATED,
0.0.4688691,0.0.731861,13.46756979,SUCCESS,0.0.4138717@1711399543.441020869
0.0.4556005,0.0.731861,5.3597569,NOT_ASSOCIATED,
0.0.4853295,0.0.731861,18.37934798,NOT_ASSOCIATED,
0.0.1414693,0.0.731861,532.2319151,NOT_ASSOCIATED,
0.0.4349198,0.0.731861,214.4347486,NOT_ASSOCIATED,
0.0.1027486,0.0.731861,0.001204573,NOT_ASSOCIATED,
0.0.4803929,0.0.731861,0.010418281,SUCCESS,0.0.4138717@1711399544.732412412
0.0.4787279,0.0.731861,11.63460505,SUCCESS,0.0.4138717@1711399552.915945522
0.0.4806130,0.0.731861,0.175852256,NOT_ASSOCIATED,
0.0.4815771,0.0.731861,20.5301359,NOT_ASSOCIATED,
0.0.858237,0.0.731861,146.4080579,SUCCESS,0.0.4138717@1711399557.798513893
0.0.3935839,0.0.731861,21.19030318,NOT_ASSOCIATED,
