Account ID,Token ID,Airdrop Amount,Airdrop Status,Airdrop TX ID
0.0.1483288,0.0.731861,0.779245066,SUCCESS,0.0.4138717@1712700579.229722054
0.0.1238894,0.0.731861,2.676503457,SUCCESS,0.0.4138717@1712700581.523263099
0.0.1338331,0.0.731861,106.8131763,SUCCESS,0.0.4138717@1712700591.866828959
0.0.1093446,0.0.731861,86.63186549,SUCCESS,0.0.4138717@1712700598.832410335
0.0.4544530,0.0.731861,778.398531,SUCCESS,0.0.4138717@1712700606.068841552
0.0.732317,0.0.731861,0.734998006,SUCCESS,0.0.4138717@1712700607.978379701
0.0.5118695,0.0.731861,0.092758371,NOT_ASSOCIATED,
0.0.5123512,0.0.731861,1.266315208,SUCCESS,0.0.4138717@1712700611.461194789
0.0.699534,0.0.731861,0.000235527,SUCCESS,0.0.4138717@1712700618.287002805
0.0.901443,0.0.731861,0.86972252,SUCCESS,0.0.4138717@1712700625.789968587
0.0.4981473,0.0.731861,34.39965339,SUCCESS,0.0.4138717@1712700628.810014279
0.0.5118079,0.0.731861,4.721874759,SUCCESS,0.0.4138717@1712700634.872876283
0.0.5118365,0.0.731861,0.021504656,SUCCESS,0.0.4138717@1712700649.029974852
0.0.5118232,0.0.731861,0.203586287,SUCCESS,0.0.4138717@1712700658.747009317
0.0.5125714,0.0.731861,0.776462385,NOT_ASSOCIATED,
0.0.5125772,0.0.731861,2.413493816,SUCCESS,0.0.4138717@1712700661.902887792
0.0.5129249,0.0.731861,5.793615825,SUCCESS,0.0.4138717@1712700666.964439707
0.0.5119346,0.0.731861,6.053855321,SUCCESS,0.0.4138717@1712700672.301367596
0.0.5156530,0.0.731861,0.55486677,SUCCESS,0.0.4138717@1712700692.097763358
0.0.5117485,0.0.731861,1.435720048,SUCCESS,0.0.4138717@1712700696.306619057
0.0.5090157,0.0.731861,1.357907615,SUCCESS,0.0.4138717@1712700703.761853049
0.0.5165515,0.0.731861,0.579993441,SUCCESS,0.0.4138717@1712700710.484338838
0.0.5120729,0.0.731861,0.310765322,SUCCESS,0.0.4138717@1712700712.358597726
0.0.5176147,0.0.731861,2.486626745,SUCCESS,0.0.4138717@1712700721.039556861
0.0.5188747,0.0.731861,7.744754875,SUCCESS,0.0.4138717@1712700725.730076422
0.0.5182107,0.0.731861,0.306526273,NOT_ASSOCIATED,
0.0.1339713,0.0.731861,0.762298942,SUCCESS,0.0.4138717@1712700732.698217787
0.0.5205800,0.0.731861,0.306180507,NOT_ASSOCIATED,
0.0.5119059,0.0.731861,1.213396713,SUCCESS,0.0.4138717@1712700736.565361209
0.0.5273155,0.0.731861,3.011806237,SUCCESS,0.0.4138717@1712700740.947110769
0.0.5274701,0.0.731861,0.173481843,SUCCESS,0.0.4138717@1712700747.512755350
0.0.5171111,0.0.731861,0.350576592,SUCCESS,0.0.4138717@1712700752.521048991
0.0.5310061,0.0.731861,0.233493737,SUCCESS,0.0.4138717@1712700753.259924299
0.0.5344186,0.0.731861,0.327407127,SUCCESS,0.0.4138717@1712700774.355074180
0.0.4540711,0.0.731861,249.1345784,SUCCESS,0.0.4138717@1712700792.219597312
0.0.2152309,0.0.731861,3.09E-07,SUCCESS,0.0.4138717@1712700799.520468808
0.0.2995537,0.0.731861,251.8876943,SUCCESS,0.0.4138717@1712700803.852867711
0.0.3113472,0.0.731861,0.008981242,SUCCESS,0.0.4138717@1712700806.235409771
0.0.846260,0.0.731861,3562.375388,SUCCESS,0.0.4138717@1712700811.741465748
0.0.4712184,0.0.731861,1.808271777,SUCCESS,0.0.4138717@1712700814.514420176
0.0.4340290,0.0.731861,0.097404655,SUCCESS,0.0.4138717@1712700822.386274597
0.0.1993418,0.0.731861,0.273540197,SUCCESS,0.0.4138717@1712700827.717235229
0.0.2017574,0.0.731861,0.047413892,SUCCESS,0.0.4138717@1712700830.071283466
0.0.838563,0.0.731861,10554.76409,SUCCESS,0.0.4138717@1712700837.254784401
0.0.1588986,0.0.731861,8.37E-07,NOT_ASSOCIATED,
0.0.4313767,0.0.731861,0.014311889,SUCCESS,0.0.4138717@1712700837.531904662
0.0.848503,0.0.731861,20.46462085,SUCCESS,0.0.4138717@1712700845.808874822
0.0.4836643,0.0.731861,16.15731655,SUCCESS,0.0.4138717@1712700851.086774969
0.0.4325010,0.0.731861,43.69061972,SUCCESS,0.0.4138717@1712700857.180821347
0.0.1045561,0.0.731861,0.013222957,SUCCESS,0.0.4138717@1712700864.303658294
0.0.650665,0.0.731861,0.099473133,SUCCESS,0.0.4138717@1712700870.040005545
0.0.4865794,0.0.731861,252.766179,SUCCESS,0.0.4138717@1712700876.928052913
0.0.4433194,0.0.731861,141.6281838,SUCCESS,0.0.4138717@1712700879.756503947
0.0.576004,0.0.731861,4661.207483,SUCCESS,0.0.4138717@1712700884.420267848
0.0.4957530,0.0.731861,0.014546713,SUCCESS,0.0.4138717@1712700889.797784341
0.0.1282331,0.0.731861,45.38940965,SUCCESS,0.0.4138717@1712700892.695909862
0.0.3971792,0.0.731861,5.151362013,SUCCESS,0.0.4138717@1712700898.959045628
0.0.891080,0.0.731861,0.035951598,SUCCESS,0.0.4138717@1712700904.383553349
0.0.1111043,0.0.731861,1293.116487,SUCCESS,0.0.4138717@1712700908.305252052
0.0.812515,0.0.731861,4.1767E-05,SUCCESS,0.0.4138717@1712700917.335494969
0.0.7951,0.0.731861,26931.48588,SUCCESS,0.0.4138717@1712700922.585956568
0.0.982545,0.0.731861,1.040134562,SUCCESS,0.0.4138717@1712700928.401409583
0.0.1512214,0.0.731861,12.59727273,SUCCESS,0.0.4138717@1712700934.292974993
0.0.1483886,0.0.731861,12439.59433,SUCCESS,0.0.4138717@1712700937.751768211
0.0.1078514,0.0.731861,0.482091956,SUCCESS,0.0.4138717@1712700939.576598726
0.0.1088188,0.0.731861,330.6258059,SUCCESS,0.0.4138717@1712700946.866921203
0.0.1415474,0.0.731861,61.19422521,SUCCESS,0.0.4138717@1712700950.494466853
0.0.1416793,0.0.731861,0.990059084,SUCCESS,0.0.4138717@1712700961.298840683
0.0.914573,0.0.731861,4.746680977,SUCCESS,0.0.4138717@1712700962.211569072
0.0.1453734,0.0.731861,67.28794592,SUCCESS,0.0.4138717@1712700967.601798914
0.0.919082,0.0.731861,64.21624453,SUCCESS,0.0.4138717@1712700974.305408417
0.0.2082077,0.0.731861,11.76380799,SUCCESS,0.0.4138717@1712700977.301438364
0.0.2005033,0.0.731861,254.0516168,SUCCESS,0.0.4138717@1712700982.904811844
0.0.1133493,0.0.731861,6374.734689,SUCCESS,0.0.4138717@1712700992.001558908
0.0.4766646,0.0.731861,21.2204456,SUCCESS,0.0.4138717@1712700993.365178629
0.0.1429557,0.0.731861,2.023780569,SUCCESS,0.0.4138717@1712701001.667596343
0.0.3359892,0.0.731861,9493.393156,SUCCESS,0.0.4138717@1712701002.218597060
0.0.1037917,0.0.731861,0.20803469,SUCCESS,0.0.4138717@1712701039.504605666
0.0.1413017,0.0.731861,92.44323037,SUCCESS,0.0.4138717@1712701043.050502285
0.0.3965633,0.0.731861,0.045640648,SUCCESS,0.0.4138717@1712701048.772020102
0.0.585529,0.0.731861,4.248566878,SUCCESS,0.0.4138717@1712701051.194072064
0.0.1872027,0.0.731861,1.387103978,SUCCESS,0.0.4138717@1712701086.848346736
0.0.731977,0.0.731861,16.88155821,SUCCESS,0.0.4138717@1712701094.958808692
0.0.950545,0.0.731861,1747.670618,SUCCESS,0.0.4138717@1712701099.765500420
0.0.835827,0.0.731861,7.435665906,SUCCESS,0.0.4138717@1712701118.969905471
0.0.690873,0.0.731861,0.010897211,SUCCESS,0.0.4138717@1712701125.769002986
0.0.844721,0.0.731861,964.2347145,SUCCESS,0.0.4138717@1712701129.783256910
0.0.1263649,0.0.731861,14.42406397,SUCCESS,0.0.4138717@1712701135.920729639
0.0.1130645,0.0.731861,434.64328,SUCCESS,0.0.4138717@1712701142.453615985
0.0.904709,0.0.731861,0.411437634,SUCCESS,0.0.4138717@1712701150.530371091
0.0.1033493,0.0.731861,6.736863528,SUCCESS,0.0.4138717@1712701153.306019049
0.0.481717,0.0.731861,0.652353224,SUCCESS,0.0.4138717@1712701156.606665112
0.0.822962,0.0.731861,2.022257001,SUCCESS,0.0.4138717@1712701168.179160610
0.0.596908,0.0.731861,2853.133069,SUCCESS,0.0.4138717@1712701173.449691610
0.0.886182,0.0.731861,35.66918339,SUCCESS,0.0.4138717@1712701180.760489266
0.0.1528,0.0.731861,0.001535361,SUCCESS,0.0.4138717@1712701182.936535827
0.0.1078483,0.0.731861,178.5151085,SUCCESS,0.0.4138717@1712701218.169511671
0.0.1054756,0.0.731861,37.14865483,SUCCESS,0.0.4138717@1712701222.890993749
0.0.3845966,0.0.731861,0.101333845,SUCCESS,0.0.4138717@1712701229.182381474
0.0.1077700,0.0.731861,0.97886002,SUCCESS,0.0.4138717@1712701235.254852818
0.0.1075172,0.0.731861,0.017445782,SUCCESS,0.0.4138717@1712701237.957421970
0.0.1088394,0.0.731861,23.12805326,SUCCESS,0.0.4138717@1712701245.437806542
0.0.955861,0.0.731861,1.287718759,SUCCESS,0.0.4138717@1712701253.745694120
0.0.587477,0.0.731861,0.054881418,SUCCESS,0.0.4138717@1712701258.271265903
0.0.1728068,0.0.731861,0.002798893,SUCCESS,0.0.4138717@1712701262.703976926
0.0.664681,0.0.731861,7.773851212,SUCCESS,0.0.4138717@1712701269.610522593
0.0.1431498,0.0.731861,131.5466315,SUCCESS,0.0.4138717@1712701272.922167226
0.0.1465114,0.0.731861,1185.247917,SUCCESS,0.0.4138717@1712701284.837106792
0.0.1424665,0.0.731861,7.90E-08,SUCCESS,0.0.4138717@1712701294.440612452
0.0.2030460,0.0.731861,4.20064E-05,SUCCESS,0.0.4138717@1712701296.532946471
0.0.1791597,0.0.731861,5.89154E-05,SUCCESS,0.0.4138717@1712701303.992496211
0.0.1050426,0.0.731861,0.528017846,SUCCESS,0.0.4138717@1712701305.443015843
0.0.1093565,0.0.731861,2.453657073,SUCCESS,0.0.4138717@1712701312.985827464
0.0.1978521,0.0.731861,0.00980388,SUCCESS,0.0.4138717@1712701317.830218023
0.0.847393,0.0.731861,13.55458931,SUCCESS,0.0.4138717@1712701321.342431547
0.0.2154399,0.0.731861,0.251223197,SUCCESS,0.0.4138717@1712701326.154184089
0.0.957742,0.0.731861,0.311023069,SUCCESS,0.0.4138717@1712701332.767052671
0.0.1784009,0.0.731861,1.94008975,SUCCESS,0.0.4138717@1712701335.725145582
0.0.972829,0.0.731861,4.530080548,SUCCESS,0.0.4138717@1712701344.114107638
0.0.862821,0.0.731861,0.556428513,SUCCESS,0.0.4138717@1712701350.264834621
0.0.947335,0.0.731861,4.26182E-05,SUCCESS,0.0.4138717@1712701356.920422350
0.0.1444714,0.0.731861,0.500105439,SUCCESS,0.0.4138717@1712701359.561565786
0.0.1419269,0.0.731861,0.000428875,SUCCESS,0.0.4138717@1712701363.114980546
0.0.3076299,0.0.731861,0.001403872,SUCCESS,0.0.4138717@1712701369.915639220
0.0.4303371,0.0.731861,0.063273549,SUCCESS,0.0.4138717@1712701374.853532597
0.0.4105238,0.0.731861,0.038970417,SUCCESS,0.0.4138717@1712701380.867646271
0.0.4211587,0.0.731861,0.02920608,SUCCESS,0.0.4138717@1712701385.401119844
0.0.1106129,0.0.731861,54.18562217,SUCCESS,0.0.4138717@1712701395.126231913
0.0.4308429,0.0.731861,0.761216831,SUCCESS,0.0.4138717@1712701399.161011147
0.0.3167151,0.0.731861,0.956873337,SUCCESS,0.0.4138717@1712701405.275366492
0.0.3931109,0.0.731861,20.91876559,SUCCESS,0.0.4138717@1712701407.401925043
0.0.859476,0.0.731861,3.181430834,SUCCESS,0.0.4138717@1712701416.398811274
0.0.4260995,0.0.731861,0.755670455,SUCCESS,0.0.4138717@1712701452.523012940
0.0.4315591,0.0.731861,652.7253132,SUCCESS,0.0.4138717@1712701460.542891567
0.0.1228872,0.0.731861,0.004101559,SUCCESS,0.0.4138717@1712701465.807952284
0.0.4321950,0.0.731861,0.061539962,FAIL,
0.0.4320336,0.0.731861,0.02086376,SUCCESS,0.0.4138717@1712701523.531029029
0.0.4319631,0.0.731861,0.002690946,SUCCESS,0.0.4138717@1712701528.401335755
0.0.159159,0.0.731861,0.016999778,SUCCESS,0.0.4138717@1712701532.932391655
0.0.4323244,0.0.731861,126.1822578,SUCCESS,0.0.4138717@1712701537.182333230
0.0.4217870,0.0.731861,0.208391969,SUCCESS,0.0.4138717@1712701543.756527098
0.0.4320716,0.0.731861,2.89567224,SUCCESS,0.0.4138717@1712701550.350391996
0.0.4325689,0.0.731861,0.126161579,SUCCESS,0.0.4138717@1712701555.227514997
0.0.3852503,0.0.731861,47.99762643,SUCCESS,0.0.4138717@1712701569.207168328
0.0.943070,0.0.731861,767.9121168,SUCCESS,0.0.4138717@1712701604.572888996
0.0.4317784,0.0.731861,0.044436846,SUCCESS,0.0.4138717@1712701612.892364631
0.0.1882571,0.0.731861,0.937933609,SUCCESS,0.0.4138717@1712701615.605019769
0.0.694193,0.0.731861,0.021803649,SUCCESS,0.0.4138717@1712701617.994373654
0.0.835202,0.0.731861,1.33E-08,SUCCESS,0.0.4138717@1712701624.830685508
0.0.847471,0.0.731861,1.987442689,SUCCESS,0.0.4138717@1712701630.825843837
0.0.1094479,0.0.731861,0.016797122,SUCCESS,0.0.4138717@1712701637.638457355
0.0.836472,0.0.731861,0.019041142,SUCCESS,0.0.4138717@1712701643.908943320
0.0.4342042,0.0.731861,0.157808052,SUCCESS,0.0.4138717@1712701645.425087099
0.0.4334446,0.0.731861,2.50179E-05,SUCCESS,0.0.4138717@1712701649.367356140
0.0.4337852,0.0.731861,0.100426129,SUCCESS,0.0.4138717@1712701659.722015922
0.0.700741,0.0.731861,0.01558258,SUCCESS,0.0.4138717@1712701661.940194077
0.0.3242760,0.0.731861,16.65812096,SUCCESS,0.0.4138717@1712701673.931167356
0.0.4345189,0.0.731861,4.807962238,SUCCESS,0.0.4138717@1712701676.393420134
0.0.4239072,0.0.731861,21.48225657,SUCCESS,0.0.4138717@1712701680.104457082
0.0.2150506,0.0.731861,0.002295338,SUCCESS,0.0.4138717@1712701687.517220316
0.0.1018894,0.0.731861,0.024321364,SUCCESS,0.0.4138717@1712701693.544586074
0.0.4346736,0.0.731861,0.248821303,SUCCESS,0.0.4138717@1712701702.245708624
0.0.639696,0.0.731861,0.057361141,SUCCESS,0.0.4138717@1712701703.071392198
0.0.1314568,0.0.731861,3402.764826,SUCCESS,0.0.4138717@1712701707.461474208
0.0.867358,0.0.731861,415.2308481,SUCCESS,0.0.4138717@1712701713.719529011
0.0.920901,0.0.731861,0.000243257,SUCCESS,0.0.4138717@1712701722.943882718
0.0.4342943,0.0.731861,0.046014936,SUCCESS,0.0.4138717@1712701729.401358131
0.0.1729400,0.0.731861,0.289936857,SUCCESS,0.0.4138717@1712701738.684913566
0.0.2960424,0.0.731861,100.6674798,SUCCESS,0.0.4138717@1712701743.042259626
0.0.837751,0.0.731861,6.81E-08,SUCCESS,0.0.4138717@1712701748.052413938
0.0.873115,0.0.731861,717.493458,SUCCESS,0.0.4138717@1712701783.599227720
0.0.847563,0.0.731861,68.95619685,SUCCESS,0.0.4138717@1712701788.430427848
0.0.624669,0.0.731861,21.07348583,SUCCESS,0.0.4138717@1712701796.505632748
0.0.4350111,0.0.731861,0.015851328,SUCCESS,0.0.4138717@1712701799.721927960
0.0.853275,0.0.731861,3.299234528,SUCCESS,0.0.4138717@1712701806.545012851
0.0.1439540,0.0.731861,0.023924276,SUCCESS,0.0.4138717@1712701810.170214065
0.0.2117864,0.0.731861,0.099413468,SUCCESS,0.0.4138717@1712701816.138655489
0.0.4353121,0.0.731861,3.112075929,SUCCESS,0.0.4138717@1712701820.509941821
0.0.4349304,0.0.731861,0.362034177,SUCCESS,0.0.4138717@1712701832.995478296
0.0.798408,0.0.731861,11.17069984,SUCCESS,0.0.4138717@1712701836.721594861
0.0.4337100,0.0.731861,1.018944246,SUCCESS,0.0.4138717@1712701842.821137000
0.0.4358173,0.0.731861,5.220697555,SUCCESS,0.0.4138717@1712701844.612372477
0.0.4357832,0.0.731861,8.297918635,SUCCESS,0.0.4138717@1712701850.299805726
0.0.4360470,0.0.731861,0.3147079,SUCCESS,0.0.4138717@1712701857.265660684
0.0.4340785,0.0.731861,0.033932208,SUCCESS,0.0.4138717@1712701860.416446089
0.0.4362975,0.0.731861,0.076051206,SUCCESS,0.0.4138717@1712701866.810798663
0.0.4364307,0.0.731861,2.093590595,SUCCESS,0.0.4138717@1712701874.002226800
0.0.455391,0.0.731861,0.061654324,SUCCESS,0.0.4138717@1712701875.461500638
0.0.4366891,0.0.731861,21.94532939,SUCCESS,0.0.4138717@1712701884.425813315
0.0.4368465,0.0.731861,0.01129944,SUCCESS,0.0.4138717@1712701889.022591606
0.0.4325763,0.0.731861,4.586959243,SUCCESS,0.0.4138717@1712701895.425641903
0.0.4157394,0.0.731861,5.87E-07,SUCCESS,0.0.4138717@1712701900.235573868
0.0.4363785,0.0.731861,5.03533225,SUCCESS,0.0.4138717@1712701904.646556892
0.0.1087560,0.0.731861,4.750687726,SUCCESS,0.0.4138717@1712701906.617216118
0.0.659992,0.0.731861,0.662648383,SUCCESS,0.0.4138717@1712701914.327728324
0.0.4354282,0.0.731861,0.015720418,SUCCESS,0.0.4138717@1712701916.100222644
0.0.4359169,0.0.731861,0.428006829,SUCCESS,0.0.4138717@1712701919.573453955
0.0.889130,0.0.731861,0.08575423,SUCCESS,0.0.4138717@1712701928.894744013
0.0.982336,0.0.731861,0.043877507,SUCCESS,0.0.4138717@1712701933.457608179
0.0.4200485,0.0.731861,0.433930846,SUCCESS,0.0.4138717@1712701970.015951984
0.0.4433804,0.0.731861,0.00039885,SUCCESS,0.0.4138717@1712701976.517710309
0.0.4348956,0.0.731861,31.68568109,SUCCESS,0.0.4138717@1712701979.113376966
0.0.974994,0.0.731861,0.049086202,SUCCESS,0.0.4138717@1712701985.513756854
0.0.1081216,0.0.731861,0.595986398,SUCCESS,0.0.4138717@1712701990.635933882
0.0.4325580,0.0.731861,0.096443107,SUCCESS,0.0.4138717@1712701993.086141214
0.0.4245841,0.0.731861,12.35717364,SUCCESS,0.0.4138717@1712701999.844005293
0.0.4540904,0.0.731861,0.254189611,SUCCESS,0.0.4138717@1712702006.430344438
0.0.697581,0.0.731861,178.6756177,SUCCESS,0.0.4138717@1712702011.305899024
0.0.4338721,0.0.731861,5.988793415,SUCCESS,0.0.4138717@1712702015.745999157
0.0.4432237,0.0.731861,0.03501718,SUCCESS,0.0.4138717@1712702023.985222208
0.0.4555871,0.0.731861,0.210818989,SUCCESS,0.0.4138717@1712702033.728827778
0.0.4431805,0.0.731861,0.004147597,SUCCESS,0.0.4138717@1712702053.556978701
0.0.3774696,0.0.731861,0.000376025,SUCCESS,0.0.4138717@1712702055.726807231
0.0.4819535,0.0.731861,0.001682595,SUCCESS,0.0.4138717@1712702062.523744428
0.0.4606843,0.0.731861,1.253274945,SUCCESS,0.0.4138717@1712702068.674502392
0.0.4273349,0.0.731861,12.50182378,SUCCESS,0.0.4138717@1712702074.251829266
0.0.836838,0.0.731861,1646.781875,SUCCESS,0.0.4138717@1712702079.987766736
0.0.4978416,0.0.731861,0.136665541,SUCCESS,0.0.4138717@1712702084.741489074
0.0.4325779,0.0.731861,0.196605851,SUCCESS,0.0.4138717@1712702086.706486484
0.0.4357873,0.0.731861,9.485250722,SUCCESS,0.0.4138717@1712702091.337708712
0.0.599826,0.0.731861,2.189272448,SUCCESS,0.0.4138717@1712702097.030545836
0.0.1008009,0.0.731861,13.97052406,SUCCESS,0.0.4138717@1712702102.690119363
0.0.4308482,0.0.731861,0.211580849,SUCCESS,0.0.4138717@1712702110.099491575
0.0.4356481,0.0.731861,0.056480036,SUCCESS,0.0.4138717@1712702113.461818911
0.0.4570908,0.0.731861,0.265512899,SUCCESS,0.0.4138717@1712702120.897386957
0.0.4957623,0.0.731861,20.93883054,SUCCESS,0.0.4138717@1712702124.483387406
0.0.4360457,0.0.731861,0.072234693,SUCCESS,0.0.4138717@1712702131.015563017
0.0.4325755,0.0.731861,0.201578405,SUCCESS,0.0.4138717@1712702132.792166562
0.0.4799839,0.0.731861,1.137995802,SUCCESS,0.0.4138717@1712702153.423357596
0.0.835190,0.0.731861,129.801435,SUCCESS,0.0.4138717@1712702159.016453819
0.0.4796370,0.0.731861,0.044190357,SUCCESS,0.0.4138717@1712702165.768034888
0.0.5040071,0.0.731861,0.0606409,SUCCESS,0.0.4138717@1712702173.762532086
0.0.1216935,0.0.731861,0.171872383,SUCCESS,0.0.4138717@1712702177.442310054
0.0.1234371,0.0.731861,0.132121458,SUCCESS,0.0.4138717@1712702184.461183115
0.0.1391028,0.0.731861,2.120607543,SUCCESS,0.0.4138717@1712702186.203567514
0.0.4354408,0.0.731861,0.038470647,SUCCESS,0.0.4138717@1712702192.559166264
0.0.5030626,0.0.731861,21.56326255,SUCCESS,0.0.4138717@1712702201.457631324
0.0.5118515,0.0.731861,8.923764531,SUCCESS,0.0.4138717@1712702203.839467383
0.0.4595969,0.0.731861,3.669315444,SUCCESS,0.0.4138717@1712702212.303781418
0.0.5143704,0.0.731861,1.38164889,SUCCESS,0.0.4138717@1712702222.884717973
0.0.4764656,0.0.731861,0.042547249,SUCCESS,0.0.4138717@1712702223.973954650
0.0.3304469,0.0.731861,1.12327322,SUCCESS,0.0.4138717@1712702230.021781559
0.0.4378086,0.0.731861,92.29309662,SUCCESS,0.0.4138717@1712702235.051100862
0.0.5195606,0.0.731861,12.3054548,SUCCESS,0.0.4138717@1712702240.990145246
0.0.4688159,0.0.731861,0.063576332,SUCCESS,0.0.4138717@1712702245.324990361
0.0.4335765,0.0.731861,0.001787415,SUCCESS,0.0.4138717@1712702249.149399035
0.0.4690029,0.0.731861,8.048113429,SUCCESS,0.0.4138717@1712702260.859274408
0.0.866891,0.0.731861,0.180682789,SUCCESS,0.0.4138717@1712702263.542386604
0.0.5175147,0.0.731861,0.024215527,SUCCESS,0.0.4138717@1712702266.788328077
0.0.4758211,0.0.731861,7.60562177,SUCCESS,0.0.4138717@1712702271.012233118
0.0.787565,0.0.731861,0.260657179,SUCCESS,0.0.4138717@1712702274.020426434
0.0.636554,0.0.731861,0.000182252,SUCCESS,0.0.4138717@1712702282.088797447
0.0.2990959,0.0.731861,0.005621077,SUCCESS,0.0.4138717@1712702283.578147024
0.0.2960784,0.0.731861,2.938040026,SUCCESS,0.0.4138717@1712702291.889061187
0.0.1500994,0.0.731861,11.38344216,SUCCESS,0.0.4138717@1712702297.197004455
0.0.4345647,0.0.731861,1.14886E-05,SUCCESS,0.0.4138717@1712702299.007597801
0.0.840074,0.0.731861,0.000180366,SUCCESS,0.0.4138717@1712702302.715857400
0.0.2178437,0.0.731861,0.000324782,SUCCESS,0.0.4138717@1712702307.764157124
0.0.663264,0.0.731861,1.274795515,SUCCESS,0.0.4138717@1712702317.413219416
0.0.1123753,0.0.731861,4.119000996,SUCCESS,0.0.4138717@1712702323.786934337
0.0.4187772,0.0.731861,13.14004176,FAIL,
0.0.4324463,0.0.731861,0.012686892,SUCCESS,0.0.4138717@1712702360.162754880
0.0.4713784,0.0.731861,2.97543003,SUCCESS,0.0.4138717@1712702366.807467119
0.0.4203261,0.0.731861,0.036516594,SUCCESS,0.0.4138717@1712702369.804856845
0.0.4614773,0.0.731861,39.47528487,SUCCESS,0.0.4138717@1712702372.768765806
0.0.4362017,0.0.731861,0.000352569,SUCCESS,0.0.4138717@1712702381.826930668
0.0.4227049,0.0.731861,2.74497E-05,SUCCESS,0.0.4138717@1712702389.931602990
0.0.665833,0.0.731861,0.001464045,SUCCESS,0.0.4138717@1712702390.782444622
0.0.4390796,0.0.731861,0.008450889,SUCCESS,0.0.4138717@1712702398.541845487
0.0.1024843,0.0.731861,2.02478E-06,SUCCESS,0.0.4138717@1712702402.795323334
0.0.2918812,0.0.731861,0.035168905,SUCCESS,0.0.4138717@1712702407.983031435
0.0.3903731,0.0.731861,2.79864E-05,NOT_ASSOCIATED,
0.0.3854151,0.0.731861,344.9525517,SUCCESS,0.0.4138717@1712702414.201861798
0.0.4432366,0.0.731861,0.588055264,SUCCESS,0.0.4138717@1712702418.551210262
0.0.4346792,0.0.731861,0.026590113,SUCCESS,0.0.4138717@1712702420.464006670
0.0.3926190,0.0.731861,8.64E-07,SUCCESS,0.0.4138717@1712702426.136034112
0.0.3717337,0.0.731861,0.101893456,SUCCESS,0.0.4138717@1712702434.138801611
0.0.829722,0.0.731861,0.906600925,SUCCESS,0.0.4138717@1712702441.498146311
0.0.4601528,0.0.731861,5.7998971,SUCCESS,0.0.4138717@1712702446.617081440
0.0.837799,0.0.731861,19.2726057,SUCCESS,0.0.4138717@1712702450.832809290
