account,amount,state,token address,pool address,tx id
0.0.4318411,18.60934013401041,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425305.925165918
0.0.925802,2.925825142528995,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425304.432246444
0.0.508876,7.392779997038102,NOT_ASSOCIATED,0.0.4794920,0.0.3951117,
0.0.914261,52.99932704612115,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425307.741509084
0.0.3162150,44.01253963949554,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1740425307.917206942
0.0.1412849,0.1805751564312099,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425305.034574855
0.0.5976303,1.670604729365239,NOT_ASSOCIATED,0.0.4794920,0.0.3951117&0.0.3964804,
0.0.819461,0.1890204687251642,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425307.647930557
0.0.2174139,0.2985683242109796,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425306.882929391
0.0.836838,133.8239098627432,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804&0.0.6071119,0.0.4138717@1740425307.872446999
0.0.1082789,69945.6437296099,SUCCESS,0.0.4794920,0.0.3951117&0.0.6071119&0.0.7474726,0.0.4138717@1740425303.624336814
0.0.1265153,0.003448010170473058,NOT_ASSOCIATED,0.0.4794920,0.0.3951117,
0.0.4432149,16.87308364957422,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425307.641068249
0.0.2773436,106.7434816257612,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804&0.0.7474726,0.0.4138717@1740425309.199446897
0.0.4732964,0.4210481632854801,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425313.752432409
0.0.834820,16.47893583146667,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1740425310.733255090
0.0.3969243,0.09993567910273324,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425312.484332740
0.0.9541,4.241258871463941,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425314.655749039
0.0.1411460,0.3775401644071339,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1740425313.343489214
0.0.5779439,8.028487079351796,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1740425313.578529116
0.0.1113616,5.848158652859771,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425312.906980649
0.0.5975196,0.5549282821726161,NOT_ASSOCIATED,0.0.4794920,0.0.3951117,
0.0.1086481,0.09387015552072976,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425314.604512034
0.0.2116956,0.5429844942476787,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425311.915922955
0.0.6043615,4.436894083234193,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1740425314.762678614
0.0.860438,7.746914093030386,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804&0.0.6071119,0.0.4138717@1740425316.288319127
0.0.1416857,1.296042613250073,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425315.977025636
0.0.833314,4.237700423357516,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425319.046147099
0.0.4559156,9.898918064024627,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1740425317.891058536
0.0.4329852,116.9814169177755,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804&0.0.6071119,0.0.4138717@1740425315.772488881
0.0.1365008,0.6291075801437013,NOT_ASSOCIATED,0.0.4794920,0.0.3951117,
0.0.3845966,0.9415689529658491,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1740425316.675410956
0.0.3681428,488.4855399127196,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804&0.0.6071119,0.0.4138717@1740425318.523347254
0.0.1262716,0.3411207079833854,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425319.946422446
0.0.1724832,0.2183687248113284,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425318.626762701
0.0.4380936,50.18954312350947,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425322.371583260
0.0.832624,20.9996624599161,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804&0.0.6071119,0.0.4138717@1740425321.036341421
0.0.3100704,27.86518603629437,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1740425320.726743476
0.0.4335807,23.03914553273766,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425321.748407824
0.0.4986167,0.6586008920039613,NOT_ASSOCIATED,0.0.4794920,0.0.3951117,
0.0.795933,6.50941821988925,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425322.207614410
0.0.1506629,0.4038030304280946,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425325.540057249
0.0.5255261,14.43944786145379,NOT_ASSOCIATED,0.0.4794920,0.0.3951117&0.0.3964804,
0.0.5281334,0.6574594524538807,NOT_ASSOCIATED,0.0.4794920,0.0.3951117,
0.0.2141800,19.23976520052454,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1740425324.998707247
0.0.5310061,2.918341126658182,NOT_ASSOCIATED,0.0.4794920,0.0.3951117&0.0.3964804,
0.0.4544530,0.9811162088919884,NOT_ASSOCIATED,0.0.4794920,0.0.3951117&0.0.3964804,
0.0.4324445,0.2603767241303324,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425325.310272166
0.0.5117832,68.7938734244301,SUCCESS,0.0.4794920,0.0.3951117&0.0.3964804,0.0.4138717@1740425325.273891856
0.0.1643938,124.0754000292014,SUCCESS,0.0.4794920,0.0.3951117,0.0.4138717@1740425323.290428231
0.0.1711779,0.06533909399678237,NOT_ASSOCIATED,0.0.4794920,0.0.3951117,
