account,amount,state,token address,pool address,tx id
0.0.3958740,0.00003976425522347889,SUCCESS,hbar,0.0.3948521&0.0.3961531,0.0.4138717@1730824056.002499848
0.0.1265153,0.01939837389398122,SUCCESS,hbar,0.0.3948521&0.0.3961531&0.0.3964795&0.0.3951117&0.0.3964827&0.0.3964840&0.0.3964815,0.0.4138717@1730824060.066433866
0.0.165981,0.0003666566166262407,SUCCESS,hbar,0.0.3948521,0.0.4138717@1730824059.849584331
0.0.7951,6037.21440369528,SUCCESS,hbar,0.0.3948521&0.0.3964782&0.0.3964785&0.0.3964790&0.0.3961531&0.0.3964855&0.0.4601632,0.0.4138717@1730824059.733855276
0.0.1325925,1055.669230557469,SUCCESS,hbar,0.0.3948521&0.0.3964782&0.0.3964785&0.0.3961531&0.0.3964795&0.0.3964800,0.0.4138717@1730824056.131676247
0.0.665927,289.9370445037783,SUCCESS,hbar,0.0.3948521,0.0.4138717@1730824058.147572902
0.0.163681,6.640647663141033,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.4601632&0.0.6071119,0.0.4138717@1730824056.101596372
0.0.1140907,420.8189563647653,SUCCESS,hbar,0.0.3948521,0.0.4138717@1730824058.941187929
0.0.1152713,5201.954694318917,SUCCESS,hbar,0.0.3948521&0.0.3961531,0.0.4138717@1730824056.108769373
0.0.1088394,26.44163656453253,SUCCESS,hbar,0.0.3948521&0.0.3964790&0.0.3964860,0.0.4138717@1730824060.331495314
0.0.1427613,2.156423217947387,SUCCESS,hbar,0.0.3948521,0.0.4138717@1730824060.289121588
0.0.1421971,9.676370911058195,SUCCESS,hbar,0.0.3948521&0.0.3964790&0.0.6071119&0.0.6071041,0.0.4138717@1730824060.084512905
0.0.2960520,20.17153305941568,SUCCESS,hbar,0.0.3948521&0.0.3964790,0.0.4138717@1730824065.124386967
0.0.2005033,0.5205528354977481,SUCCESS,hbar,0.0.3948521,0.0.4138717@1730824063.824089072
0.0.1097257,10.92218898264585,SUCCESS,hbar,0.0.3948521&0.0.3964795&0.0.3964800&0.0.3951117&0.0.3964837&0.0.3964840&0.0.3964804&0.0.3964808&0.0.3964821&0.0.3964825&0.0.3964860,0.0.4138717@1730824061.871534931
0.0.896352,31.13303137748706,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.4601632&0.0.6071119&0.0.6071041,0.0.4138717@1730824061.946706030
0.0.3313554,7.019967357529948,SUCCESS,hbar,0.0.3948521,0.0.4138717@1730824063.978812111
0.0.1338331,6.540017465380114,SUCCESS,hbar,0.0.3948521&0.0.3964804,0.0.4138717@1730824062.398979062
0.0.4544530,258.6367428276436,SUCCESS,hbar,0.0.3948521&0.0.3964782&0.0.3964785&0.0.3964790&0.0.3961531&0.0.3964795&0.0.3964800&0.0.3951117&0.0.3964827&0.0.3964834&0.0.3964837&0.0.3964840&0.0.3964855&0.0.3964804&0.0.3964808&0.0.3964809&0.0.3964815&0.0.3964821&0.0.3964825&0.0.3964860&0.0.4601632&0.0.4129330&0.0.6071041&0.0.6078459&0.0.6078473,0.0.4138717@1730824064.321674599
0.0.6034631,16.28716035768508,SUCCESS,hbar,0.0.3948521&0.0.3964804,0.0.4138717@1730824062.124690480
0.0.6099825,12.65567112082521,SUCCESS,hbar,0.0.3948521&0.0.3964804,0.0.4138717@1730824069.534019586
