account,amount,state,token address,pool address,tx id
0.0.1464418,16.01045979839613,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759345.189424636
0.0.4713153,14.04368403151334,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759347.382441751
0.0.8212757,4.853046178034736,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759344.196746010
0.0.819005,29.4611904792534,SUCCESS,0.0.731861,0.0.3951117&0.0.5328590,0.0.4138717@1782759343.910342518
0.0.8071373,2.945953860819494,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759343.427636845
0.0.8068996,1.036040936648263,SUCCESS,0.0.731861,0.0.3951117&0.0.3964790&0.0.3964804&0.0.3964827&0.0.5328590,0.0.4138717@1782759343.655486872
0.0.5688804,7.15095182137012,SUCCESS,0.0.731861,0.0.3951117&0.0.3964827,0.0.4138717@1782759343.594461913
0.0.3706536,0.02232394342926369,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759343.731291267
0.0.7989790,0.08060916601752834,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759346.124451012
0.0.7555632,0.1943264268359086,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759345.819751371
0.0.834595,19.73377649375501,SUCCESS,0.0.731861,0.0.3951117&0.0.3964804&0.0.5328590,0.0.4138717@1782759350.115833655
0.0.1123889,4.924761736545902,SUCCESS,0.0.731861,0.0.3951117&0.0.3964804,0.0.4138717@1782759351.011236793
0.0.7726808,3.423171297910696,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759351.152927269
0.0.8260017,0.3175274263729507,SUCCESS,0.0.731861,0.0.3951117&0.0.3964804,0.0.4138717@1782759352.463282503
0.0.2137668,82.38915664727458,SUCCESS,0.0.731861,0.0.3951117&0.0.3964804,0.0.4138717@1782759350.687650345
0.0.8382774,1.099738086986704,SUCCESS,0.0.731861,0.0.3951117&0.0.3964804,0.0.4138717@1782759352.236060970
0.0.3943340,0.2815571601444355,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759353.046921605
0.0.1374442,53.37351431231779,SUCCESS,0.0.731861,0.0.3951117&0.0.3964804&0.0.4601632,0.0.4138717@1782759353.312888776
0.0.5352069,1.257442718980199,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759357.078220958
0.0.8490555,4.093085382121033,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759360.073717679
0.0.4331763,425.0303847586244,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759360.530831814
0.0.8638339,0.2179205341640174,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759361.583375665
0.0.8546442,16.89122013064728,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759359.533032903
0.0.8684349,1100.047115182172,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759359.555311182
0.0.4184733,422.7584660977907,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759359.347683506
0.0.9112426,1.805441070357464,SUCCESS,0.0.731861,0.0.3951117&0.0.3964804&0.0.3964860,0.0.4138717@1782759361.058374309
0.0.9099631,15.24186146875092,SUCCESS,0.0.731861,0.0.3951117&0.0.6071119,0.0.4138717@1782759366.840256438
0.0.1512938,0.001812536526226741,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759365.394467370
0.0.4858736,0.1089666178270187,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759363.832304748
0.0.664329,27.92106229804076,SUCCESS,0.0.731861,0.0.3951117&0.0.6071119&0.0.6126395,0.0.4138717@1782759366.232732944
0.0.4792831,0.008300912639343792,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759365.156668466
0.0.4338219,16.47145330953171,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759367.520149026
0.0.4745055,0.01573028097981264,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759367.635134094
0.0.1339713,11.27139585684698,SUCCESS,0.0.731861,0.0.3951117&0.0.3964804,0.0.4138717@1782759368.209464897
0.0.1784251,9.069789434534954,SUCCESS,0.0.731861,0.0.3951117&0.0.3964804&0.0.4601632&0.0.5328590&0.0.10414792&0.0.10498274,0.0.4138717@1782759367.071428319
0.0.4339712,0.8599454049370869,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759370.226294090
0.0.834443,293.8475829573628,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759368.499691733
0.0.4691881,1.632890248227112,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759369.773408789
0.0.4331665,3.005282281415221,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759372.569233033
0.0.4361868,130.2294465133351,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759372.233442145
0.0.4433722,0.172131818990745,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759374.978337002
0.0.3925109,0.0001115094517817531,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759377.813654342
0.0.4591423,2.826158762971207,SUCCESS,0.0.731861,0.0.3951117&0.0.3964855&0.0.4601632,0.0.4138717@1782759381.458426579
0.0.3872466,0.3050854083370451,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759382.518935321
0.0.1508462,82.14192336446744,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759379.889836912
0.0.6198709,14.5578009458295,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759383.237887079
0.0.7490874,2.430150967440714,SUCCESS,0.0.731861,0.0.3951117&0.0.3964804,0.0.4138717@1782759384.742607917
0.0.6270084,2639.684609263805,SUCCESS,0.0.731861,0.0.3951117&0.0.3964804,0.0.4138717@1782759383.324637411
0.0.5126364,40.76452706562809,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759385.128886814
0.0.7287636,308.5554590507567,SUCCESS,0.0.731861,0.0.3951117&0.0.3961531&0.0.3964804&0.0.4601632&0.0.8315114&0.0.10093026,0.0.4138717@1782759386.404700408
0.0.1380352,3.806617994523909,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759388.475144977
0.0.7129552,144.2618865180133,SUCCESS,0.0.731861,0.0.3951117&0.0.3964827&0.0.6071119,0.0.4138717@1782759389.383696792
0.0.1023730,5.743646289595326,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759388.371147376
0.0.696790,18.1744350558342,SUCCESS,0.0.731861,0.0.3951117&0.0.3964804,0.0.4138717@1782759389.562957678
0.0.5060163,0.8815015015432541,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759389.326624030
0.0.1904506,0.001528774271892396,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759390.428102021
0.0.1458130,0.1056309205823382,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759390.307096605
0.0.5702270,280.4307709433932,SUCCESS,0.0.731861,0.0.3951117&0.0.4601632&0.0.5328590&0.0.6071119,0.0.4138717@1782759390.933381274
0.0.5156210,0.03962891963345094,SUCCESS,0.0.731861,0.0.3951117&0.0.3964804,0.0.4138717@1782759392.128944739
0.0.5028724,0.01434891321542337,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759394.405836854
0.0.4324518,2.778095292083395,SUCCESS,0.0.731861,0.0.3951117,0.0.4138717@1782759393.890656149
0.0.4383878,0.9354985456270947,SUCCESS,0.0.731861,0.0.3951117&0.0.6078459,0.0.4138717@1782759393.096399097
0.0.4430933,393.6444403358058,SUCCESS,0.0.731861,0.0.3951117&0.0.3964827,0.0.4138717@1782759394.180552580
0.0.1877739,3.742890619920266,SUCCESS,0.0.731861,0.0.3951117&0.0.3964827&0.0.4601632,0.0.4138717@1782759395.334333408
