account,amount,state,token address,pool address,tx id
0.0.3283634,74.09429453548567,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.3964825,0.0.4138717@1754937209.900848380
0.0.859023,0.00442898349793003,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.3964837&0.0.6071119,0.0.4138717@1754937212.044774979
0.0.1018824,14.25428540341523,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964804&0.0.3964837&0.0.3964855&0.0.6071119,0.0.4138717@1754937212.083863112
0.0.1643938,34.9984878817082,SUCCESS,hbar,0.0.3948521&0.0.3964804,0.0.4138717@1754937209.475916981
0.0.1930336,17.60923966832352,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937212.567522105
0.0.953203,634.3338711175113,SUCCESS,hbar,0.0.3948521&0.0.6078473,0.0.4138717@1754937209.502780332
0.0.8162440,15.62187144187367,SUCCESS,hbar,0.0.3948521&0.0.3964804,0.0.4138717@1754937210.769088233
0.0.3210690,0.09557517596130642,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937208.410844454
0.0.4865794,45.80774532174201,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937208.311718459
0.0.1085174,15.89145195055252,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937212.110736141
0.0.1325925,223.0270564200388,SUCCESS,hbar,0.0.3948521&0.0.3964782,0.0.4138717@1754937214.625702260
0.0.4880246,2.827247337277178,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.3964809,0.0.4138717@1754937216.722915645
0.0.9373620,380.1622268745431,SUCCESS,hbar,0.0.3948521&0.0.3964804,0.0.4138717@1754937214.423392410
0.0.7951,2430.739515015205,SUCCESS,hbar,0.0.3948521&0.0.3964790&0.0.3964804&0.0.3964855&0.0.3964860,0.0.4138717@1754937216.305820034
0.0.3971792,0.09570650196107944,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937215.020894049
0.0.165981,0.0002294785468945516,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937216.694415324
0.0.4594562,19.25716072815972,SUCCESS,hbar,0.0.3948521&0.0.3964782,0.0.4138717@1754937216.489597276
0.0.1265153,0.002110858801806542,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964795&0.0.3964827&0.0.3964840,0.0.4138717@1754937216.903129896
0.0.3958740,0.000003386157039474393,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937214.695563968
0.0.6033605,0.001193489436808532,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937218.354729625
0.0.720300,1.763223637091281,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937218.126119191
0.0.5031572,0.1181819665948511,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937221.720289071
0.0.8271908,301.8945822543211,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937220.589347777
0.0.5804427,0.1778585501350459,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.4601632,0.0.4138717@1754937222.041717466
0.0.4336081,3.438997696419008,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937222.543545237
0.0.845031,0.00005072357106926986,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937221.169438632
0.0.8684349,386.4151068299419,SUCCESS,hbar,0.0.3948521&0.0.3964800&0.0.3964860,0.0.4138717@1754937221.655394932
0.0.7730513,0.0003578152728023097,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937222.948257928
0.0.7789171,1.392510957946432,SUCCESS,hbar,0.0.3948521&0.0.3964804,0.0.4138717@1754937221.494406989
0.0.2923216,7.684778567480343,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937222.379703850
0.0.862835,3.849644221793068,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.3964827&0.0.6071911&0.0.7474726,0.0.4138717@1754937225.232238815
0.0.7950871,729.970678978732,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.3964808&0.0.3964827&0.0.3964855&0.0.3964840&0.0.6071074&0.0.6071119&0.0.7474726,0.0.4138717@1754937223.073892640
0.0.1317940,3.61735324045914,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937225.771398379
0.0.7965397,0.0002322254822715761,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937225.981341807
0.0.3870061,7.045228661877499,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.3964808&0.0.3964821&0.0.4601632&0.0.6071041,0.0.4138717@1754937225.939176844
0.0.7965399,0.00009428390137044593,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937224.041215374
0.0.8068996,0.01985419997435832,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964790&0.0.3964804&0.0.3964827&0.0.5328590,0.0.4138717@1754937226.747280790
0.0.428115,0.00003149253981203232,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937228.295582505
0.0.628683,0.8933618729561931,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937228.098798211
0.0.4544530,73.51873588255923,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3961531&0.0.3964782&0.0.3964790&0.0.3964795&0.0.3964800&0.0.3964804&0.0.3964808&0.0.3964809&0.0.3964821&0.0.3964825&0.0.3964827&0.0.3964834&0.0.3964837&0.0.3964855&0.0.3964860&0.0.3964840&0.0.4129330&0.0.4601632&0.0.5328590&0.0.6071041&0.0.6078459&0.0.6078473&0.0.7302964,0.0.4138717@1754937228.565813316
0.0.6872459,244.5022272208011,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964790&0.0.4601632&0.0.5328590&0.0.6071041,0.0.4138717@1754937226.776379571
0.0.1181772,0.2853443496807749,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.6126395,0.0.4138717@1754937226.457494875
0.0.4702708,33.49322333648006,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964827,0.0.4138717@1754937228.200179314
0.0.1882571,47.60398913114197,SUCCESS,hbar,0.0.3948521&0.0.3964804&0.0.3964860,0.0.4138717@1754937229.250033767
0.0.5118079,2.062571530952367,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964804&0.0.3964808,0.0.4138717@1754937231.574492688
0.0.4777259,0.7722476747493616,SUCCESS,hbar,0.0.3948521,0.0.4138717@1754937231.452705622
0.0.5118232,0.4811819380989741,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1754937230.950823829
0.0.4853295,8.994779257814065,SUCCESS,hbar,0.0.3948521&0.0.3964800&0.0.6071074,0.0.4138717@1754937232.110459187
0.0.5119346,5.866961474623723,SUCCESS,hbar,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1754937230.509360058
