account,token address,amount,state,pool address,tx id,,,,
0.0.5129249,0.0.731861,14.02978105,SUCCESS,0.0.3948521&0.0.3964790&0.0.3964804,0.0.4138717@1725920945.741620225,,,,
0.0.5119346,0.0.731861,14.03950527,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1725920950.450291495,,,,
0.0.5188747,0.0.731861,23.39698028,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1725920946.142280467,,,,
0.0.5182107,0.0.731861,0.923037501,NOT_ASSOCIATED,0.0.3948521&0.0.3951117&0.0.3964804,,,,,
0.0.1339713,0.0.731861,3.61115E-06,SUCCESS,0.0.3948521,0.0.4138717@1725920950.698311851,,,,
0.0.5119059,0.0.731861,4.201617944,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1725920947.578759424,,,,
0.0.5273155,0.0.731861,106.0321721,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804&0.0.3964808,0.0.4138717@1725920947.326982435,,,,
0.0.5310061,0.0.731861,2.207024874,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1725920952.072736954,,,,
0.0.4744252,0.0.731861,7.06429E-06,SUCCESS,0.0.3948521,0.0.4138717@1725920947.772913893,,,,
0.0.5687394,0.0.731861,1.69421E-06,NOT_ASSOCIATED,0.0.3948521,,,,,
0.0.5976303,0.0.731861,1.123169906,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1725920948.991160092,,,,
0.0.6079373,0.0.731861,4.89958E-06,SUCCESS,0.0.3948521,0.0.4138717@1725920950.023570410,,,,
0.0.5181423,0.0.731861,63.61666941,NOT_ASSOCIATED,0.0.3948521&0.0.3961531&0.0.3951117&0.0.3964804,,,,,
0.0.6096464,0.0.731861,494.8596186,NOT_ASSOCIATED,0.0.3948521&0.0.3964808,,,,,
0.0.6440477,0.0.731861,1.086313028,SUCCESS,0.0.3948521&0.0.3951117&0.0.3964804,0.0.4138717@1725920953.405364738,,,,
0.0.3000165,0.0.731861,89.27067064,SUCCESS,0.0.3948521&0.0.3964808&0.0.3964821,0.0.4138717@1725920953.804137225,,,,
0.0.4712184,0.0.731861,0.003005692,SUCCESS,0.0.3948521&0.0.3964782&0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964827&0.0.3964834&0.0.3964837&0.0.3964840&0.0.3964855&0.0.3964821,0.0.4138717@1725920951.147638127,,,,
0.0.1353334,0.0.731861,0.918416823,SUCCESS,0.0.3948521&0.0.3964804,0.0.4138717@1725920954.120506109,,,,
0.0.4313767,0.0.731861,0.014173401,SUCCESS,0.0.3948521&0.0.3964790,0.0.4138717@1725920951.530938336,,,,
0.0.4865794,0.0.731861,286.105479,SUCCESS,0.0.3948521,0.0.4138717@1725920953.408784365,,,,
0.0.4880246,0.0.731861,43.54810559,SUCCESS,0.0.3948521&0.0.3964790&0.0.3964804&0.0.3964809,0.0.4138717@1725920955.757689711,,,,
0.0.901443,0.0.731861,0.15150072,SUCCESS,0.0.3948521&0.0.3964804,0.0.4138717@1725920954.210522865,,,,
0.0.3971792,0.0.731861,0.008365437,SUCCESS,0.0.3948521,0.0.4138717@1725920955.960874478,,,,
0.0.5340961,0.0.731861,0.149415881,SUCCESS,0.0.3948521,0.0.4138717@1725920958.061670597,,,,
0.0.5612523,0.0.731861,0.021042148,SUCCESS,0.0.3948521,0.0.4138717@1725920954.538102757,,,,
0.0.6033605,0.0.731861,2.94E-08,SUCCESS,0.0.3948521,0.0.4138717@1725920957.924965514,,,,
0.0.720300,0.0.731861,2.303519614,SUCCESS,0.0.3948521,0.0.4138717@1725920958.488608291,,,,
0.0.5031572,0.0.731861,0.025824885,SUCCESS,0.0.3948521,0.0.4138717@1725920957.851266346,,,,
0.0.1936619,0.0.731861,286.4719607,SUCCESS,0.0.3948521,0.0.4138717@1725920957.393314796,,,,
0.0.889616,0.0.731861,2.95E-08,SUCCESS,0.0.3948521,0.0.4138717@1725920959.393067648,,,,
0.0.692862,0.0.731861,0.00570721,SUCCESS,0.0.3964782,0.0.4138717@1725920958.174021478,,,,
0.0.1483886,0.0.731861,14136.69113,SUCCESS,0.0.3964782,0.0.4138717@1725920958.510798328,,,,
0.0.1415474,0.0.731861,123.6337682,SUCCESS,0.0.3964782&0.0.3964785,0.0.4138717@1725920961.511637851,,,,
0.0.2152309,0.0.731861,4.20E-08,SUCCESS,0.0.3964782,0.0.4138717@1725920959.160877381,,,,
0.0.1416793,0.0.731861,0.168206556,SUCCESS,0.0.3964782,0.0.4138717@1725920963.858770418,,,,
0.0.4766646,0.0.731861,4.585025027,SUCCESS,0.0.3964785&0.0.3964804,0.0.4138717@1725920961.048125055,,,,
0.0.1429557,0.0.731861,0.669480781,SUCCESS,0.0.3964785,0.0.4138717@1725920960.106803532,,,,
0.0.6291104,0.0.731861,0.409068115,SUCCESS,0.0.3964785,0.0.4138717@1725920962.907513220,,,,
0.0.3359892,0.0.731861,4636.509711,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1725920962.753398220,,,,
0.0.1082789,0.0.731861,8131.134548,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1725920962.499128590,,,,
0.0.731707,0.0.731861,2323.469613,SUCCESS,0.0.3964790&0.0.3961531&0.0.3964855,0.0.4138717@1725920965.731543030,,,,
0.0.1479798,0.0.731861,40.8324737,SUCCESS,0.0.3964790&0.0.3964837&0.0.3964860,0.0.4138717@1725920961.694287750,,,,
0.0.3965633,0.0.731861,0.048975275,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1725920964.364003992,,,,
0.0.731977,0.0.731861,0.849744631,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117,0.0.4138717@1725920966.472322180,,,,
0.0.835827,0.0.731861,3.669568542,SUCCESS,0.0.3964790,0.0.4138717@1725920967.245937829,,,,
0.0.1263649,0.0.731861,0.652118896,SUCCESS,0.0.3964790,0.0.4138717@1725920967.320844649,,,,
0.0.1051402,0.0.731861,99.51565123,SUCCESS,0.0.3964790&0.0.3964800&0.0.3964827,0.0.4138717@1725920967.842166242,,,,
0.0.622222,0.0.731861,106.0181276,SUCCESS,0.0.3964790,0.0.4138717@1725920969.665740398,,,,
0.0.1085174,0.0.731861,210.1337337,SUCCESS,0.0.3964790,0.0.4138717@1725920966.971606723,,,,
0.0.1528,0.0.731861,1.736027017,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964855,0.0.4138717@1725920970.061051405,,,,
0.0.1078483,0.0.731861,135.6204483,SUCCESS,0.0.3964790,0.0.4138717@1725920968.105271788,,,,
0.0.817883,0.0.731861,1.53677E-05,SUCCESS,0.0.3964790,0.0.4138717@1725920966.380003699,,,,
0.0.3845966,0.0.731861,0.176827859,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964827&0.0.3964804,0.0.4138717@1725920967.242871588,,,,
0.0.1075172,0.0.731861,0.008556511,SUCCESS,0.0.3964790,0.0.4138717@1725920970.706702724,,,,
0.0.1093567,0.0.731861,0.010528964,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1725920972.006362663,,,,
0.0.1088394,0.0.731861,42.87415734,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964860,0.0.4138717@1725920970.812593235,,,,
0.0.1724832,0.0.731861,0.012719423,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1725920972.246225623,,,,
0.0.1728068,0.0.731861,0.001452137,SUCCESS,0.0.3964790,0.0.4138717@1725920971.492009445,,,,
0.0.3954776,0.0.731861,0.036487948,SUCCESS,0.0.3964790,0.0.4138717@1725920972.441101307,,,,
0.0.847393,0.0.731861,6.933655262,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1725920973.098163098,,,,
0.0.957742,0.0.731861,0.043494531,SUCCESS,0.0.3964790,0.0.4138717@1725920972.000909027,,,,
0.0.3076299,0.0.731861,0.000403378,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1725920972.444283648,,,,
0.0.1106129,0.0.731861,342.700557,SUCCESS,0.0.3964790&0.0.3964827&0.0.3964804,0.0.4138717@1725920974.992584160,,,,
0.0.4308429,0.0.731861,0.484946849,SUCCESS,0.0.3964790,0.0.4138717@1725920972.586781306,,,,
0.0.660921,0.0.731861,0.017436647,SUCCESS,0.0.3964790,0.0.4138717@1725920977.320110938,,,,
0.0.159159,0.0.731861,0.008337762,SUCCESS,0.0.3964790,0.0.4138717@1725920976.607621584,,,,
0.0.1018824,0.0.731861,88.67669678,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964837&0.0.3964855&0.0.3964804,0.0.4138717@1725920978.040823622,,,,
0.0.835079,0.0.731861,7.1145E-06,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1725920979.271518476,,,,
0.0.4317784,0.0.731861,0.011116435,SUCCESS,0.0.3964790,0.0.4138717@1725920975.460537406,,,,
0.0.835202,0.0.731861,6.54E-09,SUCCESS,0.0.3964790,0.0.4138717@1725920977.837719163,,,,
0.0.4345189,0.0.731861,1.220423627,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1725920976.149220944,,,,
0.0.4239072,0.0.731861,9.72523442,SUCCESS,0.0.3964790,0.0.4138717@1725920977.813796804,,,,
0.0.2150506,0.0.731861,0.001125778,SUCCESS,0.0.3964790,0.0.4138717@1725920980.000596076,,,,
0.0.1018894,0.0.731861,0.041360415,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1725920979.706537993,,,,
0.0.1314568,0.0.731861,5739.975713,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1725920978.082800524,,,,
0.0.920901,0.0.731861,0.000119308,SUCCESS,0.0.3964790,0.0.4138717@1725920978.392360956,,,,
0.0.837751,0.0.731861,3.34E-08,SUCCESS,0.0.3964790,0.0.4138717@1725920979.571570238,,,,
0.0.624669,0.0.731861,0.02068133,SUCCESS,0.0.3964790,0.0.4138717@1725920983.216419527,,,,
0.0.2117864,0.0.731861,0.048758628,SUCCESS,0.0.3964790,0.0.4138717@1725920980.333665201,,,,
0.0.4349304,0.0.731861,0.086989077,SUCCESS,0.0.3964790&0.0.3964837,0.0.4138717@1725920983.933075472,,,,
0.0.1358086,0.0.731861,2.162613686,SUCCESS,0.0.3964790,0.0.4138717@1725920981.953612971,,,,
0.0.4358173,0.0.731861,29.10063876,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1725920981.916053223,,,,
0.0.4357832,0.0.731861,9.403768895,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1725920980.552962360,,,,
0.0.4368465,0.0.731861,0.005541957,SUCCESS,0.0.3964790,0.0.4138717@1725920984.789082644,,,,
0.0.4157394,0.0.731861,2.88E-07,SUCCESS,0.0.3964790,0.0.4138717@1725920987.574904667,,,,
0.0.4348956,0.0.731861,0.065444579,SUCCESS,0.0.3964790,0.0.4138717@1725920985.993228669,,,,
0.0.697581,0.0.731861,87.27415614,SUCCESS,0.0.3964790,0.0.4138717@1725920984.418932818,,,,
0.0.3774696,0.0.731861,1.33261E-06,SUCCESS,0.0.3964790,0.0.4138717@1725920988.746531225,,,,
0.0.4819535,0.0.731861,5.96299E-06,SUCCESS,0.0.3964790,0.0.4138717@1725920987.207944668,,,,
0.0.732798,0.0.731861,1.293481128,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1725920989.243558964,,,,
0.0.4360457,0.0.731861,0.000255994,SUCCESS,0.0.3964790,0.0.4138717@1725920987.023760310,,,,
0.0.4325755,0.0.731861,0.063512916,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964855,0.0.4138717@1725920988.573641963,,,,
0.0.1391028,0.0.731861,20.11565405,SUCCESS,0.0.3964790&0.0.3964837,0.0.4138717@1725920987.109380057,,,,
0.0.3304469,0.0.731861,8.620744435,SUCCESS,0.0.3964790&0.0.3964827&0.0.3964855,0.0.4138717@1725920988.955120061,,,,
0.0.5374006,0.0.731861,1.59172E-05,SUCCESS,0.0.3964790,0.0.4138717@1725920991.757576555,,,,
0.0.858310,0.0.731861,7.73081E-05,SUCCESS,0.0.3964790,0.0.4138717@1725920992.085038501,,,,
0.0.4540904,0.0.731861,15.44739301,SUCCESS,0.0.3964790&0.0.3964855&0.0.3964804,0.0.4138717@1725920989.997242069,,,,
0.0.5084293,0.0.731861,0.041386329,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964855,0.0.4138717@1725920990.793476756,,,,
0.0.2023508,0.0.731861,0.128429842,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1725920991.231613824,,,,
0.0.1459068,0.0.731861,76.83362477,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1725920992.290448718,,,,
0.0.2960424,0.0.731861,0.009687788,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1725920990.211089244,,,,
0.0.4202231,0.0.731861,95.88299014,SUCCESS,0.0.3964790&0.0.3964860,0.0.4138717@1725920991.253626056,,,,
0.0.1893652,0.0.731861,0.025175774,SUCCESS,0.0.3964790&0.0.3964855,0.0.4138717@1725920991.033159024,,,,
0.0.4348319,0.0.731861,0.000541767,SUCCESS,0.0.3964790,0.0.4138717@1725920994.820772294,,,,
0.0.1458777,0.0.731861,0.0017805,SUCCESS,0.0.3964790,0.0.4138717@1725920994.036130962,,,,
0.0.3938365,0.0.731861,2.492933416,SUCCESS,0.0.3964790&0.0.3964837,0.0.4138717@1725920995.197250960,,,,
0.0.6124308,0.0.731861,0.000449031,SUCCESS,0.0.3964790,0.0.4138717@1725920993.285968228,,,,
0.0.2174952,0.0.731861,7.597199317,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1725920995.826616702,,,,
0.0.5618018,0.0.731861,0.035841235,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1725920997.791981931,,,,
0.0.4784258,0.0.731861,0.085889792,SUCCESS,0.0.3964790&0.0.3964855&0.0.3964804,0.0.4138717@1725920996.233389126,,,,
0.0.6822106,0.0.731861,38.00860023,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964827&0.0.3964804,0.0.4138717@1725920995.527529101,,,,
0.0.760653,0.0.731861,2.958743043,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1725920999.163246122,,,,
0.0.2141800,0.0.731861,1.71E-08,SUCCESS,0.0.3964790,0.0.4138717@1725920999.022333038,,,,
0.0.663264,0.0.731861,3.49E-07,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1725920997.325874704,,,,
0.0.4324463,0.0.731861,0.002440579,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1725920998.473132075,,,,
0.0.4713784,0.0.731861,9.278213133,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1725920999.738369470,,,,
0.0.4203261,0.0.731861,0.007134032,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1725920998.841214502,,,,
0.0.4759022,0.0.731861,3.00E-11,SUCCESS,0.0.3964790,0.0.4138717@1725920997.343695334,,,,
0.0.5724627,0.0.731861,1.995487811,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1725921001.929078886,,,,
0.0.4384266,0.0.731861,2.47E-10,SUCCESS,0.0.3964790,0.0.4138717@1725921001.873851803,,,,
0.0.4325800,0.0.731861,4.033696177,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1725920999.278670222,,,,
0.0.4205079,0.0.731861,7.10E-10,SUCCESS,0.0.3964790,0.0.4138717@1725921003.425757933,,,,
0.0.4582675,0.0.731861,2.156796452,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827,0.0.4138717@1725921003.085247235,,,,
0.0.4337852,0.0.731861,1.98E-09,SUCCESS,0.0.3964790,0.0.4138717@1725921004.806971892,,,,
0.0.4331750,0.0.731861,0.414784154,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1725921004.393744181,,,,
0.0.5779439,0.0.731861,0.049271446,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1725921002.607802890,,,,
0.0.6043615,0.0.731861,4.290854815,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827&0.0.3964855&0.0.3964804,0.0.4138717@1725921003.926030772,,,,
0.0.4326204,0.0.731861,131.5217807,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827,0.0.4138717@1725921004.497293017,,,,
0.0.4207604,0.0.731861,116.0248791,SUCCESS,0.0.3964790&0.0.3964827,0.0.4138717@1725921002.532592978,,,,
0.0.5825867,0.0.731861,7.61E-08,SUCCESS,0.0.3964790,0.0.4138717@1725921002.305489942,,,,
0.0.4330219,0.0.731861,0.003435553,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1725921004.920031153,,,,
0.0.1028502,0.0.731861,195.9919183,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804&0.0.3964808,0.0.4138717@1725921007.516136567,,,,
0.0.1929940,0.0.731861,15.66374778,SUCCESS,0.0.3964790&0.0.3961531&0.0.3964804,0.0.4138717@1725921007.501233013,,,,
0.0.834955,0.0.731861,2.08E-08,SUCCESS,0.0.3964790,0.0.4138717@1725921006.955607991,,,,
0.0.1073086,0.0.731861,0.113389544,SUCCESS,0.0.3964790&0.0.3964860,0.0.4138717@1725921005.850998882,,,,
0.0.4390796,0.0.731861,0.004144848,SUCCESS,0.0.3964790,0.0.4138717@1725921007.720161181,,,,
0.0.4428480,0.0.731861,0.10373453,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117,0.0.4138717@1725921007.866092610,,,,
0.0.1024843,0.0.731861,1.59E-07,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964855&0.0.3964804&0.0.3964860,0.0.4138717@1725921008.023733199,,,,
0.0.3903731,0.0.731861,7.0138E-06,NOT_ASSOCIATED,0.0.3964790&0.0.3951117&0.0.3964827,,,,,
0.0.3926190,0.0.731861,4.24E-07,SUCCESS,0.0.3964790,0.0.4138717@1725921010.738549946,,,,
0.0.1924811,0.0.731861,0.009207003,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1725921009.166434356,,,,
0.0.3947850,0.0.731861,3.73648E-05,SUCCESS,0.0.3964790&0.0.3961531,0.0.4138717@1725921010.061485687,,,,
0.0.790151,0.0.731861,26.82710081,SUCCESS,0.0.3964790&0.0.3964837,0.0.4138717@1725921010.054942833,,,,
0.0.4322011,0.0.731861,3.987727024,SUCCESS,0.0.3964790,0.0.4138717@1725921011.920413669,,,,
0.0.835929,0.0.731861,1.15E-08,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964855,0.0.4138717@1725921010.051555634,,,,
0.0.813427,0.0.731861,1.10353E-05,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1725921011.086100330,,,,
0.0.1769460,0.0.731861,0.000827391,SUCCESS,0.0.3964790,0.0.4138717@1725921012.296980305,,,,
0.0.4759327,0.0.731861,0.000456842,SUCCESS,0.0.3964790,0.0.4138717@1725921013.148906949,,,,
0.0.4755852,0.0.731861,5.781075292,SUCCESS,0.0.3964790,0.0.4138717@1725921013.146698002,,,,
0.0.1524656,0.0.731861,0.002635708,SUCCESS,0.0.3964790,0.0.4138717@1725921013.219342178,,,,
0.0.4914246,0.0.731861,6.424624597,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964827&0.0.3964855,0.0.4138717@1725921014.095576531,,,,
0.0.4908409,0.0.731861,3.01498E-06,SUCCESS,0.0.3964790,0.0.4138717@1725921015.268234453,,,,
0.0.1093612,0.0.731861,0.000819932,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1725921013.309793607,,,,
0.0.1281501,0.0.731861,29.14977,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1725921013.005920317,,,,
0.0.639737,0.0.731861,0.019368339,SUCCESS,0.0.3964790,0.0.4138717@1725921014.112852157,,,,
0.0.1234031,0.0.731861,0.001055553,SUCCESS,0.0.3964790,0.0.4138717@1725921015.485282326,,,,
0.0.233941,0.0.731861,235.6475638,SUCCESS,0.0.3964790,0.0.4138717@1725921018.339951929,,,,
0.0.5734370,0.0.731861,24.50716215,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1725921019.603680843,,,,
0.0.4308701,0.0.731861,226.2860569,SUCCESS,0.0.3964790&0.0.3961531&0.0.3951117,0.0.4138717@1725921016.273815073,,,,
0.0.4339080,0.0.731861,0.017205152,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1725921020.238635243,,,,
0.0.1718654,0.0.731861,0.023096919,SUCCESS,0.0.3964790,0.0.4138717@1725921021.167675780,,,,
0.0.5030168,0.0.731861,254.8131049,SUCCESS,0.0.3964790,0.0.4138717@1725921019.650093456,,,,
0.0.4715971,0.0.731861,6.027491725,SUCCESS,0.0.3964790&0.0.3964804,0.0.4138717@1725921021.561322292,,,,
0.0.4798519,0.0.731861,0.256555607,SUCCESS,0.0.3964790,0.0.4138717@1725921017.298746502,,,,
0.0.1217090,0.0.731861,12.69276701,SUCCESS,0.0.3964790,0.0.4138717@1725921019.136358995,,,,
0.0.5422536,0.0.731861,0.474305443,SUCCESS,0.0.3964790,0.0.4138717@1725921020.388490926,,,,
0.0.5326504,0.0.731861,0.000662415,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1725921023.627585575,,,,
0.0.1872630,0.0.731861,5.211694403,SUCCESS,0.0.3964790&0.0.3951117,0.0.4138717@1725921021.598804469,,,,
0.0.2930231,0.0.731861,0.508234342,SUCCESS,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1725921021.247888402,,,,
0.0.1068180,0.0.731861,387.7030141,SUCCESS,0.0.3964790,0.0.4138717@1725921021.986921001,,,,
0.0.6003807,0.0.731861,0.578026095,SUCCESS,0.0.3964790,0.0.4138717@1725921022.706344873,,,,
0.0.838772,0.0.731861,0.005949048,SUCCESS,0.0.3961531,0.0.4138717@1725921023.943459306,,,,
0.0.861372,0.0.731861,0.000608162,SUCCESS,0.0.3961531,0.0.4138717@1725921025.903221124,,,,
0.0.950545,0.0.731861,179.5008149,SUCCESS,0.0.3961531,0.0.4138717@1725921024.435523480,,,,
0.0.3870997,0.0.731861,0.011117683,SUCCESS,0.0.3961531,0.0.4138717@1725921025.807157470,,,,
0.0.1463494,0.0.731861,0.130453532,SUCCESS,0.0.3961531,0.0.4138717@1725921023.551460332,,,,
0.0.1191723,0.0.731861,0.110539568,SUCCESS,0.0.3961531,0.0.4138717@1725921024.591298074,,,,
0.0.822616,0.0.731861,0.91244882,SUCCESS,0.0.3961531,0.0.4138717@1725921028.774921098,,,,
0.0.842953,0.0.731861,4647.580426,SUCCESS,0.0.3961531,0.0.4138717@1725921026.651263594,,,,
0.0.1715837,0.0.731861,23120.78214,SUCCESS,0.0.3961531&0.0.3964795&0.0.3951117,0.0.4138717@1725921028.514988782,,,,
0.0.596908,0.0.731861,5189.486095,SUCCESS,0.0.3961531,0.0.4138717@1725921030.769633338,,,,
0.0.886182,0.0.731861,7.918996939,SUCCESS,0.0.3961531,0.0.4138717@1725921030.418714968,,,,
0.0.124629,0.0.731861,7.898842051,SUCCESS,0.0.3961531,0.0.4138717@1725921027.656684614,,,,
0.0.734778,0.0.731861,0.687385699,SUCCESS,0.0.3961531,0.0.4138717@1725921028.294536165,,,,
0.0.105726,0.0.731861,110.00664,SUCCESS,0.0.3961531,0.0.4138717@1725921027.099944295,,,,
0.0.1786431,0.0.731861,0.002572328,SUCCESS,0.0.3961531,0.0.4138717@1725921030.518597977,,,,
0.0.836811,0.0.731861,0.044416333,SUCCESS,0.0.3961531,0.0.4138717@1725921029.702898560,,,,
0.0.4138268,0.0.731861,16.52150487,SUCCESS,0.0.3961531&0.0.3964804,0.0.4138717@1725921030.761056047,,,,
0.0.362807,0.0.731861,718.2547649,SUCCESS,0.0.3961531,0.0.4138717@1725921032.882308235,,,,
0.0.842210,0.0.731861,7.636732518,SUCCESS,0.0.3961531,0.0.4138717@1725921033.675186174,,,,
