Account ID,Token ID,Airdrop Amount,Airdrop Status,Airdrop TX ID
0.0.1419269,0.0.731861,0.102784651,SUCCESS,0.0.4138717@1706569169.447402780
0.0.4213518,0.0.731861,0.507703893,SUCCESS,0.0.4138717@1706569172.878683132
0.0.850535,0.0.731861,3344.574876,SUCCESS,0.0.4138717@1706569179.110551016
0.0.3076299,0.0.731861,42.12732422,SUCCESS,0.0.4138717@1706569186.839881827
0.0.4105238,0.0.731861,0.025836848,SUCCESS,0.0.4138717@1706569187.656814215
0.0.4211587,0.0.731861,13.86433183,SUCCESS,0.0.4138717@1706569190.429235259
0.0.1106129,0.0.731861,3601.046429,SUCCESS,0.0.4138717@1706569199.242564662
0.0.4308429,0.0.731861,3.942107825,SUCCESS,0.0.4138717@1706569203.078361496
0.0.4308915,0.0.731861,41.91821506,SUCCESS,0.0.4138717@1706569207.058851818
0.0.4312281,0.0.731861,1.397607945,SUCCESS,0.0.4138717@1706569212.594994531
0.0.3240649,0.0.731861,0.024126451,SUCCESS,0.0.4138717@1706569220.548684152
0.0.3931109,0.0.731861,0.166952868,SUCCESS,0.0.4138717@1706569226.714378448
0.0.859476,0.0.731861,0.119939709,SUCCESS,0.0.4138717@1706569232.830777331
0.0.1228872,0.0.731861,0.213014442,SUCCESS,0.0.4138717@1706569240.044147055
0.0.875102,0.0.731861,0.913906404,SUCCESS,0.0.4138717@1706569246.579791095
0.0.4234491,0.0.731861,0.596667506,SUCCESS,0.0.4138717@1706569252.161889741
0.0.4320336,0.0.731861,0.127476684,SUCCESS,0.0.4138717@1706569255.018134673
0.0.4319631,0.0.731861,0.021128991,SUCCESS,0.0.4138717@1706569262.230921813
0.0.159159,0.0.731861,0.016764597,SUCCESS,0.0.4138717@1706569268.577067153
0.0.4323491,0.0.731861,7.015053473,SUCCESS,0.0.4138717@1706569270.319584050
0.0.4325270,0.0.731861,0.065862372,SUCCESS,0.0.4138717@1706569275.341050594
0.0.4325234,0.0.731861,1.98510418,SUCCESS,0.0.4138717@1706569284.136382751
0.0.4323456,0.0.731861,0.039212898,SUCCESS,0.0.4138717@1706569288.528716293
0.0.852288,0.0.731861,0.19224386,SUCCESS,0.0.4138717@1706569290.644573886
0.0.4328200,0.0.731861,0.012060596,SUCCESS,0.0.4138717@1706569298.172043851
0.0.4328805,0.0.731861,13.73812161,SUCCESS,0.0.4138717@1706569303.709281771
0.0.1067056,0.0.731861,383.0361473,SUCCESS,0.0.4138717@1706569311.624860136
0.0.640642,0.0.731861,8.68E-07,SUCCESS,0.0.4138717@1706569313.401932651
0.0.4331808,0.0.731861,539.7697505,SUCCESS,0.0.4138717@1706569320.580619596
0.0.4321908,0.0.731861,1.17549E-05,SUCCESS,0.0.4138717@1706569323.372157593
0.0.1882571,0.0.731861,7.10391158,SUCCESS,0.0.4138717@1706569328.689001881
0.0.694193,0.0.731861,3.098485939,SUCCESS,0.0.4138717@1706569336.473967717
0.0.1055818,0.0.731861,5.310664397,SUCCESS,0.0.4138717@1706569340.807523736
0.0.835202,0.0.731861,1.15E-07,SUCCESS,0.0.4138717@1706569342.943358781
0.0.4337942,0.0.731861,696.5707534,SUCCESS,0.0.4138717@1706569349.914349169
0.0.911096,0.0.731861,0.178830012,SUCCESS,0.0.4138717@1706569353.825108677
0.0.1081106,0.0.731861,0.02889582,SUCCESS,0.0.4138717@1706569360.388390198
0.0.847471,0.0.731861,6.389010032,SUCCESS,0.0.4138717@1706569366.540041260
0.0.1094479,0.0.731861,0.016721487,SUCCESS,0.0.4138717@1706569370.216015426
0.0.836472,0.0.731861,0.029085142,SUCCESS,0.0.4138717@1706569371.483136361
0.0.4322224,0.0.731861,0.34593113,SUCCESS,0.0.4138717@1706569375.411187559
0.0.4334446,0.0.731861,0.4879533,SUCCESS,0.0.4138717@1706569380.248553828
0.0.4337852,0.0.731861,0.066505534,SUCCESS,0.0.4138717@1706569385.801008075
0.0.700741,0.0.731861,0.015858532,SUCCESS,0.0.4138717@1706569393.301473477
0.0.4321635,0.0.731861,0.000160642,SUCCESS,0.0.4138717@1706569394.775947509
0.0.4239072,0.0.731861,0.155262236,SUCCESS,0.0.4138717@1706569398.598028496
0.0.2150506,0.0.731861,0.001697688,SUCCESS,0.0.4138717@1706569403.661729050
0.0.1890270,0.0.731861,0.077591247,SUCCESS,0.0.4138717@1706569413.216654472
0.0.867358,0.0.731861,3845.517907,SUCCESS,0.0.4138717@1706569414.243722730
0.0.887415,0.0.731861,56.22271213,SUCCESS,0.0.4138717@1706569423.228589218
0.0.842540,0.0.731861,0.010571041,SUCCESS,0.0.4138717@1706569427.201044736
0.0.920901,0.0.731861,9.921805093,SUCCESS,0.0.4138717@1706569429.532872291
0.0.2145495,0.0.731861,0.397107269,SUCCESS,0.0.4138717@1706569437.849901575
0.0.4333303,0.0.731861,2.47E-08,SUCCESS,0.0.4138717@1706569437.829176551
0.0.4343158,0.0.731861,5.494186201,SUCCESS,0.0.4138717@1706569441.631426422
0.0.4342274,0.0.731861,0.042610703,SUCCESS,0.0.4138717@1706569448.044036908
0.0.4349063,0.0.731861,0.424631431,SUCCESS,0.0.4138717@1706569456.154182943
0.0.1729400,0.0.731861,0.41784215,SUCCESS,0.0.4138717@1706569460.596377066
0.0.837751,0.0.731861,5.03E-08,SUCCESS,0.0.4138717@1706569462.579477447
0.0.4112850,0.0.731861,2.309046465,SUCCESS,0.0.4138717@1706569467.290299710
0.0.873115,0.0.731861,500.2170546,SUCCESS,0.0.4138717@1706569474.163200257
0.0.847563,0.0.731861,1407.111158,SUCCESS,0.0.4138717@1706569474.530705632
0.0.624669,0.0.731861,25.22876769,SUCCESS,0.0.4138717@1706569478.093501371
0.0.4350111,0.0.731861,0.024212735,SUCCESS,0.0.4138717@1706569482.467623694
0.0.853275,0.0.731861,4.917036984,SUCCESS,0.0.4138717@1706569488.976224273
0.0.2117864,0.0.731861,0.07352861,SUCCESS,0.0.4138717@1706569493.988934236
0.0.841767,0.0.731861,8.73E-09,SUCCESS,0.0.4138717@1706569497.453436228
0.0.1358086,0.0.731861,0.000647476,SUCCESS,0.0.4138717@1706569503.815497052
0.0.2124523,0.0.731861,0.062863333,SUCCESS,0.0.4138717@1706569509.956364524
0.0.4337100,0.0.731861,0.021750084,SUCCESS,0.0.4138717@1706569514.560857117
0.0.4353971,0.0.731861,0.030453878,SUCCESS,0.0.4138717@1706569519.763577094
0.0.4342897,0.0.731861,0.150444995,SUCCESS,0.0.4138717@1706569522.048744824
0.0.4358173,0.0.731861,2.330060388,SUCCESS,0.0.4138717@1706569528.044837658
0.0.1099801,0.0.731861,45.30046146,SUCCESS,0.0.4138717@1706569532.024444117
0.0.2145669,0.0.731861,0.875869976,SUCCESS,0.0.4138717@1706569538.064509806
0.0.4357832,0.0.731861,0.225015823,SUCCESS,0.0.4138717@1706569545.137433431
0.0.4343662,0.0.731861,0.655568138,SUCCESS,0.0.4138717@1706569544.201496347
0.0.4360597,0.0.731861,1.943699335,SUCCESS,0.0.4138717@1706569555.515122592
0.0.4360470,0.0.731861,0.23276559,SUCCESS,0.0.4138717@1706569559.564101203
0.0.4340785,0.0.731861,0.254010216,SUCCESS,0.0.4138717@1706569566.168854638
0.0.490164,0.0.731861,2.62996E-06,SUCCESS,0.0.4138717@1706569570.252213163
0.0.1338256,0.0.731861,0.005809937,SUCCESS,0.0.4138717@1706569572.026653070
0.0.4341057,0.0.731861,1.286245076,SUCCESS,0.0.4138717@1706569575.039010623
0.0.4362975,0.0.731861,7.04E-09,SUCCESS,0.0.4138717@1706569582.911804323
0.0.4364307,0.0.731861,32.550652,SUCCESS,0.0.4138717@1706569587.838399496
0.0.1680766,0.0.731861,24.04405444,SUCCESS,0.0.4138717@1706569591.887718888
0.0.4315594,0.0.731861,1.549016391,SUCCESS,0.0.4138717@1706569597.357834546
0.0.4366891,0.0.731861,0.387496212,SUCCESS,0.0.4138717@1706569602.929717919
0.0.4367569,0.0.731861,0.308948748,SUCCESS,0.0.4138717@1706569609.082741734
0.0.849514,0.0.731861,0.138113927,SUCCESS,0.0.4138717@1706569613.826583369
0.0.4368465,0.0.731861,0.00835734,SUCCESS,0.0.4138717@1706569617.497245101
0.0.224223,0.0.731861,16.18051704,SUCCESS,0.0.4138717@1706569617.947765929
0.0.4157394,0.0.731861,6.94579E-06,SUCCESS,0.0.4138717@1706569624.965621265
0.0.4363785,0.0.731861,6.009466164,SUCCESS,0.0.4138717@1706569628.888938452
0.0.4335840,0.0.731861,1.153501003,SUCCESS,0.0.4138717@1706569635.512905166
0.0.4365252,0.0.731861,0.222942137,SUCCESS,0.0.4138717@1706569640.679008292
0.0.4393898,0.0.731861,1.137104153,SUCCESS,0.0.4138717@1706569646.680726610
0.0.3211926,0.0.731861,0.020458772,SUCCESS,0.0.4138717@1706569648.294675246
0.0.4354282,0.0.731861,0.044616888,SUCCESS,0.0.4138717@1706569655.895105995
0.0.3282890,0.0.731861,6.56E-07,SUCCESS,0.0.4138717@1706569659.247838176
0.0.1025874,0.0.731861,2.673430961,SUCCESS,0.0.4138717@1706569664.935276854
0.0.4423811,0.0.731861,1.129080396,SUCCESS,0.0.4138717@1706569665.652765036
0.0.3859090,0.0.731861,1.588443965,SUCCESS,0.0.4138717@1706569675.148018457
0.0.889130,0.0.731861,84.7591307,SUCCESS,0.0.4138717@1706569679.324290838
0.0.1290756,0.0.731861,0.523547528,SUCCESS,0.0.4138717@1706569685.808539508
0.0.4320047,0.0.731861,0.024529267,SUCCESS,0.0.4138717@1706569690.363077784
0.0.4495068,0.0.731861,1.02E-09,SUCCESS,0.0.4138717@1706569696.617877354
0.0.4348956,0.0.731861,205.653015,SUCCESS,0.0.4138717@1706569702.626731321
0.0.4195373,0.0.731861,3.911595213,SUCCESS,0.0.4138717@1706569708.929746992
0.0.974994,0.0.731861,0.119306327,SUCCESS,0.0.4138717@1706569713.617670562
0.0.4505264,0.0.731861,957.2741005,SUCCESS,0.0.4138717@1706569719.572893163
0.0.1081216,0.0.731861,0.36872932,SUCCESS,0.0.4138717@1706569722.564464650
0.0.4325580,0.0.731861,0.083331022,SUCCESS,0.0.4138717@1706569729.263198116
0.0.4245841,0.0.731861,3.317112373,SUCCESS,0.0.4138717@1706569730.505217940
0.0.4357893,0.0.731861,0.038335548,SUCCESS,0.0.4138717@1706569735.766324399
0.0.4330312,0.0.731861,0.035709234,SUCCESS,0.0.4138717@1706569740.162772487
0.0.4432237,0.0.731861,0.018408989,SUCCESS,0.0.4138717@1706569745.794454631
0.0.4555871,0.0.731861,10.25487556,SUCCESS,0.0.4138717@1706569752.002533411
0.0.3802249,0.0.731861,0.010658497,SUCCESS,0.0.4138717@1706569755.748738515
0.0.1472561,0.0.731861,1.049E-05,SUCCESS,0.0.4138717@1706569760.128068404
0.0.657759,0.0.731861,0.000850869,SUCCESS,0.0.4138717@1706569767.681751644
