account,token address,amount,state,pool address,tx id,,,,
0.0.2152309,1.69422742074317E-08,SUCCESS,hbar,0.0.3964782,0.0.4138717@1729542999.004450002,,,,
0.0.1416793,0.0677872734715381,SUCCESS,hbar,0.0.3964782,0.0.4138717@1729543000.119719084,,,,
0.0.1465114,1729.646315890020,SUCCESS,hbar,0.0.3964785&0.0.3964790,0.0.4138717@1729543003.280938391,,,,
0.0.1429557,0.3158353931384380,SUCCESS,hbar,0.0.3964785,0.0.4138717@1729543001.149818187,,,,
0.0.6291104,0.1929826703306900,SUCCESS,hbar,0.0.3964785,0.0.4138717@1729543000.414983284,,,,
0.0.3359892,3186.47171255617,SUCCESS,hbar,0.0.3964790&0.0.3964827,0.0.4138717@1729543002.977089844,,,,
0.0.1082789,5818.322608814390,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.4601632&0.0.6071119,0.0.4138717@1729543001.105126567,,,,
0.0.731707,33.71228675283650,SUCCESS,hbar,0.0.3964790&0.0.3961531&0.0.3964855&0.0.4601632,0.0.4138717@1729543002.903827064,,,,
0.0.3965633,0.01830951173283320,SUCCESS,hbar,0.0.3964790&0.0.3961531,0.0.4138717@1729543002.579441666,,,,
0.0.731977,0.3867568493908290,SUCCESS,hbar,0.0.3964790&0.0.3961531&0.0.3951117&0.0.4601632,0.0.4138717@1729543005.895265578,,,,
0.0.1263649,284.398879545548,SUCCESS,hbar,0.0.3964790&0.0.3964815,0.0.4138717@1729543003.956022588,,,,
0.0.1051402,34.26524407237560,SUCCESS,hbar,0.0.3964790&0.0.3964800&0.0.3964827,0.0.4138717@1729543006.463910083,,,,
0.0.622222,63.08750999541,SUCCESS,hbar,0.0.3964790&0.0.3964808,0.0.4138717@1729543005.001784556,,,,
0.0.1528,5.023564077856840,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.3964855,0.0.4138717@1729543009.411851932,,,,
0.0.956549,3.590501303206360,SUCCESS,hbar,0.0.3964790&0.0.3961531&0.0.3951117,0.0.4138717@1729543007.515865710,,,,
0.0.1078483,54.85216759293090,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543006.473666269,,,,
0.0.817883,0.000005428686989125030,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543006.756045620,,,,
0.0.3845966,0.1144742375115990,SUCCESS,hbar,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964827&0.0.3964804&0.0.6078459,0.0.4138717@1729543010.141343141,,,,
0.0.1075172,0.003022606652262260,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543010.854609770,,,,
0.0.1728068,0.0005129707140644450,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543010.523225852,,,,
0.0.847393,3.478655174006680,SUCCESS,hbar,0.0.3964790&0.0.3961531&0.0.6071119&0.0.6126395,0.0.4138717@1729543012.224595711,,,,
0.0.3076299,0.0000207034608189002,SUCCESS,hbar,0.0.3964790&0.0.3964827,0.0.4138717@1729543012.925375680,,,,
0.0.1106129,183.7516498238590,SUCCESS,hbar,0.0.3964790&0.0.3964827&0.0.3964804&0.0.4129330&0.0.6126395&0.0.6071041,0.0.4138717@1729543013.458825892,,,,
0.0.4308429,0.1836444035672190,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543013.683977639,,,,
0.0.159159,0.002945333359707510,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543014.384447855,,,,
0.0.1018824,57.05581442617410,SUCCESS,hbar,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964837&0.0.3964855&0.0.3964804&0.0.4601632&0.0.6071119&0.0.5328590,0.0.4138717@1729543011.519961426,,,,
0.0.835079,13.59860783660900,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.6071119&0.0.4129330,0.0.4138717@1729543014.644894730,,,,
0.0.4317784,0.003998131614109760,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543014.556523342,,,,
0.0.835202,2.30994591313443E-09,FAIL,hbar,0.0.3964790,,,,,
0.0.4337942,899.9435679493750,SUCCESS,hbar,0.0.3964790&0.0.3964795&0.0.3964855&0.0.3964804&0.0.4601632&0.0.6071119&0.0.5328590,0.0.4138717@1729543011.647833051,,,,
0.0.4345189,0.06487399707167980,SUCCESS,hbar,0.0.3964790&0.0.3964827,0.0.4138717@1729543012.077015294,,,,
0.0.4239072,3.458305411780410,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543015.359502964,,,,
0.0.2150506,0.0003976837752046140,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543013.663150517,,,,
0.0.1018894,0.01572735576825700,SUCCESS,hbar,0.0.3964790&0.0.3961531,0.0.4138717@1729543016.303401256,,,,
0.0.920901,0.00004214596260628110,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543017.946493909,,,,
0.0.837751,1.17928573353859E-08,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543017.777042177,,,,
0.0.624669,0.007305726296880150,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543019.548111476,,,,
0.0.2117864,0.01722409540287690,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543020.346391569,,,,
0.0.4349304,8.29996494404484E-10,FAIL,hbar,0.0.3964790,,,,,
0.0.1358086,0.7639481608766480,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543017.412750407,,,,
0.0.4358173,20.68620565301860,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.3964804&0.0.4601632,0.0.4138717@1729543016.105697926,,,,
0.0.4157321,1.98396543135964E-08,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543016.654202452,,,,
0.0.4357832,4.384019151022020,SUCCESS,hbar,0.0.3964790&0.0.3951117,0.0.4138717@1729543019.418921336,,,,
0.0.4368465,0.001957708905162950,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543021.377966807,,,,
0.0.4157394,1.01690746743963E-07,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543017.958039294,,,,
0.0.4348956,0.02311844502220010,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543020.595385679,,,,
0.0.697581,32.32857929043910,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543018.973639311,,,,
0.0.3774696,3.21670751591404E-12,FAIL,hbar,0.0.3964790,,,,,
0.0.4819535,1.43937619829324E-11,FAIL,hbar,0.0.3964790,,,,,
0.0.732798,2.167181959984050,SUCCESS,hbar,0.0.3964790&0.0.3964804&0.0.4129330,0.0.4138717@1729543023.191985509,,,,
0.0.4360457,3.07063424952835E-10,FAIL,hbar,0.0.3964790,,,,,
0.0.4325755,0.3618307042695750,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.3964855,0.0.4138717@1729543022.152310930,,,,
0.0.1391028,8.28226458372969,SUCCESS,hbar,0.0.3964790&0.0.3964837&0.0.4601632&0.0.4129330,0.0.4138717@1729543020.756143745,,,,
0.0.3304469,11.26373361064130,SUCCESS,hbar,0.0.3964790&0.0.3964827&0.0.3964855,0.0.4138717@1729543025.525707208,,,,
0.0.5374006,0.0005142585859075680,SUCCESS,hbar,0.0.3964790&0.0.4601632,0.0.4138717@1729543024.112886884,,,,
0.0.1479798,15.21745721889200,SUCCESS,hbar,0.0.3964790&0.0.3964837&0.0.3964860&0.0.4601632&0.0.4129330&0.0.5328590,0.0.4138717@1729543021.051898681,,,,
0.0.858310,1.86610136048084E-10,FAIL,hbar,0.0.3964790,,,,,
0.0.4540904,8.154239809940120,SUCCESS,hbar,0.0.3964790&0.0.3964855&0.0.3964804,0.0.4138717@1729543022.323786676,,,,
0.0.5084293,0.1830064458881960,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.3964855,0.0.4138717@1729543024.160692154,,,,
0.0.2023508,0.00900567466786528,SUCCESS,hbar,0.0.3964790&0.0.3964827,0.0.4138717@1729543025.399694365,,,,
0.0.1459068,4.147469395923190,SUCCESS,hbar,0.0.3964790&0.0.3964827,0.0.4138717@1729543022.929503066,,,,
0.0.2960424,6.863456297631760,SUCCESS,hbar,0.0.3964790&0.0.3961531&0.0.4129330,0.0.4138717@1729543028.859268325,,,,
0.0.1458777,2.27022599375287E-09,FAIL,hbar,0.0.3964790,,,,,
0.0.3938365,0.4380923290202010,SUCCESS,hbar,0.0.3964790&0.0.3964837,0.0.4138717@1729543028.056715003,,,,
0.0.6124308,1.08389312108155E-09,FAIL,hbar,0.0.3964790,,,,,
0.0.2174952,2.484729691478780,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1729543026.801254344,,,,
0.0.4784258,5.658402506049720,SUCCESS,hbar,0.0.3964790&0.0.3964855&0.0.3964804&0.0.6078473,0.0.4138717@1729543026.669534614,,,,
0.0.760653,1.284291961454070,SUCCESS,hbar,0.0.3964790&0.0.3964804,0.0.4138717@1729543026.782482404,,,,
0.0.6047264,3.80790628645601E-11,FAIL,hbar,0.0.3964790,,,,,
0.0.4336478,183.0444847295200,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.3964827&0.0.3964804&0.0.4601632&0.0.5328590,0.0.4138717@1729543030.420009574,,,,
0.0.6416166,9.06385990559248E-11,FAIL,hbar,0.0.3964790,,,,,
0.0.2141800,4.80166553470346E-09,FAIL,hbar,0.0.3964790,,,,,
0.0.836838,4444.001228605220,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.3964855&0.0.3964804&0.0.4601632&0.0.6071119&0.0.4129330&0.0.5328590&0.0.6126395&0.0.6071041,0.0.4138717@1729543027.341183630,,,,
0.0.663264,0.02515661701530520,SUCCESS,hbar,0.0.3964790&0.0.3961531,0.0.4138717@1729543031.911746237,,,,
0.0.4324463,0.004422206065688130,SUCCESS,hbar,0.0.3964790&0.0.3951117,0.0.4138717@1729543030.960479145,,,,
0.0.4713784,0.5008480203012190,SUCCESS,hbar,0.0.3964790&0.0.3964827,0.0.4138717@1729543030.124984144,,,,
0.0.4203261,0.0129265086178707,SUCCESS,hbar,0.0.3964790&0.0.3951117,0.0.4138717@1729543032.915288657,,,,
0.0.957742,2.5408162841287E-09,FAIL,hbar,0.0.3964790,,,,,
0.0.4759022,8.69945828780475E-12,FAIL,hbar,0.0.3964790,,,,,
0.0.5724627,0.6524282663621650,SUCCESS,hbar,0.0.3964790&0.0.3964804,0.0.4138717@1729543033.717029829,,,,
0.0.4384266,7.16732628598979E-11,FAIL,hbar,0.0.3964790,,,,,
0.0.4325800,2.575461616253100,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.3964804,0.0.4138717@1729543034.568668334,,,,
0.0.4205079,2.06009936803497E-10,FAIL,hbar,0.0.3964790,,,,,
0.0.4582675,0.2189500242826640,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.3964827,0.0.4138717@1729543031.778003352,,,,
0.0.4337852,5.73526478309188E-10,FAIL,hbar,0.0.3964790,,,,,
0.0.5779439,0.07037694286794550,SUCCESS,hbar,0.0.3964790&0.0.3951117,0.0.4138717@1729543032.263109689,,,,
0.0.6043615,1.561219472906250,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.3964827&0.0.3964855&0.0.3964804&0.0.4601632,0.0.4138717@1729543030.698953898,,,,
0.0.4207604,34.02441268753960,SUCCESS,hbar,0.0.3964790&0.0.3964827&0.0.4601632&0.0.6078459,0.0.4138717@1729543031.022044952,,,,
0.0.5825867,2.20643828192083E-08,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543034.187957570,,,,
0.0.4330219,0.006225049031660970,SUCCESS,hbar,0.0.3964790&0.0.3951117,0.0.4138717@1729543035.357736775,,,,
0.0.1028502,101.3463908692970,SUCCESS,hbar,0.0.3964790&0.0.3964795&0.0.3951117&0.0.3964804&0.0.3964808&0.0.6071119,0.0.4138717@1729543035.962950763,,,,
0.0.834955,6.02187674435823E-09,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543037.519734092,,,,
0.0.1073086,0.04380420799321650,SUCCESS,hbar,0.0.3964790&0.0.3964860,0.0.4138717@1729543037.284072082,,,,
0.0.4432339,2.154491050516640,SUCCESS,hbar,0.0.3964790&0.0.3951117,0.0.4138717@1729543039.173074120,,,,
0.0.813712,1.21369280069532E-10,FAIL,hbar,0.0.3964790,,,,,
0.0.1425515,2.158076834863560,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.3964855&0.0.4601632&0.0.6071119&0.0.5328590,0.0.4138717@1729543038.129822270,,,,
0.0.3854083,4.18948812870691E-11,FAIL,hbar,0.0.3964790,,,,,
0.0.4390796,0.00146417699178598,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543039.486314901,,,,
0.0.4428480,0.3137171886318630,SUCCESS,hbar,0.0.3964790&0.0.3961531&0.0.3951117&0.0.6071119&0.0.5328590,0.0.4138717@1729543039.552298517,,,,
0.0.1024843,7.02007149162592E-08,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.3964855&0.0.3964804&0.0.3964860,0.0.4138717@1729543040.407935606,,,,
0.0.3903731,4.20000562388499E-07,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.3964827,0.0.4138717@1729543035.987214745,,,,
0.0.3926190,1.4963769289517E-07,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543036.472662182,,,,
0.0.1924811,0.003437401294569600,SUCCESS,hbar,0.0.3964790&0.0.3951117,0.0.4138717@1729543042.709633298,,,,
0.0.3947850,0.00005759144387047810,SUCCESS,hbar,0.0.3964790&0.0.3961531,0.0.4138717@1729543040.003492993,,,,
0.0.790151,9.940434386039330,SUCCESS,hbar,0.0.3964790&0.0.3964837,0.0.4138717@1729543043.406257621,,,,
0.0.835929,0.000001456081505703570,SUCCESS,hbar,0.0.3964790&0.0.3961531&0.0.3951117&0.0.3964855&0.0.4601632&0.0.6071119&0.0.4129330&0.0.5328590,0.0.4138717@1729543040.267327125,,,,
0.0.813427,0.002374430525789320,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.4601632&0.0.4129330,0.0.4138717@1729543040.350536856,,,,
0.0.1769460,0.0002922776631165420,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543044.464333153,,,,
0.0.4759327,0.0001613803286465080,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543041.081761567,,,,
0.0.1524656,0.0009310699586656600,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543043.602287519,,,,
0.0.4914246,0.3700258478782860,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.3964827,0.0.4138717@1729543043.605988010,,,,
0.0.4908409,0.000001065049558547440,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543041.979350559,,,,
0.0.1093612,0.0002943076586522640,SUCCESS,hbar,0.0.3964790&0.0.3964804,0.0.4138717@1729543044.496230757,,,,
0.0.1281501,42.10372004733660,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.6071119&0.0.5328590,0.0.4138717@1729543046.074907966,,,,
0.0.1234031,0.0001214578727025280,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543046.246669649,,,,
0.0.5734370,17.68467169568060,SUCCESS,hbar,0.0.3964790&0.0.3964804,0.0.4138717@1729543042.956235549,,,,
0.0.4308701,95.64491376592420,SUCCESS,hbar,0.0.3964790&0.0.3961531&0.0.3951117,0.0.4138717@1729543047.260191058,,,,
0.0.4339080,0.02801426285730090,SUCCESS,hbar,0.0.3964790&0.0.3951117,0.0.4138717@1729543046.119455838,,,,
0.0.1718654,0.008159038802640870,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543044.518813101,,,,
0.0.4715971,2.281743511363690,SUCCESS,hbar,0.0.3964790&0.0.3964804&0.0.6071041,0.0.4138717@1729543045.432906189,,,,
0.0.4798519,0.09062884658993150,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543046.741623015,,,,
0.0.3366298,9.691064692834520,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543045.775422626,,,,
0.0.5326504,0.0003900584356807810,SUCCESS,hbar,0.0.3964790&0.0.3951117,0.0.4138717@1729543049.829788202,,,,
0.0.2930231,0.3260581499105090,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.3964804&0.0.6071119,0.0.4138717@1729543046.918015184,,,,
0.0.7021668,32.14779920929880,SUCCESS,hbar,0.0.3964790&0.0.3951117&0.0.3964827&0.0.3964804,0.0.4138717@1729543051.592856174,,,,
0.0.1485315,3.72071692491292,SUCCESS,hbar,0.0.3964790&0.0.5328590&0.0.6126395,0.0.4138717@1729543051.825147178,,,,
0.0.4928531,2.458993679062250,SUCCESS,hbar,0.0.3964790,0.0.4138717@1729543047.827828683,,,,
0.0.838772,0.001770047294309260,SUCCESS,hbar,0.0.3961531,0.0.4138717@1729543047.950844534,,,,
0.0.1037917,1.904361393915100,SUCCESS,hbar,0.0.3961531,0.0.4138717@1729543050.021746943,,,,
0.0.1263006,338.2489803182540,SUCCESS,hbar,0.0.3961531&0.0.3964804,0.0.4138717@1729543051.530282309,,,,
0.0.861372,30.86050944435080,SUCCESS,hbar,0.0.3961531&0.0.4601632&0.0.5328590,0.0.4138717@1729543050.646372474,,,,
0.0.950545,193.8503215721050,SUCCESS,hbar,0.0.3961531,0.0.4138717@1729543050.927237119,,,,
0.0.3870997,0.004253696415313820,SUCCESS,hbar,0.0.3961531,0.0.4138717@1729543055.072231685,,,,
0.0.1463494,0.04991235474772750,SUCCESS,hbar,0.0.3961531,0.0.4138717@1729543054.054818794,,,,
0.0.1191723,0.04229314511109830,SUCCESS,hbar,0.0.3961531,0.0.4138717@1729543054.150820715,,,,
0.0.822616,0.3491087487458150,SUCCESS,hbar,0.0.3961531,0.0.4138717@1729543053.592717020,,,,
0.0.838654,51.10927710008680,SUCCESS,hbar,0.0.3961531,0.0.4138717@1729543056.532568314,,,,
0.0.842953,1260.102039620910,SUCCESS,hbar,0.0.3961531,0.0.4138717@1729543055.420723161,,,,
0.0.1715837,6909.508862876050,SUCCESS,hbar,0.0.3961531&0.0.3964795&0.0.3951117,0.0.4138717@1729543057.517922778,,,,
0.0.596908,110.4899649836870,SUCCESS,hbar,0.0.3961531,0.0.4138717@1729543056.921102596,,,,
0.0.886182,3.02985882881373,SUCCESS,hbar,0.0.3961531,0.0.4138717@1729543055.564775160,,,,
0.0.124629,3.022147439974270,SUCCESS,hbar,0.0.3961531,0.0.4138717@1729543054.871674496,,,,
0.0.734778,0.2629981606940230,SUCCESS,hbar,0.0.3961531,0.0.4138717@1729543059.914538716,,,,
0.0.105726,42.34632375877930,SUCCESS,hbar,0.0.3961531,0.0.4138717@1729543058.634542290,,,,
0.0.1786431,0.000984189229609531,SUCCESS,hbar,0.0.3961531,0.0.4138717@1729543061.711905770,,,,
0.0.362807,393.3161684494390,SUCCESS,hbar,0.0.3961531&0.0.5328590,0.0.4138717@1729543061.007325466,,,,
0.0.842210,4.59860794814638,SUCCESS,hbar,0.0.3961531,0.0.4138717@1729543061.182143066,,,,
0.0.924439,0.09997574483624330,SUCCESS,hbar,0.0.3961531&0.0.3951117&0.0.3964827,0.0.4138717@1729543058.528015666,,,,
0.0.844965,2.61369096190694E-07,SUCCESS,hbar,0.0.3961531,0.0.4138717@1729543060.999823668,,,,
0.0.1068619,1.244549158729810,SUCCESS,hbar,0.0.3961531&0.0.3964834,0.0.4138717@1729543062.101122135,,,,
0.0.901004,1.138681435280230,SUCCESS,hbar,0.0.3961531&0.0.3964827,0.0.4138717@1729543059.877301108,,,,
